integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
177,rv__606f0911a98c67d01edbcf11,rv,decision,CH,CH,65_plus,female,retired,usable_complete,TRUE,TRUE,32,60,70,60,65,52,78,65,76,60,65,88,60,65,80,80,70,78,65,60,60,65,38,65,35,75,64,50,25,30,35,30,55
178,rv__606f25c909b8c8c57c904dcc,rv,decision,IT,IT,unknown,male,student,usable_partial,TRUE,TRUE,31,29,84,77,77,100,89,0,50,61,100,100,63,66,100,66,72,85,73,75,77,50,38,63,89,41,58,92,82,0,66,29,40
180,rv__60827e52a046c9b82574d391,rv,decision,FR,FR,25_34,male,employed,usable_complete,TRUE,TRUE,32,67,59,66,45,71,40,65,62,53,72,71,59,67,41,67,54,65,60,53,42,45,43,47,36,41,41,50,35,42,41,29,39
181,rv__6085e84d413d728ebaeca4eb,rv,decision,IT,IT,25_34,male,student,usable_complete,TRUE,TRUE,32,56,64,94,43,35,93,100,100,78,76,100,77,73,85,20,61,85,100,64,41,100,87,64,71,86,78,67,0,14,0,76,75
182,rv__608b1ac239a12b93a41241bb,rv,decision,PT,PT,25_34,female,employed,usable_complete,TRUE,TRUE,32,55,41,73,42,61,57,77,62,59,83,60,59,47,54,53,57,60,31,85,57,76,26,51,47,79,23,58,44,37,24,47,44
184,rv__608e6d414eca223283f99ba6,rv,decision,IT,IT,35_44,male,employed,usable_complete,TRUE,TRUE,32,59,68,81,64,83,75,100,81,75,90,80,89,71,70,29,88,81,75,85,69,75,55,74,31,83,27,60,20,16,73,32,85
185,rv__609077b2d5f119a0c819a6cd,rv,concerns2;decision;poverty,AT,AT,25_34,male,employed,usable_complete,TRUE,TRUE,32,75,100,90,70,70,35,80,75,70,80,100,0,100,75,90,90,65,65,65,85,20,20,15,0,90,60,10,0,0,0,0,20
186,rv__6091bcc967016811f0f05489,rv,decision,CH,CH,35_44,male,employed,usable_complete,TRUE,TRUE,32,75,70,61,65,80,60,70,80,80,85,63,62,55,60,70,60,65,65,85,70,65,20,64,0,75,55,25,0,16,30,20,65
187,rv__60a79951ff39d84fa64cd4e7,rv,decision,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,24,15,40,32,28,0,53,25,35,26,65,57,70,23,66,41,60,50,55,75,70,42,40,37,55,38,60,10,60,30,26,75
188,rv__60b0ba56f6a2244bbae05690,rv,decision,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,100,80,75,90,70,35,100,90,95,100,60,70,60,35,90,100,95,70,100,75,90,10,20,0,30,0,70,30,10,0,25,35
189,rv__60b6a69a471d19c2c080aff8,rv,decision,PT,PT,18_24,female,employed,usable_partial,TRUE,TRUE,31,60,35,63,36,50,52,68,61,100,100,41,58,53,35,65,66,81,62,62,59,61,53,43,8,90,72,39,6,14,22,8,75
190,rv__60d10503b38976552a1b35da,rv,decision,DE,DE,25_34,male,employed,usable_partial,TRUE,TRUE,31,60,60,70,50,40,55,70,50,60,70,70,68,60,71,60,70,70,70,70,29,50,50,31,36,30,55,60,30,36,33,30,30
191,rv__60d1ad57fb10e23b2157d23a,rv,decision,PT,PT,35_44,male,employed,usable_complete,TRUE,TRUE,32,77,50,72,97,89,77,100,87,100,99,92,83,100,83,76,88,89,99,100,99,79,57,60,51,77,76,65,42,57,50,32,86
192,rv__60d475ebf55cc3d7ae87588b,rv,decision,BE,BE,25_34,male,employed,usable_partial,TRUE,TRUE,31,56,68,33,77,37,69,67,74,60,65,72,66,76,86,62,66,74,50,55,59,46,56,62,46,57,56,63,64,41,41,35,62
193,rv__60db34cdfee9f86eb4a0f376,rv,decision,FR,FR,25_34,male,employed,usable_complete,TRUE,TRUE,32,66,56,61,53,73,75,54,64,62,75,65,68,72,69,72,72,83,68,64,74,57,20,33,33,71,68,64,43,31,39,27,57
194,rv__60fd399bbd6c1e8523009699,rv,concerns2;decision,GR,GR,25_34,female,unknown,usable_complete,TRUE,TRUE,32,100,100,0,78,70,83,70,71,100,100,100,77,70,82,100,100,100,100,100,100,81,5,79,0,100,24,100,0,25,0,0,87
196,rv__61034f24da19cc56177b8b59,rv,decision,CZ,CZ,35_44,female,employed,usable_partial,TRUE,TRUE,31,87,50,90,51,85,90,88,77,100,92,82,51,88,85,80,50,86,80,93,90,39,15,51,30,19,24,51,18,0,0,12,60
197,rv__6103a3ece71ab061d5624402,rv,concerns2;decision;energy_crisis;poverty,LV,LV,25_34,female,employed,usable_partial,TRUE,TRUE,31,80,100,65,60,80,75,90,50,80,70,70,50,70,65,60,70,75,60,90,50,70,20,50,25,100,60,10,0,40,30,10,70
198,rv__6109d60c4aae2cc46ce9aaf7,rv,decision,PT,PT,25_34,female,employed,usable_complete,TRUE,TRUE,32,37,61,59,80,30,86,100,70,100,90,88,84,81,91,81,79,82,71,85,75,85,41,77,30,82,25,19,10,12,76,5,67
199,rv__6111037143ad4a71cf9e2852,rv,decision,HU,HU,25_34,female,unemployed,usable_partial,TRUE,TRUE,31,55,70,65,75,85,70,90,80,55,85,85,75,55,70,65,55,80,60,60,60,90,20,50,0,65,30,45,0,20,50,20,65
200,rv__61117220763b5799f3ccbc26,rv,decision,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,81,19,58,62,68,67,42,61,87,91,84,43,58,84,71,80,73,70,87,78,62,58,14,13,23,39,58,56,16,39,18,67
201,rv__6119075f1fe00f92c8153747,rv,decision,EE,OTHER_COUNTRIES,25_34,female,employed,usable_complete,TRUE,TRUE,32,91,93,82,45,46,43,80,21,82,85,37,69,79,40,90,73,72,59,80,79,83,12,65,26,88,21,57,12,64,59,12,42
202,rv__6122cd9aa3383c9dbe2d36e9,rv,decision,PT,PT,25_34,male,student,usable_complete,TRUE,TRUE,32,60,58,50,60,41,85,75,74,75,80,85,75,68,80,57,70,83,58,75,78,80,80,55,37,70,60,67,0,30,35,10,35
204,rv__612adba08b8235b31539c704,rv,decision,GB,GB,35_44,female,employed,usable_partial,TRUE,TRUE,31,63,73,73,70,64,82,70,90,100,93,84,62,61,71,72,55,54,63,82,58,81,56,71,50,56,65,57,68,53,77,61,59
206,rv__6136cb52db0f1cb2262bbf5d,rv,concerns2;decision;poverty,ES,ES,25_34,male,unknown,usable_complete,TRUE,TRUE,32,95,75,85,25,90,10,90,95,75,90,80,10,90,35,50,50,80,85,70,70,90,90,25,0,80,25,15,10,70,0,10,60
207,rv__614714ff71b7fab77e0a8ef6,rv,decision,GB,GB,45_54,female,employed,usable_complete,TRUE,TRUE,32,100,100,100,100,100,20,100,90,100,90,95,90,30,70,100,100,100,100,100,100,95,90,10,90,60,40,90,80,80,100,80,95
208,rv__614f18c401f0591601029297,rv,decision,CH,CH,55_64,male,retired,usable_partial,TRUE,TRUE,31,20,0,50,48,50,90,70,40,59,70,90,81,81,70,81,80,61,65,80,40,90,20,20,15,60,60,30,1,20,0,20,0
209,rv__61545686d49a33dab8587297,rv,decision,DE,DE,25_34,female,student,usable_complete,TRUE,TRUE,32,68,100,100,70,60,80,100,100,81,90,89,75,100,50,85,55,100,87,70,54,100,42,33,0,27,7,20,0,11,13,35,0
210,rv__615cb147f04efc8a8c2ff1e5,rv,decision,GB,GB,55_64,female,other,usable_partial,TRUE,TRUE,29,66,60,50,39,80,58,50,83,74,80,80,90,70,50,60,78,61,41,74,83,42,7,50,1,80,17,49,0,1,0,5,56
212,rv__616358b3d2938031541d0a0b,rv,decision,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,55,12,63,14,15,18,92,76,65,91,85,80,75,34,90,80,60,66,86,75,76,53,21,10,100,45,87,32,71,26,10,31
214,rv__6167579b785195f0db610d94,rv,decision,LV,LV,18_24,female,employed,usable_complete,TRUE,TRUE,32,66,72,43,62,74,61,100,80,99,85,76,31,57,60,100,71,85,60,100,73,59,0,50,78,41,42,60,6,0,10,4,55
215,rv__6274f9115634950cf5970f1c,rv,decision,GB,GB,45_54,male,employed,usable_complete,TRUE,TRUE,32,65,20,25,30,90,100,71,40,80,75,80,80,75,100,75,60,80,80,75,70,90,0,80,0,80,10,10,0,0,0,0,60
217,rv__627a737021c18e4a5c7875b0,rv,decision,FR,FR,25_34,female,employed,usable_partial,TRUE,TRUE,31,50,70,76,78,100,76,100,85,83,100,73,75,29,77,80,80,69,64,67,79,26,8,61,34,77,23,29,69,9,19,30,87
218,rv__627be8df969ba21063c8a31f,rv,decision,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,56,80,60,87,71,80,67,66,65,61,76,46,66,87,61,57,67,45,56,52,57,44,55,20,71,36,42,38,22,41,19,74
220,rv__62ead0772116e6bc70b7cd09,rv,decision,GB,GB,55_64,female,employed,usable_partial,TRUE,TRUE,31,100,100,100,28,100,81,79,76,98,77,100,50,100,84,100,77,100,94,90,76,73,30,83,9,100,29,14,37,79,0,0,27
223,rv__6310c063bd0cce86b0289d20,rv,concerns2;decision;poverty,GB,GB,25_34,male,unknown,usable_complete,TRUE,TRUE,32,36,16,17,62,77,81,92,93,56,94,83,94,73,87,59,38,63,72,86,35,36,5,96,7,18,7,30,0,42,0,17,71
224,rv__637f7d52d1a517e820233f7a,rv,decision,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,52,67,70,39,60,45,74,65,57,82,90,56,63,75,45,67,75,66,37,82,57,40,26,16,30,44,50,5,21,32,5,17
225,rv__637fad91c9976f9e66a65840,rv,decision,GB,GB,35_44,male,employed,usable_complete,TRUE,TRUE,32,30,71,80,61,90,60,80,75,60,95,85,75,80,70,81,80,75,85,90,95,65,0,30,10,0,30,10,0,15,0,0,75
226,rv__63b3377ca1ccdfc7cc567503,rv,decision,GB,GB,55_64,male,employed,usable_complete,TRUE,TRUE,32,64,27,77,78,38,86,95,79,74,69,84,71,66,89,76,85,72,77,68,62,72,21,61,33,60,78,36,13,20,28,14,27
228,rv__63c658437791ac7be49f06e9,rv,decision,DE,DE,25_34,male,unemployed,usable_partial,TRUE,TRUE,31,62,66,68,86,83,89,36,87,71,100,89,50,85,100,72,91,82,76,53,45,17,69,53,50,92,9,42,0,0,50,0,86
230,rv__63ea4a7fa7d709c8e7887a93,rv,decision,GB,GB,45_54,male,employed,usable_complete,TRUE,TRUE,32,79,51,92,70,81,81,100,93,78,92,99,93,90,76,86,75,88,27,78,78,100,30,30,23,80,0,20,0,0,71,6,50
231,rv__63ed0392b8b24c34aaf26310,rv,decision,GB,GB,45_54,female,employed,usable_complete,TRUE,TRUE,32,90,79,69,22,100,34,100,70,92,100,97,37,77,33,73,67,97,30,100,64,46,0,0,4,73,39,72,0,0,0,0,70
233,rv__646219bb0b91a6f3327e39fb,rv,decision,DE,DE,35_44,female,employed,usable_complete,TRUE,TRUE,32,60,25,60,40,70,55,70,65,30,90,85,45,25,60,90,90,65,60,70,90,45,10,30,10,60,30,30,0,10,15,10,25
234,rv__646cf7e3b6213165030e2c01,rv,decision,DE,DE,35_44,female,employed,usable_complete,TRUE,TRUE,32,32,100,65,49,43,73,100,100,100,100,71,48,87,82,52,62,76,69,73,100,81,66,51,47,89,50,31,31,70,22,0,78
235,rv__646e490f3b114e783d764eb4,rv,decision,PL,PL,18_24,female,student,usable_complete,TRUE,TRUE,32,67,73,29,67,72,0,100,78,27,83,15,68,77,28,68,60,73,68,69,64,70,26,35,50,0,0,18,16,100,0,0,77
236,rv__6470e501cc85b0287c8da951,rv,decision,FR,FR,25_34,female,employed,usable_complete,TRUE,TRUE,32,40,60,90,45,40,70,100,100,100,70,80,75,85,85,80,75,100,85,60,40,65,55,25,15,32,65,30,10,0,15,10,25
237,rv__6475e509838243afc24c843a,rv,decision,DE,DE,25_34,female,student,usable_complete,TRUE,TRUE,32,62,27,31,27,36,68,73,85,56,56,86,71,64,66,67,62,49,31,69,75,40,12,44,17,30,74,61,6,33,34,18,76
238,rv__64a814776d0d667482bcf926,rv,decision,SI,SI,25_34,female,student,usable_complete,TRUE,TRUE,32,37,74,70,73,70,60,100,80,73,84,71,76,87,70,86,55,80,78,88,82,68,41,49,37,43,36,50,61,30,43,48,39
240,rv__64e91e9b7ac897d0afa22985,rv,decision,GB,GB,25_34,male,unemployed,usable_partial,TRUE,TRUE,31,50,74,67,50,50,71,100,50,100,100,71,50,86,100,69,50,71,50,79,73,50,0,50,0,64,50,50,0,0,0,0,25
241,rv__64edf002c925fb837ee0a770,rv,decision,EE,OTHER_COUNTRIES,25_34,male,employed,usable_partial,TRUE,TRUE,31,67,16,36,74,63,69,40,74,62,82,62,78,70,63,74,61,65,76,83,81,42,12,20,25,12,50,17,12,10,9,10,50
243,rv__650876be747398fcb416369d,rv,decision,FR,FR,35_44,female,employed,usable_complete,TRUE,TRUE,32,40,70,76,80,33,60,96,90,93,35,82,90,92,68,86,56,83,70,90,64,94,65,60,10,80,64,39,10,61,10,10,65
244,rv__6509ce5a45d5dc1e9d464d3e,rv,decision,CZ,CZ,18_24,male,student,usable_complete,TRUE,TRUE,32,47,46,50,66,42,51,45,60,80,55,55,70,79,45,90,45,80,55,80,80,70,65,65,60,40,60,65,60,43,40,45,65
245,rv__650d4cb9a94b4b3c9a4ab6e6,rv,decision,FR,FR,35_44,female,employed,usable_partial,TRUE,TRUE,30,60,30,60,40,70,40,80,50,40,70,60,30,60,59,51,65,50,40,70,40,75,60,65,10,40,50,68,35,60,35,15,35
246,rv__652ab885e3d73d76adc15fe0,rv,decision,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,82,32,74,84,83,89,81,88,86,82,76,77,81,83,85,87,84,80,88,86,83,85,71,85,90,71,35,90,88,88,9,84
247,rv__6536710aa09a5f7a5f193ff3,rv,decision,AT,AT,25_34,female,employed,usable_complete,TRUE,TRUE,32,70,25,60,50,50,30,100,50,60,90,80,15,65,50,60,50,35,0,75,60,100,0,60,0,60,0,0,20,0,0,0,35
248,rv__653fb795b4c01d4c43cbe59d,rv,decision,CZ,CZ,35_44,male,employed,usable_complete,TRUE,TRUE,32,71,73,67,55,72,55,63,65,72,78,70,60,71,57,73,64,61,66,70,67,59,59,52,28,45,67,44,62,60,51,65,55
249,rv__65410ad762a7e3c570b6273c,rv,decision,DE,DE,35_44,male,unemployed,usable_complete,TRUE,TRUE,32,62,45,52,56,63,48,54,61,59,56,58,53,55,51,60,54,53,53,58,53,54,57,58,58,51,48,51,46,43,52,48,53
250,rv__654aaf45083b00b57dc0f8a7,rv,decision,FR,FR,25_34,female,employed,usable_complete,TRUE,TRUE,32,72,31,67,58,79,70,88,66,92,79,57,72,59,73,75,66,74,42,76,74,70,35,43,21,84,27,64,28,23,56,30,66
252,rv__654e38a9bd1961e9942af916,rv,decision,GB,GB,25_34,female,employed,usable_complete,TRUE,TRUE,32,88,66,54,82,71,75,54,90,53,86,83,65,61,65,92,60,56,55,87,76,67,42,66,71,78,57,84,57,70,54,64,81
253,rv__65537e14439274fe5036b4d2,rv,concerns2;decision,GB,GB,35_44,male,employed,usable_partial,TRUE,TRUE,31,68,71,66,54,43,65,72,68,61,50,74,79,38,68,69,83,63,59,68,63,67,68,61,65,67,63,74,59,57,43,73,55
254,rv__6558ff955863f22617207f9c,rv,decision,AT,AT,25_34,male,employed,usable_complete,TRUE,TRUE,32,37,61,60,84,63,75,22,91,74,100,82,72,100,72,88,79,78,78,100,82,61,84,82,19,77,100,63,25,70,73,88,37
256,rv__656dfef713b8d414bd002040,rv,decision,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,55,70,76,78,69,74,66,58,68,75,78,79,55,66,71,71,78,81,43,66,72,55,73,80,42,81,80,55,61,74,77,57
257,rv__6597f6dc6f784e1f69bfadfa,rv,concerns2;decision;energy_crisis;poverty,SK,SK,18_24,female,employed,usable_complete,TRUE,TRUE,32,57,74,55,40,21,32,99,65,62,35,99,40,61,45,63,68,62,60,64,66,71,58,41,16,52,36,32,0,43,35,19,29
258,rv__659c1506e90db3f5f1072329,rv,decision,FR,FR,25_34,female,employed,usable_complete,TRUE,TRUE,32,58,82,57,68,78,63,62,82,65,73,75,54,87,73,61,46,72,55,55,73,42,26,49,72,76,70,41,47,27,54,52,73
259,rv__65aa1eb76e638b84e3013ee5,rv,decision,FR,FR,35_44,female,employed,usable_complete,TRUE,TRUE,32,37,58,59,60,68,57,77,64,86,86,82,55,76,67,90,85,73,28,63,62,63,60,64,69,92,32,31,11,45,38,41,62
260,rv__65b271a26aba0246730964f3,rv,decision,NO,OTHER_COUNTRIES,25_34,female,employed,usable_complete,TRUE,TRUE,32,33,64,30,51,39,22,77,55,64,71,67,62,61,50,77,55,61,58,70,77,81,12,15,24,64,62,72,2,31,18,8,62
262,rv__65c8d70512b2fc050e53d0d1,rv,decision,GB,GB,25_34,female,employed,usable_complete,TRUE,TRUE,32,75,39,62,100,100,64,97,100,100,100,96,100,77,80,87,85,87,100,100,91,72,39,87,31,77,61,40,100,13,64,11,71
264,rv__65db44704954e33c53f65e9d,rv,decision,IS,OTHER_COUNTRIES,35_44,female,employed,usable_partial,TRUE,TRUE,29,56,85,62,37,76,65,71,66,95,80,76,62,62,77,89,80,91,50,68,70,71,42,43,42,59,50,50,18,69,30,27,44
265,rv__65e09e8b51dcbd6fbd192e34,rv,decision,CH,CH,18_24,male,student,usable_complete,TRUE,TRUE,32,61,70,60,75,45,50,90,73,70,80,70,70,30,90,60,65,70,30,36,65,95,30,65,10,75,70,11,40,30,30,55,30
266,rv__66045ed49119e654e5454985,rv,decision,GR,GR,25_34,other,employed,usable_complete_limited_metadata,TRUE,TRUE,32,26,84,75,71,73,34,32,82,33,71,75,78,70,63,31,76,32,77,79,76,61,90,63,25,36,5,26,57,17,0,65,77
267,rv__6605852ff5914c22f592a372,rv,concerns2;decision;poverty,GR,GR,45_54,male,unknown,usable_complete,TRUE,TRUE,32,100,100,89,59,59,65,90,78,86,100,34,86,74,72,89,92,92,40,83,76,89,54,60,61,25,58,68,24,57,57,45,74
268,rv__660c66c664e1b8cf2bb25749,rv,decision,HU,HU,35_44,male,employed,usable_partial,TRUE,TRUE,31,60,80,65,65,77,65,51,80,70,75,80,60,65,65,60,60,75,75,60,50,45,20,55,50,40,20,45,30,15,50,45,55
269,rv__660e8c48587d881a59230c90,rv,decision,DE,DE,25_34,female,unemployed,usable_partial,TRUE,TRUE,30,100,100,95,75,90,100,75,90,90,90,90,30,50,75,50,90,90,75,90,50,75,0,50,0,90,0,0,0,0,0,0,0
270,rv__66156a7a88131373e361e9a8,rv,concerns2;decision,SK,SK,35_44,female,employed,usable_complete,TRUE,TRUE,32,73,76,74,35,75,75,88,71,68,71,77,77,62,68,70,55,67,71,71,65,71,33,60,39,75,64,75,66,60,28,36,74
272,rv__662121d5f125febc8db80f74,rv,decision,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,72,7,59,59,38,59,60,64,37,59,61,58,68,56,63,54,64,36,73,67,26,17,53,48,45,56,57,32,35,35,36,45
273,rv__66280e8f5cdc35202f29a49a,rv,decision,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,64,61,75,11,71,23,41,33,11,79,75,62,72,25,64,39,70,40,24,70,59,39,18,7,24,49,20,16,20,10,17,16
274,rv__66316420ced02e8c467d22a2,rv,decision,DK,DK,25_34,male,employed,usable_complete,TRUE,TRUE,32,75,100,60,45,80,80,25,15,85,100,75,60,80,90,75,85,70,60,65,35,40,5,0,5,10,60,20,0,0,0,10,35
275,rv__663f6cda6d0a4f2e70e568b5,rv,decision,IT,IT,35_44,female,unemployed,usable_complete,TRUE,TRUE,32,70,33,60,40,70,30,70,17,40,90,85,55,90,10,55,60,80,65,86,80,75,37,25,19,0,63,25,0,40,58,0,70
276,rv__6646044a0b635b10c98237fb,rv,decision,PL,PL,25_34,female,employed,usable_partial,TRUE,TRUE,30,100,100,98,100,100,50,90,50,60,100,20,0,0,60,100,30,100,10,80,50,70,0,30,1,100,30,10,1,0,0,0,0
279,rv__664f3e9464fc43338349d6b3,rv,decision,PL,PL,35_44,female,unemployed,usable_complete,TRUE,TRUE,32,61,80,71,60,70,70,70,60,100,100,80,70,70,70,52,63,71,80,62,100,70,62,38,20,80,61,30,16,36,10,28,52
280,rv__6654840c725f74f1b0a206f9,rv,decision,EE,OTHER_COUNTRIES,18_24,female,student,usable_complete,TRUE,TRUE,32,66,75,87,45,87,86,58,81,42,90,85,91,84,100,79,63,83,65,45,45,85,90,23,10,81,25,7,14,9,14,67,38
283,rv__665a222ec21c09f2b8731fde,rv,decision,IE,IE,35_44,female,employed,usable_complete,TRUE,TRUE,32,98,62,83,100,75,85,99,91,80,100,92,100,70,73,71,73,70,75,100,100,73,32,62,30,93,20,72,39,22,34,29,85
284,rv__66604d28d949fc95c6ce4ef1,rv,decision,DE,DE,55_64,female,employed,usable_complete,TRUE,TRUE,32,97,100,100,100,100,14,100,100,99,100,100,100,99,12,100,100,100,97,100,100,0,0,0,0,0,0,100,0,21,0,0,100
285,rv__6661e1702989067d02fa723a,rv,decision,HU,HU,55_64,female,employed,usable_complete,TRUE,TRUE,32,75,93,25,10,60,65,90,90,70,85,100,5,100,65,55,90,80,56,85,85,60,0,25,0,100,35,0,0,10,0,0,40
286,rv__66684fa2e4fcf9d3108f6196,rv,decision,CH,CH,25_34,female,employed,usable_complete,TRUE,TRUE,32,58,84,84,67,71,31,67,55,71,91,90,73,73,25,65,62,58,100,75,63,59,83,10,30,89,62,7,16,46,65,16,24
287,rv__6669a6b17454f7e1e6b2a5e3,rv,decision,PL,PL,25_34,male,employed,usable_partial,TRUE,TRUE,31,65,60,80,60,60,45,55,60,55,70,70,80,50,55,70,55,55,70,60,65,45,55,20,40,55,55,45,65,55,45,30,60
288,rv__666b675ce58b4aa8e7a26fbb,rv,decision,AT,AT,45_54,male,employed,usable_complete,TRUE,TRUE,32,40,75,90,70,60,90,25,50,0,50,90,0,100,90,75,60,75,60,45,40,10,0,50,0,75,20,40,0,0,0,0,60
289,rv__667971a555af1f83d3f29ae7,rv,decision,PL,PL,25_34,male,employed,usable_complete,TRUE,TRUE,32,65,70,70,20,70,15,70,85,85,70,85,80,80,30,70,66,80,60,85,85,40,10,5,10,20,65,20,5,10,5,5,10
290,rv__6679a3da51eabfa768a8f350,rv,concerns2;decision,NA,UNKNOWN,unknown,unknown,unknown,usable_partial_limited_metadata,TRUE,TRUE,30,85,50,50,75,65,15,10,95,50,95,65,50,90,30,25,30,50,15,75,65,0,0,0,50,100,5,50,0,5,0,0,15
291,rv__667eb4c61f5d4397face4667,rv,decision,FR,FR,25_34,female,employed,usable_partial,TRUE,TRUE,31,70,60,100,30,100,50,50,0,100,100,100,70,30,50,100,60,100,70,100,100,60,50,100,0,50,55,65,50,70,100,0,60
295,rv__668571764871e53e9661e6c3,rv,decision,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,93,56,61,73,0,59,100,60,100,89,66,47,37,100,66,74,99,60,69,55,85,58,65,30,100,19,40,20,39,4,90,75
296,rv__6697c19cf4468e7be8305c16,rv,decision,NA,UNKNOWN,unknown,unknown,unknown,usable_partial_limited_metadata,TRUE,TRUE,31,50,60,60,70,20,70,100,70,100,90,75,50,60,70,80,70,65,90,70,40,80,10,60,20,20,60,55,10,40,60,0,70
297,rv__669afc59b62f1bb8d3490f82,rv,decision,NO,OTHER_COUNTRIES,25_34,male,employed,usable_complete,TRUE,TRUE,32,83,90,69,67,39,23,62,58,38,76,67,53,50,45,75,40,67,45,60,42,60,41,48,26,57,73,45,38,36,28,59,64
298,rv__669bda95bc7be494c80ab480,rv,decision,IT,IT,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,60,30,80,75,70,70,80,100,100,100,100,75,80,100,100,100,80,100,100,100,70,0,20,0,85,75,20,0,30,20,0,40
299,rv__669f4716791267ee6337641f,rv,concerns2;decision;poverty,IT,IT,55_64,male,unknown,usable_complete,TRUE,TRUE,32,60,62,54,58,34,35,79,59,60,62,56,63,57,55,54,60,57,40,57,57,44,20,42,40,34,43,41,63,40,46,19,59
300,rv__66b5c64658908be85ae9631f,rv,decision,CH,CH,55_64,female,retired,usable_complete,TRUE,TRUE,32,82,76,28,80,89,79,74,100,37,30,99,87,21,65,75,77,82,100,87,95,100,84,73,35,81,27,100,31,25,74,41,82
303,rv__66bbafb05de7e549455aa4ff,rv,decision,GB,GB,45_54,male,employed,usable_complete,TRUE,TRUE,32,82,53,80,29,25,15,82,82,61,81,79,81,67,19,70,66,56,39,67,62,27,20,17,28,77,23,31,16,23,18,9,19
304,rv__66bf543c179dbc75f790396c,rv,concerns2;decision;poverty,ES,ES,25_34,female,unknown,usable_complete,TRUE,TRUE,32,40,59,40,83,26,100,91,41,34,80,100,43,99,100,33,78,73,40,57,38,37,34,62,14,13,79,55,36,44,71,41,100
306,rv__66c39570ad8c6baef35233f2,rv,decision,CH,CH,25_34,male,employed,usable_complete,TRUE,TRUE,32,28,57,70,72,17,80,95,90,72,71,87,75,73,81,55,79,92,78,87,65,93,7,35,15,61,65,80,14,10,13,9,94
307,rv__66c7469a4526d21d11ed0e15,rv,decision,HU,HU,18_24,male,employed,usable_complete,TRUE,TRUE,32,90,70,37,82,70,100,71,85,65,70,70,68,31,79,82,100,30,65,100,71,35,72,30,73,70,35,100,71,30,34,73,73
309,rv__66cc80d93247b5e14b3b7112,rv,decision,IT,IT,25_34,female,student,usable_complete,TRUE,TRUE,32,34,60,66,75,23,82,65,85,85,80,77,68,74,85,71,70,65,86,80,82,64,18,63,11,71,38,21,18,19,19,20,30
313,rv__66daac995c6fcde09a450753,rv,decision,IT,IT,25_34,female,employed,usable_complete,TRUE,TRUE,32,91,68,87,72,88,91,100,77,90,91,82,75,74,73,73,82,83,82,81,66,90,39,67,26,43,66,30,25,33,23,26,70
314,rv__66e2ddcc7aa33c35fd90cfcc,rv,decision,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,68,13,58,71,89,36,100,87,57,88,85,81,63,70,66,68,53,48,79,53,86,8,33,28,14,63,64,17,19,24,0,6
315,rv__66e4a21fcc2ea8520f3cfada,rv,decision,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,81,59,64,91,21,65,100,84,76,85,77,75,32,66,77,74,93,81,89,100,63,18,59,8,65,66,28,9,9,16,23,41
316,rv__66e5c4d77cca682ea0bbf1d9,rv,decision,IT,IT,18_24,female,student,usable_complete,TRUE,TRUE,32,26,30,70,50,60,90,61,70,75,50,65,35,62,80,36,63,70,49,30,16,84,0,43,14,51,20,15,10,0,20,0,50
318,rv__66f3e1b4c97779cdeb28834f,rv,decision,DE,DE,25_34,female,employed,usable_partial,TRUE,TRUE,30,85,95,80,71,25,75,80,20,29,100,85,50,90,70,80,80,50,70,80,65,65,0,10,0,35,95,55,0,10,0,0,65
323,rv__67169b82726d64b4af7b88f0,rv,decision,FI,FI,35_44,male,employed,usable_complete,TRUE,TRUE,32,41,81,79,81,83,87,73,92,85,91,84,86,77,85,89,80,90,85,88,81,81,81,81,87,80,88,76,71,85,31,83,91
324,rv__671802e888d9f27d9b79b337,rv,decision,IT,IT,25_34,female,student,usable_complete,TRUE,TRUE,32,41,30,24,69,75,80,29,82,100,87,67,74,75,72,75,76,67,92,87,100,69,22,91,62,100,69,69,26,71,33,73,76
