analysis_sample,weighting,method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
LATAM,equal_element,KMEANS,matrix_32_z_abs,8,0,12,100,2307,6.633333333333334,1.3666666666666667,0.3,16,0,8,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,8,2,12,100,2307,20.4,1.4,0.5666666666666667,16,2,7,87.5,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,8,4,12,100,2307,44.233333333333334,2.933333333333333,3.3333333333333335,16,4,6,75,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,8,6,12,100,2307,74.7,7.233333333333333,1.0333333333333334,16,6,5,62.5,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,8,8,12,100,2307,97.26666666666667,18.7,1.6333333333333333,16,8,4,50,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,8,10,9,100,2307,100,38.63333333333333,0.1,16,10,3,37.5,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,9,0,12,100,2418,5.466666666666667,1.3666666666666667,0.23333333333333334,18,0,9,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,9,2,12,100,2418,18,1.4333333333333333,1.2,18,2,8,88.88888888888889,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,9,4,12,100,2418,40.13333333333333,1.9333333333333333,3.2,18,4,7,77.77777777777777,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,9,6,12,100,2418,68.36666666666666,4.466666666666667,1.7,18,6,6,66.66666666666667,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,9,8,12,100,2418,92.66666666666667,11.7,1.2333333333333334,18,8,5,55.55555555555556,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,9,10,12,100,2418,99.9,26.433333333333334,0.06666666666666667,18,10,4,44.44444444444444,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,10,0,12,100,2533,5,1.3666666666666667,0.2,20,0,10,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,10,2,12,100,2533,13.966666666666667,1.4333333333333333,1,20,2,9,90,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,10,4,12,100,2533,33.13333333333333,1.8666666666666667,2.2666666666666666,20,4,8,80,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,10,6,12,100,2533,58.1,3.466666666666667,1.8333333333333333,20,6,7,70,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,10,8,12,100,2533,89.6,8.4,7.266666666666667,20,8,6,60,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,10,10,12,100,2533,98.66666666666667,18.533333333333335,0.9666666666666667,20,10,5,50,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,11,0,12,100,2561,4.566666666666666,1.4,0.16666666666666666,22,0,11,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,11,2,12,100,2561,11.6,1.5666666666666667,1.2,22,2,10,90.9090909090909,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,11,4,12,100,2561,26.766666666666666,2.2666666666666666,2.2,22,4,9,81.81818181818181,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,11,6,12,100,2561,53.766666666666666,4.266666666666667,1.0333333333333334,22,6,8,72.72727272727273,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,11,8,12,100,2561,84.33333333333333,8.733333333333333,2.6,22,8,7,63.63636363636363,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,11,10,12,100,2561,98.33333333333333,17.833333333333332,1.4333333333333333,22,10,6,54.54545454545455,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,12,0,12,100,2606,4.766666666666667,1.4666666666666666,0.16666666666666666,24,0,12,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,12,2,12,100,2606,10.033333333333333,1.6666666666666667,0.13333333333333333,24,2,11,91.66666666666667,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,12,4,12,100,2606,28.5,2.433333333333333,1.1,24,4,10,83.33333333333333,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,12,6,12,100,2606,52.833333333333336,4.033333333333333,2.2,24,6,9,75,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,12,8,12,100,2606,81.43333333333334,8.2,0.7,24,8,8,66.66666666666667,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,12,10,12,100,2606,96.26666666666667,16.233333333333334,0.16666666666666666,24,10,7,58.333333333333336,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,13,0,12,100,2614,4.5,1.4333333333333333,0.16666666666666666,26,0,13,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,13,2,12,100,2614,11.1,1.6333333333333333,0.9333333333333333,26,2,12,92.3076923076923,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,13,4,12,100,2614,24.2,1.9666666666666666,1.9,26,4,11,84.61538461538461,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,13,6,12,100,2614,51.46666666666667,3.433333333333333,0.6666666666666666,26,6,10,76.92307692307692,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,13,8,12,100,2614,81.1,6.433333333333334,0.5333333333333333,26,8,9,69.23076923076923,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,13,10,12,100,2614,96.73333333333333,13.366666666666667,1.8,26,10,8,61.53846153846154,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,14,0,12,100,2614,4.2,1.4,0.16666666666666666,28,0,14,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,14,2,12,100,2614,10.233333333333333,1.5666666666666667,0.5,28,2,13,92.85714285714286,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,14,4,12,100,2614,27,1.8333333333333333,2.066666666666667,28,4,12,85.71428571428571,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,14,6,12,100,2614,48.06666666666667,3.2,5.166666666666667,28,6,11,78.57142857142857,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,14,8,12,100,2614,76.7,5.766666666666667,4.666666666666667,28,8,10,71.42857142857143,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,14,10,12,100,2614,94.76666666666667,12.433333333333334,1.0333333333333334,28,10,9,64.28571428571429,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,15,0,12,100,2604,4.333333333333333,1.3666666666666667,0.2,30,0,15,100,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,15,2,12,100,2604,10.033333333333333,1.5666666666666667,0.8,30,2,14,93.33333333333333,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,15,4,12,100,2604,25.766666666666666,1.7666666666666666,1.4333333333333333,30,4,13,86.66666666666667,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,15,6,12,100,2604,48.666666666666664,3.3,3.1333333333333333,30,6,12,80,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,15,8,12,100,2604,76.8,7,1.9,30,8,11,73.33333333333333,FALSE
LATAM,equal_element,KMEANS,matrix_32_z_abs,15,10,12,100,2604,94.7,13.9,1.5666666666666667,30,10,10,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,8,0,12,100,2671,1.5192857142856644,0.15190476190475688,0.12333333333332926,16,0,8,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,8,2,12,100,2671,1.8049999999999402,0.17690476190475604,0.12333333333332926,16,2,7,87.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,8,4,12,100,2671,2.8564285714284767,0.29023809523808564,0.20190476190475523,16,4,6,75,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,8,6,12,100,2671,15.48714285714235,1.465714285714238,1.0707142857142506,16,6,5,62.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,8,8,12,100,2671,69.07261904761677,8.661666666666395,2.8485714285713324,16,8,4,50,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,8,10,11,100,2671,99.99999999999685,31.31214285714188,0.0535714285714268,16,10,3,37.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,9,0,12,100,2680,1.5583333333332814,0.17690476190475601,0.10357142857142511,18,0,9,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,9,2,12,100,2680,1.7535714285713704,0.17690476190475601,0.13690476190475734,18,2,8,88.88888888888889,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,9,4,12,100,2680,2.2307142857142113,0.17690476190475601,0.17690476190475599,18,4,7,77.77777777777777,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,9,6,12,100,2680,9.315476190475879,0.41523809523808136,0.9014285714285412,18,6,6,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,9,8,12,100,2680,47.335238095236456,3.730238095237966,2.5802380952380086,18,8,5,55.55555555555556,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,9,10,12,100,2680,96.45571428571105,18.58047619047553,1.868571428571367,18,10,4,44.44444444444444,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,10,0,12,100,2737,1.4971428571428058,0.17690476190475582,0.1019047619047584,20,0,10,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,10,2,12,100,2737,1.572142857142803,0.17690476190475582,0.12690476190475755,20,2,9,90,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,10,4,12,100,2737,1.814047619047557,0.17690476190475582,0.12690476190475755,20,4,8,80,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,10,6,12,100,2737,5.0323809523807785,0.2669047619047527,0.49071428571426884,20,6,7,70,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,10,8,12,100,2737,30.108809523808482,2.184047619047545,2.157619047618974,20,8,6,60,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,10,10,12,100,2737,88.84833333333036,11.737380952380564,2.38238095238087,20,10,5,50,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,11,0,12,100,2772,1.3642857142856684,0.17690476190475596,0.10190476190475849,22,0,11,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,11,2,12,100,2772,1.5942857142856608,0.17690476190475596,0.12690476190475763,22,2,10,90.9090909090909,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,11,4,12,100,2772,1.7978571428570824,0.17690476190475596,0.12690476190475763,22,4,9,81.81818181818181,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,11,6,12,100,2772,3.8376190476189196,0.22690476190475428,0.23880952380951578,22,6,8,72.72727272727273,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,11,8,12,100,2772,21.005952380951687,1.4295238095237623,1.8592857142856531,22,8,7,63.63636363636363,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,11,10,12,100,2772,71.5699999999976,7.731904761904504,3.224999999999889,22,10,6,54.54545454545455,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,12,0,12,100,2820,1.270238095238054,0.151904761904757,0.0899999999999971,24,0,12,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,12,2,12,100,2820,1.5138095238094749,0.151904761904757,0.12333333333332937,24,2,11,91.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,12,4,12,100,2820,1.80809523809518,0.151904761904757,0.12333333333332937,24,4,10,83.33333333333333,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,12,6,12,100,2820,3.3947619047617956,0.28047619047618144,0.28190476190475283,24,6,9,75,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,12,8,12,100,2820,15.102619047618568,1.011904761904729,1.2171428571428187,24,8,8,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,12,10,12,100,2820,60.214999999998,5.5285714285712455,2.4152380952380175,24,10,7,58.333333333333336,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,13,0,12,100,2821,1.2764285714285304,0.1269047619047578,0.0899999999999971,26,0,13,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,13,2,12,100,2821,1.5633333333332828,0.1269047619047578,0.12333333333332937,26,2,12,92.3076923076923,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,13,4,12,100,2821,1.8038095238094656,0.1269047619047578,0.12333333333332937,26,4,11,84.61538461538461,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,13,6,12,100,2821,2.626904761904677,0.17690476190475618,0.21690476190475488,26,6,10,76.92307692307692,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,13,8,12,100,2821,12.226666666666276,0.9330952380952083,1.0649999999999658,26,8,9,69.23076923076923,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,13,10,12,100,2821,48.13142857142696,4.897857142856979,2.328095238095164,26,10,8,61.53846153846154,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,14,0,12,100,2845,1.3471428571428148,0.15190476190475713,0.08999999999999718,28,0,14,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,14,2,12,100,2845,1.5538095238094751,0.17690476190475635,0.08999999999999718,28,2,13,92.85714285714286,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,14,4,12,100,2845,1.662142857142805,0.17690476190475635,0.12333333333332948,28,4,12,85.71428571428571,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,14,6,12,100,2845,2.3361904761904033,0.32214285714284707,0.2388095238095163,28,6,11,78.57142857142857,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,14,8,12,100,2845,9.92738095238064,1.2852380952380558,0.989285714285683,28,8,10,71.42857142857143,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,14,10,12,100,2845,42.32571428571292,4.510714285714138,2.3909523809523057,28,10,9,64.28571428571429,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,15,0,12,100,2862,1.395952380952338,0.1519047619047572,0.08999999999999722,30,0,15,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,15,2,12,100,2862,1.5852380952380463,0.17690476190475646,0.08999999999999722,30,2,14,93.33333333333333,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,15,4,12,100,2862,1.9211904761904168,0.21023809523808873,0.08999999999999722,30,4,13,86.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,15,6,12,100,2862,2.561190476190397,0.2602380952380872,0.2340476190476118,30,6,12,80,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,15,8,12,100,2862,9.648095238094943,0.9928571428571126,1.0821428571428242,30,8,11,73.33333333333333,FALSE
DIEGO,equal_candidate,EFA,matrix_32_ext_0_1,15,10,12,100,2862,42.249761904760554,4.389285714285572,2.000952380952321,30,10,10,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,8,0,12,100,2558,2.6216666666665844,0.577142857142839,0.1269047619047579,16,0,8,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,8,2,12,100,2558,5.850476190476005,2.682142857142772,0.1269047619047579,16,2,7,87.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,8,4,12,100,2558,14.276904761904314,7.45071428571405,0.3788095238095119,16,4,6,75,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,8,6,12,100,2558,40.766666666665365,15.064761904761408,2.56785714285706,16,6,5,62.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,8,8,12,100,2558,86.16238095237834,23.388333333332668,1.579523809523761,16,8,4,50,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,8,10,10,100,2558,99.99999999999706,34.97595238095137,0.08999999999999717,16,10,3,37.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,9,0,12,100,2629,1.7421428571427993,0.17690476190475601,0.12333333333332924,18,0,9,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,9,2,12,100,2629,4.290714285714142,0.17690476190475601,0.12333333333332924,18,2,8,88.88888888888889,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,9,4,12,100,2629,11.18785714285677,0.3802380952380826,0.17690476190475601,18,4,7,77.77777777777777,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,9,6,12,100,2629,30.310952380951406,1.6171428571428046,1.683809523809469,18,6,6,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,9,8,12,100,2629,68.51166666666447,7.692619047618796,2.800238095238,18,8,5,55.55555555555556,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,9,10,12,100,2629,98.83976190475869,23.217142857142104,0.6395238095237883,18,10,4,44.44444444444444,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,10,0,12,100,2692,1.5661904761904215,0.15190476190475652,0.12333333333332898,20,0,10,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,10,2,12,100,2692,3.0009523809522745,0.17690476190475565,0.12333333333332898,20,2,9,90,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,10,4,12,100,2692,8.43547619047589,0.2502380952380864,0.2423809523809438,20,4,8,80,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,10,6,12,100,2692,23.2385714285706,1.1766666666666254,1.0959523809523426,20,6,7,70,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,10,8,12,100,2692,56.11928571428377,5.196904761904575,2.888095238095134,20,8,6,60,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,10,10,12,100,2692,94.91904761904435,16.994285714285105,1.277619047619003,20,10,5,50,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,11,0,12,100,2765,1.4797619047618564,0.1519047619047569,0.10190476190475856,22,0,11,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,11,2,12,100,2765,1.743571428571372,0.1769047619047561,0.10190476190475856,22,2,10,90.9090909090909,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,11,4,12,100,2765,3.747380952380829,0.21690476190475477,0.16023809523808996,22,4,9,81.81818181818181,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,11,6,12,100,2765,13.587619047618599,1.6852380952380408,0.8207142857142586,22,6,8,72.72727272727273,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,11,8,12,100,2765,40.51976190476058,6.479285714285502,1.5209523809523322,22,8,7,63.63636363636363,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,11,10,12,100,2765,80.86095238094967,16.259999999999472,1.4423809523809057,22,10,6,54.54545454545455,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,12,0,12,100,2771,1.416904761904714,0.1519047619047568,0.10190476190475847,24,0,12,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,12,2,12,100,2771,1.5704761904761373,0.1519047619047568,0.10190476190475847,24,2,11,91.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,12,4,12,100,2771,2.292380952380875,0.31523809523808466,0.10190476190475847,24,4,10,83.33333333333333,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,12,6,12,100,2771,6.491190476190259,1.5114285714285216,0.25547619047618186,24,6,9,75,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,12,8,12,100,2771,27.727619047618116,5.548809523809336,1.636428571428518,24,8,8,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,12,10,12,100,2771,74.91595238094986,12.956904761904342,3.1604761904760816,24,10,7,58.333333333333336,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,13,0,12,100,2808,1.4228571428570969,0.151904761904757,0.0899999999999971,26,0,13,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,13,2,12,100,2808,1.5180952380951889,0.151904761904757,0.0899999999999971,26,2,12,92.3076923076923,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,13,4,12,100,2808,1.9769047619046975,0.35523809523808375,0.0899999999999971,26,4,11,84.61538461538461,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,13,6,12,100,2808,5.500952380952204,1.162857142857106,0.230476190476183,26,6,10,76.92307692307692,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,13,8,12,100,2808,23.407142857142098,4.859761904761744,1.023809523809491,26,8,9,69.23076923076923,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,13,10,12,100,2808,64.46642857142653,12.627142857142475,2.0854761904761245,26,10,8,61.53846153846154,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,14,0,12,100,2824,1.4347619047618594,0.15190476190475707,0.10190476190475867,28,0,14,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,14,2,12,100,2824,1.5466666666666178,0.15190476190475707,0.10190476190475867,28,2,13,92.85714285714286,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,14,4,12,100,2824,1.8057142857142285,0.1769047619047563,0.12690476190475788,28,4,12,85.71428571428571,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,14,6,12,100,2824,3.701666666666549,0.36690476190475024,0.12690476190475788,28,6,11,78.57142857142857,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,14,8,12,100,2824,15.820238095237594,1.91999999999994,0.8861904761904479,28,8,10,71.42857142857143,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,14,10,12,100,2824,54.92857142856969,8.085714285714035,1.6685714285713769,28,10,9,64.28571428571429,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,15,0,12,100,2843,1.4192857142856696,0.15190476190475713,0.09833333333333026,30,0,15,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,15,2,12,100,2843,1.576428571428522,0.15190476190475713,0.14833333333332868,30,2,14,93.33333333333333,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,15,4,12,100,2843,2.1190476190475525,0.17690476190475635,0.17690476190475635,30,4,13,86.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,15,6,12,100,2843,4.137142857142728,0.4340476190476054,0.17690476190475635,30,6,12,80,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,15,8,12,100,2843,15.953333333332834,2.106428571428506,0.8295238095237834,30,8,11,73.33333333333333,FALSE
DIEGO,equal_candidate,EFA,matrix_32_pos_0_1,15,10,12,100,2843,52.19357142856977,7.270714285714057,2.5109523809523013,30,10,10,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,8,0,12,100,2464,5.0369047619046095,2.8849999999999123,0.15190476190475732,16,0,8,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,8,2,12,100,2464,9.849999999999708,6.839761904761701,0.15190476190475732,16,2,7,87.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,8,4,12,100,2464,23.18833333333265,11.459047619047292,0.7761904761904528,16,4,6,75,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,8,6,12,100,2464,52.68071428571273,18.105476190475667,1.6011904761904294,16,6,5,62.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,8,8,12,100,2464,90.60928571428298,25.06690476190405,1.0097619047618742,16,8,4,50,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,8,10,10,100,2464,99.99999999999712,32.65404761904666,0.07499999999999774,16,10,3,37.5,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,9,0,12,100,2572,3.4957142857141696,0.6202380952380748,0.16690476190475637,18,0,9,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,9,2,12,100,2572,7.323095238094998,4.744999999999843,0.14833333333332843,18,2,8,88.88888888888889,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,9,4,12,100,2572,14.864285714285236,8.614761904761629,0.3502380952380837,18,4,7,77.77777777777777,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,9,6,12,100,2572,39.144285714284436,14.044523809523374,2.024285714285648,18,6,6,66.66666666666667,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,9,8,12,100,2572,79.07380952380699,22.009047619046946,3.2245238095237005,18,8,5,55.55555555555556,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,9,10,12,100,2572,99.2640476190444,29.042142857141954,0.23047619047618284,18,10,4,44.44444444444444,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,10,0,12,100,2637,2.4071428571427744,0.30547619047617997,0.15190476190475666,20,0,10,100,FALSE
DIEGO,equal_candidate,EFA,matrix_32_raw_0_1,10,2,12,100,2637,5.970952380952176,1.6466666666666103,0.2269047619047541,20,2,9,90,FALSE
