analysis_sample,weighting,method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,8,85,2,99.99999999999957,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,8,90,2,99.99999999999957,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,8,95,2,99.99999999999957,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,10,80,1,99.99999999999986,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,10,85,1,99.99999999999986,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,10,90,1,99.99999999999986,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,10,95,1,99.99999999999986,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,0,80,NA,29.46261904761876,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,0,85,NA,29.46261904761876,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,0,90,NA,29.46261904761876,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,0,95,NA,29.46261904761876,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,2,80,NA,76.95880952380878,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,2,85,NA,76.95880952380878,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,2,90,NA,76.95880952380878,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,2,95,NA,76.95880952380878,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,4,80,3,94.15619047618948,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,4,85,5,94.15619047618948,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,4,90,8,94.15619047618948,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,4,95,NA,94.15619047618948,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,6,80,2,99.23499999999949,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,6,85,2,99.23499999999949,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,6,90,3,99.23499999999949,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,6,95,5,99.23499999999949,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,8,80,1,99.99999999999979,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,8,85,1,99.99999999999979,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,8,90,1,99.99999999999979,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,8,95,2,99.99999999999979,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,10,80,1,99.99999999999993,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,10,85,1,99.99999999999993,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,10,90,1,99.99999999999993,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,10,95,1,99.99999999999993,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,0,80,NA,27.37023809523785,20,0,10,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,0,85,NA,27.37023809523785,20,0,10,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,0,90,NA,27.37023809523785,20,0,10,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,0,95,NA,27.37023809523785,20,0,10,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,2,80,NA,74.86880952380886,20,2,9,90,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,2,85,NA,74.86880952380886,20,2,9,90,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,2,90,NA,74.86880952380886,20,2,9,90,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,2,95,NA,74.86880952380886,20,2,9,90,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,4,80,4,94.22452380952286,20,4,8,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,4,85,6,94.22452380952286,20,4,8,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,4,90,7,94.22452380952286,20,4,8,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,4,95,NA,94.22452380952286,20,4,8,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,6,80,2,99.32857142857088,20,6,7,70,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,6,85,2,99.32857142857088,20,6,7,70,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,6,90,3,99.32857142857088,20,6,7,70,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,6,95,5,99.32857142857088,20,6,7,70,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,8,80,1,99.9999999999997,20,8,6,60,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,8,85,1,99.9999999999997,20,8,6,60,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,8,90,2,99.9999999999997,20,8,6,60,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,8,95,3,99.9999999999997,20,8,6,60,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,80,1,99.99999999999989,20,10,5,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,85,1,99.99999999999989,20,10,5,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,90,1,99.99999999999989,20,10,5,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,95,1,99.99999999999989,20,10,5,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,0,80,NA,23.979523809523545,22,0,11,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,0,85,NA,23.979523809523545,22,0,11,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,0,90,NA,23.979523809523545,22,0,11,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,0,95,NA,23.979523809523545,22,0,11,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,2,80,NA,74.25785714285637,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,2,85,NA,74.25785714285637,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,2,90,NA,74.25785714285637,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,2,95,NA,74.25785714285637,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,4,80,5,93.93071428571317,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,4,85,7,93.93071428571317,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,4,90,10,93.93071428571317,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,4,95,NA,93.93071428571317,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,6,80,2,99.08095238095159,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,6,85,2,99.08095238095159,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,6,90,4,99.08095238095159,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,6,95,6,99.08095238095159,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,8,80,2,99.99999999999947,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,8,85,2,99.99999999999947,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,8,90,2,99.99999999999947,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,8,95,4,99.99999999999947,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,10,80,1,99.99999999999976,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,10,85,1,99.99999999999976,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,10,90,1,99.99999999999976,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,10,95,2,99.99999999999976,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,0,80,NA,27.027619047618778,24,0,12,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,0,85,NA,27.027619047618778,24,0,12,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,0,90,NA,27.027619047618778,24,0,12,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,0,95,NA,27.027619047618778,24,0,12,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,2,80,NA,72.38595238095165,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,2,85,NA,72.38595238095165,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,2,90,NA,72.38595238095165,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,2,95,NA,72.38595238095165,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,4,80,4,93.25404761904655,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,4,85,6,93.25404761904655,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,4,90,10,93.25404761904655,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,4,95,NA,93.25404761904655,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,6,80,2,99.02785714285636,24,6,9,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,6,85,3,99.02785714285636,24,6,9,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,6,90,4,99.02785714285636,24,6,9,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,6,95,6,99.02785714285636,24,6,9,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,8,80,2,99.99999999999952,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,8,85,2,99.99999999999952,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,8,90,2,99.99999999999952,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,8,95,4,99.99999999999952,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,10,80,1,99.99999999999977,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,10,85,1,99.99999999999977,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,10,90,2,99.99999999999977,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,10,95,2,99.99999999999977,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,0,80,NA,31.768571428571057,26,0,13,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,0,85,NA,31.768571428571057,26,0,13,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,0,90,NA,31.768571428571057,26,0,13,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,0,95,NA,31.768571428571057,26,0,13,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,2,80,NA,72.2240476190468,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,2,85,NA,72.2240476190468,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,2,90,NA,72.2240476190468,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,2,95,NA,72.2240476190468,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,4,80,5,94.73952380952257,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,4,85,6,94.73952380952257,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,4,90,8,94.73952380952257,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,4,95,NA,94.73952380952257,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,6,80,2,99.43214285714214,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,6,85,3,99.43214285714214,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,6,90,4,99.43214285714214,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,6,95,6,99.43214285714214,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,8,80,1,99.99999999999955,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,8,85,2,99.99999999999955,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,8,90,2,99.99999999999955,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,8,95,3,99.99999999999955,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,10,80,1,99.99999999999979,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,10,85,1,99.99999999999979,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,10,90,1,99.99999999999979,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,10,95,1,99.99999999999979,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,0,80,NA,30.801666666666335,28,0,14,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,0,85,NA,30.801666666666335,28,0,14,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,0,90,NA,30.801666666666335,28,0,14,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,0,95,NA,30.801666666666335,28,0,14,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,2,80,NA,70.37880952380874,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,2,85,NA,70.37880952380874,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,2,90,NA,70.37880952380874,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,2,95,NA,70.37880952380874,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,4,80,5,93.75261904761804,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,4,85,6,93.75261904761804,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,4,90,9,93.75261904761804,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,4,95,NA,93.75261904761804,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,6,80,2,99.11904761904626,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,6,85,3,99.11904761904626,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,6,90,4,99.11904761904626,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,6,95,5,99.11904761904626,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,8,80,2,99.99999999999893,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,8,85,2,99.99999999999893,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,8,90,2,99.99999999999893,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,8,95,4,99.99999999999893,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,10,80,2,99.99999999999942,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,10,85,2,99.99999999999942,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,10,90,2,99.99999999999942,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,10,95,2,99.99999999999942,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,0,80,NA,32.11833333333302,30,0,15,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,0,85,NA,32.11833333333302,30,0,15,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,0,90,NA,32.11833333333302,30,0,15,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,0,95,NA,32.11833333333302,30,0,15,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,2,80,NA,72.6988095238088,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,2,85,NA,72.6988095238088,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,2,90,NA,72.6988095238088,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,2,95,NA,72.6988095238088,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,4,80,4,94.42452380952287,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,4,85,6,94.42452380952287,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,4,90,7,94.42452380952287,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,4,95,NA,94.42452380952287,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,6,80,2,99.15119047618923,30,6,12,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,6,85,2,99.15119047618923,30,6,12,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,6,90,3,99.15119047618923,30,6,12,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,6,95,4,99.15119047618923,30,6,12,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,8,80,2,99.9749999999992,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,8,85,2,99.9749999999992,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,8,90,2,99.9749999999992,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,8,95,2,99.9749999999992,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,10,80,1,99.99999999999953,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,10,85,2,99.99999999999953,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,10,90,2,99.99999999999953,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,10,95,2,99.99999999999953,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,0,80,NA,20.689285714285486,16,0,8,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,0,85,NA,20.689285714285486,16,0,8,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,0,90,NA,20.689285714285486,16,0,8,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,0,95,NA,20.689285714285486,16,0,8,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,2,80,NA,67.88785714285642,16,2,7,87.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,2,85,NA,67.88785714285642,16,2,7,87.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,2,90,NA,67.88785714285642,16,2,7,87.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,2,95,NA,67.88785714285642,16,2,7,87.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,4,80,6,94.65738095237988,16,4,6,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,4,85,6,94.65738095237988,16,4,6,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,4,90,8,94.65738095237988,16,4,6,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,4,95,NA,94.65738095237988,16,4,6,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,6,80,2,99.32857142857002,16,6,5,62.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,6,85,3,99.32857142857002,16,6,5,62.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,6,90,4,99.32857142857002,16,6,5,62.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,6,95,4,99.32857142857002,16,6,5,62.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,8,80,2,99.99999999999844,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,8,85,2,99.99999999999844,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,8,90,2,99.99999999999844,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,8,95,2,99.99999999999844,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,10,80,2,99.99999999999937,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,10,85,2,99.99999999999937,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,10,90,2,99.99999999999937,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,10,95,2,99.99999999999937,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,0,80,NA,21.23142857142831,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,0,85,NA,21.23142857142831,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,0,90,NA,21.23142857142831,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,0,95,NA,21.23142857142831,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,2,80,NA,68.4878571428563,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,2,85,NA,68.4878571428563,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,2,90,NA,68.4878571428563,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,2,95,NA,68.4878571428563,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,4,80,6,92.68214285714173,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,4,85,7,92.68214285714173,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,4,90,11,92.68214285714173,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,4,95,NA,92.68214285714173,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,6,80,3,99.02261904761758,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,6,85,4,99.02261904761758,18,6,6,66.66666666666667,FALSE
