analysis_sample,method,matrix_name,score_rank,mean_score,median_score,q25_score,q75_score
LATAM,EFA,matrix_32_z_abs,22,0.06118765527980526,0.05905033186598725,0.0477878595044147,0.07252152183500304
LATAM,EFA,matrix_32_z_abs,23,0.0548260478052712,0.052968658909431816,0.042630457718047986,0.06528603267587305
LATAM,EFA,matrix_32_z_abs,24,0.04863647355393049,0.04698214030158562,0.037226777792712565,0.057964547999117176
LATAM,EFA,matrix_32_z_abs,25,0.04279073959894381,0.04104701705466711,0.0321202517644794,0.05199640092990345
LATAM,EFA,matrix_32_z_abs,26,0.036956660218341514,0.0349773296990791,0.02719353042226214,0.045246465865578483
LATAM,EFA,matrix_32_z_abs,27,0.03132558595987439,0.02965580785742708,0.02219037975875051,0.038520808067152454
LATAM,EFA,matrix_32_z_abs,28,0.02596352875900411,0.024419170125332408,0.017735596279466734,0.03252951204300972
LATAM,EFA,matrix_32_z_abs,29,0.02050278605024089,0.01891329486504888,0.013141776793019517,0.025980648490658953
LATAM,EFA,matrix_32_z_abs,30,0.015333504390772497,0.013943351876345336,0.008991365699412005,0.020110982867657546
LATAM,EFA,matrix_32_z_abs,31,0.010032738255023162,0.008452271073579215,0.00490120305765924,0.013660090814666136
LATAM,EFA,matrix_32_z_abs,32,0.00502353367200348,0.0034352529000844,0.00147352893480429,0.0069617364432134595
LATAM,KMEANS,matrix_32_ext_0_1,1,0.7355998185123757,0.8155760869565216,0.7196211272863006,0.8661907270811378
LATAM,KMEANS,matrix_32_ext_0_1,2,0.6932323261335903,0.7704011410233553,0.6405481150793652,0.8353975219411458
LATAM,KMEANS,matrix_32_ext_0_1,3,0.6618848604092255,0.7335683509596553,0.6,0.8121396895787134
LATAM,KMEANS,matrix_32_ext_0_1,4,0.6282914656615173,0.6731820811637326,0.5646922831632653,0.7878908999497234
LATAM,KMEANS,matrix_32_ext_0_1,5,0.6048683175391053,0.6403544575725026,0.5326951034427672,0.7688585910069089
LATAM,KMEANS,matrix_32_ext_0_1,6,0.5839092509831845,0.6118641470888662,0.505813938618926,0.7515964076246335
LATAM,KMEANS,matrix_32_ext_0_1,7,0.5648204843219664,0.5856452615685228,0.4828977272727275,0.7328266751551809
LATAM,KMEANS,matrix_32_ext_0_1,8,0.5461486937545386,0.5608145086166745,0.45972727272727276,0.7183745670460164
LATAM,KMEANS,matrix_32_ext_0_1,9,0.5274089400070894,0.53223275497249245,0.4335347544790975,0.7013115942028987
LATAM,KMEANS,matrix_32_ext_0_1,10,0.5093057190987863,0.5098386677075202,0.404529411764706,0.6855140299951625
LATAM,KMEANS,matrix_32_ext_0_1,11,0.49176421801785647,0.4851858136772442,0.37750831195972273,0.6722472573839662
LATAM,KMEANS,matrix_32_ext_0_1,12,0.475135781709052,0.46482047364400286,0.3561418306779131,0.6545539507221747
LATAM,KMEANS,matrix_32_ext_0_1,13,0.46020314430971887,0.44588909774436086,0.33749007936507935,0.6401315789473685
LATAM,KMEANS,matrix_32_ext_0_1,14,0.44549432027152575,0.4296101949025487,0.3198924731182796,0.6245895965189874
LATAM,KMEANS,matrix_32_ext_0_1,15,0.4305720477410212,0.40989795918367344,0.30110507246376816,0.6058890374331551
LATAM,KMEANS,matrix_32_ext_0_1,16,0.41618915285871144,0.39190163934426236,0.28677761130137,0.5900510204081633
LATAM,KMEANS,matrix_32_ext_0_1,17,0.4016583484323772,0.374412087912088,0.2688033509700176,0.5685221674876848
LATAM,KMEANS,matrix_32_ext_0_1,18,0.3868924480521464,0.3588444444444444,0.2555405405405406,0.5444517543859648
LATAM,KMEANS,matrix_32_ext_0_1,19,0.37304492108428694,0.3428541431109677,0.24202431289640594,0.5224060606060605
LATAM,KMEANS,matrix_32_ext_0_1,20,0.3588459901944968,0.32721359940872136,0.23010563380281696,0.4971729323308273
LATAM,KMEANS,matrix_32_ext_0_1,21,0.3453699714462857,0.31220145707950586,0.21894792342634647,0.4727597402597402
LATAM,KMEANS,matrix_32_ext_0_1,22,0.3315405103395708,0.2974162147128355,0.2059259259259259,0.44855414746543787
LATAM,KMEANS,matrix_32_ext_0_1,23,0.31875944259711175,0.28342625195618165,0.19572054597701144,0.42950722311396483
LATAM,KMEANS,matrix_32_ext_0_1,24,0.3054184076555735,0.2686721504112809,0.1832156699889258,0.40706831119544595
LATAM,KMEANS,matrix_32_ext_0_1,25,0.29240347103065373,0.25620878048780493,0.17329411764705882,0.3885154061624651
LATAM,KMEANS,matrix_32_ext_0_1,26,0.2788883760230758,0.24406926406926405,0.1601578947368421,0.37054155251141563
LATAM,KMEANS,matrix_32_ext_0_1,27,0.2643825322158908,0.2289456970466815,0.14931578947368418,0.34732796892341833
LATAM,KMEANS,matrix_32_ext_0_1,28,0.24851962924391363,0.21342060378645744,0.135974358974359,0.3242234685073339
LATAM,KMEANS,matrix_32_ext_0_1,29,0.23127601278922513,0.19449137931034483,0.12280928551570754,0.3004891304347826
LATAM,KMEANS,matrix_32_ext_0_1,30,0.21148935305896752,0.17384235642586807,0.10589199517296863,0.2719106160127819
LATAM,KMEANS,matrix_32_ext_0_1,31,0.18740025957789652,0.14873143564356434,0.0843485860540608,0.238625
LATAM,KMEANS,matrix_32_ext_0_1,32,0.15476383998924792,0.11330729166666666,0.05952936232797561,0.20038974358974365
LATAM,KMEANS,matrix_32_pos_0_1,1,0.3710280057019576,0.39553639846743266,0.3364475235849062,0.43075970149253684
LATAM,KMEANS,matrix_32_pos_0_1,2,0.3521096370109953,0.36784415256377884,0.31226705848623826,0.41696455857385395
LATAM,KMEANS,matrix_32_pos_0_1,3,0.3377887232099192,0.34956251494143,0.29695292849443045,0.40737319711538456
LATAM,KMEANS,matrix_32_pos_0_1,4,0.3269003633628723,0.33690178571428603,0.28268575533661766,0.3985605447680689
LATAM,KMEANS,matrix_32_pos_0_1,5,0.3168254252925035,0.3249929185157206,0.2695248671917936,0.3906476423231745
LATAM,KMEANS,matrix_32_pos_0_1,6,0.3072654649691653,0.3150648545935228,0.256920588235294,0.3808230874316938
LATAM,KMEANS,matrix_32_pos_0_1,7,0.29854780252492197,0.30549934123847194,0.24610202492211855,0.3712797475339728
LATAM,KMEANS,matrix_32_pos_0_1,8,0.29007136862535954,0.29609562211981566,0.23650262237762248,0.3626315789473683
LATAM,KMEANS,matrix_32_pos_0_1,9,0.28158464055925503,0.28673840825558344,0.2265753880266077,0.3548561791689153
LATAM,KMEANS,matrix_32_pos_0_1,10,0.27296963113671163,0.2733986189579407,0.2166596638655462,0.34717223028543764
LATAM,KMEANS,matrix_32_pos_0_1,11,0.264216399469996,0.2607257799671594,0.20707763624323186,0.3390129310344827
LATAM,KMEANS,matrix_32_pos_0_1,12,0.2547552979960654,0.2460893788525368,0.19687224625085875,0.32970966015520453
LATAM,KMEANS,matrix_32_pos_0_1,13,0.2453188322813797,0.23132441530829184,0.18611538461538474,0.3216400983146069
LATAM,KMEANS,matrix_32_pos_0_1,14,0.23623707601341093,0.21915272415272385,0.17440233026467208,0.31333333333333313
LATAM,KMEANS,matrix_32_pos_0_1,15,0.22679439427663442,0.20942071468453377,0.16277981910683975,0.3034308035714287
LATAM,KMEANS,matrix_32_pos_0_1,16,0.21710911587568568,0.19959400656814436,0.15032454760031477,0.28944099378881977
LATAM,KMEANS,matrix_32_pos_0_1,17,0.20737796881028053,0.187747584541063,0.13755632492765604,0.27587698412698414
LATAM,KMEANS,matrix_32_pos_0_1,18,0.19714584536174137,0.1777003882164877,0.12601048951048957,0.2634437403993855
LATAM,KMEANS,matrix_32_pos_0_1,19,0.18511807587212978,0.16535574009651,0.11638805031446542,0.2395755347593582
LATAM,KMEANS,matrix_32_pos_0_1,20,0.16876619381745575,0.14348333333333346,0.10863021512385906,0.21300223214285724
LATAM,KMEANS,matrix_32_pos_0_1,21,0.15720717278254934,0.12932602770838086,0.10028279162384393,0.1940416666666665
LATAM,KMEANS,matrix_32_pos_0_1,22,0.14611933049803139,0.117228284591881,0.09263555194805176,0.17507575757575744
LATAM,KMEANS,matrix_32_pos_0_1,23,0.1353788540681514,0.10657256536566889,0.08452584351867778,0.157257395190466
LATAM,KMEANS,matrix_32_pos_0_1,24,0.1236367054187838,0.0957919331037877,0.07666666666666663,0.13935117967332114
LATAM,KMEANS,matrix_32_pos_0_1,25,0.11123668738494007,0.08438314981164885,0.06583436430368259,0.11920468749999996
LATAM,KMEANS,matrix_32_pos_0_1,26,0.0922408943017785,0.06984579256360085,0.04932243578982726,0.09367410714285707
LATAM,KMEANS,matrix_32_pos_0_1,27,0.08141375075993043,0.06061393111142099,0.04109920755097918,0.08477500000000013
LATAM,KMEANS,matrix_32_pos_0_1,28,0.07162460329745124,0.050491935483870876,0.034211681547619,0.07307127659574453
LATAM,KMEANS,matrix_32_pos_0_1,29,0.06116485359613331,0.03937499999999999,0.026266913098061173,0.06173062953995165
LATAM,KMEANS,matrix_32_pos_0_1,30,0.051187718707112244,0.03045423301638217,0.019336644591611385,0.049017197042751565
LATAM,KMEANS,matrix_32_pos_0_1,31,0.040836648316252847,0.02047905909351677,0.011841349062310963,0.03744871279163309
LATAM,KMEANS,matrix_32_pos_0_1,32,0.0239757873290325,0.008061854480410857,0.003772198460222337,0.016217096856631752
LATAM,KMEANS,matrix_32_raw_0_1,1,0.384015103496384,0.407870445344129,0.3625734945471788,0.42808763931104354
LATAM,KMEANS,matrix_32_raw_0_1,2,0.3661184816870797,0.39050527081061426,0.34014089347079,0.41129048582995953
LATAM,KMEANS,matrix_32_raw_0_1,3,0.3496849049928132,0.37438810440735987,0.31988289933312164,0.3958585585585585
LATAM,KMEANS,matrix_32_raw_0_1,4,0.33601536472862964,0.35901219512195115,0.3020635057471262,0.3844687108886108
LATAM,KMEANS,matrix_32_raw_0_1,5,0.32439123618120025,0.3475313432835821,0.2804907638731167,0.37581206088992947
LATAM,KMEANS,matrix_32_raw_0_1,6,0.3142148394976362,0.33677870516580205,0.26637154861944756,0.3675729056203604
LATAM,KMEANS,matrix_32_raw_0_1,7,0.3048245834395581,0.3267556500103669,0.253859591056193,0.35937881097560986
LATAM,KMEANS,matrix_32_raw_0_1,8,0.29610301458345867,0.3157019704433496,0.24403309409888352,0.3513727642276424
LATAM,KMEANS,matrix_32_raw_0_1,9,0.28788385116509607,0.3068825910931174,0.2334583333333332,0.3437632042253521
LATAM,KMEANS,matrix_32_raw_0_1,10,0.27963407084305814,0.29759264907732186,0.22147654584221735,0.3361131840796019
LATAM,KMEANS,matrix_32_raw_0_1,11,0.27139838450813475,0.28810358386698154,0.21131296875000022,0.3293275909974994
LATAM,KMEANS,matrix_32_raw_0_1,12,0.26290341652075694,0.27753184218701465,0.19920318127250933,0.32146503712871277
LATAM,KMEANS,matrix_32_raw_0_1,13,0.2543831918602563,0.26619897959183714,0.18890860692102956,0.3137982174167152
LATAM,KMEANS,matrix_32_raw_0_1,14,0.2461772114964304,0.25651928734880675,0.17892615830115802,0.30646606816798516
LATAM,KMEANS,matrix_32_raw_0_1,15,0.2370925155864313,0.24403581560283671,0.16907435897435893,0.2998013150371638
LATAM,KMEANS,matrix_32_raw_0_1,16,0.2280917235734668,0.2324341692789968,0.15857699805068246,0.2913623507228157
LATAM,KMEANS,matrix_32_raw_0_1,17,0.2181041589996768,0.22201662561576374,0.14801891006551507,0.2821052631578945
LATAM,KMEANS,matrix_32_raw_0_1,18,0.20736819542888607,0.21076550387596923,0.13749999999999984,0.2714949282533399
LATAM,KMEANS,matrix_32_raw_0_1,19,0.19590010980985345,0.20005882352941162,0.12735964912280695,0.2599999999999999
LATAM,KMEANS,matrix_32_raw_0_1,20,0.18374888181498475,0.18406542056074746,0.115887254901961,0.24788309535951042
LATAM,KMEANS,matrix_32_raw_0_1,21,0.1725304875877793,0.1719341284901057,0.10526554802955726,0.23571953781512592
LATAM,KMEANS,matrix_32_raw_0_1,22,0.16151031177551955,0.1565013227513229,0.0955413533834587,0.22372786579683146
LATAM,KMEANS,matrix_32_raw_0_1,23,0.15034661289062876,0.144188026685393,0.0873013887358095,0.21278186274509814
LATAM,KMEANS,matrix_32_raw_0_1,24,0.13900644111758292,0.13130952380952382,0.07820168160194718,0.19985294117647054
LATAM,KMEANS,matrix_32_raw_0_1,25,0.12728854229211126,0.11573324905183313,0.06930885416666685,0.18570276497695853
LATAM,KMEANS,matrix_32_raw_0_1,26,0.11494427378466926,0.10213418256220688,0.05971577380952377,0.1694984255510571
LATAM,KMEANS,matrix_32_raw_0_1,27,0.10179164380015948,0.08664319248826288,0.05023876858435686,0.15394642857142843
LATAM,KMEANS,matrix_32_raw_0_1,28,0.08768397572832767,0.06958374567046008,0.04099139206787658,0.13446984836017406
LATAM,KMEANS,matrix_32_raw_0_1,29,0.07303433767183462,0.055421153111874843,0.03185587515299888,0.11304028614457834
LATAM,KMEANS,matrix_32_raw_0_1,30,0.05758326407555988,0.041088200473559655,0.022249700956937873,0.08895589668615972
LATAM,KMEANS,matrix_32_raw_0_1,31,0.04144661385809996,0.02609225874867452,0.013017768338168256,0.061727886056971645
LATAM,KMEANS,matrix_32_raw_0_1,32,0.02047577142975201,0.011263251869211038,0.004266840492446564,0.027161125319693114
LATAM,KMEANS,matrix_32_z_abs,1,1.5511510095151984,1.4214751937779853,1.1765865165068166,1.7381140256778749
LATAM,KMEANS,matrix_32_z_abs,2,1.4030095586675193,1.2968021662833902,1.098659231766039,1.532845124814278
LATAM,KMEANS,matrix_32_z_abs,3,1.318445640116721,1.2377982261112646,1.0449215145917066,1.45405130552458
LATAM,KMEANS,matrix_32_z_abs,4,1.2500866040705332,1.1921920069564762,1.0036002449579389,1.3978633436620567
LATAM,KMEANS,matrix_32_z_abs,5,1.1997078078770658,1.157831703517392,0.9654912462374536,1.3548804021673042
LATAM,KMEANS,matrix_32_z_abs,6,1.1606935900415023,1.1265806274288093,0.9379823426845716,1.3214438786660803
LATAM,KMEANS,matrix_32_z_abs,7,1.1254710891851523,1.0951359830912688,0.9151515375409909,1.2889607687388973
LATAM,KMEANS,matrix_32_z_abs,8,1.0956427797190145,1.0675320567678772,0.8873397747538805,1.262891238386056
LATAM,KMEANS,matrix_32_z_abs,9,1.066879891100736,1.042295928964139,0.8681827688700368,1.2383126382930347
LATAM,KMEANS,matrix_32_z_abs,10,1.0430560384485645,1.0195260353221518,0.84992797606534,1.2132950394931374
LATAM,KMEANS,matrix_32_z_abs,11,1.0165803114812773,0.9962438514719032,0.8319348290438834,1.1923715888741964
LATAM,KMEANS,matrix_32_z_abs,12,0.9930142191926705,0.9727526696034805,0.8141683812883163,1.1697152680751075
LATAM,KMEANS,matrix_32_z_abs,13,0.9715497125360183,0.9521274219920436,0.796676389733421,1.1388563657850872
LATAM,KMEANS,matrix_32_z_abs,14,0.9497390320548748,0.9315206733521144,0.7825720369420682,1.116831095145136
LATAM,KMEANS,matrix_32_z_abs,15,0.9293046038016003,0.909786438579457,0.7680590688805218,1.0974530320076978
LATAM,KMEANS,matrix_32_z_abs,16,0.9104066730937727,0.8889769950940234,0.7503347157011966,1.0710783449428138
LATAM,KMEANS,matrix_32_z_abs,17,0.8887444177292825,0.8667784400086183,0.7350327003289079,1.0517265472744544
LATAM,KMEANS,matrix_32_z_abs,18,0.8686775403820359,0.8410178518555184,0.7172784172629713,1.028634856394832
LATAM,KMEANS,matrix_32_z_abs,19,0.8488492386931459,0.8201180751713777,0.6933001432699399,1.0060138179724436
LATAM,KMEANS,matrix_32_z_abs,20,0.8304372007561968,0.7998553902579985,0.6763486628073558,0.9842394039893417
LATAM,KMEANS,matrix_32_z_abs,21,0.807797519833882,0.7803990302831846,0.6599681962742686,0.9599836966747164
LATAM,KMEANS,matrix_32_z_abs,22,0.7895486624654438,0.7626042892655913,0.6423193204742061,0.9434450154932934
LATAM,KMEANS,matrix_32_z_abs,23,0.7704795471077508,0.7426556503507608,0.6258234572177317,0.9075580868710231
LATAM,KMEANS,matrix_32_z_abs,24,0.7511805074734772,0.7230226087528795,0.6079771799001019,0.8817732066005532
LATAM,KMEANS,matrix_32_z_abs,25,0.7298147063967642,0.7035246933804151,0.5907503720689598,0.856634305085411
LATAM,KMEANS,matrix_32_z_abs,26,0.7080645406350725,0.6814329180747959,0.573523802892611,0.8326747754636167
LATAM,KMEANS,matrix_32_z_abs,27,0.6841295235530716,0.6605299327605159,0.5544374374135601,0.801570501366714
LATAM,KMEANS,matrix_32_z_abs,28,0.6582483366722991,0.6286251604747528,0.5346153831057616,0.769957852245779
LATAM,KMEANS,matrix_32_z_abs,29,0.6280827771655175,0.6014303634799416,0.5113549231709995,0.7397069948847597
LATAM,KMEANS,matrix_32_z_abs,30,0.593534958599796,0.5703103998398047,0.4910778468342931,0.6961609203996428
LATAM,KMEANS,matrix_32_z_abs,31,0.5512485118295354,0.5313457648844908,0.4656127305728908,0.6451626318147736
LATAM,KMEANS,matrix_32_z_abs,32,0.4887897826137404,0.4749195117066598,0.41461182395200147,0.5760678008738801
DIEGO,EFA,matrix_32_ext_0_1,1,0.5121050668902013,0.4907326642338984,0.43078928936504707,0.5699112684829484
DIEGO,EFA,matrix_32_ext_0_1,2,0.328302396624346,0.3292546393087803,0.2894000911495714,0.368217853750924
DIEGO,EFA,matrix_32_ext_0_1,3,0.272034737890342,0.2728018813670422,0.24229840483315318,0.3040373399071293
DIEGO,EFA,matrix_32_ext_0_1,4,0.23760645931610713,0.23906752558126942,0.2114867059682296,0.2640948863130956
DIEGO,EFA,matrix_32_ext_0_1,5,0.2128849920197357,0.2150374441076109,0.1892040774065509,0.2376665909122406
DIEGO,EFA,matrix_32_ext_0_1,6,0.19299644628064358,0.1930682684478173,0.17186361988846038,0.21577716557527768
DIEGO,EFA,matrix_32_ext_0_1,7,0.17642085308551642,0.17637286853723413,0.15756159128172836,0.1972550276083775
DIEGO,EFA,matrix_32_ext_0_1,8,0.16198711361225346,0.16259237456359715,0.14450103415854454,0.18005885432715293
DIEGO,EFA,matrix_32_ext_0_1,9,0.1496401502253831,0.1494026753530055,0.13331477227805236,0.16645111099772514
DIEGO,EFA,matrix_32_ext_0_1,10,0.13823566411034857,0.13842908368149692,0.12164842209695646,0.1547844024605693
DIEGO,EFA,matrix_32_ext_0_1,11,0.12828684487488018,0.12812405702879914,0.11348885141058138,0.14355614223874255
DIEGO,EFA,matrix_32_ext_0_1,12,0.11885188816643047,0.11902612486587685,0.10424764208425212,0.13272911608422194
DIEGO,EFA,matrix_32_ext_0_1,13,0.1102715263588384,0.11064137634776551,0.09613992512869689,0.12408726886508134
DIEGO,EFA,matrix_32_ext_0_1,14,0.10230773441477757,0.10229129191605629,0.08836617769992526,0.11588157979860489
DIEGO,EFA,matrix_32_ext_0_1,15,0.09462522113133433,0.0944007967693593,0.08169573597900015,0.10761957593577953
DIEGO,EFA,matrix_32_ext_0_1,16,0.08740560894510634,0.08708289951409696,0.0742726530277091,0.09995224822371347
DIEGO,EFA,matrix_32_ext_0_1,17,0.08055190075871824,0.08001828368104996,0.06788367268820901,0.09227123732230927
DIEGO,EFA,matrix_32_ext_0_1,18,0.07396690350943894,0.07354108172754148,0.06229538627325929,0.08491125468093921
DIEGO,EFA,matrix_32_ext_0_1,19,0.06771678035584487,0.06714706621263841,0.056218823581624486,0.07828997597344362
DIEGO,EFA,matrix_32_ext_0_1,20,0.06169600632808341,0.06085058905744476,0.05047192155926851,0.07197622431263948
DIEGO,EFA,matrix_32_ext_0_1,21,0.05587438490723591,0.05518913750994767,0.04523178844228232,0.065271566992843
DIEGO,EFA,matrix_32_ext_0_1,22,0.0503609487472624,0.049210262212326716,0.0401316830418502,0.05948041979605545
DIEGO,EFA,matrix_32_ext_0_1,23,0.04505370751442839,0.043756579495765585,0.03522457479972452,0.053476815393741925
DIEGO,EFA,matrix_32_ext_0_1,24,0.0399739283174819,0.038904128925309214,0.03063544658501144,0.048020157283476785
DIEGO,EFA,matrix_32_ext_0_1,25,0.035039552538841494,0.034041528359221765,0.026293243986759487,0.04236551229467373
DIEGO,EFA,matrix_32_ext_0_1,26,0.0303782675789053,0.02925275827134326,0.021998917764706222,0.03744156220531886
DIEGO,EFA,matrix_32_ext_0_1,27,0.025777680298892672,0.02428740215180195,0.018150471352293668,0.03206163080867991
DIEGO,EFA,matrix_32_ext_0_1,28,0.021120193884065948,0.01979836697408045,0.014174524354182528,0.02673395094765039
DIEGO,EFA,matrix_32_ext_0_1,29,0.01666515333683925,0.015075552771842759,0.010456514821430394,0.021468399719997883
DIEGO,EFA,matrix_32_ext_0_1,30,0.01221011187251845,0.010913936414590864,0.006904037229463538,0.01590623229138342
DIEGO,EFA,matrix_32_ext_0_1,31,0.007994158534225306,0.006569944581670735,0.003701107046437828,0.010827983859251909
DIEGO,EFA,matrix_32_ext_0_1,32,0.0039018268134278383,0.00263646142390731,0.0010763611667453125,0.005346754926483245
DIEGO,EFA,matrix_32_pos_0_1,1,0.5487319929214722,0.5358531231472925,0.475299798147642,0.6127664692490514
DIEGO,EFA,matrix_32_pos_0_1,2,0.38629669905737357,0.38428136380838596,0.33457434668168207,0.43765709888859017
DIEGO,EFA,matrix_32_pos_0_1,3,0.3224092822699031,0.32007920640449444,0.27649685931105256,0.3626348348059735
DIEGO,EFA,matrix_32_pos_0_1,4,0.27920310806760856,0.27347920641805146,0.23777866038429635,0.3144059027644115
DIEGO,EFA,matrix_32_pos_0_1,5,0.24669708724063394,0.2416601700220975,0.21113690594062173,0.2781561504886339
DIEGO,EFA,matrix_32_pos_0_1,6,0.22156230481877104,0.2178475484381004,0.1902483327609353,0.24839639244527914
DIEGO,EFA,matrix_32_pos_0_1,7,0.20049181358196186,0.19733796233957807,0.17235663337126156,0.225215037284593
