method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,pool_weighting,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,odd_radius_redundant,radius_can_cover_any_pattern
KMEANS,matrix_32_z_abs,13,2,12,100,2584,16.681428571427936,2.89595238095227,0.3002380952380839,equal_candidate,26,2,12,92.3076923076923,FALSE,FALSE
KMEANS,matrix_32_z_abs,13,3,12,100,2584,16.681428571427936,2.89595238095227,0.3002380952380839,equal_candidate,26,2,12,92.3076923076923,TRUE,FALSE
KMEANS,matrix_32_z_abs,13,4,12,100,2584,40.23928571428421,10.797619047618664,0.7385714285714007,equal_candidate,26,4,11,84.61538461538461,FALSE,FALSE
KMEANS,matrix_32_z_abs,13,5,12,100,2584,40.23928571428421,10.797619047618664,0.7385714285714007,equal_candidate,26,4,11,84.61538461538461,TRUE,FALSE
KMEANS,matrix_32_z_abs,13,6,12,100,2584,66.07309523809276,20.67142857142782,1.3316666666666173,equal_candidate,26,6,10,76.92307692307692,FALSE,FALSE
KMEANS,matrix_32_z_abs,13,7,12,100,2584,66.07309523809276,20.67142857142782,1.3316666666666173,equal_candidate,26,6,10,76.92307692307692,TRUE,FALSE
KMEANS,matrix_32_z_abs,13,8,12,100,2584,85.82833333333018,32.394761904760735,0.9378571428571073,equal_candidate,26,8,9,69.23076923076923,FALSE,FALSE
KMEANS,matrix_32_z_abs,13,9,12,100,2584,85.82833333333018,32.394761904760735,0.9378571428571073,equal_candidate,26,8,9,69.23076923076923,TRUE,FALSE
KMEANS,matrix_32_z_abs,13,10,12,100,2584,95.61595238094827,43.984761904759736,0.3038095238095123,equal_candidate,26,10,8,61.53846153846154,FALSE,FALSE
KMEANS,matrix_32_z_abs,14,0,12,100,2630,2.8347619047618013,0.39523809523808084,0.18166666666666006,equal_candidate,28,0,14,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,14,1,12,100,2630,2.8347619047618013,0.39523809523808084,0.18166666666666006,equal_candidate,28,0,14,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,14,2,12,100,2630,13.264761904761421,2.839523809523705,0.6292857142856914,equal_candidate,28,2,13,92.85714285714286,FALSE,FALSE
KMEANS,matrix_32_z_abs,14,3,12,100,2630,13.264761904761421,2.839523809523705,0.6292857142856914,equal_candidate,28,2,13,92.85714285714286,TRUE,FALSE
KMEANS,matrix_32_z_abs,14,4,12,100,2630,38.45095238095101,10.226428571428212,2.9911904761903645,equal_candidate,28,4,12,85.71428571428571,FALSE,FALSE
KMEANS,matrix_32_z_abs,14,5,12,100,2630,38.45095238095101,10.226428571428212,2.9911904761903645,equal_candidate,28,4,12,85.71428571428571,TRUE,FALSE
KMEANS,matrix_32_z_abs,14,6,12,100,2630,64.4078571428548,16.82595238095175,1.0719047619047237,equal_candidate,28,6,11,78.57142857142857,FALSE,FALSE
KMEANS,matrix_32_z_abs,14,7,12,100,2630,64.4078571428548,16.82595238095175,1.0719047619047237,equal_candidate,28,6,11,78.57142857142857,TRUE,FALSE
KMEANS,matrix_32_z_abs,14,8,12,100,2630,85.01928571428273,24.93857142857056,1.7366666666666044,equal_candidate,28,8,10,71.42857142857143,FALSE,FALSE
KMEANS,matrix_32_z_abs,14,9,12,100,2630,85.01928571428273,24.93857142857056,1.7366666666666044,equal_candidate,28,8,10,71.42857142857143,TRUE,FALSE
KMEANS,matrix_32_z_abs,14,10,12,100,2630,95.81285714285352,38.992857142855534,0.28714285714284676,equal_candidate,28,10,9,64.28571428571429,FALSE,FALSE
KMEANS,matrix_32_z_abs,15,0,12,100,2698,2.7621428571427633,0.47380952380950764,0.16499999999999437,equal_candidate,30,0,15,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,15,1,12,100,2698,2.7621428571427633,0.47380952380950764,0.16499999999999437,equal_candidate,30,0,15,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,15,2,12,100,2698,13.632380952380487,3.8785714285712953,0.5576190476190285,equal_candidate,30,2,14,93.33333333333333,FALSE,FALSE
KMEANS,matrix_32_z_abs,15,3,12,100,2698,13.632380952380487,3.8785714285712953,0.5576190476190285,equal_candidate,30,2,14,93.33333333333333,TRUE,FALSE
KMEANS,matrix_32_z_abs,15,4,12,100,2698,35.14214285714168,10.072619047618721,1.2726190476190047,equal_candidate,30,4,13,86.66666666666667,FALSE,FALSE
KMEANS,matrix_32_z_abs,15,5,12,100,2698,35.14214285714168,10.072619047618721,1.2726190476190047,equal_candidate,30,4,13,86.66666666666667,TRUE,FALSE
KMEANS,matrix_32_z_abs,15,6,12,100,2698,61.797380952378894,19.03857142857082,0.929761904761873,equal_candidate,30,6,12,80,FALSE,FALSE
KMEANS,matrix_32_z_abs,15,7,12,100,2698,61.797380952378894,19.03857142857082,0.929761904761873,equal_candidate,30,6,12,80,TRUE,FALSE
KMEANS,matrix_32_z_abs,15,8,12,100,2698,82.72380952380676,29.863571428570484,2.3409523809523014,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
KMEANS,matrix_32_z_abs,15,9,12,100,2698,82.72380952380676,29.863571428570484,2.3409523809523014,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
KMEANS,matrix_32_z_abs,15,10,12,100,2698,94.68404761904397,42.21714285714106,0.746428571428546,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
