method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available
KMEANS,matrix_32_raw_0_1,15,5,95,NA,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,6,80,4,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,6,85,5,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,6,90,5,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,6,95,8,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,7,80,4,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,7,85,5,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,7,90,5,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,7,95,8,96.46833333333164
KMEANS,matrix_32_raw_0_1,15,8,80,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,8,85,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,8,90,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,8,95,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,9,80,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,9,85,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,9,90,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,9,95,4,99.4928571428553
KMEANS,matrix_32_raw_0_1,15,10,80,2,99.94999999999796
KMEANS,matrix_32_raw_0_1,15,10,85,3,99.94999999999796
KMEANS,matrix_32_raw_0_1,15,10,90,3,99.94999999999796
KMEANS,matrix_32_raw_0_1,15,10,95,3,99.94999999999796
KMEANS,matrix_32_z_abs,8,0,80,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,0,85,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,0,90,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,0,95,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,1,80,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,1,85,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,1,90,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,1,95,NA,13.595952380951989
KMEANS,matrix_32_z_abs,8,2,80,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,2,85,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,2,90,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,2,95,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,3,80,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,3,85,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,3,90,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,3,95,NA,31.55738095238003
KMEANS,matrix_32_z_abs,8,4,80,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,4,85,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,4,90,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,4,95,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,5,80,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,5,85,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,5,90,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,5,95,NA,61.00404761904585
KMEANS,matrix_32_z_abs,8,6,80,9,83.27523809523571
KMEANS,matrix_32_z_abs,8,6,85,NA,83.27523809523571
KMEANS,matrix_32_z_abs,8,6,90,NA,83.27523809523571
KMEANS,matrix_32_z_abs,8,6,95,NA,83.27523809523571
KMEANS,matrix_32_z_abs,8,7,80,9,83.27523809523571
KMEANS,matrix_32_z_abs,8,7,85,NA,83.27523809523571
KMEANS,matrix_32_z_abs,8,7,90,NA,83.27523809523571
KMEANS,matrix_32_z_abs,8,7,95,NA,83.27523809523571
KMEANS,matrix_32_z_abs,8,8,80,4,97.72095238094953
KMEANS,matrix_32_z_abs,8,8,85,5,97.72095238094953
KMEANS,matrix_32_z_abs,8,8,90,6,97.72095238094953
KMEANS,matrix_32_z_abs,8,8,95,9,97.72095238094953
KMEANS,matrix_32_z_abs,8,9,80,4,97.72095238094953
KMEANS,matrix_32_z_abs,8,9,85,5,97.72095238094953
KMEANS,matrix_32_z_abs,8,9,90,6,97.72095238094953
KMEANS,matrix_32_z_abs,8,9,95,9,97.72095238094953
KMEANS,matrix_32_z_abs,8,10,80,3,99.99999999999653
KMEANS,matrix_32_z_abs,8,10,85,3,99.99999999999653
KMEANS,matrix_32_z_abs,8,10,90,3,99.99999999999653
KMEANS,matrix_32_z_abs,8,10,95,4,99.99999999999653
KMEANS,matrix_32_z_abs,9,0,80,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,0,85,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,0,90,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,0,95,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,1,80,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,1,85,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,1,90,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,1,95,NA,12.24595238095199
KMEANS,matrix_32_z_abs,9,2,80,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,2,85,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,2,90,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,2,95,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,3,80,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,3,85,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,3,90,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,3,95,NA,28.330952380951484
KMEANS,matrix_32_z_abs,9,4,80,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,4,85,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,4,90,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,4,95,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,5,80,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,5,85,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,5,90,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,5,95,NA,56.46523809523633
KMEANS,matrix_32_z_abs,9,6,80,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,6,85,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,6,90,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,6,95,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,7,80,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,7,85,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,7,90,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,7,95,NA,79.448333333330865
KMEANS,matrix_32_z_abs,9,8,80,4,95.81190476190167
KMEANS,matrix_32_z_abs,9,8,85,6,95.81190476190167
KMEANS,matrix_32_z_abs,9,8,90,8,95.81190476190167
KMEANS,matrix_32_z_abs,9,8,95,11,95.81190476190167
KMEANS,matrix_32_z_abs,9,9,80,4,95.81190476190167
KMEANS,matrix_32_z_abs,9,9,85,6,95.81190476190167
KMEANS,matrix_32_z_abs,9,9,90,8,95.81190476190167
KMEANS,matrix_32_z_abs,9,9,95,11,95.81190476190167
KMEANS,matrix_32_z_abs,9,10,80,3,99.97499999999624
KMEANS,matrix_32_z_abs,9,10,85,3,99.97499999999624
KMEANS,matrix_32_z_abs,9,10,90,4,99.97499999999624
KMEANS,matrix_32_z_abs,9,10,95,5,99.97499999999624
KMEANS,matrix_32_z_abs,10,0,80,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,0,85,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,0,90,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,0,95,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,1,80,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,1,85,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,1,90,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,1,95,NA,9.438809523809205
KMEANS,matrix_32_z_abs,10,2,80,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,2,85,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,2,90,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,2,95,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,3,80,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,3,85,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,3,90,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,3,95,NA,25.933571428570566
KMEANS,matrix_32_z_abs,10,4,80,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,4,85,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,4,90,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,4,95,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,5,80,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,5,85,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,5,90,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,5,95,NA,50.62547619047451
KMEANS,matrix_32_z_abs,10,6,80,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,6,85,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,6,90,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,6,95,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,7,80,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,7,85,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,7,90,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,7,95,NA,75.51571428571181
KMEANS,matrix_32_z_abs,10,8,80,5,92.69904761904465
KMEANS,matrix_32_z_abs,10,8,85,7,92.69904761904465
KMEANS,matrix_32_z_abs,10,8,90,9,92.69904761904465
KMEANS,matrix_32_z_abs,10,8,95,NA,92.69904761904465
KMEANS,matrix_32_z_abs,10,9,80,5,92.69904761904465
KMEANS,matrix_32_z_abs,10,9,85,7,92.69904761904465
KMEANS,matrix_32_z_abs,10,9,90,9,92.69904761904465
KMEANS,matrix_32_z_abs,10,9,95,NA,92.69904761904465
KMEANS,matrix_32_z_abs,10,10,80,3,99.52857142856763
KMEANS,matrix_32_z_abs,10,10,85,4,99.52857142856763
KMEANS,matrix_32_z_abs,10,10,90,5,99.52857142856763
KMEANS,matrix_32_z_abs,10,10,95,6,99.52857142856763
KMEANS,matrix_32_z_abs,11,0,80,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,0,85,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,0,90,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,0,95,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,1,80,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,1,85,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,1,90,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,1,95,NA,6.840714285714057
KMEANS,matrix_32_z_abs,11,2,80,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,2,85,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,2,90,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,2,95,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,3,80,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,3,85,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,3,90,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,3,95,NA,24.047380952380152
KMEANS,matrix_32_z_abs,11,4,80,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,4,85,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,4,90,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,4,95,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,5,80,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,5,85,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,5,90,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,5,95,NA,49.26119047618886
KMEANS,matrix_32_z_abs,11,6,80,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,6,85,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,6,90,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,6,95,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,7,80,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,7,85,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,7,90,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,7,95,NA,70.67214285714053
KMEANS,matrix_32_z_abs,11,8,80,7,90.18499999999706
KMEANS,matrix_32_z_abs,11,8,85,10,90.18499999999706
KMEANS,matrix_32_z_abs,11,8,90,12,90.18499999999706
KMEANS,matrix_32_z_abs,11,8,95,NA,90.18499999999706
KMEANS,matrix_32_z_abs,11,9,80,7,90.18499999999706
KMEANS,matrix_32_z_abs,11,9,85,10,90.18499999999706
KMEANS,matrix_32_z_abs,11,9,90,12,90.18499999999706
KMEANS,matrix_32_z_abs,11,9,95,NA,90.18499999999706
KMEANS,matrix_32_z_abs,11,10,80,4,98.36071428571064
KMEANS,matrix_32_z_abs,11,10,85,4,98.36071428571064
KMEANS,matrix_32_z_abs,11,10,90,5,98.36071428571064
KMEANS,matrix_32_z_abs,11,10,95,8,98.36071428571064
KMEANS,matrix_32_z_abs,12,0,80,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,0,85,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,0,90,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,0,95,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,1,80,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,1,85,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,1,90,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,1,95,NA,4.213095238095086
KMEANS,matrix_32_z_abs,12,2,80,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,2,85,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,2,90,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,2,95,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,3,80,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,3,85,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,3,90,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,3,95,NA,19.54880952380882
KMEANS,matrix_32_z_abs,12,4,80,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,4,85,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,4,90,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,4,95,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,5,80,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,5,85,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,5,90,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,5,95,NA,43.74238095237941
KMEANS,matrix_32_z_abs,12,6,80,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,6,85,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,6,90,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,6,95,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,7,80,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,7,85,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,7,90,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,7,95,NA,70.12095238094984
KMEANS,matrix_32_z_abs,12,8,80,7,87.15999999999694
KMEANS,matrix_32_z_abs,12,8,85,10,87.15999999999694
KMEANS,matrix_32_z_abs,12,8,90,NA,87.15999999999694
KMEANS,matrix_32_z_abs,12,8,95,NA,87.15999999999694
KMEANS,matrix_32_z_abs,12,9,80,7,87.15999999999694
KMEANS,matrix_32_z_abs,12,9,85,10,87.15999999999694
KMEANS,matrix_32_z_abs,12,9,90,NA,87.15999999999694
KMEANS,matrix_32_z_abs,12,9,95,NA,87.15999999999694
KMEANS,matrix_32_z_abs,12,10,80,4,97.75166666666289
KMEANS,matrix_32_z_abs,12,10,85,5,97.75166666666289
KMEANS,matrix_32_z_abs,12,10,90,6,97.75166666666289
KMEANS,matrix_32_z_abs,12,10,95,8,97.75166666666289
KMEANS,matrix_32_z_abs,13,0,80,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,0,85,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,0,90,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,0,95,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,1,80,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,1,85,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,1,90,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,1,95,NA,3.1971428571427363
KMEANS,matrix_32_z_abs,13,2,80,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,2,85,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,2,90,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,2,95,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,3,80,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,3,85,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,3,90,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,3,95,NA,16.681428571427936
KMEANS,matrix_32_z_abs,13,4,80,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,4,85,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,4,90,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,4,95,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,5,80,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,5,85,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,5,90,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,5,95,NA,40.23928571428421
KMEANS,matrix_32_z_abs,13,6,80,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,6,85,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,6,90,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,6,95,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,7,80,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,7,85,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,7,90,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,7,95,NA,66.07309523809276
KMEANS,matrix_32_z_abs,13,8,80,8,85.82833333333018
KMEANS,matrix_32_z_abs,13,8,85,12,85.82833333333018
KMEANS,matrix_32_z_abs,13,8,90,NA,85.82833333333018
KMEANS,matrix_32_z_abs,13,8,95,NA,85.82833333333018
KMEANS,matrix_32_z_abs,13,9,80,8,85.82833333333018
KMEANS,matrix_32_z_abs,13,9,85,12,85.82833333333018
KMEANS,matrix_32_z_abs,13,9,90,NA,85.82833333333018
KMEANS,matrix_32_z_abs,13,9,95,NA,85.82833333333018
KMEANS,matrix_32_z_abs,13,10,80,4,95.61595238094827
KMEANS,matrix_32_z_abs,13,10,85,5,95.61595238094827
KMEANS,matrix_32_z_abs,13,10,90,6,95.61595238094827
KMEANS,matrix_32_z_abs,13,10,95,11,95.61595238094827
KMEANS,matrix_32_z_abs,14,0,80,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,0,85,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,0,90,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,0,95,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,1,80,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,1,85,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,1,90,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,1,95,NA,2.8347619047618013
KMEANS,matrix_32_z_abs,14,2,80,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,2,85,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,2,90,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,2,95,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,3,80,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,3,85,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,3,90,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,3,95,NA,13.264761904761421
KMEANS,matrix_32_z_abs,14,4,80,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,4,85,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,4,90,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,4,95,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,5,80,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,5,85,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,5,90,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,5,95,NA,38.45095238095101
KMEANS,matrix_32_z_abs,14,6,80,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,6,85,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,6,90,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,6,95,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,7,80,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,7,85,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,7,90,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,7,95,NA,64.4078571428548
KMEANS,matrix_32_z_abs,14,8,80,8,85.01928571428273
KMEANS,matrix_32_z_abs,14,8,85,12,85.01928571428273
KMEANS,matrix_32_z_abs,14,8,90,NA,85.01928571428273
KMEANS,matrix_32_z_abs,14,8,95,NA,85.01928571428273
KMEANS,matrix_32_z_abs,14,9,80,8,85.01928571428273
KMEANS,matrix_32_z_abs,14,9,85,12,85.01928571428273
KMEANS,matrix_32_z_abs,14,9,90,NA,85.01928571428273
KMEANS,matrix_32_z_abs,14,9,95,NA,85.01928571428273
KMEANS,matrix_32_z_abs,14,10,80,4,95.81285714285352
KMEANS,matrix_32_z_abs,14,10,85,5,95.81285714285352
KMEANS,matrix_32_z_abs,14,10,90,7,95.81285714285352
KMEANS,matrix_32_z_abs,14,10,95,10,95.81285714285352
KMEANS,matrix_32_z_abs,15,0,80,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,0,85,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,0,90,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,0,95,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,1,80,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,1,85,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,1,90,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,1,95,NA,2.7621428571427633
KMEANS,matrix_32_z_abs,15,2,80,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,2,85,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,2,90,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,2,95,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,3,80,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,3,85,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,3,90,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,3,95,NA,13.632380952380487
KMEANS,matrix_32_z_abs,15,4,80,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,4,85,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,4,90,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,4,95,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,5,80,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,5,85,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,5,90,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,5,95,NA,35.14214285714168
KMEANS,matrix_32_z_abs,15,6,80,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,6,85,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,6,90,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,6,95,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,7,80,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,7,85,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,7,90,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,7,95,NA,61.797380952378894
KMEANS,matrix_32_z_abs,15,8,80,11,82.72380952380676
KMEANS,matrix_32_z_abs,15,8,85,NA,82.72380952380676
KMEANS,matrix_32_z_abs,15,8,90,NA,82.72380952380676
KMEANS,matrix_32_z_abs,15,8,95,NA,82.72380952380676
KMEANS,matrix_32_z_abs,15,9,80,11,82.72380952380676
KMEANS,matrix_32_z_abs,15,9,85,NA,82.72380952380676
KMEANS,matrix_32_z_abs,15,9,90,NA,82.72380952380676
KMEANS,matrix_32_z_abs,15,9,95,NA,82.72380952380676
KMEANS,matrix_32_z_abs,15,10,80,5,94.68404761904397
KMEANS,matrix_32_z_abs,15,10,85,6,94.68404761904397
KMEANS,matrix_32_z_abs,15,10,90,8,94.68404761904397
KMEANS,matrix_32_z_abs,15,10,95,NA,94.68404761904397
