stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,determinant_id,value,etapa,determinant_label,determinant
629,315,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,wellbeing,80,Implementada,Bienestar,Bienestar
1464,315,La conoce / la consideraría,Sistema de refrigeración,FINANCIAL,Seguridad financiera,added_value,60,La conoce / la consideraría,Valor añadido,Valor añadido
1464,315,La conoce / la consideraría,Sistema de refrigeración,FINANCIAL,Seguridad financiera,frugality,40,La conoce / la consideraría,Frugalidad,Frugalidad
1464,315,La conoce / la consideraría,Sistema de refrigeración,FINANCIAL,Seguridad financiera,risk_profile,60,La conoce / la consideraría,Perfil de riesgo,Perfil de riesgo
1466,315,La conoce / la consideraría,Sistema de refrigeración,MEANING,Significado,approval,60,La conoce / la consideraría,Aprobación,Aprobación
1466,315,La conoce / la consideraría,Sistema de refrigeración,MEANING,Significado,own_significance,80,La conoce / la consideraría,Significado personal,Significado personal
1465,315,La conoce / la consideraría,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,coziness,80,La conoce / la consideraría,Confort,Confort
1465,315,La conoce / la consideraría,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,wellbeing,80,La conoce / la consideraría,Bienestar,Bienestar
2121,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,added_value,60,"No la conoce, pero le genera curiosidad",Valor añadido,Valor añadido
2121,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,frugality,40,"No la conoce, pero le genera curiosidad",Frugalidad,Frugalidad
2121,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,FINANCIAL,Seguridad financiera,risk_profile,60,"No la conoce, pero le genera curiosidad",Perfil de riesgo,Perfil de riesgo
2123,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,MEANING,Significado,approval,60,"No la conoce, pero le genera curiosidad",Aprobación,Aprobación
2123,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,MEANING,Significado,own_significance,80,"No la conoce, pero le genera curiosidad",Significado personal,Significado personal
2122,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,PHYSIOLOGICAL,Materialidad,coziness,80,"No la conoce, pero le genera curiosidad",Confort,Confort
2122,315,"No la conoce, pero le genera curiosidad",Ventilación con recuperador,PHYSIOLOGICAL,Materialidad,wellbeing,80,"No la conoce, pero le genera curiosidad",Bienestar,Bienestar
1468,316,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,cost_efficiency,30,La conoce / la consideraría,Eficiencia de costes,Eficiencia de costes
1468,316,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,environmental_concerns,87,La conoce / la consideraría,Preocupación ambiental,Preocupación ambiental
1468,316,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,knowledge,83,La conoce / la consideraría,Conocimiento,Conocimiento
1467,316,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,added_value,88,La conoce / la consideraría,Valor añadido,Valor añadido
1467,316,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,frugality,67,La conoce / la consideraría,Frugalidad,Frugalidad
1467,316,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,profits,26,La conoce / la consideraría,Beneficio económico,Beneficio económico
1467,316,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,risk_profile,32,La conoce / la consideraría,Perfil de riesgo,Perfil de riesgo
1469,316,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,approval,0,La conoce / la consideraría,Aprobación,Aprobación
1469,316,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,own_significance,86,La conoce / la consideraría,Significado personal,Significado personal
1470,317,La conoce / la consideraría,Comunidad energética,FINANCIAL,Seguridad financiera,credit_score_access_to_funding,70,La conoce / la consideraría,Acceso a financiación,Acceso a financiación
1470,317,La conoce / la consideraría,Comunidad energética,FINANCIAL,Seguridad financiera,frugality,39,La conoce / la consideraría,Frugalidad,Frugalidad
1472,317,La conoce / la consideraría,Comunidad energética,MEANING,Significado,approval,23,La conoce / la consideraría,Aprobación,Aprobación
1472,317,La conoce / la consideraría,Comunidad energética,MEANING,Significado,own_significance,85,La conoce / la consideraría,Significado personal,Significado personal
1471,317,La conoce / la consideraría,Comunidad energética,STIMULATION,Estímulo,fun,36,La conoce / la consideraría,Diversión,Diversión
1471,317,La conoce / la consideraría,Comunidad energética,STIMULATION,Estímulo,recognition,18,La conoce / la consideraría,Reconocimiento,Reconocimiento
2126,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,adherence,67,"No la conoce, pero le genera curiosidad",Adherencia,Adherencia
2126,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,autonomy,60,"No la conoce, pero le genera curiosidad",Autosuficiencia,Autosuficiencia
2126,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,commitment,78,"No la conoce, pero le genera curiosidad",Compromiso,Compromiso
2126,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,AUTONOMY,Autonomía,self_satisfaction,71,"No la conoce, pero le genera curiosidad",Satisfacción personal,Satisfacción personal
2125,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,cost_efficiency,58,"No la conoce, pero le genera curiosidad",Eficiencia de costes,Eficiencia de costes
2125,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,environmental_concerns,69,"No la conoce, pero le genera curiosidad",Preocupación ambiental,Preocupación ambiental
2125,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,knowledge,61,"No la conoce, pero le genera curiosidad",Conocimiento,Conocimiento
2125,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,own_competence,38,"No la conoce, pero le genera curiosidad",Competencia propia,Competencia propia
2125,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,COMPETENCE,Competencia,technical_fit,64,"No la conoce, pero le genera curiosidad",Adecuación técnica,Adecuación técnica
2124,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,credit_score_access_to_funding,70,"No la conoce, pero le genera curiosidad",Acceso a financiación,Acceso a financiación
2124,317,"No la conoce, pero le genera curiosidad",Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,frugality,39,"No la conoce, pero le genera curiosidad",Frugalidad,Frugalidad
1474,318,La conoce / la consideraría,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,adherence,90,La conoce / la consideraría,Adherencia,Adherencia
1474,318,La conoce / la consideraría,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,autonomy,15,La conoce / la consideraría,Autosuficiencia,Autosuficiencia
1474,318,La conoce / la consideraría,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,commitment,90,La conoce / la consideraría,Compromiso,Compromiso
1474,318,La conoce / la consideraría,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,self_satisfaction,40,La conoce / la consideraría,Satisfacción personal,Satisfacción personal
1475,318,La conoce / la consideraría,Cambio de tarifa eléctrica,MEANING,Significado,approval,15,La conoce / la consideraría,Aprobación,Aprobación
1473,318,La conoce / la consideraría,Cambio de tarifa eléctrica,SECURITY,Seguridad,legal,85,La conoce / la consideraría,Cumplimiento legal,Cumplimiento legal
1473,318,La conoce / la consideraría,Cambio de tarifa eléctrica,SECURITY,Seguridad,safety,90,La conoce / la consideraría,Seguridad,Seguridad
1473,318,La conoce / la consideraría,Cambio de tarifa eléctrica,SECURITY,Seguridad,trust,80,La conoce / la consideraría,Confianza,Confianza
2129,318,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,adherence,90,"No la conoce, pero le genera curiosidad",Adherencia,Adherencia
2129,318,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,autonomy,15,"No la conoce, pero le genera curiosidad",Autosuficiencia,Autosuficiencia
2129,318,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,commitment,90,"No la conoce, pero le genera curiosidad",Compromiso,Compromiso
2129,318,"No la conoce, pero le genera curiosidad",Bomba de calor,AUTONOMY,Autonomía,self_satisfaction,40,"No la conoce, pero le genera curiosidad",Satisfacción personal,Satisfacción personal
2128,318,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,cost_efficiency,20,"No la conoce, pero le genera curiosidad",Eficiencia de costes,Eficiencia de costes
2128,318,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,environmental_concerns,65,"No la conoce, pero le genera curiosidad",Preocupación ambiental,Preocupación ambiental
2128,318,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,knowledge,100,"No la conoce, pero le genera curiosidad",Conocimiento,Conocimiento
2128,318,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,own_competence,75,"No la conoce, pero le genera curiosidad",Competencia propia,Competencia propia
2128,318,"No la conoce, pero le genera curiosidad",Bomba de calor,COMPETENCE,Competencia,technical_fit,85,"No la conoce, pero le genera curiosidad",Adecuación técnica,Adecuación técnica
2127,318,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,added_value,30,"No la conoce, pero le genera curiosidad",Valor añadido,Valor añadido
2127,318,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,credit_score_access_to_funding,50,"No la conoce, pero le genera curiosidad",Acceso a financiación,Acceso a financiación
2127,318,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,frugality,25,"No la conoce, pero le genera curiosidad",Frugalidad,Frugalidad
2127,318,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,profits,25,"No la conoce, pero le genera curiosidad",Beneficio económico,Beneficio económico
2127,318,"No la conoce, pero le genera curiosidad",Bomba de calor,FINANCIAL,Seguridad financiera,risk_profile,90,"No la conoce, pero le genera curiosidad",Perfil de riesgo,Perfil de riesgo
632,319,Implementada,Comunidad energética,AUTONOMY,Autonomía,adherence,64,Implementada,Adherencia,Adherencia
632,319,Implementada,Comunidad energética,AUTONOMY,Autonomía,autonomy,13,Implementada,Autosuficiencia,Autosuficiencia
632,319,Implementada,Comunidad energética,AUTONOMY,Autonomía,commitment,69,Implementada,Compromiso,Compromiso
632,319,Implementada,Comunidad energética,AUTONOMY,Autonomía,self_satisfaction,65,Implementada,Satisfacción personal,Satisfacción personal
631,319,Implementada,Comunidad energética,FINANCIAL,Seguridad financiera,added_value,55,Implementada,Valor añadido,Valor añadido
631,319,Implementada,Comunidad energética,FINANCIAL,Seguridad financiera,credit_score_access_to_funding,70,Implementada,Acceso a financiación,Acceso a financiación
631,319,Implementada,Comunidad energética,FINANCIAL,Seguridad financiera,frugality,55,Implementada,Frugalidad,Frugalidad
631,319,Implementada,Comunidad energética,FINANCIAL,Seguridad financiera,profits,75,Implementada,Beneficio económico,Beneficio económico
631,319,Implementada,Comunidad energética,FINANCIAL,Seguridad financiera,risk_profile,58,Implementada,Perfil de riesgo,Perfil de riesgo
633,319,Implementada,Comunidad energética,STIMULATION,Estímulo,fun,21,Implementada,Diversión,Diversión
633,319,Implementada,Comunidad energética,STIMULATION,Estímulo,novelty,34,Implementada,Novedad,Novedad
633,319,Implementada,Comunidad energética,STIMULATION,Estímulo,recognition,20,Implementada,Reconocimiento,Reconocimiento
1477,319,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,cost_efficiency,70,La conoce / la consideraría,Eficiencia de costes,Eficiencia de costes
1477,319,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,environmental_concerns,66,La conoce / la consideraría,Preocupación ambiental,Preocupación ambiental
1477,319,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,knowledge,65,La conoce / la consideraría,Conocimiento,Conocimiento
1477,319,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,own_competence,38,La conoce / la consideraría,Competencia propia,Competencia propia
1477,319,La conoce / la consideraría,Renovación de envolvente,COMPETENCE,Competencia,technical_fit,76,La conoce / la consideraría,Adecuación técnica,Adecuación técnica
1476,319,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,added_value,55,La conoce / la consideraría,Valor añadido,Valor añadido
1476,319,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,credit_score_access_to_funding,70,La conoce / la consideraría,Acceso a financiación,Acceso a financiación
1476,319,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,frugality,55,La conoce / la consideraría,Frugalidad,Frugalidad
1476,319,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,profits,75,La conoce / la consideraría,Beneficio económico,Beneficio económico
1476,319,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,risk_profile,58,La conoce / la consideraría,Perfil de riesgo,Perfil de riesgo
