analysis_sample,weighting,method,matrix_name,d_hamming,prototype,center_pattern_key,center_signature_size,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,2,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.997916666666666,0.5995833333333158,929,85.42157738095186,17.08431547618988,164.4980654761895,32.89961309523695,3.4121243900612295,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,3,10000011111110111111100000000000,15,det_01_profits; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,2.006547619047617,0.4013095238095118,798,85.27767857142855,17.055535714285217,249.77574404761805,49.95514880952217,3.634178262189708,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,4,01000000111110101010000000000000,9,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,1.8510416666666647,0.3702083333333222,715,61.51875000000053,12.30374999999975,311.29449404761857,62.25889880952192,3.2753104696109654,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,5,00000001001000111000010100011110,11,det_08_trust; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.4224702380952374,0.28449404761903924,925,59.53735119047674,11.907470238095003,370.8318452380953,74.16636904761691,3.3152007918198354,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,6,11000000011010100000011100011110,13,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.3142857142857138,0.2628571428571352,391,35.46488095238111,7.092976190476017,406.2967261904764,81.25934523809293,3.084200500159433,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,7,00100011111110111010100000010010,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_28_recognition; det_31_approval,1.276190476190476,0.2552380952380878,223,18.923214285714238,3.7846428571427384,425.2199404761907,85.04398809523568,2.93365260608349,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,8,00000010111000101011100000000000,9,det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.6921130952380954,0.13842261904761508,208,10.246875000000017,2.0493749999999444,435.46681547619073,87.09336309523563,2.988541802814444,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,9,01100001111111111011100000000000,15,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.4388392857142857,0.08776785714285461,56,2.797619047619047,0.5595238095237932,438.26443452380977,87.65288690475943,2.607606382978723,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,10,11000000011110100010000100010010,11,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval,0.415327380952381,0.08306547619047379,291,11.349702380952383,2.269940476190411,449.6141369047622,89.92282738094984,3.533197849744332,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,11,00000111011011001000010100111110,15,det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.40922619047619035,0.08184523809523571,187,7.537797619047626,1.5075595238094817,457.1519345238098,91.43038690475933,3.2230031192008517,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,5,12,11100000111110101111000100000010,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.22023809523809523,0.044047619047617774,96,3.1294642857142847,0.6258928571428388,460.2813988095241,92.05627976190216,3.3528292914883506,5,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,1,00000010011010101000000000010010,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval,3.2101190476190453,0.6420238095237906,1491,123.72351190476138,24.744702380951562,123.72351190476138,24.744702380951562,4.352220653290386,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,2,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.997916666666666,0.5995833333333158,1322,104.27738095238017,20.855476190475432,228.00089285714154,45.600178571426994,4.042666080622892,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,3,10000011111110111111100000000000,15,det_01_profits; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,2.006547619047617,0.4013095238095118,1159,112.73482142857124,22.546964285713596,340.7357142857128,68.1471428571406,4.237109578155643,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,4,01000000111110101010000000000000,9,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,1.8510416666666647,0.3702083333333222,648,45.44479166666716,9.088958333333169,386.1805059523799,77.23610119047375,3.7147179498933864,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,5,11000000011010100000001100011110,12,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.3010416666666664,0.26020833333332577,400,26.134226190476042,5.226845238095057,412.314732142856,82.46294642856881,3.08053660703103,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,6,00000001011011111000000100011110,13,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.125,0.2249999999999935,649,41.14449404761939,8.22889880952364,453.45922619047536,90.69184523809245,4.140868961376659,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,7,00100011111110111010000100010010,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval,0.7712797619047621,0.15425595238094794,110,6.158779761904773,1.231755952380919,459.61800595238014,91.92360119047336,3.684586947592234,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,8,00000010111000100011100000000000,8,det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.4005952380952381,0.0801190476190453,99,3.856101190476191,0.7712202380952159,463.4741071428563,92.69482142856859,3.3601281210203364,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,9,11001001001000111000010100011110,14,det_01_profits; det_02_credit_score; det_05_frugality; det_08_trust; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.3613095238095238,0.07226190476190267,621,19.518005952380946,3.9036011904760763,482.9921130952373,96.59842261904467,3.8469743292594534,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,10,11100000011110101011000100010010,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_24_socialising; det_28_recognition; det_31_approval,0.2400297619047619,0.04800595238095099,129,3.4900297619047604,0.6980059523809319,486.48214285714204,97.2964285714256,3.5602694751204544,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,11,00000111111011111000100000010000,13,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_28_recognition,0.18080357142857142,0.03616071428571324,143,4.026636904761903,0.8053273809523572,490.50877976190395,98.10175595237796,3.3673823866366113,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,6,12,01000011011000101000000101111110,14,det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.11160714285714285,0.022321428571427923,30,0.8258928571428577,0.16517857142856676,491.3346726190468,98.26693452380651,3.0783783783783774,6,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,1,00000010011010101000000000010010,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_28_recognition; det_31_approval,3.2101190476190453,0.6420238095237906,2278,179.96086309523824,35.992172619046606,179.96086309523824,35.992172619046606,5.179645541317256,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,2,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.997916666666666,0.5995833333333158,1550,107.8852678571418,21.57705357142774,287.84613095238,57.56922619047434,4.563965798101792,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,3,10000011111110111111100000000000,15,det_01_profits; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,2.006547619047617,0.4013095238095118,1348,124.18392857142823,24.83678571428493,412.03005952380823,82.40601190475927,4.622047989493325,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,4,01000000111100101010000000000000,8,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing,1.6354166666666654,0.3270833333333236,414,19.982738095238034,3.996547619047491,432.0127976190463,86.40255952380677,3.875845223556054,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,5,11000000011010100010001100011110,13,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.2736607142857141,0.25473214285713547,310,18.343898809523804,3.6687797619046547,450.3566964285701,90.07133928571143,2.9499233396338114,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,6,10001001001000111000010100011110,13,det_01_profits; det_05_frugality; det_08_trust; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.8352678571428576,0.16705357142856667,850,37.85982142857155,7.571964285714091,488.21651785714164,97.64330357142552,3.7475100032230233,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,7,00000001011011111010000100011111,15,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval; det_32_own_significance,0.21875,0.043749999999998734,73,2.647470238095237,0.5294940476190321,490.8639880952369,98.17279761904453,4.201731212410771,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,8,00000111011011001000100100111110,15,det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence; det_21_rights_and_duties; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.1607142857142857,0.03214285714285621,102,2.7819940476190443,0.5563988095237927,493.6459821428559,98.72919642856834,4.96549879646965,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,9,11100000011110101111000100000010,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_31_approval,0.1369047619047619,0.02738095238095159,75,1.9647321428571425,0.39294642857141715,495.6107142857131,99.12214285713975,3.349541770809665,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,10,00000111101001001000000000010000,8,det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_17_adherence; det_28_recognition,0.05133928571428571,0.010267857142856846,46,0.9441964285714285,0.18883928571428024,496.5549107142845,99.31098214285403,4.669030732860521,7,500.00000000001444,7246
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,7,11,01000011011000101010000101111110,15,det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.049107142857142856,0.009821428571428287,6,0.15178571428571427,0.03035714285714198,496.70669642857024,99.34133928571117,1.7941176470588236,4,500.00000000001444,7246
