analysis_sample,weighting,method,matrix_name,matrix,d_hamming,prototype,incremental_covered_pct,cumulative_covered_pct,center_signature_size,center_active_determinants
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,1,9,0.9071428571428622,11.57443452380959,15,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,2,9,1.7990476190476299,25.123303571428707,11,det_04_added_value; det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_14_environmental_concerns; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,3,9,1.1290476190476268,35.371934523809664,14,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,4,9,3.138363095238122,45.82261904761932,13,det_04_added_value; det_05_frugality; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_14_environmental_concerns; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,5,9,1.6152678571428725,52.3818452380957,8,det_01_profits; det_02_credit_score; det_05_frugality; det_07_legal; det_11_knowledge; det_21_rights_and_duties; det_23_support; det_26_novelty
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,6,9,1.7919345238095423,66.30288690476246,9,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,7,9,1.7880059523809682,77.95270833333284,10,det_02_credit_score; det_03_risk_profile; det_04_added_value; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,8,9,1.9350297619047796,85.33812499999921,8,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_13_technical_fit; det_18_autonomy; det_21_rights_and_duties; det_25_agreement
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,9,9,0.8586309523809559,89.39690476190387,9,det_01_profits; det_03_risk_profile; det_05_frugality; det_09_safety; det_10_cost_efficiency; det_18_autonomy; det_23_support; det_29_trends; det_30_authority
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,10,9,0.6418154761904792,94.60842261904662,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_04_added_value; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_23_support; det_26_novelty; det_27_fun
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,0,10,0.32098214285714444,6.004761904761938,9,det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,1,10,0.9340773809523867,12.508511904761976,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,2,10,1.036517857142863,26.159821428571572,9,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,3,10,0.9706845238095294,36.342619047619195,8,det_01_profits; det_02_credit_score; det_05_frugality; det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,4,10,1.0862500000000066,46.90886904761933,8,det_01_profits; det_02_credit_score; det_05_frugality; det_07_legal; det_11_knowledge; det_21_rights_and_duties; det_23_support; det_26_novelty
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,5,10,3.6695535714286036,56.051398809524294,8,det_04_added_value; det_07_legal; det_09_safety; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,6,10,1.9148214285714373,68.2177083333339,15,det_01_profits; det_04_added_value; det_05_frugality; det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,7,10,0.6658630952380981,78.61857142857093,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_04_added_value; det_05_frugality; det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_23_support; det_26_novelty; det_27_fun
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,8,10,0.17062500000000094,85.50874999999921,13,det_04_added_value; det_05_frugality; det_06_climate_protection; det_07_legal; det_08_trust; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_21_rights_and_duties; det_23_support; det_29_trends; det_30_authority; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,9,10,0.8033333333333366,90.2002380952372,11,det_09_safety; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,10,10,0.3066964285714304,94.91511904761805,15,det_05_frugality; det_08_trust; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,0,11,0.30863095238095395,6.313392857142891,11,det_03_risk_profile; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,1,11,0.3869345238095259,12.895446428571503,10,det_13_technical_fit; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,2,11,0.7460119047619087,26.90583333333348,14,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_21_rights_and_duties; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,3,11,0.50339285714286,36.84601190476206,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_21_rights_and_duties; det_25_agreement; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,4,11,1.53779761904763,48.44666666666696,8,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_16_commitment; det_17_adherence; det_21_rights_and_duties
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,5,11,1.2955059523809602,57.34690476190526,9,det_02_credit_score; det_03_risk_profile; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,6,11,0.7447321428571464,68.96244047619105,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_04_added_value; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_26_novelty
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,7,11,0.828928571428576,79.44749999999952,14,det_01_profits; det_04_added_value; det_05_frugality; det_08_trust; det_09_safety; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_26_novelty; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,8,11,0.7635416666666701,86.27229166666588,15,det_01_profits; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_26_novelty
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,9,11,0.36437500000000206,90.5646130952372,13,det_03_risk_profile; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_18_autonomy; det_21_rights_and_duties; det_24_socialising; det_29_trends; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,10,11,0.3329761904761925,95.24809523809424,14,det_03_risk_profile; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_18_autonomy; det_21_rights_and_duties; det_24_socialising; det_29_trends; det_31_approval; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,0,12,0.2510119047619061,6.564404761904798,12,det_07_legal; det_11_knowledge; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,1,12,0.45023809523809777,13.345684523809599,10,det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,2,12,0.8563392857142906,27.76217261904777,8,det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,3,12,0.7001785714285749,37.546190476190624,12,det_04_added_value; det_06_climate_protection; det_10_cost_efficiency; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,4,12,2.403720238095261,50.85038690476222,8,det_04_added_value; det_07_legal; det_09_safety; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,5,12,2.2286904761904953,59.57559523809575,15,det_01_profits; det_04_added_value; det_05_frugality; det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,6,12,2.0860714285714486,71.0485119047625,8,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_17_adherence; det_21_rights_and_duties; det_25_agreement
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,7,12,0.17866071428571534,79.62616071428523,14,det_01_profits; det_04_added_value; det_05_frugality; det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_14_environmental_concerns; det_18_autonomy; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_27_fun; det_31_approval; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,8,12,0.4186011904761926,86.69089285714207,11,det_09_safety; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_25_agreement; det_26_novelty; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,9,12,0.4161607142857163,90.98077380952293,15,det_01_profits; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_25_agreement; det_26_novelty; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_ext_0_1,EXT,10,12,0.6465178571428601,95.8946130952371,12,det_01_profits; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_21_rights_and_duties; det_25_agreement; det_30_authority; det_32_own_significance
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,0,1,1.8083928571427939,1.8083928571427939,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,1,1,3.6650892857141546,3.6650892857141546,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,2,1,5.782738095237885,5.782738095237885,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,3,1,7.939136904761626,7.939136904761626,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,4,1,10.328571428571077,10.328571428571077,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,5,1,12.728273809523404,12.728273809523404,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,6,1,15.303571428570777,15.303571428570777,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,7,1,17.922172619046798,17.922172619046798,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,8,1,18.725089285713377,18.725089285713377,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,9,1,19.53857142857044,19.53857142857044,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,10,1,20.507499999998917,20.507499999998917,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,0,2,1.4592559523809003,3.2676488095236937,9,det_22_peer_pressure; det_23_support; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,1,2,4.325863095237937,7.99095238095209,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,2,2,8.556994047618739,14.339732142856622,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,3,2,13.43014880952328,21.369285714284906,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,4,2,16.332797619046975,26.661369047618052,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,5,2,17.036607142856443,29.76488095237985,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,6,2,17.55714285714211,32.86071428571288,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,7,2,17.968303571427793,35.890476190474594,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,POS,8,2,18.527976190475357,37.25306547618874,11,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
