analysis_sample,weighting,method,matrix_name,d_hamming,n_prototypes_used,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,4,12,20329,20.291666666666668,1.875,2.283333333333333
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,5,12,20329,30.854166666666668,2.404166666666667,4.133333333333334
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,6,12,20329,43.9375,3.1666666666666665,1.75
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,7,12,20329,57.325,4.316666666666666,1.7666666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,8,12,20329,71.32083333333334,6.404166666666667,2.0625
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,9,12,20329,82.4625,9.429166666666667,1.0916666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,10,12,20329,95.0875,14.391666666666667,0.6791666666666667
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,0,12,14208,6.799642857142641,1.6537797619047119,0.26565476190475346
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,1,12,14208,15.062976190475712,3.5180654761903662,0.5017857142856984
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,2,12,14208,32.0534226190466,5.977678571428382,1.1194047619047265
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,3,12,14208,44.53446428571285,8.358333333333078,1.0450595238094922
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,4,12,14208,57.02824404761735,10.891220238094931,1.113869047619013
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,5,12,14208,66.58910714285513,13.467708333332917,0.8538988095237828
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,6,12,14208,79.76327380952142,16.421577380951703,0.6896428571428348
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,7,12,14208,90.25568452380612,19.467857142856275,0.6121428571428369
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,8,12,14208,94.55886904761462,20.640922619046602,0.21764880952380264
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,9,12,14208,97.46752976189998,21.789434523808335,0.053720238095236385
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,10,12,14208,99.0879166666621,22.712529761903436,0.04226190476190341
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,0,12,14208,6.220833333333333,1.4375,0.225
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,1,12,14208,13.733333333333333,3.095833333333333,0.4791666666666667
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,2,12,14208,29.116666666666667,5.441666666666666,0.6208333333333333
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,3,12,14208,39.925,7.729166666666667,0.35833333333333334
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,4,12,14208,54.4125,10.2125,2.1083333333333334
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,5,12,14208,65.24583333333334,12.75,0.7208333333333333
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,6,12,14208,78.70416666666667,15.741666666666667,0.5625
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,7,12,14208,88.89583333333333,18.829166666666666,0.225
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,8,12,14208,93.47083333333333,20.225,0.475
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,9,12,14208,96.3875,21.6,0.09583333333333334
WHY_LATAM,equal_element,EFA,matrix_32_raw_0_1,10,12,14208,98.50416666666666,22.683333333333334,0.5083333333333333
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,0,12,15533,5.1013392857143725,1.0557738095238285,0.23291666666667069
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,1,12,15533,11.82038690476211,2.5489583333333776,0.23074404761905162
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,2,12,15533,26.166815476190923,5.023005952381032,1.4837500000000257
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,3,12,15533,38.19750000000064,7.251577380952528,1.9044642857143237
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,4,12,15533,49.75925595238201,9.815625000000223,0.8002976190476329
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,5,12,15533,57.682529761906224,12.396666666666993,0.2687500000000045
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,6,12,15533,71.63625000000123,15.415386904761805,2.779880952381009
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,7,12,15533,84.7093750000014,18.43955357142864,0.4154166666666737
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,8,12,15533,89.89622023809643,19.868839285714255,1.1660119047619268
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,9,12,15533,94.23985119047714,21.34964285714272,0.1123214285714305
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,10,12,15533,98.22642857142957,22.896428571428274,0.49196428571429446
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,0,12,15533,4.4625,0.875,0.20833333333333334
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,1,12,15533,10.933333333333334,2.1333333333333333,0.22083333333333333
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,2,12,15533,23.466666666666665,4.370833333333334,0.48333333333333334
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,3,12,15533,35.17916666666667,6.441666666666666,0.9666666666666667
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,4,12,15533,46.3625,8.929166666666667,0.725
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,5,12,15533,56.670833333333334,11.45,2.6
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,6,12,15533,67.3,14.491666666666667,1.4333333333333333
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,7,12,15533,83.15833333333333,17.541666666666668,1
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,8,12,15533,89.17083333333333,19.25,0.42916666666666664
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,9,12,15533,95.1625,21.004166666666666,0.5166666666666667
WHY_LATAM,equal_element,EFA,matrix_32_pos_0_1,10,12,15533,98.3875,22.770833333333332,0.6625
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,0,12,16591,5.547113095238179,1.4681845238095477,0.24538690476190841
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,1,12,16591,11.054345238095406,3.2655654761905257,0.4231250000000064
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,2,12,16591,23.162232142857484,5.968690476190564,0.45431547619048285
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,3,12,16591,32.47970238095283,8.419285714285861,0.8502678571428709
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,4,12,16591,44.93625000000069,10.730476190476388,1.588125000000027
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,5,12,16591,55.325892857143856,13.010922619047877,1.7993452380952695
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,6,12,16591,65.71291666666806,15.344196428571575,0.9772023809523941
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,7,12,16591,79.10687500000095,17.701041666666814,0.9051190476190598
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,8,12,16591,85.98258928571394,18.062202380952506,1.1476785714285878
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,9,12,16591,92.6564583333324,18.479017857142953,1.0434226190476343
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,10,12,16591,96.64366071428461,19.11782738095242,0.39675595238095845
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,0,12,16591,4.9625,1.3083333333333333,0.21666666666666667
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,1,12,16591,9.7875,2.933333333333333,0.5958333333333333
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,2,12,16591,20.625,5.491666666666666,0.4875
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,3,12,16591,28.5875,7.820833333333334,0.4708333333333333
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,4,12,16591,41.5125,10.020833333333334,1.5
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,5,12,16591,53.7375,12.183333333333334,2.5083333333333333
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,6,12,16591,64.47916666666667,14.4125,1.1583333333333334
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,7,12,16591,75.7125,16.679166666666667,0.7833333333333333
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,8,12,16591,83.9,17.133333333333333,0.49166666666666664
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,9,12,16591,91.65833333333333,17.658333333333335,1.3083333333333333
WHY_LATAM,equal_element,EFA,matrix_32_ext_0_1,10,12,16591,95.9,18.4375,0.24166666666666667
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,0,12,18137,3.2887499999999505,0.9028273809523671,0.14613095238095017
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,1,12,18137,7.708630952380838,2.2182738095237755,0.2118749999999967
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,2,12,18137,16.950238095237843,4.827886904761831,0.3702678571428514
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,3,12,18137,24.518809523809157,7.33684523809514,1.1981547619047452
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,4,12,18137,33.4661904761899,9.97014880952369,0.6256547619047519
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,5,12,18137,44.53842261904705,12.445714285714168,1.370565476190458
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,6,12,18137,57.24711309523724,14.952767857142552,0.528124999999992
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,7,12,18137,69.60809523809439,17.394196428570975,0.33208333333332796
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,12,18137,79.7268749999981,17.943988095237582,1.2818749999999828
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,12,18137,90.33386904761593,18.611458333332752,1.10663690476189
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,12,18137,95.68690476190179,19.78041666666597,0.3649702380952324
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,0,12,18137,2.9625,0.775,0.125
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,1,12,18137,6.920833333333333,1.9375,0.3416666666666667
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,2,12,18137,14.908333333333333,4.333333333333333,0.37916666666666665
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,3,12,18137,22.05,6.666666666666667,0.8916666666666667
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,4,12,18137,31.108333333333334,9.195833333333333,0.5583333333333333
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,5,12,18137,41.69583333333333,11.558333333333334,1.8791666666666667
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,6,12,18137,53.708333333333336,13.970833333333333,1.8375
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,7,12,18137,67.22083333333333,16.325,1.1833333333333333
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,8,12,18137,78.07916666666667,16.975,0.8
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,9,12,18137,89.07083333333334,17.766666666666666,2.2666666666666666
WHY_LATAM,equal_element,EFA,matrix_32_z_abs,10,12,18137,95.05416666666666,19.133333333333333,1.1291666666666667
