prolific_id,prolific_status,prolific_country_raw,prolific_country_code,prolific_country_of_birth,prolific_country_of_birth_code,prolific_age,prolific_sex,prolific_ethnicity_simplified,prolific_nationality,prolific_language,prolific_student_status,prolific_employment_status,prolific_files
5bf6d8146b9e0e0001ed9841,APPROVED,Sweden,SE,Sweden,SE,21,Male,White,Sweden,Swedish,No,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
5bf9dae56ecc0c00017ce46e,APPROVED,Spain,ES,Spain,ES,27,Male,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5bfb7a8b3db90d0001f559a8,APPROVED,Mexico,MX,Mexico,MX,35,Female,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5bfecff80ef0390001387cc2,APPROVED,Mexico,MX,Mexico,MX,35,Female,Mixed,Mexico,DATA_EXPIRED,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5c0004fc4210510001725547,APPROVED,Italy,IT,Italy,IT,39,Male,White,Italy,Italian,No,Part-Time,prolific_export_6324376597f7b837a1043faf.csv
5c0239caecc5660001424ed6,APPROVED,Ireland,IE,Ireland,IE,40,Male,White,Ireland,English,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
5c032a4429abc00001990d7f,APPROVED,France,FR,France,FR,32,Female,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c05922f4e1b7b00016af702,APPROVED,Mexico,MX,Mexico,MX,59,Female,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5c0d20de91662900012514b7,TIMED-OUT,Slovenia,SI,Slovenia,SI,29,Female,White,Slovenia,Slovenian,DATA_EXPIRED,DATA_EXPIRED,prolific_export_633162142c195a4b173e2fab.csv
5c0e9cd3b9211d0001d7ec58,APPROVED,Mexico,MX,Mexico,MX,26,Male,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5c10fe729c4aaf000137f289,APPROVED,Germany,DE,Turkey,TR,30,Male,White,Turkey,Turkish,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c1a8df546a26a0001affc92,APPROVED,Spain,ES,Spain,ES,36,Male,White,Spain,Spanish,Yes,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c1d19c810677f0001d9d56c,APPROVED,Mexico,MX,Cameroon,CM,45,Male,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5c20b12afcf3af00014643bc,APPROVED,Netherlands,NL,Netherlands,NL,37,Female,Mixed,Netherlands,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c2c6a46867f660001af7418,APPROVED,Hungary,HU,Hungary,HU,39,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5c2c8746d8217e00019a1345,APPROVED,France,FR,France,FR,46,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c3211cd24d16c00015b1095,APPROVED,Latvia,LV,Latvia,LV,26,Male,White,Latvia,Latvian,No,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
5c336a95a83d180001781693,APPROVED,Portugal,PT,Portugal,PT,44,Male,White,Portugal,Portuguese,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c341a952afc4b000155d7fc,APPROVED,Mexico,MX,Mexico,MX,40,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5c35dd34be3cea000117948f,APPROVED,Belgium,BE,Belgium,BE,21,Male,White,Belgium,Dutch,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
5c41e9263be7b70001fcf4ab,APPROVED,Ireland,IE,Ireland,IE,44,Male,White,Ireland,English,Yes,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
5c4214996ca3080001d3b4c1,APPROVED,Hungary,HU,Hungary,HU,33,Female,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5c449a3175d0ee000197f2ce,APPROVED,Sweden,SE,Sweden,SE,36,Female,White,Sweden,Swedish,No,Other,prolific_export_63316268c0d0d441c2e46377.csv
5c45ad3793f3690001c46767,APPROVED,Italy,IT,Italy,IT,42,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c46420dd9c114000113bb42,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5c465ffdf608210001a4d536,APPROVED,Mexico,MX,"Venezuela, Bolivarian Republic of",VE,34,Male,Mixed,"Venezuela, Bolivarian Republic of",Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5c48be0496d59b000183e68d,APPROVED,Hungary,HU,Hungary,HU,45,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c4b05239233b80001b2c9ed,APPROVED,Spain,ES,Spain,ES,38,Female,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c4b06903566570001309394,APPROVED,Slovenia,SI,Slovenia,SI,22,Female,White,Slovenia,Slovenian,Yes,Unemployed (and job seeking),prolific_export_633162142c195a4b173e2fab.csv
5c519afeb763600001255f9e,APPROVED,Slovenia,SI,Slovenia,SI,32,Female,White,Slovenia,Slovenian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5c52121d828de8000124aa85,APPROVED,Germany,DE,Russian Federation,RU,28,Female,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c5d821f82757f0001347ea4,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
5c5d9b5dfd49d30001da3b1f,APPROVED,Mexico,MX,Mexico,MX,32,Male,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5c5df283b40f380001108751,APPROVED,Hungary,HU,Hungary,HU,27,Female,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5c5f384f5eceaa0001d4a884,APPROVED,Italy,IT,Italy,IT,33,Male,White,Italy,Italian,No,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c60c298af517e0001a00b00,APPROVED,Chile,CL,Chile,CL,22,Male,White,Chile,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5c60e5371115b4000140fb07,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5c61cbf25434430001870681,APPROVED,Sweden,SE,Sweden,SE,26,Male,White,Sweden,Swedish,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
5c644e502b97df0001f3d00d,APPROVED,Chile,CL,Chile,CL,28,Male,Other,Chile,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5c6481e55b45ed00015fffdb,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c64934ba34e1e0001c01e29,APPROVED,Italy,IT,Italy,IT,27,Female,White,Italy,Italian,No,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c66cc9246bfc200019044b8,APPROVED,Hungary,HU,Hungary,HU,33,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c681639b65acc0001efc537,APPROVED,Estonia,EE,Estonia,EE,29,Female,White,Estonia,Estonian,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c697f4575b3d50001b8a537,APPROVED,Slovenia,SI,Slovenia,SI,24,Female,White,Slovenia,Slovenian,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c6e01f1a8f71b0001c1ed34,APPROVED,Greece,GR,Greece,GR,27,Male,White,Greece,Greek,Yes,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5c6e9effcc9ccc000121698d,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_633161d71da17ce25a7d09b2.csv
5c6eb56e1218960001b5e19c,APPROVED,Finland,FI,Finland,FI,22,Male,White,Finland,Finnish,Yes,Part-Time,prolific_export_63316268c0d0d441c2e46377.csv
5c71b17c891e3200012477a2,APPROVED,Poland,PL,Poland,PL,32,Male,White,Poland,Polish,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c71f758c1186a0001fa8b2d,APPROVED,Mexico,MX,Mexico,MX,32,Female,Mixed,Mexico,Spanish,No,Due to start a new job within the next month,prolific_export_638657f445c7d89faeb56017.csv
5c72c016a4414500012e1086,APPROVED,Mexico,MX,DATA_EXPIRED,NA,36,Female,DATA_EXPIRED,DATA_EXPIRED,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5c7312827ed3a70001fc2438,APPROVED,Spain,ES,Spain,ES,24,Male,White,Spain,Spanish,Yes,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c73477642a5070001a2f940,APPROVED,Mexico,MX,Mexico,MX,46,Female,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5c75c0b13348af0001919592,APPROVED,France,FR,France,FR,28,Female,White,France,French,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5c77a6b12819ab0016b94d47,APPROVED,Mexico,MX,Mexico,MX,31,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5c79a584670f87001646cef6,APPROVED,Germany,DE,Germany,DE,70,Female,White,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
5c7a92311c3cf8001638a8ba,APPROVED,Netherlands,NL,Russian Federation,RU,25,Female,White,Netherlands,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c7ceda01d2afc0001f4ad1d,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_63316268c0d0d441c2e46377.csv
5c80ffac916a950016719235,APPROVED,Estonia,EE,Estonia,EE,27,Male,White,Estonia,Estonian,Yes,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c842b08146e370019e05eb9,APPROVED,France,FR,Nigeria,NG,30,Male,Black,Nigeria,English,No,Due to start a new job within the next month,prolific_export_6331612f32727d005c9466da.csv
5c8ab4225b8132001749d125,APPROVED,Germany,DE,Germany,DE,37,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5c8bafb53b6f3d00013d7c30,APPROVED,Hungary,HU,Hungary,HU,32,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5c8fe91371f3100016181dfd,APPROVED,Italy,IT,Italy,IT,39,Female,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5c90617326e3ed00019896a5,APPROVED,Mexico,MX,Mexico,MX,28,Male,White,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5c91bb1418adb600011a5e72,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5c9295ebec114b0015418738,APPROVED,Germany,DE,Germany,DE,25,Male,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5c93e498b2648a0015255cf7,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
5c96c2ad584978000142357a,APPROVED,Mexico,MX,Mexico,MX,29,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5c9cb670b472d0001295f377,APPROVED,Greece,GR,Greece,GR,66,Male,White,Greece,English,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5c9d3b286b36c400013cc4c2,APPROVED,Germany,DE,Turkey,TR,29,Female,White,Turkey,Turkish,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
5ca52f11cc8b7e0016b86c05,APPROVED,Mexico,MX,Mexico,MX,26,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5caad602a15c9800161ad6d3,APPROVED,Mexico,MX,Mexico,MX,31,Male,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5cb167c332ca24001ae2fcbd,APPROVED,Germany,DE,Germany,DE,67,Male,White,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
5cb6d6608f7ee10016e5abd7,APPROVED,Poland,PL,Poland,PL,29,Male,White,Poland,Polish,No,Other,prolific_export_633161d71da17ce25a7d09b2.csv
5cbbc956a8805b001c8c34f9,APPROVED,France,FR,France,FR,35,Male,Other,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5cc47a4f68d02c00131d0d2b,APPROVED,Austria,AT,Austria,AT,25,Male,Mixed,Austria,German,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5cc8bdd79366c80001eda779,APPROVED,Czech Republic,CZ,Czech Republic,CZ,40,Male,White,Czech Republic,Czech,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5ccc71a8324c330016d8376e,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5cccd9bee48e6700175286ca,APPROVED,Mexico,MX,Mexico,MX,49,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5ccf022bafa2f60018c2e9bc,APPROVED,Italy,IT,Italy,IT,27,Male,White,Italy,Italian,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331619a33b45c3d8eed0f5d.csv
5cd74735c78b7d0001f9b364,APPROVED,Spain,ES,Italy,IT,31,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5cd9cd20300c8c00016ea1c4,APPROVED,Mexico,MX,Mexico,MX,42,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5cdc111d8738880001d23c6e,APPROVED,Germany,DE,Germany,DE,29,Male,White,Turkey,Turkish,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
5cdc88cc50f50f001a783112,APPROVED,Poland,PL,Poland,PL,30,Male,White,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_633161d71da17ce25a7d09b2.csv
5ce6bf6bff479a001a356b09,APPROVED,Chile,CL,Chile,CL,25,Male,Other,Chile,Spanish,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5cebb69570bb69001a1335a1,APPROVED,Spain,ES,Spain,ES,45,Female,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5cf015e31667570001667256,APPROVED,Chile,CL,Chile,CL,33,Male,Mixed,Chile,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5cf101ea48405a0018415d09,APPROVED,Poland,PL,Poland,PL,48,Female,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5cf1bf89ffe1b70001c5b36a,APPROVED,Chile,CL,Chile,CL,41,Male,White,Chile,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5cf66dcc37d62500177e7cf3,APPROVED,Hungary,HU,Hungary,HU,30,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5cf67b30c5cf0e00010c00fc,APPROVED,Spain,ES,Spain,ES,40,Female,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5cf6a27fad94a70001a80ea6,APPROVED,Germany,DE,Russian Federation,RU,34,Male,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5cf9179b8c98dc0001d5a431,APPROVED,Greece,GR,Greece,GR,29,Male,White,Greece,Greek,Yes,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5cf91e3f1756e60017a30568,APPROVED,Ireland,IE,Ireland,IE,45,Female,White,Ireland,English,No,Part-Time,prolific_export_63316268c0d0d441c2e46377.csv
5cf9316cd80e0b0019f490e7,APPROVED,Greece,GR,Greece,GR,24,Female,White,Greece,Greek,No,Part-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5cfa36435c147c0019d33963,APPROVED,Portugal,PT,Portugal,PT,24,Male,White,Portugal,Portuguese,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5cfd23397cb818001727695c,APPROVED,Netherlands,NL,Netherlands,NL,26,Female,White,Netherlands,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d00bb3b51669b000136a986,APPROVED,Poland,PL,Poland,PL,40,Male,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5d024a1fb58b6f001a58f74d,APPROVED,Italy,IT,Italy,IT,24,Female,White,Italy,Italian,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d0bcf217a581100161860ae,APPROVED,Poland,PL,Poland,PL,39,Male,White,Poland,Polish,Yes,Other,prolific_export_633161d71da17ce25a7d09b2.csv
5d0f89123382180001624f48,APPROVED,Germany,DE,Germany,DE,30,Female,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d12691ae52fb60019feaa35,APPROVED,Chile,CL,Chile,CL,22,Male,Other,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5d16b7b07b0154001a282fcc,APPROVED,Portugal,PT,United Kingdom,GB,24,Male,White,United Kingdom,Portuguese,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5d1cf027a7056c001874fbe1,APPROVED,Poland,PL,Poland,PL,44,Male,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5d1d688e63a46c00157b4506,APPROVED,Chile,CL,Chile,CL,24,Male,White,Chile,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_638657f445c7d89faeb56017.csv
5d1dc2f9bc2b1d001a2415a5,APPROVED,Italy,IT,Italy,IT,29,Male,White,United Kingdom,English,No,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d20e2135278fa00014814c0,APPROVED,France,FR,France,FR,42,Female,White,France,French,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5d24b3cfa433c000166f91bf,APPROVED,Germany,DE,Germany,DE,25,Male,White,Germany,German,Yes,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5d28a3187d6ad00001a33280,APPROVED,France,FR,France,FR,31,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d2d98a9a0d896001a5d6e4f,APPROVED,Slovenia,SI,Slovenia,SI,35,Female,White,Slovenia,Slovenian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5d31c6bac88f0e00164c3ccb,APPROVED,Poland,PL,United Kingdom,GB,31,Male,DATA_EXPIRED,Poland,English,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5d372d6330b7be00166f6bce,APPROVED,Spain,ES,Spain,ES,26,Female,White,Spain,Spanish,Yes,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d373c58d8bf24001dc16884,APPROVED,Spain,ES,Spain,ES,27,Female,White,Spain,Spanish,No,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
5d3873197860c8001a106e02,APPROVED,Hungary,HU,Hungary,HU,32,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5d3f63a92df9f7001bd92a32,APPROVED,Mexico,MX,Mexico,MX,21,Male,Other,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
5d3fcbef55efbe001592c0b6,APPROVED,Mexico,MX,Mexico,MX,38,Male,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5d407502e96dd0001dfe4488,APPROVED,Chile,CL,Chile,CL,30,Female,Other,Chile,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5d40a12f4994c40001e4b80c,APPROVED,Poland,PL,Poland,PL,32,Female,White,Poland,Polish,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5d40a788811e75001a0eabe4,APPROVED,Chile,CL,Chile,CL,37,Male,White,Chile,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5d40bb74ddc382001c5e4664,APPROVED,Mexico,MX,Mexico,MX,23,Male,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5d430fdf871f1700017b2a81,APPROVED,Spain,ES,Spain,ES,51,Male,White,Spain,Catalan,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d4355d8f42ba0000113824b,APPROVED,Spain,ES,Spain,ES,33,Male,White,Spain,Spanish,No,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d43c0183d65ca001a804090,APPROVED,Mexico,MX,Mexico,MX,26,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5d43c606773d8b00016eaa8a,APPROVED,Germany,DE,Germany,DE,50,Female,White,Germany,German,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5d46cc091a2c130001ebc8cc,APPROVED,Belgium,BE,Belgium,BE,31,Female,White,Belgium,Dutch,No,Other,prolific_export_6331612f32727d005c9466da.csv
5d474936aa15c6001d298b63,APPROVED,Italy,IT,Italy,IT,36,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d4dd46624dbed001549696b,APPROVED,Mexico,MX,Mexico,MX,24,Male,Other,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5d5016c7dec7eb0019a032c6,APPROVED,France,FR,Serbia,RS,28,Female,White,Serbia,Serbian,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d53378bce733c00199e6133,APPROVED,Italy,IT,Italy,IT,57,Male,White,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d584e8d6c6798000122a0f1,APPROVED,Germany,DE,Germany,DE,31,Female,White,Germany,German,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5d5c62433f15a200195a6c9f,APPROVED,Mexico,MX,Mexico,MX,40,Female,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5d5ff83af0dd0700192eb3d9,APPROVED,France,FR,France,FR,23,Female,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d645bf6912c630018e269e3,APPROVED,Chile,CL,Chile,CL,30,Male,White,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5d678b1609288100014849e8,APPROVED,Greece,GR,Greece,GR,36,Male,White,Greece,Greek,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5d67fe2073cd1d001a611229,APPROVED,Chile,CL,Chile,CL,35,Male,White,Chile,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5d6c12352e6bbb001a122cef,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
5d6d0621f9d4f800018bcff1,APPROVED,Netherlands,NL,India,IN,27,Male,Asian,India,English,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d71413ae86c170001aa28ef,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_633161d71da17ce25a7d09b2.csv
5d726b8a0c3f0f0017cdfcf7,APPROVED,France,FR,France,FR,32,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5d7b411b16c9af0001b42540,APPROVED,Italy,IT,Italy,IT,27,Female,White,Italy,Italian,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d7df958cb6cf00001399929,APPROVED,Hungary,HU,Hungary,HU,41,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5d7f51e181bc9d00017069d0,APPROVED,Italy,IT,Italy,IT,41,Female,White,Italy,Italian,No,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5d841f00a05011001ab24240,APPROVED,Mexico,MX,Mexico,MX,27,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5d88d30939fe2d00185758df,APPROVED,Spain,ES,Spain,ES,34,Male,White,Spain,English,No,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
