bootstrap_id,country_code,income_band,n,n_draw_country,prop,target_prop,target_prop_effective
31,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
31,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
32,CL,<15000,61,78,0.782051282051282,0.754,0.754
32,CL,>100000,0,78,0,0.009,0.009
32,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
32,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
32,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
32,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
32,CO,>100000,0,13,0,0.003,0
32,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
32,CO,30000_50000,0,13,0,0.019,0
32,CO,50000_100000,0,13,0,0.008,0
32,MX,<15000,415,517,0.8027079303675049,0.848,0.848
32,MX,>100000,5,517,0.009671179883945842,0.004,0.004
32,MX,15000_30000,73,517,0.14119922630560927,0.112,0.112
32,MX,30000_50000,19,517,0.0367504835589942,0.02799999999999999,0.02799999999999999
32,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
33,CL,<15000,60,78,0.7692307692307693,0.754,0.754
33,CL,>100000,0,78,0,0.009,0.009
33,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
33,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
33,CL,50000_100000,0,78,0,0.024,0.024
33,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
33,CO,>100000,0,13,0,0.003,0
33,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
33,CO,30000_50000,0,13,0,0.019,0
33,CO,50000_100000,0,13,0,0.008,0
33,MX,<15000,441,517,0.8529980657640233,0.848,0.848
33,MX,>100000,3,517,0.005802707930367505,0.004,0.004
33,MX,15000_30000,65,517,0.12572533849129594,0.112,0.112
33,MX,30000_50000,5,517,0.009671179883945842,0.02799999999999999,0.02799999999999999
33,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
34,CL,<15000,64,78,0.8205128205128205,0.754,0.754
34,CL,>100000,0,78,0,0.009,0.009
34,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
34,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
34,CL,50000_100000,0,78,0,0.024,0.024
34,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
34,CO,>100000,0,13,0,0.003,0
34,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
34,CO,30000_50000,0,13,0,0.019,0
34,CO,50000_100000,0,13,0,0.008,0
34,MX,<15000,439,517,0.8491295938104448,0.848,0.848
34,MX,>100000,3,517,0.005802707930367505,0.004,0.004
34,MX,15000_30000,58,517,0.11218568665377177,0.112,0.112
34,MX,30000_50000,10,517,0.019342359767891684,0.02799999999999999,0.02799999999999999
34,MX,50000_100000,7,517,0.013539651837524178,0.008,0.008
35,CL,<15000,61,78,0.782051282051282,0.754,0.754
35,CL,>100000,0,78,0,0.009,0.009
35,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
35,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
35,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
35,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
35,CO,>100000,0,13,0,0.003,0
35,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
35,CO,30000_50000,0,13,0,0.019,0
35,CO,50000_100000,0,13,0,0.008,0
35,MX,<15000,452,517,0.874274661508704,0.848,0.848
35,MX,>100000,3,517,0.005802707930367505,0.004,0.004
35,MX,15000_30000,49,517,0.09477756286266925,0.112,0.112
35,MX,30000_50000,8,517,0.015473887814313346,0.02799999999999999,0.02799999999999999
35,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
36,CL,<15000,59,78,0.7564102564102564,0.754,0.754
36,CL,>100000,1,78,0.01282051282051282,0.009,0.009
36,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
36,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
36,CL,50000_100000,0,78,0,0.024,0.024
36,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
36,CO,>100000,0,13,0,0.003,0
36,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
36,CO,30000_50000,0,13,0,0.019,0
36,CO,50000_100000,0,13,0,0.008,0
36,MX,<15000,431,517,0.8336557059961315,0.848,0.848
36,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
36,MX,15000_30000,68,517,0.13152804642166344,0.112,0.112
36,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
36,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
37,CL,<15000,55,78,0.7051282051282052,0.754,0.754
37,CL,>100000,0,78,0,0.009,0.009
37,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
37,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
37,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
37,CO,<15000,10,13,0.7692307692307693,0.889,0.9164948453608248
37,CO,>100000,0,13,0,0.003,0
37,CO,15000_30000,3,13,0.23076923076923078,0.081,0.08350515463917527
37,CO,30000_50000,0,13,0,0.019,0
37,CO,50000_100000,0,13,0,0.008,0
37,MX,<15000,447,517,0.8646034816247582,0.848,0.848
37,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
37,MX,15000_30000,53,517,0.10251450676982592,0.112,0.112
37,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
37,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
38,CL,<15000,59,78,0.7564102564102564,0.754,0.754
38,CL,>100000,1,78,0.01282051282051282,0.009,0.009
38,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
38,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
38,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
38,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
38,CO,>100000,0,13,0,0.003,0
38,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
38,CO,30000_50000,0,13,0,0.019,0
38,CO,50000_100000,0,13,0,0.008,0
38,MX,<15000,452,517,0.874274661508704,0.848,0.848
38,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
38,MX,15000_30000,50,517,0.09671179883945841,0.112,0.112
38,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
38,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
39,CL,<15000,58,78,0.7435897435897436,0.754,0.754
39,CL,>100000,2,78,0.02564102564102564,0.009,0.009
39,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
39,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
39,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
39,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
39,CO,>100000,0,13,0,0.003,0
39,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
39,CO,30000_50000,0,13,0,0.019,0
39,CO,50000_100000,0,13,0,0.008,0
39,MX,<15000,435,517,0.8413926499032882,0.848,0.848
39,MX,>100000,3,517,0.005802707930367505,0.004,0.004
39,MX,15000_30000,63,517,0.1218568665377176,0.112,0.112
39,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
39,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
40,CL,<15000,57,78,0.7307692307692307,0.754,0.754
40,CL,>100000,1,78,0.01282051282051282,0.009,0.009
40,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
40,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
40,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
40,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
40,CO,>100000,0,13,0,0.003,0
40,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
40,CO,30000_50000,0,13,0,0.019,0
40,CO,50000_100000,0,13,0,0.008,0
40,MX,<15000,435,517,0.8413926499032882,0.848,0.848
40,MX,>100000,0,517,0,0.004,0.004
40,MX,15000_30000,63,517,0.1218568665377176,0.112,0.112
40,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
40,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
41,CL,<15000,57,78,0.7307692307692307,0.754,0.754
41,CL,>100000,0,78,0,0.009,0.009
41,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
41,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
41,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
41,CO,<15000,13,13,1,0.889,0.9164948453608248
41,CO,>100000,0,13,0,0.003,0
41,CO,15000_30000,0,13,0,0.081,0.08350515463917527
41,CO,30000_50000,0,13,0,0.019,0
41,CO,50000_100000,0,13,0,0.008,0
41,MX,<15000,443,517,0.8568665377176016,0.848,0.848
41,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
41,MX,15000_30000,56,517,0.10831721470019343,0.112,0.112
41,MX,30000_50000,11,517,0.02127659574468085,0.02799999999999999,0.02799999999999999
41,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
42,CL,<15000,63,78,0.8076923076923077,0.754,0.754
42,CL,>100000,0,78,0,0.009,0.009
42,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
42,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
42,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
42,CO,<15000,13,13,1,0.889,0.9164948453608248
42,CO,>100000,0,13,0,0.003,0
42,CO,15000_30000,0,13,0,0.081,0.08350515463917527
42,CO,30000_50000,0,13,0,0.019,0
42,CO,50000_100000,0,13,0,0.008,0
42,MX,<15000,435,517,0.8413926499032882,0.848,0.848
42,MX,>100000,0,517,0,0.004,0.004
42,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
42,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
42,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
43,CL,<15000,56,78,0.717948717948718,0.754,0.754
43,CL,>100000,0,78,0,0.009,0.009
43,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
43,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
43,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
43,CO,<15000,10,13,0.7692307692307693,0.889,0.9164948453608248
43,CO,>100000,0,13,0,0.003,0
43,CO,15000_30000,3,13,0.23076923076923078,0.081,0.08350515463917527
43,CO,30000_50000,0,13,0,0.019,0
43,CO,50000_100000,0,13,0,0.008,0
43,MX,<15000,437,517,0.8452611218568665,0.848,0.848
43,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
43,MX,15000_30000,63,517,0.1218568665377176,0.112,0.112
43,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
43,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
44,CL,<15000,62,78,0.7948717948717948,0.754,0.754
44,CL,>100000,0,78,0,0.009,0.009
44,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
44,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
44,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
44,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
44,CO,>100000,0,13,0,0.003,0
44,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
44,CO,30000_50000,0,13,0,0.019,0
44,CO,50000_100000,0,13,0,0.008,0
44,MX,<15000,445,517,0.8607350096711799,0.848,0.848
44,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
44,MX,15000_30000,43,517,0.08317214700193423,0.112,0.112
44,MX,30000_50000,20,517,0.03868471953578337,0.02799999999999999,0.02799999999999999
44,MX,50000_100000,8,517,0.015473887814313346,0.008,0.008
45,CL,<15000,59,78,0.7564102564102564,0.754,0.754
45,CL,>100000,1,78,0.01282051282051282,0.009,0.009
45,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
45,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
45,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
45,CO,<15000,13,13,1,0.889,0.9164948453608248
45,CO,>100000,0,13,0,0.003,0
45,CO,15000_30000,0,13,0,0.081,0.08350515463917527
45,CO,30000_50000,0,13,0,0.019,0
45,CO,50000_100000,0,13,0,0.008,0
45,MX,<15000,445,517,0.8607350096711799,0.848,0.848
45,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
45,MX,15000_30000,56,517,0.10831721470019343,0.112,0.112
45,MX,30000_50000,11,517,0.02127659574468085,0.02799999999999999,0.02799999999999999
45,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
46,CL,<15000,59,78,0.7564102564102564,0.754,0.754
46,CL,>100000,0,78,0,0.009,0.009
46,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
46,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
46,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
46,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
46,CO,>100000,0,13,0,0.003,0
46,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
46,CO,30000_50000,0,13,0,0.019,0
46,CO,50000_100000,0,13,0,0.008,0
46,MX,<15000,427,517,0.8259187620889749,0.848,0.848
46,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
46,MX,15000_30000,67,517,0.12959381044487428,0.112,0.112
46,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
46,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
47,CL,<15000,57,78,0.7307692307692307,0.754,0.754
47,CL,>100000,0,78,0,0.009,0.009
47,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
47,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
47,CL,50000_100000,0,78,0,0.024,0.024
47,CO,<15000,13,13,1,0.889,0.9164948453608248
47,CO,>100000,0,13,0,0.003,0
47,CO,15000_30000,0,13,0,0.081,0.08350515463917527
47,CO,30000_50000,0,13,0,0.019,0
47,CO,50000_100000,0,13,0,0.008,0
47,MX,<15000,434,517,0.839458413926499,0.848,0.848
47,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
47,MX,15000_30000,58,517,0.11218568665377177,0.112,0.112
47,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
47,MX,50000_100000,8,517,0.015473887814313346,0.008,0.008
48,CL,<15000,66,78,0.8461538461538461,0.754,0.754
48,CL,>100000,1,78,0.01282051282051282,0.009,0.009
48,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
48,CL,30000_50000,1,78,0.01282051282051282,0.052,0.052
48,CL,50000_100000,0,78,0,0.024,0.024
48,CO,<15000,13,13,1,0.889,0.9164948453608248
48,CO,>100000,0,13,0,0.003,0
48,CO,15000_30000,0,13,0,0.081,0.08350515463917527
48,CO,30000_50000,0,13,0,0.019,0
48,CO,50000_100000,0,13,0,0.008,0
48,MX,<15000,453,517,0.8762088974854932,0.848,0.848
48,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
48,MX,15000_30000,46,517,0.08897485493230174,0.112,0.112
48,MX,30000_50000,13,517,0.025145067698259187,0.02799999999999999,0.02799999999999999
48,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
49,CL,<15000,62,78,0.7948717948717948,0.754,0.754
49,CL,>100000,0,78,0,0.009,0.009
49,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
49,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
49,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
49,CO,<15000,13,13,1,0.889,0.9164948453608248
49,CO,>100000,0,13,0,0.003,0
49,CO,15000_30000,0,13,0,0.081,0.08350515463917527
49,CO,30000_50000,0,13,0,0.019,0
49,CO,50000_100000,0,13,0,0.008,0
49,MX,<15000,430,517,0.8317214700193424,0.848,0.848
49,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
49,MX,15000_30000,67,517,0.12959381044487428,0.112,0.112
49,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
49,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
50,CL,<15000,58,78,0.7435897435897436,0.754,0.754
50,CL,>100000,0,78,0,0.009,0.009
50,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
50,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
50,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
50,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
50,CO,>100000,0,13,0,0.003,0
50,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
50,CO,30000_50000,0,13,0,0.019,0
50,CO,50000_100000,0,13,0,0.008,0
50,MX,<15000,440,517,0.851063829787234,0.848,0.848
50,MX,>100000,5,517,0.009671179883945842,0.004,0.004
50,MX,15000_30000,56,517,0.10831721470019343,0.112,0.112
50,MX,30000_50000,11,517,0.02127659574468085,0.02799999999999999,0.02799999999999999
50,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
51,CL,<15000,62,78,0.7948717948717948,0.754,0.754
51,CL,>100000,0,78,0,0.009,0.009
51,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
51,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
51,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
51,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
51,CO,>100000,0,13,0,0.003,0
51,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
51,CO,30000_50000,0,13,0,0.019,0
51,CO,50000_100000,0,13,0,0.008,0
51,MX,<15000,442,517,0.8549323017408124,0.848,0.848
51,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
51,MX,15000_30000,51,517,0.09864603481624758,0.112,0.112
51,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
51,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
52,CL,<15000,60,78,0.7692307692307693,0.754,0.754
52,CL,>100000,1,78,0.01282051282051282,0.009,0.009
52,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
52,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
52,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
52,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
52,CO,>100000,0,13,0,0.003,0
52,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
52,CO,30000_50000,0,13,0,0.019,0
52,CO,50000_100000,0,13,0,0.008,0
52,MX,<15000,434,517,0.839458413926499,0.848,0.848
52,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
52,MX,15000_30000,63,517,0.1218568665377176,0.112,0.112
52,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
52,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
53,CL,<15000,56,78,0.717948717948718,0.754,0.754
53,CL,>100000,0,78,0,0.009,0.009
53,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
53,CL,30000_50000,8,78,0.10256410256410256,0.052,0.052
53,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
53,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
53,CO,>100000,0,13,0,0.003,0
53,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
53,CO,30000_50000,0,13,0,0.019,0
53,CO,50000_100000,0,13,0,0.008,0
53,MX,<15000,435,517,0.8413926499032882,0.848,0.848
53,MX,>100000,3,517,0.005802707930367505,0.004,0.004
53,MX,15000_30000,55,517,0.10638297872340426,0.112,0.112
53,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
53,MX,50000_100000,8,517,0.015473887814313346,0.008,0.008
54,CL,<15000,59,78,0.7564102564102564,0.754,0.754
54,CL,>100000,1,78,0.01282051282051282,0.009,0.009
54,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
54,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
54,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
54,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
54,CO,>100000,0,13,0,0.003,0
54,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
54,CO,30000_50000,0,13,0,0.019,0
54,CO,50000_100000,0,13,0,0.008,0
54,MX,<15000,440,517,0.851063829787234,0.848,0.848
54,MX,>100000,0,517,0,0.004,0.004
54,MX,15000_30000,56,517,0.10831721470019343,0.112,0.112
54,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
54,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
55,CL,<15000,64,78,0.8205128205128205,0.754,0.754
55,CL,>100000,0,78,0,0.009,0.009
55,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
55,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
55,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
55,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
55,CO,>100000,0,13,0,0.003,0
55,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
55,CO,30000_50000,0,13,0,0.019,0
55,CO,50000_100000,0,13,0,0.008,0
55,MX,<15000,440,517,0.851063829787234,0.848,0.848
55,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
55,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
55,MX,30000_50000,10,517,0.019342359767891684,0.02799999999999999,0.02799999999999999
55,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
56,CL,<15000,61,78,0.782051282051282,0.754,0.754
56,CL,>100000,0,78,0,0.009,0.009
56,CL,15000_30000,5,78,0.0641025641025641,0.161,0.161
56,CL,30000_50000,11,78,0.14102564102564102,0.052,0.052
56,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
56,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
56,CO,>100000,0,13,0,0.003,0
56,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
56,CO,30000_50000,0,13,0,0.019,0
56,CO,50000_100000,0,13,0,0.008,0
56,MX,<15000,444,517,0.8588007736943907,0.848,0.848
56,MX,>100000,3,517,0.005802707930367505,0.004,0.004
56,MX,15000_30000,53,517,0.10251450676982592,0.112,0.112
56,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
56,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
57,CL,<15000,66,78,0.8461538461538461,0.754,0.754
57,CL,>100000,0,78,0,0.009,0.009
57,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
57,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
57,CL,50000_100000,0,78,0,0.024,0.024
57,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
57,CO,>100000,0,13,0,0.003,0
57,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
57,CO,30000_50000,0,13,0,0.019,0
57,CO,50000_100000,0,13,0,0.008,0
57,MX,<15000,444,517,0.8588007736943907,0.848,0.848
57,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
57,MX,15000_30000,57,517,0.1102514506769826,0.112,0.112
57,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
57,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
58,CL,<15000,54,78,0.6923076923076923,0.754,0.754
58,CL,>100000,1,78,0.01282051282051282,0.009,0.009
58,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
58,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
58,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
58,CO,<15000,13,13,1,0.889,0.9164948453608248
58,CO,>100000,0,13,0,0.003,0
58,CO,15000_30000,0,13,0,0.081,0.08350515463917527
58,CO,30000_50000,0,13,0,0.019,0
58,CO,50000_100000,0,13,0,0.008,0
58,MX,<15000,435,517,0.8413926499032882,0.848,0.848
58,MX,>100000,4,517,0.007736943907156673,0.004,0.004
58,MX,15000_30000,55,517,0.10638297872340426,0.112,0.112
58,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
58,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
59,CL,<15000,60,78,0.7692307692307693,0.754,0.754
59,CL,>100000,0,78,0,0.009,0.009
59,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
59,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
