analysis_sample,method,matrix,matrix_name,d_hamming,coverage_P1,coverage_P2,coverage_P3,coverage_P4,coverage_P5,coverage_P6,coverage_P7,coverage_P8,P_for_80,P_for_85,P_for_90,P_for_95,max_coverage_P12,max_prototype_available
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,0,0.14086309523808616,0.2817261904761723,0.4134226190475924,0.5384226190475844,0.6634226190475763,0.7884226190475682,0.91342261904756,1.0384226190475518,NA,NA,NA,NA,1.2462797619046813,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,1,0.42258928571425847,0.6859821428570986,0.9359821428570826,1.0609821428570745,1.1649107142856392,1.268839285714204,1.3727678571427688,1.476696428571333,NA,NA,NA,NA,1.8131249999998829,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,2,0.5634523809523446,0.9647916666666044,1.0964880952380245,1.2523809523808715,1.4082738095237186,1.512202380952283,1.655595238095131,1.7918452380951226,NA,NA,NA,NA,2.2213095238093805,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,3,0.7074404761904305,1.121726190476118,1.3295833333332474,1.5374404761903768,1.7327976190475072,1.9422916666665413,2.086696428571294,2.2983035714284235,NA,NA,NA,NA,3.492470238095012,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,4,0.8862797619047049,1.2233630952380166,1.563124999999899,1.7190178571427464,2.035624999999869,2.397499999999845,2.529017857142694,2.903214285714098,NA,NA,NA,NA,5.311398809523469,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,5,1.1724107142856397,1.4886011904760954,1.99636904761892,2.103422619047484,2.557470238095074,3.107142857142658,3.68886904761881,3.8388690476188008,NA,NA,NA,NA,8.747410714285152,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,6,1.6515476190475138,2.5685416666665035,2.6334523809522135,3.6468452380950063,4.760892857142554,5.821339285713914,5.9628273809520005,7.313005952380488,NA,NA,NA,NA,14.547886904760931,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,7,2.2361904761903335,3.795892857142617,5.2465476190472895,7.0673511904757484,8.826309523808973,11.42877976190405,19.70410714285588,21.714672619046222,NA,NA,NA,NA,25.838363095236435,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,8,3.20181547619027,6.63648809523767,10.21764880952316,13.561636904761045,15.642619047618048,19.612797619046376,31.6933333333317,33.855059523807746,NA,NA,NA,NA,41.2076190476168,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,9,5.173363095237698,10.97619047618965,16.28104166666546,21.545684523807942,24.00363095237921,29.928035714283503,46.32288690475868,49.02107142856802,NA,NA,NA,NA,60.148809523805426,12
WHY_EUROPE,KMEANS,Z_ABS,matrix_32_z_abs,10,8.977678571428152,18.954107142856248,26.083035714284225,29.27931547618879,50.311309523805214,54.16169642856688,63.332976190471136,69.28089285713736,NA,NA,NA,NA,77.91410714285107,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,0,0.5024999999999706,0.691488095238055,0.8585119047618549,0.9806547619047048,1.0972321428570793,1.2130952380951678,1.318660714285638,1.4169047619046795,NA,NA,NA,NA,1.7441666666665656,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,1,1.3208333333332565,1.7420238095237084,2.031666666666549,2.260535714285583,2.604732142856992,2.7391369047617458,2.890505952380784,2.986071428571255,NA,NA,NA,NA,3.591428571428363,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,2,3.55113095238074,4.510892857142589,5.19122023809493,6.185982142856778,6.5655654761900895,7.11232142857101,7.50985119047575,7.723749999999546,NA,NA,NA,NA,9.224642857142316,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,3,5.81321428571392,7.862321428570948,8.517529761904244,9.30821428571372,10.8667559523803,11.308482142856464,11.926815476189764,12.967916666665891,NA,NA,NA,NA,14.48035714285628,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,4,8.45151785714243,12.79565476190404,14.675565476189652,17.077053571427616,18.840059523808467,19.59669642857033,20.58705357142741,21.43919642857022,NA,NA,NA,NA,23.903809523808174,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,5,11.014613095237577,17.856755952379938,21.070446428570236,22.584017857141585,24.269970238093865,25.48071428571285,27.324404761903217,28.77916666666504,NA,NA,NA,NA,32.67163690476006,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,6,13.69872023809459,23.53601190476085,29.368452380950902,31.570476190474587,33.83782738095064,36.02175595237908,39.034761904759876,41.47601190475974,NA,NA,NA,NA,47.56181547618797,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,7,16.327351190474896,29.07151785714108,37.94130952380739,41.7080952380929,45.60008928571172,49.99425595237811,53.457113095235066,55.74824404761587,NA,NA,NA,NA,58.91630952380617,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,8,17.50241071428442,32.73666666666452,45.60107142856881,52.13598214285409,58.987738095234505,59.5583333333297,61.89369047618672,66.77836309523404,NA,NA,NA,NA,73.114077380948,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,9,18.766666666665344,36.54720238094941,53.547946428566995,62.35660714285215,71.10119047618504,72.55720238094686,74.1853869047563,76.0456249999943,10,NA,NA,NA,81.55877976189872,12
WHY_EUROPE,EFA,RAW,matrix_32_raw_0_1,10,20.294761904760392,40.82416666666274,61.7914880952315,72.0565773809453,81.71032738094489,83.11369047618292,84.53821428570666,87.96178571427788,5,8,10,NA,91.17494047618244,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,0,0.18845238095236924,0.25607142857141263,0.30922619047617117,0.3600892857142633,0.4068452380952127,0.4469047619047341,0.4859226190475888,0.5238392857142531,NA,NA,NA,NA,0.6686011904761487,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,1,0.49508928571425487,0.8206845238094727,0.9614285714285116,1.0611904761904098,1.1735714285713554,1.3173809523808702,1.4233035714284823,1.5055654761903825,NA,NA,NA,NA,2.007678571428446,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,2,1.5889880952379978,2.546696428571271,3.026874999999813,3.3414583333331267,3.6447321428569177,4.157797619047361,4.392232142856871,4.9167857142854094,NA,NA,NA,NA,5.809999999999639,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,3,2.93449404761887,4.85428571428542,5.844374999999644,6.400148809523419,7.041160714285284,8.329791666666159,8.681607142856612,8.885595238094695,NA,NA,NA,NA,11.223958333332645,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,4,5.049434523809157,8.688005952380367,11.071309523808797,12.093511904761112,13.411160714284842,15.521994047618051,16.41565476190371,17.29398809523699,NA,NA,NA,NA,19.089910714284496,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,5,7.161428571428093,12.891815476189558,17.037083333332134,18.41101190476062,20.29077380952241,23.282023809522233,24.612202380950723,25.29276785714115,NA,NA,NA,NA,28.222053571426684,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,6,10.00077380952337,17.85357142857053,24.802232142855697,26.956696428569852,30.884613095236286,33.30431547618853,35.20946428571222,36.79252976190261,NA,NA,NA,NA,40.85883928571187,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,7,12.867261904761362,23.56398809523712,33.424107142855746,39.03684523809341,42.55377976190272,45.88238095237872,48.00455357142619,48.68517857142614,NA,NA,NA,NA,54.58279761904484,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,8,15.304702380951408,29.518184523808,42.659761904759854,49.06511904761649,55.90324404761594,56.95357142856827,59.07854166666337,59.43247023809192,NA,NA,NA,NA,65.93360119047247,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,9,17.844999999998237,36.14357142856779,52.53303571428077,62.44056547618509,64.01741071428023,68.8001190476133,69.50136904761325,73.04199404761304,NA,NA,NA,NA,77.65946428570798,12
WHY_EUROPE,EFA,POS,matrix_32_pos_0_1,10,20.711994047616475,43.3280059523758,62.82318452380213,74.84514880951605,76.65327380951595,81.17261904761092,82.04386904761087,84.94967261903925,6,9,NA,NA,88.17255952380096,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,0,0.17595238095236873,0.3013095238095029,0.4057738095237813,0.499434523809489,0.5928869047618635,0.67651785714281,0.7592559523808994,0.8378571428570846,NA,NA,NA,NA,1.0972916666665902,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,1,0.5137202380952024,0.8708035714285107,1.147559523809444,1.3572321428570482,1.5568154761903676,1.6908630952379773,1.8012797619046363,2.072023809523665,NA,NA,NA,NA,2.7888392857140905,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,2,2.0308035714284305,3.183303571428351,3.8285714285711623,4.8918452380948985,5.262708333332967,5.537738095237711,5.802886904761501,6.212946428570997,NA,NA,NA,NA,7.049523809523319,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,3,3.853095238094955,5.194999999999625,6.719732142856664,7.829464285713731,8.569761904761299,9.782886904761217,9.916666666665968,10.362886904761176,NA,NA,NA,NA,12.32824404761818,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,4,6.711041666666153,9.48857142857073,11.888928571427709,13.398779761903794,15.043273809522733,15.700089285713164,16.357529761903592,16.603124999998812,NA,NA,NA,NA,18.3103869047606,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,5,9.479791666666085,14.58839285714186,17.643660714284508,20.607619047617646,21.522797619046155,22.399494047617523,22.81083333333178,23.463541666665066,NA,NA,NA,NA,25.78681547618871,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,6,12.360744047618338,20.39818452380833,24.759732142855636,30.194345238093273,31.227648809521774,31.91976190475982,32.10895833333123,32.728988095235955,NA,NA,NA,NA,35.74330357142622,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,7,15.16583333333204,25.95785714285523,28.764077380950265,36.928244047616374,38.51107142856864,39.27437499999717,40.49690476190183,42.266964285711246,NA,NA,NA,NA,45.334345238091984,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,8,16.78937499999824,30.80678571428315,42.53056547618743,45.58732142856815,49.97327380952024,51.75559523809156,53.05624999999623,54.85770833332944,NA,NA,NA,NA,58.828601190472014,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,9,18.39660714285536,35.86309523809153,51.29550595237637,57.6911607142806,60.31708333332802,63.34461309523256,66.04830357142284,66.3198809523752,NA,NA,NA,NA,74.16994047618417,12
WHY_EUROPE,EFA,EXT,matrix_32_ext_0_1,10,20.34449404761717,41.83619047618613,61.47877976189813,69.61386904761176,72.25818452380204,73.28095238094483,74.50624999999236,78.592261904754,10,NA,NA,NA,84.102083333325,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,0,0.05482142857142259,0.08318452380951473,0.11029761904760704,0.1348809523809377,0.15946428571426832,0.18345238095236097,0.20699404761902507,0.23014880952378444,NA,NA,NA,NA,0.3193749999999652,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,1,0.16636904761902951,0.23434523809521257,0.34360119047615306,0.4488392857142368,0.5208035714285147,0.567886904761843,0.646130952380882,0.7001190476189714,NA,NA,NA,NA,0.8991369047618066,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,2,0.6746726190475457,0.8735119047618098,1.0667559523808363,1.3016964285712869,1.4038988095236566,1.539434523809356,1.626845238095061,1.731755952380764,NA,NA,NA,NA,2.092440476190249,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,3,1.306934523809383,1.6756249999998187,2.1022023809521526,2.6170833333330488,2.7593452380949386,3.03797619047586,3.2449702380948855,3.3496726190472548,NA,NA,NA,NA,4.0132142857138495,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,4,2.806011904761607,3.639136904761516,4.409940476190003,4.601815476189983,4.779285714285201,5.175178571428015,5.539196428570833,6.125714285713626,NA,NA,NA,NA,7.058154761904,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,5,4.572589285713746,6.381071428570693,6.701607142856372,7.098482142856329,7.828392857141964,8.492886904760939,8.639315476189493,9.48476190476083,NA,NA,NA,NA,10.983511904760666,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,6,6.994553571427694,10.141785714284504,11.08363095237964,11.86184523809384,13.264880952379404,14.628422619045924,15.502529761902972,16.19586309523623,NA,NA,NA,NA,18.566726190474068,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,7,9.50916666666584,15.131309523807996,17.062589285712548,19.805148809521786,21.51333333333112,22.38958333333103,22.817053571426214,24.626934523806977,NA,NA,NA,NA,32.57324404761563,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,8,12.276160714284666,20.812380952379065,24.9504464285691,29.582648809520965,31.896874999996896,32.47327380952064,35.496041666663174,37.97497023809148,NA,NA,NA,NA,48.44318452380463,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,9,15.293244047617607,28.115148809521333,35.0375297619014,42.04502976190051,42.85023809523375,45.38874999999537,49.088482142852115,52.9780952380898,NA,NA,NA,NA,64.68238095237425,12
WHY_EUROPE,EFA,Z_ABS,matrix_32_z_abs,10,19.26559523809233,36.52913690475667,48.33377976189862,57.3586011904691,60.320624999992575,61.596607142849585,65.52562499999202,69.66598214284872,12,NA,NA,NA,81.25770833332366,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,0,0.3977976190476094,0.7895238095237904,1.181011904761876,1.5510416666666291,1.916130952380906,2.2797619047618496,2.6353273809523174,2.9883035714284993,NA,NA,NA,NA,4.320119047618944,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,1,1.8304166666666235,3.0835416666665942,4.2049999999999015,5.160922619047497,6.790922619047459,7.848452380952196,8.475059523809323,9.491666666666443,NA,NA,NA,NA,13.170386904761594,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,2,4.685327380952267,9.198363095237877,12.71818452380922,13.930148809523477,18.499910714285267,20.887499999999495,24.2425892857137,26.93678571428507,NA,NA,NA,NA,34.47726190476109,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,3,9.069642857142687,17.687440476190122,24.306279761904257,32.31360119047554,34.80785714285643,40.61797619047533,43.844434523808594,47.25583333333231,NA,NA,NA,NA,58.47845238095108,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,4,13.896636904761452,28.98559523809437,39.33065476190371,51.64389880952258,59.82339285714151,62.7561607142843,66.64642857142704,69.16979166666509,12,NA,NA,NA,81.41202380952191,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,5,18.715267857142223,40.171845238093994,52.48824404761761,67.86497023809326,77.2916666666646,81.53919642856923,84.50249999999774,85.98872023809294,6,8,11,NA,91.57705357142612,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,6,24.03160714285626,53.9015476190464,68.8909523809507,88.4424999999976,90.753065476188,93.47651785714032,94.66163690475936,95.0190178571403,4,4,5,8,96.01193452380691,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,7,29.617440476189653,68.30848214285591,87.36270833333134,94.15229166666444,95.836845238093,96.6552678571406,97.3447916666644,97.52604166666438,3,3,4,5,98.39068452380722,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,8,37.10565476190435,82.66577380952289,92.76479166666572,97.31729166666558,97.5642857142846,97.80133928571315,97.9955357142846,98.5075595238084,2,3,3,4,99.14803571428456,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,9,44.541607142856456,92.71860119047498,96.84232142857012,98.52470238095104,98.78497023809388,98.8336309523796,99.3320535714272,99.41999999999864,2,2,2,3,99.7714285714272,12
WHY_LATAM,KMEANS,RAW,matrix_32_raw_0_1,10,52.55163690476106,97.1476190476178,98.25622023809396,98.55577380952252,99.23065476190348,99.40654761904632,99.67470238095108,99.72842261904631,2,2,2,2,99.85223214285584,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,0,0.9900892857142684,1.7621428571428257,2.5194345238094784,3.2571726190475605,3.980982142857071,4.624136904761822,5.232857142857048,5.8215178571427515,NA,NA,NA,NA,7.82830357142843,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,1,4.759285714285627,7.785714285714144,11.594999999999793,13.4791071428569,15.153333333333062,17.032083333333027,19.18741071428537,20.34547619047582,NA,NA,NA,NA,25.507886904761445,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,2,9.35723214285698,16.624642857142575,25.35163690476147,30.44684523809471,34.53830357142797,38.799017857142175,40.541577380951665,43.2589285714278,NA,NA,NA,NA,50.619791666665776,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,3,17.616994047618707,32.30148809523749,48.31955357142768,52.908363095237114,58.90869047618936,61.86005952380836,64.58720238095117,65.62407738095115,NA,NA,NA,NA,72.42940476190343,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,4,27.04238095238061,49.80226190476115,66.15812499999892,69.40794642857028,76.79372023809402,78.41907738095114,82.86208333333198,84.05086309523672,7,9,NA,NA,89.81577380952233,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,5,39.92077380952332,67.96577380952299,77.68976190476101,78.64407738095149,83.78544642857038,84.56812499999894,89.65517857142737,90.69660714285592,5,7,8,NA,94.56514880952253,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,6,53.69830357142935,83.59247023809566,85.91154761904801,91.877648809524,95.22327380952396,95.88053571428584,96.43747023809534,96.7730654761906,2,3,4,5,98.25392857142866,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,7,63.751130952380194,90.65294642857005,92.34964285714145,96.93229166666514,97.78714285714132,98.33639880952228,98.69205357142702,98.79035714285558,2,2,2,4,99.31696428571271,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,8,73.81232142857051,96.0655059523794,96.97122023809368,99.14464285714124,99.30464285714126,99.5241369047603,99.73720238095078,99.87261904761743,2,2,2,2,99.96160714285551,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,9,82.51139880952302,97.47720238095113,97.9528273809511,99.74672619047487,99.81785714285586,99.86964285714156,99.948660714284415,99.95223214285583,1,2,2,2,99.99999999999872,12
WHY_LATAM,KMEANS,POS,matrix_32_pos_0_1,10,89.87244047618981,98.74238095238026,99.85907738095166,99.91874999999928,99.95133928571356,99.983035714285,99.9937499999993,99.99687499999928,1,1,2,2,99.99999999999928,9
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,0,1.0845238095237837,1.8847619047618591,2.667291666666602,3.12196428571421,3.51744047619039,3.818779761904667,4.095624999999899,4.332648809523703,NA,NA,NA,NA,5.245505952380823,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,1,2.7228571428570767,4.858154761904643,5.648630952380815,6.567142857142697,7.36749999999982,8.344077380952177,8.872202380952164,9.13101190476168,NA,NA,NA,NA,11.489077380952102,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,2,5.555833333333194,9.413511904761668,12.218392857142554,14.160297619047268,16.09639880952341,17.567470238094803,20.189880952380456,22.89238095238039,NA,NA,NA,NA,29.01714285714214,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,3,8.121696428571253,13.476666666666349,18.913214285713803,22.94747023809464,25.86145833333266,31.059732142856316,34.13214285714196,37.90458333333233,NA,NA,NA,NA,45.71395833333215,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,4,10.969166666666457,21.54297619047584,27.076041666666157,35.36166666666603,42.07681547618962,50.14491071428475,54.72166666666555,57.562648809522635,NA,NA,NA,NA,67.98940476190334,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,5,13.734583333332926,31.13931547618947,37.6327976190464,50.337946428570056,59.95934523809376,66.61410714285542,69.6968749999982,72.90270833333146,11,NA,NA,NA,81.56824404761696,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,6,17.417410714285097,46.14380952380783,51.70949404761715,67.98758928571154,78.19330357142579,83.66916666666368,86.85755952380646,88.97145833333022,6,7,9,NA,92.63517857142536,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,7,22.269970238094384,62.26687499999957,80.38169642856998,86.02764880952218,90.76324404761726,93.00389880952196,95.28455357142668,96.4743452380933,3,4,5,7,97.82931547618853,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,8,28.06383928571315,71.04267857142769,85.4786607142849,93.43366071428466,96.412232142856,97.51559523809406,98.28666666666548,98.64267857142735,3,3,4,5,99.26071428571308,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,9,34.637916666666385,85.27785714285712,92.7394345238092,94.7344047619044,98.38675595238053,99.05803571428524,99.30187499999953,99.48244047619,2,2,3,5,99.74553571428524,12
WHY_LATAM,KMEANS,EXT,matrix_32_ext_0_1,10,42.72499999999978,92.02624999999982,97.29321428571396,99.26187499999962,99.65877976190436,99.72782738095198,99.77023809523769,99.83839285714244,2,2,2,3,99.9249999999996,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,0,0.14946428571427223,0.2945238095237829,0.42916666666662784,0.5638095238094728,0.6984523809523178,0.833095238095163,0.9677380952380078,1.1023809523808528,NA,NA,NA,NA,1.4824107142855802,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,1,0.4680357142856719,0.7373214285713618,0.8719642857142069,1.1412499999998968,1.410148809523682,1.7653869047617448,2.1924107142855154,2.374761904761689,NA,NA,NA,NA,3.1849107142854254,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,2,0.828809523809449,1.1199702380951368,1.258779761904648,1.9816666666664875,2.8391666666664097,3.3994047619044543,4.0562797619043955,4.280922619047232,NA,NA,NA,NA,5.42749999999951,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,3,1.2776488095236942,1.4787499999998666,2.8422321428568873,3.6911607142853824,5.141904761904301,6.606845238094646,6.957202380951758,7.782738095237398,NA,NA,NA,NA,10.146339285713376,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,4,1.7705357142855536,4.348690476190084,6.921279761904144,7.5036309523802815,9.175982142856324,10.327619047618128,11.865476190475134,12.431636904760795,NA,NA,NA,NA,20.17041666666486,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,5,2.2957142857140793,6.259910714285128,10.854732142856106,11.718601190475075,14.394464285712935,15.212053571427148,15.6779166666652,17.110952380950785,NA,NA,NA,NA,31.84255952380649,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,6,3.026101190475919,9.024910714284816,16.076041666665017,17.462797619045844,21.83601190475973,22.81244047618821,23.336339285711976,28.0304464285687,NA,NA,NA,NA,42.374851190471965,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,7,4.1792261904757915,12.150327380951328,22.35098214285543,24.52711309523618,30.616815476187913,36.81764880952061,42.08904761904389,49.999821428566975,NA,NA,NA,NA,59.85133928570888,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,8,6.266815476189822,16.296369047617745,29.722648809521665,33.58898809523561,40.32315476190156,52.33404761904367,54.57113095237679,59.82202380951915,NA,NA,NA,NA,74.62282738094638,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,9,9.29708333333264,21.275357142855693,38.03833333333021,50.818928571424635,53.187976190472035,59.5774999999952,67.32913690475628,70.45339285713696,9,12,NA,NA,86.90372023808801,12
WHY_LATAM,KMEANS,Z_ABS,matrix_32_z_abs,10,14.329791666665797,29.04119047618872,48.185476190471896,54.92848214285211,65.50238095237523,71.09735119046996,76.44907738094565,87.98089285713549,8,8,10,NA,92.12735119046845,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,0,1.653779761904712,2.455297619047543,3.1085119047618077,3.737470238095121,4.350803571428434,4.916249999999844,5.342738095237926,5.694196428571247,NA,NA,NA,NA,6.799642857142641,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,1,3.5180654761903662,5.455773809523638,8.218273809523549,9.333422619047322,10.586249999999664,11.2452678571425,11.977708333332952,12.55735119047579,NA,NA,NA,NA,15.062976190475712,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,2,5.977678571428382,9.909791666666344,16.133571428570903,18.8495238095232,20.874880952380277,23.890982142856373,25.31723214285633,26.407857142856297,NA,NA,NA,NA,32.0534226190466,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,3,8.358333333333078,14.194940476190007,23.208511904761185,27.68827380952293,29.39392857142764,33.669999999998915,35.778124999998845,39.263601190474915,NA,NA,NA,NA,44.53446428571285,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,4,10.891220238094933,18.842499999999497,30.97065476190396,37.9694345238085,40.37967261904652,46.17279761904627,50.56184523809373,51.335595238093696,NA,NA,NA,NA,57.02824404761735,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,5,13.467708333332917,23.46279761904701,38.355386904760586,48.090535714284194,50.19657738095079,58.46592261904587,60.585565476188656,60.91556547618865,NA,NA,NA,NA,66.58910714285513,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,6,16.421577380951703,28.83553571428484,44.82866071428409,57.33919642856958,68.69508928571224,70.15074404761697,71.42869047618836,73.42476190475972,NA,NA,NA,NA,79.76327380952142,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,7,19.467857142856275,34.39830357142709,51.22479166666438,66.0883333333306,80.42565476190168,80.89794642856833,84.590595238092,86.86976190475862,5,8,12,NA,90.25568452380612,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,8,20.6409226190466,36.721726190474186,54.19806547618762,69.43309523809195,85.77017857142444,89.18491071428146,91.36374999999568,91.99842261904328,5,5,7,NA,94.55886904761462,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,9,21.789434523808335,39.32854166666449,57.520982142854045,72.815327380949,90.7436011904716,93.45342261904295,94.41413690475724,96.27705357142382,5,5,5,8,97.46752976189998,12
WHY_LATAM,EFA,RAW,matrix_32_raw_0_1,10,22.712529761903436,42.71383928571208,61.572172619044416,76.55985119047287,94.16949404761463,95.81035714285268,96.36809523809076,97.73738095237644,5,5,5,6,99.0879166666621,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,0,1.0557738095238285,1.9026190476190807,2.4317857142857564,2.845238095238144,3.2546726190476747,3.623928571428633,3.8864583333333993,4.142529761904832,NA,NA,NA,NA,5.1013392857143725,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,1,2.5489583333333776,3.7833630952381614,5.585267857142953,6.691934523809638,7.502470238095366,8.65943452380967,9.725327380952548,10.475357142857325,NA,NA,NA,NA,11.82038690476211,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,2,5.023005952381032,9.158095238095385,12.016279761904956,14.300238095238331,16.301607142857417,18.73586309523841,21.26407738095274,22.33282738095276,NA,NA,NA,NA,26.166815476190923,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,3,7.251577380952528,13.527648809524042,18.551964285714583,22.920595238095594,24.917351190476584,26.58214285714328,28.11839285714331,30.3370238095243,NA,NA,NA,NA,38.19750000000064,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,4,9.815625000000225,18.88270833333381,26.922023809524468,33.80961309523885,35.50446428571507,36.89363095238176,39.836607142858014,42.01491071428663,NA,NA,NA,NA,49.75925595238201,12
