integrated_row_id,global_participant_key,participant_key,dataset_source,n_source_rows,n_distinct_surveys,source_survey,source_file,prolific_id,identification_code,reference_year_model,year_birth_raw_clean,age_raw_clean,gender_raw_clean,country_raw_clean,country_code_raw_clean,country_birth_raw_clean,nationality_raw_clean,ethnicity_raw_clean,language_raw_clean,student_status_raw_clean,city_size_raw_clean,climate_zone_raw_clean,household_type_raw_clean,tenure_raw_clean,education_raw_clean,employment_raw_clean,num_children_raw_clean,health_raw_clean,income_raw_clean,travel_distance_raw_clean,travel_time_raw_clean,work_from_home_raw_clean,travel_role_raw_clean,vote_raw_clean,political_left_right_raw_clean,self_classification_raw_clean,energy_efficiency_goal_raw_clean,climate_awareness_raw_clean,energy_transition_awareness_raw_clean,renovation_role_raw_clean,household_decision_raw_clean,year_birth_model,age_model,age_model_is_approximate,age_group_model,gender_model,education_model,employment_model,student_status_model,city_size_model,tenure_model,health_condition_model,work_from_home_model,income_model,num_children_model,country_model,country_model_grouped,country_birth_model,nationality_model,ethnicity_model,language_model,climate_zone_model,household_type_model,travel_role_model,renovation_role_model,household_decision_model,vote_status_declared,voted_observed,political_left_right_model,political_block_model,self_classification_model,energy_efficiency_goal_0_100,climate_awareness_0_100,energy_transition_awareness_0_100,travel_distance_model,travel_time_model,year_birth_conflict,age_conflict,gender_conflict,education_conflict,employment_conflict,student_status_conflict,country_conflict,country_birth_conflict,nationality_conflict,ethnicity_conflict,income_conflict,vote_conflict,n_det_non_missing,prop_det_non_missing,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
3102,diego__diego_883,diego_883,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Paid employee (private sector),1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,1,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,20.369945764975157,28.099838474902686,76.35248368857718,71.94408797389976,22.058821537473772,42.97859695860876,76.24907850233694,25.42403909135151,87.32831529777364,72.74394324639155,94.116007846734135,37.472595923356366,60.905187043398314,65.6511188910164,79.50833157376763,27.142498063791408,43.22431270966887,87.30367126702774,68.00063912161887,16.201176463381273,41.358567114996994,80.32371684784525,69.86275440394715,25.340205637956025,66.6059598149016,81.54807312982982,55.33174941108778,5.607086787493542,16.725736695916655,28.865709145664326,21.386800459213955,47.36314203394261
3103,diego__diego_884,diego_884,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Paid employee (private sector),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,55.524092708720545,72.43436194333313,59.423526202904505,53.282316235419884,64.51236479581074,93.29171227516817,53.51218915570787,55.52100027521167,94.71663806103092,91.11496215238532,39.49867117898227,26.933042585147586,73.38406083193239,86.524118116811,65.19827175656529,82.30612339516483,98.95490096918539,47.28791063036365,94.48870519445707,91.58127571572358,90.65918868278959,50.0456758501131,69.8683333951149,85.47764288198779,20.973294684674347,98.23127190157261,70.96955139746768,45.303425860731146,56.47048898919161,10.742734889703412,20.22183564381943,48.93850381818437
3104,diego__diego_885,diego_885,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Paid employee (private sector),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,88.53210358705877,97.38992482933541,70.54520444355936,35.39767286184214,44.91342359026922,40.1575505600363,33.255987531855475,12.791758615222959,86.20772940400968,54.76070523608695,60.18616764507186,6.1210691692542,30.9567599698083,68.95638411931624,46.35435399214497,43.5393499368851,73.38238227283678,81.07161151009171,83.326366238027,89.64627162453895,98.72275063347749,1.47646100470884,40.62310171769978,79.86639345988013,71.45490762853439,42.37677498258415,47.808369845666995,15.853640677499513,62.28991014735523,46.902877201100836,76.9332476112485,94.94585829892955
3105,diego__diego_886,diego_886,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,60 or older,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Self-employed,1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,TRUE,65_plus,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,1,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,11.433933290633249,39.554661391761236,42.19832505117782,78.85842586802578,1.2698081068309053,86.01899078954786,50.64259108397858,37.52978643739955,97.40639168562856,8.269233538430804,82.45277019592369,31.364950270984814,54.627113195470166,22.660766452926904,63.641338394120034,49.93795135204707,66.63216636302057,92.5920968772268,52.41333593427963,65.05695747592817,92.53057675596958,10.025156619874647,32.575181275055584,37.27770707507062,4.3899222458254945,66.46482109238747,35.6610225223981,1.7443968357902628,33.559955145740524,0.08845028602647574,6.694740108460806,38.685708362894665
3106,diego__diego_887,diego_887,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Self-employed,1,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,high,employed,unknown,unknown,unknown,unknown,unknown,low,1,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,27.856366990708903,24.006383844579354,90.09709576953156,66.4008250149168,39.996285437183346,59.758999227390916,45.10115888618472,94.75560489854283,80.9720627353008,76.36574211273933,53.395595146262266,53.449602131754546,61.39121542111552,67.34076693860031,89.34511952744299,50.45759730770836,88.24912214614885,96.84085970582396,94.35447315328008,70.13873052545065,59.85578714972697,32.21739393976071,9.551298807654485,70.46871104816934,17.928496479269068,65.45849012264935,62.87928957459292,34.24998684411548,18.730635482451948,13.118629540259253,20.106431797326792,81.0541463448728
3107,diego__diego_888,diego_888,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,59.88716924164706,2.4230755723884445,86.22053651967794,94.26024852835243,46.6609500424597,85.96668582870205,39.1047689877008,43.71689494259005,65.83197942629843,46.973286654211726,77.50945077786685,82.6625099959976,41.50013543520053,69.22610769624701,98.9471934937116,48.3565076546379,99.111080177885,11.219800520080064,73.99061477013088,91.86826333571737,35.5300153500971,80.96809108160782,64.68348412865375,62.524097346927626,5.926012818902937,46.15774935757533,52.48167605165384,57.914833946074424,23.837574541174746,75.60981821136365,85.73712415087013,90.00958187908091
3108,diego__diego_889,diego_889,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,60 or older,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Self-employed,1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,TRUE,65_plus,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,1,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,11.395129973646856,23.68311884688092,3.44715850973723,82.60611360256351,19.22020694261818,71.65982289208709,35.907418535728105,74.01254614006105,69.68496035240996,61.57434891563292,73.16622702662815,3.306122899142938,64.55756720542117,48.993070418324955,74.0393508820863,71.72260611325326,56.81190871271786,38.14378117099663,19.52267911045552,26.414870607073915,72.5226198726374,47.88668897284846,25.995652998285674,18.77184188790509,60.743952877266196,75.6001534813337,47.435946255673805,7.556865546196245,13.741063567554075,12.898162432430224,5.018883076067791,64.09211909392363
3109,diego__diego_890,diego_890,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,59.88239675033747,43.8355093043253,60.91285845863758,58.34715225135672,97.08298542348334,65.60007484309126,65.1956761011642,92.13260415957448,52.748410040097646,86.78742302366484,77.33173967408786,55.79406303845623,99.5972172613638,56.23308301409222,45.18617540277773,58.717852790635064,77.44296150611882,27.43011879623991,53.58049034413763,32.57562816762585,96.0947883301497,67.65187274649985,72.15805503788636,83.13282284173401,75.50718780598527,11.138690948513062,52.97763678646079,75.07476698673878,16.662946755144038,58.73966177067653,99.640101796851,84.57230323717948
3110,diego__diego_891,diego_891,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Self-employed,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,TRUE,18_24,male,high,employed,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,50.23730923833603,57.555071824454345,17.56996315293955,49.9351501719086,24.86716301838765,16.409339835916597,72.78462864460222,71.93273395100933,72.11302550116407,69.28090492448605,77.85153166517628,91.90051050435963,80.39768775809604,70.67549028277215,50.328030379016326,76.80562576385536,92.46481037409491,66.40438611031827,89.98944184971013,71.54868916036071,78.88592227209983,57.81600846099305,99.34644085189919,15.939455425716174,70.37599482657407,65.2259394194385,62.41104191114795,12.834536254060128,42.92855013646144,8.8384726623432055,4.426850953109295,21.272866659982785
3111,diego__diego_892,diego_892,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Less than secondary school or high school diploma,Not working (other),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,71.36067732285086,85.87674472414368,29.27316424316359,42.84999303085277,57.89689214492477,11.942380859720874,72.70828401366201,87.59016803951194,95.30392563490912,86.03955639297168,99.03424848410447,85.06521512679045,33.012604877840744,67.32365660079796,83.58302766851976,88.64970715633409,60.63473895199188,64.51205997964283,99.80148179576021,47.84951194337751,85.66399141454424,47.14346686160975,54.02330366892358,23.917171143556814,65.185288146667,34.05853834621116,84.41860600907884,99.02236049836407,90.67800165938276,32.84076478215192,26.64817091164841,22.74431838670008
3112,diego__diego_893,diego_893,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Self-employed,1,NA,"50,000 - 100,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,male,high,employed,unknown,unknown,unknown,unknown,unknown,high,1,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,18.75873279577823,39.46001222138199,10.459718940714858,23.91612546238328,46.63038638334569,39.087511374454486,3.6000181432729814,17.671138172195537,13.108328833206505,53.1230435699518,48.068044367248866,61.42759534086472,53.82950235019391,66.34342450836714,57.30545870358146,40.829640615637736,85.53164064578316,47.98785878117783,67.79497391430056,47.69921271517591,28.566506411512403,31.186195719440686,23.46578753434811,12.673760014256185,30.89605963847295,87.02891749873157,63.97607302119763,54.387885377320316,24.063330394045497,28.26289727940055,13.226012904480564,74.78330949198082
3113,diego__diego_894,diego_894,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Less than secondary school or high school diploma,Not working (other),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,89.49254311264895,99.68632563050973,78.81745477670157,67.17368619037653,91.98926892996212,64.42285216842288,84.16362788452402,65.77642724443375,98.64540470517886,92.02463860839737,91.46684034148609,95.44334851287289,90.86670078783055,66.0605607049914,21.072188679849024,96.99346054920208,60.254681788558855,54.49364822464947,81.53709958304455,89.91580306939939,91.65152671198247,50.778211861730554,92.43140043057326,75.52619527146175,93.34855773905537,67.45553959293137,13.480995894851677,52.90849742504716,86.7155444545049,69.20134437443221,51.652310371482,83.81086596018879
3114,diego__diego_895,diego_895,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (public sector),1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,1,GR,GR,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,61.514783736952594,27.265750391957685,30.714832299502586,31.816176806181616,64.90945663018948,45.506225677839524,71.01958841141119,91.430233588186,34.80147536019973,8.87579053101407,63.27064708727868,73.66798954900081,29.270586571968174,60.13590237093646,2.4252165904810608,50.639015114695184,49.48712842500977,51.55164560071502,22.794123004457163,4.308080334038678,40.36478250818766,52.740115096810364,25.06000939535011,62.83321764507488,71.58781716370845,30.971057671368904,26.40020645233741,29.340558663612363,31.015858424355788,54.82550613016256,83.21043980705018,67.36638282216306
3115,diego__diego_896,diego_896,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vocational training,Self-employed,2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,male,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,32.47490969366825,6.16123848388555,67.17035833888734,76.03630306444522,37.8973616703158,51.57200187714874,45.0272806677456,75.5664005878651,50.72671033596137,33.14602497395508,63.975739154234326,49.730667415013116,99.18759525294965,78.9536410855911,77.21718938462521,50.80369548138828,72.77437995705547,15.772493739789049,48.92953279045327,36.01409217361735,27.97782325657272,37.898571099145464,10.566266642390755,24.810249570521872,75.23313956934997,52.00703188623809,24.83997936797445,10.245453887055334,96.5935466247008,40.14537002118815,27.797195788321,16.687580854958984
3116,diego__diego_897,diego_897,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,31.026148312530587,10.466559175624072,82.65505320306545,6.1194753845532475,25.649473780764318,71.24568177174727,40.801763319033995,29.57861160678099,5.183696287636646,73.75370540563067,70.67633269226553,78.13489549451776,62.568356571919544,18.273825195116313,75.55537773795469,88.26969174387402,84.96389702208008,55.81119383870319,7.586854944234883,7.442445086946043,66.30933707586765,33.140741156997976,10.457796593739669,9.943718216065555,36.57569365383663,50.58170427733243,23.893669263001023,32.24852290755821,9.15123729441565,35.382705212504156,21.143555992164043,7.974381977997196
3117,diego__diego_898,diego_898,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,60 or older,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Self-employed,1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,TRUE,65_plus,male,high,employed,unknown,unknown,unknown,unknown,unknown,medium,1,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,41.1886700193011,79.36212693543439,30.74093893002214,75.59451928484245,12.147107483032292,21.56891947627063,35.93001119288673,78.38398201336202,65.14905390577427,52.23250146342549,90.39028703563446,87.80087267344906,70.22189515566227,78.37009764717816,80.17767029337142,66.1498533367101,81.69615404152073,66.91043156308285,73.19253645065896,72.94953150617577,31.7803921153328,3.4946241039757133,16.189238144545367,81.34996727390296,41.55384978154669,80.73048443579782,69.18493094221955,30.47457139163841,6.222912852608251,96.25436283738617,86.3059224943276,78.53724900960192
3118,diego__diego_899,diego_899,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,60 or older,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Retired,2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,TRUE,65_plus,female,high,retired,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,59.27869899399143,24.32790154080687,79.27757311781707,78.60125210618854,31.089843513025723,39.512408414685275,60.28515030721963,73.76042653515725,35.60817234248269,29.04846349567758,17.094062893989282,53.149622087969206,28.63407659350221,87.11048945712064,75.65557574441667,94.70572466808257,79.42381702533547,98.81238253933027,81.26067056694926,28.542632587909416,27.289458321007228,28.141399981330604,35.66274801054181,28.07531369872076,47.09421945776098,82.13648709747171,11.278367595315656,57.40731298326834,17.148186620983648,41.62547611603194,81.74098011104915,70.7372330221358
3119,diego__diego_900,diego_900,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,male,high,employed,unknown,unknown,unknown,unknown,unknown,medium,2,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,56.088317969007505,17.51959194076298,56.80877542840773,61.41548046737996,3.415483215290521,44.06273703682256,48.610274642910426,33.63917161806553,81.0921826969538,37.13882468914431,77.19619035149549,38.434398804008836,35.22351642532984,53.73803521723733,63.734727757838904,12.07109090827961,62.98323499602717,64.65981807749709,35.65380097053249,41.74633597706899,59.41282707549798,54.58940162310877,46.487666071790436,47.080356952490554,53.054587207801994,69.88994608306598,82.94398642847906,37.8567552517508,40.96740367676452,12.232535792824889,36.09882111830716,64.43524584736923
3120,diego__diego_901,diego_901,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Not working (other),2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,4.891612589001022,50.192917152765645,68.63970724245516,75.94374836030688,46.148617498687294,93.32896488845518,66.36983247034712,79.57374396550038,87.40582641373439,48.83631964187335,62.73185638987783,16.92683590826524,83.01972294503479,49.87300843391053,52.96350475050505,68.0064798803776,61.50956629422393,80.70710858892507,68.6134069731017,85.7034698042021,95.54664191632631,22.78655859681364,70.58066856436861,44.02234695635972,51.451080113800245,59.16940074137492,99.50854737209563,8.792505094904358,31.354717074549352,34.61218141364037,23.830372576610525,65.23176999001217
