participant_id,determinant_col,response_raw,response_numeric,determinant_id,determinant_label
PROLIFIC_699e007dc8f8cbd074222f56,socialising_i_will_only_make_an_investment_decision_if_it_improves_my_possibilities_to_socialise_with_my_peers_and_relatives,89,89,socialising,Sociabilidad
PROLIFIC_699e007dc8f8cbd074222f56,agreement_i_will_only_make_an_investment_decision_if_the_people_affected_by_it_e_g_my_relatives_peers_or_the_community_agree_with_the_decision_cohesively,56,56,agreement,Acuerdo
PROLIFIC_699e007dc8f8cbd074222f56,novelty_i_love_to_test_new_ideas_and_cutting_edge_technology_so_novelty_is_what_drives_my_investment_decisions,64,64,novelty,Novedad
PROLIFIC_699e007dc8f8cbd074222f56,fun_having_fun_is_important_to_me_therefore_i_will_only_make_a_decision_if_it_would_be_enjoyable_and_amusing_for_me,67,67,fun,Diversión
PROLIFIC_699e007dc8f8cbd074222f56,recognition_i_make_investment_decisions_that_lead_to_my_increased_status_and_i_can_show_others_what_i_achieved,62,62,recognition,Reconocimiento
PROLIFIC_699e007dc8f8cbd074222f56,trends_i_usually_follow_the_trends_when_making_a_decision_in_particular_i_usually_find_myself_sticking_to_the_ads_i_see_the_recommendations_of_people_i_admire_or_what_i_read_in_magazines_or_blogs_i_follow,75,75,trends,Tendencias
PROLIFIC_699e007dc8f8cbd074222f56,authority_i_only_make_a_decision_if_it_helps_me_improve_my_position_as_an_expert_on_the_subject_matter,87,87,authority,Autoridad
PROLIFIC_699e007dc8f8cbd074222f56,approval_i_only_make_a_decision_if_it_improves_my_peers_opinions_about_me_even_if_this_decision_is_not_always_what_i_would_do_only_for_myself,31,31,approval,Aprobación
PROLIFIC_699e007dc8f8cbd074222f56,own_significance_i_only_make_a_decision_if_the_action_has_a_personal_inner_meaning_for_me_beyond_any_economic_gain,83,83,own_significance,Significado personal
PROLIFIC_56ab6fd869b24700065cbdbd,profits_profits_are_what_guide_my_decision_making_i_always_prefer_to_earn_or_save_money_with_every_decision_i_take,85,85,profits,Beneficio económico
PROLIFIC_56ab6fd869b24700065cbdbd,credit_score_access_to_funding_my_own_savings_deductions_exemptions_and_or_credits_is_the_main_factor_that_allows_hinders_me_to_make_an_investment_decision,95,95,credit_score_access_to_funding,Acceso a financiación
PROLIFIC_56ab6fd869b24700065cbdbd,risk_profile_the_evaluation_of_the_risks_of_my_investment_s_is_what_will_always_guide_my_final_decision,86,86,risk_profile,Perfil de riesgo
PROLIFIC_56ab6fd869b24700065cbdbd,added_value_i_will_only_invest_if_my_actions_have_an_impact_beyond_the_monetary_gain_losses,60,60,added_value,Valor añadido
PROLIFIC_56ab6fd869b24700065cbdbd,frugality_i_am_a_thrifty_person_so_i_only_invest_in_actions_that_allow_me_to_reduce_my_cost_impact_expenditures,75,75,frugality,Frugalidad
PROLIFIC_56ab6fd869b24700065cbdbd,climate_protection_every_decision_i_take_serves_to_foster_the_planet_s_preservation_if_my_choice_might_harm_the_environment_i_will_always_avoid_taking_this_action,75,75,climate_protection,Protección climática
PROLIFIC_56ab6fd869b24700065cbdbd,legal_having_complete_certainty_that_my_actions_comply_with_the_legal_tax_and_administrative_regulations_are_what_guide_my_actions,100,100,legal,Cumplimiento legal
PROLIFIC_56ab6fd869b24700065cbdbd,trust_i_only_make_decisions_if_i_trust_all_the_parties_involved_e_g_public_administration_neighbors_and_that_i_trust_the_technology_that_is_needed_to_accomplish_my_goal,90,90,trust,Confianza
PROLIFIC_56ab6fd869b24700065cbdbd,safety_i_only_make_decisions_if_the_outcome_of_them_ensures_or_improves_my_safety_or_the_ones_of_my_relatives,100,100,safety,Seguridad
PROLIFIC_56ab6fd869b24700065cbdbd,cost_efficiency_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_looking_for_the_most_cost_effective_option,90,90,cost_efficiency,Eficiencia de costes
PROLIFIC_56ab6fd869b24700065cbdbd,knowledge_i_do_not_make_a_decision_if_i_do_not_have_enough_knowledge_of_the_subject_matter,95,95,knowledge,Conocimiento
PROLIFIC_56ab6fd869b24700065cbdbd,own_competence_feeling_that_i_am_competent_to_make_an_investment_is_what_guides_my_decision_making,72,72,own_competence,Competencia propia
PROLIFIC_56ab6fd869b24700065cbdbd,technical_fit_i_carefully_check_that_the_technology_or_equipment_fits_my_lifestyle_or_the_technical_requirements_before_making_an_investment_decision,85,85,technical_fit,Adecuación técnica
PROLIFIC_56ab6fd869b24700065cbdbd,environmental_concerns_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_in_relation_to_the_environment_before_making_a_decision,85,85,environmental_concerns,Preocupación ambiental
PROLIFIC_56ab6fd869b24700065cbdbd,self_satisfaction_i_will_only_make_a_decision_if_i_feel_satisfied_with_the_action_and_the_expected_outcome,95,95,self_satisfaction,Satisfacción personal
PROLIFIC_56ab6fd869b24700065cbdbd,commitment_i_only_make_a_decision_if_i_feel_personally_committed_to_the_action_and_the_expected_outcome,95,95,commitment,Compromiso
PROLIFIC_56ab6fd869b24700065cbdbd,adherence_i_will_only_make_a_decision_if_i_feel_that_i_can_sustain_it_throughout_time,85,85,adherence,Persistencia
PROLIFIC_56ab6fd869b24700065cbdbd,autonomy_self_sufficiency_and_individual_sovereignty_is_what_guide_my_decisions_i_will_only_make_a_decision_if_i_feel_that_the_investment_will_improve_my_control_of_all_circumstances_and_potential_outcomes,76,76,autarky,Autosuficiencia
PROLIFIC_56ab6fd869b24700065cbdbd,wellbeing_i_will_only_make_a_decision_if_it_improves_my_well_being_or_the_well_being_of_my_relatives,75,75,wellbeing,Bienestar
PROLIFIC_56ab6fd869b24700065cbdbd,coziness_i_will_only_make_a_decision_if_it_improves_my_comfort_or_the_comfort_of_my_relatives,76,76,coziness,Confort
PROLIFIC_56ab6fd869b24700065cbdbd,rights_and_duties_i_firmly_believe_that_we_live_in_a_society_where_we_have_to_adhere_to_regulations_laws_and_community_agreements_by_all_means_so_my_investment_decision_has_to_agree_with_this_vision,100,100,rights_and_duties,Derechos y deberes
PROLIFIC_56ab6fd869b24700065cbdbd,peer_pressure_my_investment_decisions_are_influenced_by_the_opinions_of_others_e_g_my_peers_relatives_or_family,20,20,peer_pressure,Presión social
PROLIFIC_56ab6fd869b24700065cbdbd,support_i_only_make_an_investment_decision_if_it_fulfils_a_social_need_or_improves_the_society_as_a_whole,65,65,support,Apoyo social
PROLIFIC_56ab6fd869b24700065cbdbd,socialising_i_will_only_make_an_investment_decision_if_it_improves_my_possibilities_to_socialise_with_my_peers_and_relatives,31,31,socialising,Sociabilidad
PROLIFIC_56ab6fd869b24700065cbdbd,agreement_i_will_only_make_an_investment_decision_if_the_people_affected_by_it_e_g_my_relatives_peers_or_the_community_agree_with_the_decision_cohesively,80,80,agreement,Acuerdo
PROLIFIC_56ab6fd869b24700065cbdbd,novelty_i_love_to_test_new_ideas_and_cutting_edge_technology_so_novelty_is_what_drives_my_investment_decisions,12,12,novelty,Novedad
PROLIFIC_56ab6fd869b24700065cbdbd,fun_having_fun_is_important_to_me_therefore_i_will_only_make_a_decision_if_it_would_be_enjoyable_and_amusing_for_me,33,33,fun,Diversión
PROLIFIC_56ab6fd869b24700065cbdbd,recognition_i_make_investment_decisions_that_lead_to_my_increased_status_and_i_can_show_others_what_i_achieved,8,8,recognition,Reconocimiento
PROLIFIC_56ab6fd869b24700065cbdbd,trends_i_usually_follow_the_trends_when_making_a_decision_in_particular_i_usually_find_myself_sticking_to_the_ads_i_see_the_recommendations_of_people_i_admire_or_what_i_read_in_magazines_or_blogs_i_follow,15,15,trends,Tendencias
PROLIFIC_56ab6fd869b24700065cbdbd,authority_i_only_make_a_decision_if_it_helps_me_improve_my_position_as_an_expert_on_the_subject_matter,23,23,authority,Autoridad
PROLIFIC_56ab6fd869b24700065cbdbd,approval_i_only_make_a_decision_if_it_improves_my_peers_opinions_about_me_even_if_this_decision_is_not_always_what_i_would_do_only_for_myself,19,19,approval,Aprobación
PROLIFIC_56ab6fd869b24700065cbdbd,own_significance_i_only_make_a_decision_if_the_action_has_a_personal_inner_meaning_for_me_beyond_any_economic_gain,60,60,own_significance,Significado personal
PROLIFIC_66bf543c179dbc75f790396c,profits_profits_are_what_guide_my_decision_making_i_always_prefer_to_earn_or_save_money_with_every_decision_i_take,40,40,profits,Beneficio económico
PROLIFIC_66bf543c179dbc75f790396c,credit_score_access_to_funding_my_own_savings_deductions_exemptions_and_or_credits_is_the_main_factor_that_allows_hinders_me_to_make_an_investment_decision,59,59,credit_score_access_to_funding,Acceso a financiación
PROLIFIC_66bf543c179dbc75f790396c,risk_profile_the_evaluation_of_the_risks_of_my_investment_s_is_what_will_always_guide_my_final_decision,40,40,risk_profile,Perfil de riesgo
PROLIFIC_66bf543c179dbc75f790396c,added_value_i_will_only_invest_if_my_actions_have_an_impact_beyond_the_monetary_gain_losses,83,83,added_value,Valor añadido
PROLIFIC_66bf543c179dbc75f790396c,frugality_i_am_a_thrifty_person_so_i_only_invest_in_actions_that_allow_me_to_reduce_my_cost_impact_expenditures,26,26,frugality,Frugalidad
PROLIFIC_66bf543c179dbc75f790396c,climate_protection_every_decision_i_take_serves_to_foster_the_planet_s_preservation_if_my_choice_might_harm_the_environment_i_will_always_avoid_taking_this_action,100,100,climate_protection,Protección climática
PROLIFIC_66bf543c179dbc75f790396c,legal_having_complete_certainty_that_my_actions_comply_with_the_legal_tax_and_administrative_regulations_are_what_guide_my_actions,91,91,legal,Cumplimiento legal
PROLIFIC_66bf543c179dbc75f790396c,trust_i_only_make_decisions_if_i_trust_all_the_parties_involved_e_g_public_administration_neighbors_and_that_i_trust_the_technology_that_is_needed_to_accomplish_my_goal,41,41,trust,Confianza
PROLIFIC_66bf543c179dbc75f790396c,safety_i_only_make_decisions_if_the_outcome_of_them_ensures_or_improves_my_safety_or_the_ones_of_my_relatives,34,34,safety,Seguridad
PROLIFIC_66bf543c179dbc75f790396c,cost_efficiency_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_looking_for_the_most_cost_effective_option,80,80,cost_efficiency,Eficiencia de costes
PROLIFIC_66bf543c179dbc75f790396c,knowledge_i_do_not_make_a_decision_if_i_do_not_have_enough_knowledge_of_the_subject_matter,100,100,knowledge,Conocimiento
PROLIFIC_66bf543c179dbc75f790396c,own_competence_feeling_that_i_am_competent_to_make_an_investment_is_what_guides_my_decision_making,43,43,own_competence,Competencia propia
PROLIFIC_66bf543c179dbc75f790396c,technical_fit_i_carefully_check_that_the_technology_or_equipment_fits_my_lifestyle_or_the_technical_requirements_before_making_an_investment_decision,99,99,technical_fit,Adecuación técnica
PROLIFIC_66bf543c179dbc75f790396c,environmental_concerns_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_in_relation_to_the_environment_before_making_a_decision,100,100,environmental_concerns,Preocupación ambiental
PROLIFIC_66bf543c179dbc75f790396c,self_satisfaction_i_will_only_make_a_decision_if_i_feel_satisfied_with_the_action_and_the_expected_outcome,33,33,self_satisfaction,Satisfacción personal
PROLIFIC_66bf543c179dbc75f790396c,commitment_i_only_make_a_decision_if_i_feel_personally_committed_to_the_action_and_the_expected_outcome,78,78,commitment,Compromiso
PROLIFIC_66bf543c179dbc75f790396c,adherence_i_will_only_make_a_decision_if_i_feel_that_i_can_sustain_it_throughout_time,73,73,adherence,Persistencia
PROLIFIC_66bf543c179dbc75f790396c,autonomy_self_sufficiency_and_individual_sovereignty_is_what_guide_my_decisions_i_will_only_make_a_decision_if_i_feel_that_the_investment_will_improve_my_control_of_all_circumstances_and_potential_outcomes,40,40,autarky,Autosuficiencia
PROLIFIC_66bf543c179dbc75f790396c,wellbeing_i_will_only_make_a_decision_if_it_improves_my_well_being_or_the_well_being_of_my_relatives,57,57,wellbeing,Bienestar
PROLIFIC_66bf543c179dbc75f790396c,coziness_i_will_only_make_a_decision_if_it_improves_my_comfort_or_the_comfort_of_my_relatives,38,38,coziness,Confort
PROLIFIC_66bf543c179dbc75f790396c,rights_and_duties_i_firmly_believe_that_we_live_in_a_society_where_we_have_to_adhere_to_regulations_laws_and_community_agreements_by_all_means_so_my_investment_decision_has_to_agree_with_this_vision,37,37,rights_and_duties,Derechos y deberes
PROLIFIC_66bf543c179dbc75f790396c,peer_pressure_my_investment_decisions_are_influenced_by_the_opinions_of_others_e_g_my_peers_relatives_or_family,34,34,peer_pressure,Presión social
PROLIFIC_66bf543c179dbc75f790396c,support_i_only_make_an_investment_decision_if_it_fulfils_a_social_need_or_improves_the_society_as_a_whole,62,62,support,Apoyo social
PROLIFIC_66bf543c179dbc75f790396c,socialising_i_will_only_make_an_investment_decision_if_it_improves_my_possibilities_to_socialise_with_my_peers_and_relatives,14,14,socialising,Sociabilidad
PROLIFIC_66bf543c179dbc75f790396c,agreement_i_will_only_make_an_investment_decision_if_the_people_affected_by_it_e_g_my_relatives_peers_or_the_community_agree_with_the_decision_cohesively,13,13,agreement,Acuerdo
PROLIFIC_66bf543c179dbc75f790396c,novelty_i_love_to_test_new_ideas_and_cutting_edge_technology_so_novelty_is_what_drives_my_investment_decisions,79,79,novelty,Novedad
PROLIFIC_66bf543c179dbc75f790396c,fun_having_fun_is_important_to_me_therefore_i_will_only_make_a_decision_if_it_would_be_enjoyable_and_amusing_for_me,55,55,fun,Diversión
PROLIFIC_66bf543c179dbc75f790396c,recognition_i_make_investment_decisions_that_lead_to_my_increased_status_and_i_can_show_others_what_i_achieved,36,36,recognition,Reconocimiento
PROLIFIC_66bf543c179dbc75f790396c,trends_i_usually_follow_the_trends_when_making_a_decision_in_particular_i_usually_find_myself_sticking_to_the_ads_i_see_the_recommendations_of_people_i_admire_or_what_i_read_in_magazines_or_blogs_i_follow,44,44,trends,Tendencias
PROLIFIC_66bf543c179dbc75f790396c,authority_i_only_make_a_decision_if_it_helps_me_improve_my_position_as_an_expert_on_the_subject_matter,71,71,authority,Autoridad
PROLIFIC_66bf543c179dbc75f790396c,approval_i_only_make_a_decision_if_it_improves_my_peers_opinions_about_me_even_if_this_decision_is_not_always_what_i_would_do_only_for_myself,41,41,approval,Aprobación
PROLIFIC_66bf543c179dbc75f790396c,own_significance_i_only_make_a_decision_if_the_action_has_a_personal_inner_meaning_for_me_beyond_any_economic_gain,100,100,own_significance,Significado personal
PROLIFIC_697263ffdf4adff3cfd20053,profits_profits_are_what_guide_my_decision_making_i_always_prefer_to_earn_or_save_money_with_every_decision_i_take,76,76,profits,Beneficio económico
PROLIFIC_697263ffdf4adff3cfd20053,credit_score_access_to_funding_my_own_savings_deductions_exemptions_and_or_credits_is_the_main_factor_that_allows_hinders_me_to_make_an_investment_decision,65,65,credit_score_access_to_funding,Acceso a financiación
PROLIFIC_697263ffdf4adff3cfd20053,risk_profile_the_evaluation_of_the_risks_of_my_investment_s_is_what_will_always_guide_my_final_decision,70,70,risk_profile,Perfil de riesgo
PROLIFIC_697263ffdf4adff3cfd20053,added_value_i_will_only_invest_if_my_actions_have_an_impact_beyond_the_monetary_gain_losses,74,74,added_value,Valor añadido
PROLIFIC_697263ffdf4adff3cfd20053,frugality_i_am_a_thrifty_person_so_i_only_invest_in_actions_that_allow_me_to_reduce_my_cost_impact_expenditures,70,70,frugality,Frugalidad
PROLIFIC_697263ffdf4adff3cfd20053,climate_protection_every_decision_i_take_serves_to_foster_the_planet_s_preservation_if_my_choice_might_harm_the_environment_i_will_always_avoid_taking_this_action,70,70,climate_protection,Protección climática
PROLIFIC_697263ffdf4adff3cfd20053,legal_having_complete_certainty_that_my_actions_comply_with_the_legal_tax_and_administrative_regulations_are_what_guide_my_actions,68,68,legal,Cumplimiento legal
PROLIFIC_697263ffdf4adff3cfd20053,trust_i_only_make_decisions_if_i_trust_all_the_parties_involved_e_g_public_administration_neighbors_and_that_i_trust_the_technology_that_is_needed_to_accomplish_my_goal,73,73,trust,Confianza
PROLIFIC_697263ffdf4adff3cfd20053,safety_i_only_make_decisions_if_the_outcome_of_them_ensures_or_improves_my_safety_or_the_ones_of_my_relatives,73,73,safety,Seguridad
PROLIFIC_697263ffdf4adff3cfd20053,cost_efficiency_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_looking_for_the_most_cost_effective_option,70,70,cost_efficiency,Eficiencia de costes
PROLIFIC_697263ffdf4adff3cfd20053,knowledge_i_do_not_make_a_decision_if_i_do_not_have_enough_knowledge_of_the_subject_matter,70,70,knowledge,Conocimiento
PROLIFIC_697263ffdf4adff3cfd20053,own_competence_feeling_that_i_am_competent_to_make_an_investment_is_what_guides_my_decision_making,73,73,own_competence,Competencia propia
PROLIFIC_697263ffdf4adff3cfd20053,technical_fit_i_carefully_check_that_the_technology_or_equipment_fits_my_lifestyle_or_the_technical_requirements_before_making_an_investment_decision,65,65,technical_fit,Adecuación técnica
PROLIFIC_697263ffdf4adff3cfd20053,environmental_concerns_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_in_relation_to_the_environment_before_making_a_decision,72,72,environmental_concerns,Preocupación ambiental
PROLIFIC_697263ffdf4adff3cfd20053,self_satisfaction_i_will_only_make_a_decision_if_i_feel_satisfied_with_the_action_and_the_expected_outcome,72,72,self_satisfaction,Satisfacción personal
