bootstrap_id,analysis_sample,n_draws
861,WHY_EUROPE,112
861,WHY_LATAM,608
862,COMPLETE,1608
862,EUROPE,1000
862,LATAM,608
862,DIEGO,237
862,RENOVISOR,620
862,WHY_EUROPE,143
862,WHY_LATAM,608
863,COMPLETE,1608
863,EUROPE,1000
863,LATAM,608
863,DIEGO,236
863,RENOVISOR,610
863,WHY_EUROPE,154
863,WHY_LATAM,608
864,COMPLETE,1608
864,EUROPE,1000
864,LATAM,608
864,DIEGO,251
864,RENOVISOR,602
864,WHY_EUROPE,147
864,WHY_LATAM,608
865,COMPLETE,1608
865,EUROPE,1000
865,LATAM,608
865,DIEGO,221
865,RENOVISOR,635
865,WHY_EUROPE,144
865,WHY_LATAM,608
866,COMPLETE,1608
866,EUROPE,1000
866,LATAM,608
866,DIEGO,244
866,RENOVISOR,629
866,WHY_EUROPE,127
866,WHY_LATAM,608
867,COMPLETE,1608
867,EUROPE,1000
867,LATAM,608
867,DIEGO,253
867,RENOVISOR,612
867,WHY_EUROPE,135
867,WHY_LATAM,608
868,COMPLETE,1608
868,EUROPE,1000
868,LATAM,608
868,DIEGO,223
868,RENOVISOR,612
868,WHY_EUROPE,165
868,WHY_LATAM,608
869,COMPLETE,1608
869,EUROPE,1000
869,LATAM,608
869,DIEGO,259
869,RENOVISOR,605
869,WHY_EUROPE,136
869,WHY_LATAM,608
870,COMPLETE,1608
870,EUROPE,1000
870,LATAM,608
870,DIEGO,248
870,RENOVISOR,620
870,WHY_EUROPE,132
870,WHY_LATAM,608
871,COMPLETE,1608
871,EUROPE,1000
871,LATAM,608
871,DIEGO,239
871,RENOVISOR,633
871,WHY_EUROPE,128
871,WHY_LATAM,608
872,COMPLETE,1608
872,EUROPE,1000
872,LATAM,608
872,DIEGO,254
872,RENOVISOR,604
872,WHY_EUROPE,142
872,WHY_LATAM,608
873,COMPLETE,1608
873,EUROPE,1000
873,LATAM,608
873,DIEGO,258
873,RENOVISOR,610
873,WHY_EUROPE,132
873,WHY_LATAM,608
874,COMPLETE,1608
874,EUROPE,1000
874,LATAM,608
874,DIEGO,278
874,RENOVISOR,610
874,WHY_EUROPE,112
874,WHY_LATAM,608
875,COMPLETE,1608
875,EUROPE,1000
875,LATAM,608
875,DIEGO,231
875,RENOVISOR,624
875,WHY_EUROPE,145
875,WHY_LATAM,608
876,COMPLETE,1608
876,EUROPE,1000
876,LATAM,608
876,DIEGO,250
876,RENOVISOR,605
876,WHY_EUROPE,145
876,WHY_LATAM,608
877,COMPLETE,1608
877,EUROPE,1000
877,LATAM,608
877,DIEGO,244
877,RENOVISOR,601
877,WHY_EUROPE,155
877,WHY_LATAM,608
878,COMPLETE,1608
878,EUROPE,1000
878,LATAM,608
878,DIEGO,257
878,RENOVISOR,604
878,WHY_EUROPE,139
878,WHY_LATAM,608
879,COMPLETE,1608
879,EUROPE,1000
879,LATAM,608
879,DIEGO,230
879,RENOVISOR,629
879,WHY_EUROPE,141
879,WHY_LATAM,608
880,COMPLETE,1608
880,EUROPE,1000
880,LATAM,608
880,DIEGO,243
880,RENOVISOR,615
880,WHY_EUROPE,142
880,WHY_LATAM,608
881,COMPLETE,1608
881,EUROPE,1000
881,LATAM,608
881,DIEGO,240
881,RENOVISOR,626
881,WHY_EUROPE,134
881,WHY_LATAM,608
882,COMPLETE,1608
882,EUROPE,1000
882,LATAM,608
882,DIEGO,253
882,RENOVISOR,606
882,WHY_EUROPE,141
882,WHY_LATAM,608
883,COMPLETE,1608
883,EUROPE,1000
883,LATAM,608
883,DIEGO,250
883,RENOVISOR,618
883,WHY_EUROPE,132
883,WHY_LATAM,608
884,COMPLETE,1608
884,EUROPE,1000
884,LATAM,608
884,DIEGO,219
884,RENOVISOR,616
884,WHY_EUROPE,165
884,WHY_LATAM,608
885,COMPLETE,1608
885,EUROPE,1000
885,LATAM,608
885,DIEGO,240
885,RENOVISOR,618
885,WHY_EUROPE,142
885,WHY_LATAM,608
886,COMPLETE,1608
886,EUROPE,1000
886,LATAM,608
886,DIEGO,259
886,RENOVISOR,615
886,WHY_EUROPE,126
886,WHY_LATAM,608
887,COMPLETE,1608
887,EUROPE,1000
887,LATAM,608
887,DIEGO,259
887,RENOVISOR,614
887,WHY_EUROPE,127
887,WHY_LATAM,608
888,COMPLETE,1608
888,EUROPE,1000
888,LATAM,608
888,DIEGO,244
888,RENOVISOR,603
888,WHY_EUROPE,153
888,WHY_LATAM,608
889,COMPLETE,1608
889,EUROPE,1000
889,LATAM,608
889,DIEGO,247
889,RENOVISOR,615
889,WHY_EUROPE,138
889,WHY_LATAM,608
890,COMPLETE,1608
890,EUROPE,1000
890,LATAM,608
890,DIEGO,246
890,RENOVISOR,615
890,WHY_EUROPE,139
890,WHY_LATAM,608
891,COMPLETE,1608
891,EUROPE,1000
891,LATAM,608
891,DIEGO,252
891,RENOVISOR,623
891,WHY_EUROPE,125
891,WHY_LATAM,608
892,COMPLETE,1608
892,EUROPE,1000
892,LATAM,608
892,DIEGO,230
892,RENOVISOR,614
892,WHY_EUROPE,156
892,WHY_LATAM,608
893,COMPLETE,1608
893,EUROPE,1000
893,LATAM,608
893,DIEGO,252
893,RENOVISOR,605
893,WHY_EUROPE,143
893,WHY_LATAM,608
894,COMPLETE,1608
894,EUROPE,1000
894,LATAM,608
894,DIEGO,256
894,RENOVISOR,612
894,WHY_EUROPE,132
894,WHY_LATAM,608
895,COMPLETE,1608
895,EUROPE,1000
895,LATAM,608
895,DIEGO,225
895,RENOVISOR,631
895,WHY_EUROPE,144
895,WHY_LATAM,608
896,COMPLETE,1608
896,EUROPE,1000
896,LATAM,608
896,DIEGO,255
896,RENOVISOR,612
896,WHY_EUROPE,133
896,WHY_LATAM,608
897,COMPLETE,1608
897,EUROPE,1000
897,LATAM,608
897,DIEGO,267
897,RENOVISOR,596
897,WHY_EUROPE,137
897,WHY_LATAM,608
898,COMPLETE,1608
898,EUROPE,1000
898,LATAM,608
898,DIEGO,247
898,RENOVISOR,614
898,WHY_EUROPE,139
898,WHY_LATAM,608
899,COMPLETE,1608
899,EUROPE,1000
899,LATAM,608
899,DIEGO,246
899,RENOVISOR,603
899,WHY_EUROPE,151
899,WHY_LATAM,608
900,COMPLETE,1608
900,EUROPE,1000
900,LATAM,608
900,DIEGO,260
900,RENOVISOR,615
900,WHY_EUROPE,125
900,WHY_LATAM,608
901,COMPLETE,1608
901,EUROPE,1000
901,LATAM,608
901,DIEGO,247
901,RENOVISOR,607
901,WHY_EUROPE,146
901,WHY_LATAM,608
902,COMPLETE,1608
902,EUROPE,1000
902,LATAM,608
902,DIEGO,265
902,RENOVISOR,603
902,WHY_EUROPE,132
902,WHY_LATAM,608
903,COMPLETE,1608
903,EUROPE,1000
903,LATAM,608
903,DIEGO,255
903,RENOVISOR,603
903,WHY_EUROPE,142
903,WHY_LATAM,608
904,COMPLETE,1608
904,EUROPE,1000
904,LATAM,608
904,DIEGO,233
904,RENOVISOR,600
904,WHY_EUROPE,167
904,WHY_LATAM,608
905,COMPLETE,1608
905,EUROPE,1000
905,LATAM,608
905,DIEGO,240
905,RENOVISOR,615
905,WHY_EUROPE,145
905,WHY_LATAM,608
906,COMPLETE,1608
906,EUROPE,1000
906,LATAM,608
906,DIEGO,252
906,RENOVISOR,620
906,WHY_EUROPE,128
906,WHY_LATAM,608
907,COMPLETE,1608
907,EUROPE,1000
907,LATAM,608
907,DIEGO,250
907,RENOVISOR,603
907,WHY_EUROPE,147
907,WHY_LATAM,608
908,COMPLETE,1608
908,EUROPE,1000
908,LATAM,608
908,DIEGO,235
908,RENOVISOR,621
908,WHY_EUROPE,144
908,WHY_LATAM,608
909,COMPLETE,1608
909,EUROPE,1000
909,LATAM,608
909,DIEGO,229
909,RENOVISOR,624
909,WHY_EUROPE,147
909,WHY_LATAM,608
910,COMPLETE,1608
910,EUROPE,1000
910,LATAM,608
910,DIEGO,245
910,RENOVISOR,613
910,WHY_EUROPE,142
910,WHY_LATAM,608
911,COMPLETE,1608
911,EUROPE,1000
911,LATAM,608
911,DIEGO,260
911,RENOVISOR,610
911,WHY_EUROPE,130
911,WHY_LATAM,608
912,COMPLETE,1608
912,EUROPE,1000
912,LATAM,608
912,DIEGO,246
912,RENOVISOR,617
912,WHY_EUROPE,137
912,WHY_LATAM,608
913,COMPLETE,1608
913,EUROPE,1000
913,LATAM,608
913,DIEGO,253
913,RENOVISOR,607
913,WHY_EUROPE,140
913,WHY_LATAM,608
914,COMPLETE,1608
914,EUROPE,1000
914,LATAM,608
914,DIEGO,254
914,RENOVISOR,615
914,WHY_EUROPE,131
914,WHY_LATAM,608
915,COMPLETE,1608
915,EUROPE,1000
915,LATAM,608
915,DIEGO,232
915,RENOVISOR,604
915,WHY_EUROPE,164
915,WHY_LATAM,608
916,COMPLETE,1608
916,EUROPE,1000
916,LATAM,608
916,DIEGO,253
916,RENOVISOR,607
916,WHY_EUROPE,140
916,WHY_LATAM,608
917,COMPLETE,1608
917,EUROPE,1000
917,LATAM,608
917,DIEGO,250
917,RENOVISOR,611
917,WHY_EUROPE,139
917,WHY_LATAM,608
918,COMPLETE,1608
918,EUROPE,1000
918,LATAM,608
918,DIEGO,252
918,RENOVISOR,616
918,WHY_EUROPE,132
918,WHY_LATAM,608
919,COMPLETE,1608
919,EUROPE,1000
919,LATAM,608
919,DIEGO,255
919,RENOVISOR,607
919,WHY_EUROPE,138
919,WHY_LATAM,608
920,COMPLETE,1608
920,EUROPE,1000
920,LATAM,608
920,DIEGO,249
920,RENOVISOR,599
920,WHY_EUROPE,152
920,WHY_LATAM,608
921,COMPLETE,1608
921,EUROPE,1000
921,LATAM,608
921,DIEGO,247
921,RENOVISOR,613
921,WHY_EUROPE,140
921,WHY_LATAM,608
922,COMPLETE,1608
922,EUROPE,1000
922,LATAM,608
922,DIEGO,238
922,RENOVISOR,606
922,WHY_EUROPE,156
922,WHY_LATAM,608
923,COMPLETE,1608
923,EUROPE,1000
923,LATAM,608
923,DIEGO,247
923,RENOVISOR,627
923,WHY_EUROPE,126
923,WHY_LATAM,608
924,COMPLETE,1608
924,EUROPE,1000
924,LATAM,608
924,DIEGO,240
924,RENOVISOR,627
924,WHY_EUROPE,133
924,WHY_LATAM,608
925,COMPLETE,1608
925,EUROPE,1000
925,LATAM,608
925,DIEGO,261
925,RENOVISOR,609
925,WHY_EUROPE,130
925,WHY_LATAM,608
926,COMPLETE,1608
926,EUROPE,1000
926,LATAM,608
926,DIEGO,279
926,RENOVISOR,590
926,WHY_EUROPE,131
926,WHY_LATAM,608
927,COMPLETE,1608
927,EUROPE,1000
927,LATAM,608
927,DIEGO,246
927,RENOVISOR,619
927,WHY_EUROPE,135
927,WHY_LATAM,608
928,COMPLETE,1608
928,EUROPE,1000
928,LATAM,608
928,DIEGO,252
928,RENOVISOR,605
928,WHY_EUROPE,143
928,WHY_LATAM,608
929,COMPLETE,1608
929,EUROPE,1000
929,LATAM,608
929,DIEGO,250
929,RENOVISOR,600
929,WHY_EUROPE,150
929,WHY_LATAM,608
930,COMPLETE,1608
930,EUROPE,1000
930,LATAM,608
930,DIEGO,257
930,RENOVISOR,586
930,WHY_EUROPE,157
930,WHY_LATAM,608
931,COMPLETE,1608
931,EUROPE,1000
931,LATAM,608
931,DIEGO,244
931,RENOVISOR,619
931,WHY_EUROPE,137
931,WHY_LATAM,608
932,COMPLETE,1608
932,EUROPE,1000
932,LATAM,608
932,DIEGO,264
932,RENOVISOR,598
932,WHY_EUROPE,138
932,WHY_LATAM,608
933,COMPLETE,1608
933,EUROPE,1000
933,LATAM,608
933,DIEGO,248
933,RENOVISOR,607
933,WHY_EUROPE,145
933,WHY_LATAM,608
934,COMPLETE,1608
934,EUROPE,1000
934,LATAM,608
934,DIEGO,241
934,RENOVISOR,608
934,WHY_EUROPE,151
934,WHY_LATAM,608
935,COMPLETE,1608
935,EUROPE,1000
935,LATAM,608
935,DIEGO,236
935,RENOVISOR,619
935,WHY_EUROPE,145
935,WHY_LATAM,608
936,COMPLETE,1608
936,EUROPE,1000
936,LATAM,608
936,DIEGO,253
936,RENOVISOR,613
936,WHY_EUROPE,134
936,WHY_LATAM,608
937,COMPLETE,1608
937,EUROPE,1000
937,LATAM,608
937,DIEGO,236
937,RENOVISOR,617
937,WHY_EUROPE,147
937,WHY_LATAM,608
938,COMPLETE,1608
938,EUROPE,1000
938,LATAM,608
938,DIEGO,255
938,RENOVISOR,608
938,WHY_EUROPE,137
938,WHY_LATAM,608
939,COMPLETE,1608
939,EUROPE,1000
939,LATAM,608
939,DIEGO,248
939,RENOVISOR,615
939,WHY_EUROPE,137
939,WHY_LATAM,608
940,COMPLETE,1608
940,EUROPE,1000
940,LATAM,608
940,DIEGO,251
940,RENOVISOR,622
940,WHY_EUROPE,127
940,WHY_LATAM,608
941,COMPLETE,1608
941,EUROPE,1000
941,LATAM,608
941,DIEGO,245
941,RENOVISOR,608
941,WHY_EUROPE,147
941,WHY_LATAM,608
942,COMPLETE,1608
942,EUROPE,1000
942,LATAM,608
942,DIEGO,253
942,RENOVISOR,616
942,WHY_EUROPE,131
942,WHY_LATAM,608
943,COMPLETE,1608
943,EUROPE,1000
943,LATAM,608
943,DIEGO,242
943,RENOVISOR,613
943,WHY_EUROPE,145
943,WHY_LATAM,608
944,COMPLETE,1608
944,EUROPE,1000
944,LATAM,608
944,DIEGO,242
944,RENOVISOR,614
944,WHY_EUROPE,144
944,WHY_LATAM,608
945,COMPLETE,1608
945,EUROPE,1000
945,LATAM,608
945,DIEGO,252
945,RENOVISOR,609
945,WHY_EUROPE,139
945,WHY_LATAM,608
946,COMPLETE,1608
946,EUROPE,1000
946,LATAM,608
946,DIEGO,241
946,RENOVISOR,624
946,WHY_EUROPE,135
946,WHY_LATAM,608
947,COMPLETE,1608
947,EUROPE,1000
947,LATAM,608
947,DIEGO,251
947,RENOVISOR,617
947,WHY_EUROPE,132
947,WHY_LATAM,608
948,COMPLETE,1608
948,EUROPE,1000
948,LATAM,608
948,DIEGO,256
948,RENOVISOR,615
948,WHY_EUROPE,129
948,WHY_LATAM,608
949,COMPLETE,1608
949,EUROPE,1000
949,LATAM,608
949,DIEGO,230
949,RENOVISOR,628
949,WHY_EUROPE,142
949,WHY_LATAM,608
950,COMPLETE,1608
950,EUROPE,1000
950,LATAM,608
950,DIEGO,261
950,RENOVISOR,616
950,WHY_EUROPE,123
950,WHY_LATAM,608
951,COMPLETE,1608
951,EUROPE,1000
951,LATAM,608
951,DIEGO,259
951,RENOVISOR,604
951,WHY_EUROPE,137
951,WHY_LATAM,608
952,COMPLETE,1608
952,EUROPE,1000
952,LATAM,608
952,DIEGO,256
952,RENOVISOR,604
952,WHY_EUROPE,140
952,WHY_LATAM,608
953,COMPLETE,1608
953,EUROPE,1000
953,LATAM,608
953,DIEGO,238
953,RENOVISOR,611
953,WHY_EUROPE,151
953,WHY_LATAM,608
954,COMPLETE,1608
954,EUROPE,1000
954,LATAM,608
954,DIEGO,264
954,RENOVISOR,599
954,WHY_EUROPE,137
954,WHY_LATAM,608
955,COMPLETE,1608
955,EUROPE,1000
955,LATAM,608
955,DIEGO,260
955,RENOVISOR,601
955,WHY_EUROPE,139
955,WHY_LATAM,608
956,COMPLETE,1608
956,EUROPE,1000
956,LATAM,608
956,DIEGO,231
956,RENOVISOR,614
956,WHY_EUROPE,155
956,WHY_LATAM,608
957,COMPLETE,1608
957,EUROPE,1000
957,LATAM,608
957,DIEGO,270
957,RENOVISOR,604
957,WHY_EUROPE,126
957,WHY_LATAM,608
958,COMPLETE,1608
958,EUROPE,1000
958,LATAM,608
958,DIEGO,232
958,RENOVISOR,622
958,WHY_EUROPE,146
958,WHY_LATAM,608
959,COMPLETE,1608
959,EUROPE,1000
959,LATAM,608
959,DIEGO,246
959,RENOVISOR,623
959,WHY_EUROPE,131
959,WHY_LATAM,608
960,COMPLETE,1608
960,EUROPE,1000
960,LATAM,608
960,DIEGO,248
960,RENOVISOR,612
960,WHY_EUROPE,140
960,WHY_LATAM,608
961,COMPLETE,1608
961,EUROPE,1000
961,LATAM,608
961,DIEGO,274
961,RENOVISOR,595
961,WHY_EUROPE,131
961,WHY_LATAM,608
962,COMPLETE,1608
962,EUROPE,1000
962,LATAM,608
962,DIEGO,247
962,RENOVISOR,619
962,WHY_EUROPE,134
962,WHY_LATAM,608
963,COMPLETE,1608
963,EUROPE,1000
963,LATAM,608
963,DIEGO,252
963,RENOVISOR,614
963,WHY_EUROPE,134
963,WHY_LATAM,608
964,COMPLETE,1608
964,EUROPE,1000
964,LATAM,608
964,DIEGO,241
964,RENOVISOR,615
964,WHY_EUROPE,144
964,WHY_LATAM,608
965,COMPLETE,1608
965,EUROPE,1000
965,LATAM,608
965,DIEGO,253
965,RENOVISOR,616
965,WHY_EUROPE,131
965,WHY_LATAM,608
966,COMPLETE,1608
966,EUROPE,1000
966,LATAM,608
966,DIEGO,254
966,RENOVISOR,608
966,WHY_EUROPE,138
966,WHY_LATAM,608
967,COMPLETE,1608
967,EUROPE,1000
967,LATAM,608
967,DIEGO,247
967,RENOVISOR,613
967,WHY_EUROPE,140
967,WHY_LATAM,608
968,COMPLETE,1608
968,EUROPE,1000
968,LATAM,608
968,DIEGO,236
968,RENOVISOR,616
968,WHY_EUROPE,148
968,WHY_LATAM,608
969,COMPLETE,1608
969,EUROPE,1000
969,LATAM,608
969,DIEGO,238
969,RENOVISOR,617
969,WHY_EUROPE,145
969,WHY_LATAM,608
970,COMPLETE,1608
970,EUROPE,1000
970,LATAM,608
970,DIEGO,228
970,RENOVISOR,607
970,WHY_EUROPE,165
970,WHY_LATAM,608
971,COMPLETE,1608
971,EUROPE,1000
971,LATAM,608
971,DIEGO,249
971,RENOVISOR,617
971,WHY_EUROPE,134
971,WHY_LATAM,608
972,COMPLETE,1608
972,EUROPE,1000
972,LATAM,608
972,DIEGO,259
972,RENOVISOR,596
972,WHY_EUROPE,145
972,WHY_LATAM,608
973,COMPLETE,1608
973,EUROPE,1000
973,LATAM,608
973,DIEGO,248
973,RENOVISOR,610
973,WHY_EUROPE,142
973,WHY_LATAM,608
974,COMPLETE,1608
974,EUROPE,1000
974,LATAM,608
974,DIEGO,226
974,RENOVISOR,631
974,WHY_EUROPE,143
974,WHY_LATAM,608
975,COMPLETE,1608
975,EUROPE,1000
975,LATAM,608
975,DIEGO,255
975,RENOVISOR,613
975,WHY_EUROPE,132
975,WHY_LATAM,608
976,COMPLETE,1608
976,EUROPE,1000
976,LATAM,608
976,DIEGO,234
976,RENOVISOR,608
976,WHY_EUROPE,158
976,WHY_LATAM,608
977,COMPLETE,1608
977,EUROPE,1000
977,LATAM,608
977,DIEGO,245
977,RENOVISOR,622
977,WHY_EUROPE,133
977,WHY_LATAM,608
978,COMPLETE,1608
978,EUROPE,1000
978,LATAM,608
978,DIEGO,249
978,RENOVISOR,596
978,WHY_EUROPE,155
978,WHY_LATAM,608
979,COMPLETE,1608
979,EUROPE,1000
979,LATAM,608
979,DIEGO,256
979,RENOVISOR,616
979,WHY_EUROPE,128
979,WHY_LATAM,608
980,COMPLETE,1608
980,EUROPE,1000
980,LATAM,608
980,DIEGO,243
980,RENOVISOR,618
980,WHY_EUROPE,139
980,WHY_LATAM,608
981,COMPLETE,1608
981,EUROPE,1000
981,LATAM,608
981,DIEGO,251
981,RENOVISOR,601
981,WHY_EUROPE,148
981,WHY_LATAM,608
982,COMPLETE,1608
982,EUROPE,1000
982,LATAM,608
982,DIEGO,251
982,RENOVISOR,595
982,WHY_EUROPE,154
982,WHY_LATAM,608
983,COMPLETE,1608
983,EUROPE,1000
983,LATAM,608
983,DIEGO,265
983,RENOVISOR,614
983,WHY_EUROPE,121
983,WHY_LATAM,608
984,COMPLETE,1608
984,EUROPE,1000
984,LATAM,608
984,DIEGO,237
984,RENOVISOR,618
984,WHY_EUROPE,145
984,WHY_LATAM,608
985,COMPLETE,1608
985,EUROPE,1000
985,LATAM,608
985,DIEGO,248
985,RENOVISOR,607
985,WHY_EUROPE,145
985,WHY_LATAM,608
986,COMPLETE,1608
986,EUROPE,1000
986,LATAM,608
986,DIEGO,228
986,RENOVISOR,612
986,WHY_EUROPE,160
986,WHY_LATAM,608
987,COMPLETE,1608
987,EUROPE,1000
987,LATAM,608
987,DIEGO,256
987,RENOVISOR,618
987,WHY_EUROPE,126
987,WHY_LATAM,608
988,COMPLETE,1608
988,EUROPE,1000
988,LATAM,608
988,DIEGO,230
988,RENOVISOR,625
988,WHY_EUROPE,145
988,WHY_LATAM,608
989,COMPLETE,1608
989,EUROPE,1000
989,LATAM,608
989,DIEGO,233
989,RENOVISOR,616
989,WHY_EUROPE,151
989,WHY_LATAM,608
990,COMPLETE,1608
990,EUROPE,1000
990,LATAM,608
990,DIEGO,247
990,RENOVISOR,622
990,WHY_EUROPE,131
990,WHY_LATAM,608
991,COMPLETE,1608
991,EUROPE,1000
991,LATAM,608
991,DIEGO,275
991,RENOVISOR,606
991,WHY_EUROPE,119
991,WHY_LATAM,608
992,COMPLETE,1608
992,EUROPE,1000
992,LATAM,608
992,DIEGO,263
992,RENOVISOR,617
992,WHY_EUROPE,120
992,WHY_LATAM,608
993,COMPLETE,1608
993,EUROPE,1000
993,LATAM,608
993,DIEGO,250
993,RENOVISOR,606
993,WHY_EUROPE,144
993,WHY_LATAM,608
994,COMPLETE,1608
994,EUROPE,1000
994,LATAM,608
994,DIEGO,231
994,RENOVISOR,617
994,WHY_EUROPE,152
994,WHY_LATAM,608
995,COMPLETE,1608
995,EUROPE,1000
995,LATAM,608
995,DIEGO,251
995,RENOVISOR,603
995,WHY_EUROPE,146
995,WHY_LATAM,608
996,COMPLETE,1608
996,EUROPE,1000
996,LATAM,608
996,DIEGO,240
996,RENOVISOR,613
996,WHY_EUROPE,147
996,WHY_LATAM,608
997,COMPLETE,1608
997,EUROPE,1000
997,LATAM,608
997,DIEGO,250
997,RENOVISOR,607
997,WHY_EUROPE,143
997,WHY_LATAM,608
998,COMPLETE,1608
998,EUROPE,1000
998,LATAM,608
998,DIEGO,266
998,RENOVISOR,614
998,WHY_EUROPE,120
998,WHY_LATAM,608
999,COMPLETE,1608
999,EUROPE,1000
999,LATAM,608
999,DIEGO,266
999,RENOVISOR,611
999,WHY_EUROPE,123
999,WHY_LATAM,608
1000,COMPLETE,1608
1000,EUROPE,1000
1000,LATAM,608
1000,DIEGO,267
1000,RENOVISOR,597
1000,WHY_EUROPE,136
1000,WHY_LATAM,608
