analysis_sample,variable,category,mean_n,sd_n,mean_total_n,sd_total_n,mean_prop,sd_prop,n_bootstraps
EUROPE,political_lr_group,20_39_left,159.524,6.969648484679832,1000,0,0.159524,0.006969648484679844,1000
EUROPE,political_lr_group,40_59_centre,156.966,5.54198137470323,1000,0,0.156966,0.005541981374703233,1000
EUROPE,political_lr_group,00_19_extreme_left,114.53,7.2100683134825525,1000,0,0.11452999999999999,0.007210068313482571,1000
EUROPE,political_lr_group,80_100_extreme_right,86.146,2.8679101988920213,1000,0,0.086146,0.002867910198892017,1000
EUROPE,political_lr_group,60_79_right,75.658,4.785596925978818,1000,0,0.075658,0.00478559692597882,1000
LATAM,political_lr_group,Missing,608,0,608,0,1,0,1000
DIEGO,political_lr_group,Missing,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,political_lr_group,20_39_left,159.524,6.969648484679832,611.641,9.484939803872402,0.260813877143643,0.010668421108697038,1000
RENOVISOR,political_lr_group,40_59_centre,156.966,5.54198137470323,611.641,9.484939803872402,0.25663905974802065,0.008378914206860263,1000
RENOVISOR,political_lr_group,00_19_extreme_left,114.53,7.2100683134825525,611.641,9.484939803872402,0.18724555128184492,0.011351495065771062,1000
RENOVISOR,political_lr_group,80_100_extreme_right,86.146,2.8679101988920213,611.641,9.484939803872402,0.14087100168851005,0.004982873781177799,1000
RENOVISOR,political_lr_group,60_79_right,75.658,4.785596925978818,611.641,9.484939803872402,0.1236887705000154,0.007455040949315255,1000
RENOVISOR,political_lr_group,Missing,18.817,4.286710497209572,611.641,9.484939803872402,0.030741739637965997,0.006878414158973096,1000
WHY_EUROPE,political_lr_group,Missing,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,political_lr_group,Missing,608,0,608,0,1,0,1000
COMPLETE,row_quality_final,usable_complete,1245.676,15.565066504685909,1608,0,0.7746741293532339,0.009679767726794726,1000
COMPLETE,row_quality_final,usable_partial,299.662,14.669865744476363,1608,0,0.18635696517412936,0.009123050836117128,1000
COMPLETE,row_quality_final,usable_complete_limited_metadata,43.151,6.052010064914451,1608,0,0.026835199004975125,0.003763687851314954,1000
COMPLETE,row_quality_final,usable_partial_limited_metadata,19.511,3.883163395732653,1608,0,0.012133706467661692,0.002414902609286483,1000
EUROPE,row_quality_final,usable_complete,746.204,13.265834552200872,1000,0,0.746204,0.013265834552200872,1000
EUROPE,row_quality_final,usable_partial,220.024,12.363991762060209,1000,0,0.220024,0.012363991762060184,1000
EUROPE,row_quality_final,usable_complete_limited_metadata,29.855,5.293013413074912,1000,0,0.029855,0.005293013413074894,1000
EUROPE,row_quality_final,usable_partial_limited_metadata,3.917,1.9426489350587406,1000,0,0.003917,0.001942648935058742,1000
LATAM,row_quality_final,usable_complete,499.472,8.894173504172395,608,0,0.8215,0.014628574842388787,1000
LATAM,row_quality_final,usable_partial,79.638,8.42258249564206,608,0,0.13098355263157896,0.013852931736253375,1000
LATAM,row_quality_final,usable_partial_limited_metadata,15.594,3.3669720076799723,608,0,0.025648026315789472,0.005537782907368396,1000
LATAM,row_quality_final,usable_complete_limited_metadata,13.296,3.089324833669637,608,0,0.02186842105263158,0.005081126371167174,1000
DIEGO,row_quality_final,usable_complete,235.534,11.273861092986026,249.936,11.36992432600935,0.942388118254774,0.014856101734756386,1000
DIEGO,row_quality_final,usable_complete_limited_metadata,14.402,3.767836593138385,249.936,11.36992432600935,0.05761188174522606,0.014856101734756386,1000
RENOVISOR,row_quality_final,usable_complete,394.817,13.239818873527096,611.641,9.484939803872402,0.6455008247246741,0.019098900610275346,1000
RENOVISOR,row_quality_final,usable_partial,197.584,11.571553259819742,611.641,9.484939803872402,0.3230510104784867,0.018474213415070474,1000
RENOVISOR,row_quality_final,usable_complete_limited_metadata,15.453,3.985181636095491,611.641,9.484939803872402,0.025261394927398012,0.006488931956832777,1000
RENOVISOR,row_quality_final,usable_partial_limited_metadata,3.787,1.90926066221359,611.641,9.484939803872402,0.006186769869441152,0.003109794166425315,1000
WHY_EUROPE,row_quality_final,usable_complete,115.853,9.441426350479643,138.423,10.385756348717935,0.8371024060934483,0.03098839809158005,1000
WHY_EUROPE,row_quality_final,usable_partial,22.44,4.697921931074467,138.423,10.385756348717935,0.1619655469348909,0.031023861442756668,1000
WHY_EUROPE,row_quality_final,usable_partial_limited_metadata,0.13,0.37045544568441535,138.423,10.385756348717935,9.320469716607243e-4,0.0026546888645714675,1000
WHY_LATAM,row_quality_final,usable_complete,499.472,8.894173504172395,608,0,0.8215,0.014628574842388787,1000
WHY_LATAM,row_quality_final,usable_partial,79.638,8.42258249564206,608,0,0.13098355263157896,0.013852931736253375,1000
WHY_LATAM,row_quality_final,usable_partial_limited_metadata,15.594,3.3669720076799723,608,0,0.025648026315789472,0.005537782907368396,1000
WHY_LATAM,row_quality_final,usable_complete_limited_metadata,13.296,3.089324833669637,608,0,0.02186842105263158,0.005081126371167174,1000
COMPLETE,self_classification_archetype_model,Missing,1005.139,9.403622020642215,1608,0,0.6250864427860696,0.005848023644677994,1000
COMPLETE,self_classification_archetype_model,Careful,176.218,11.319302213590847,1608,0,0.10958830845771145,0.007039367048253016,1000
COMPLETE,self_classification_archetype_model,Homo economicus,170.83,11.544191975550662,1608,0,0.10623756218905472,0.007179223865392216,1000
COMPLETE,self_classification_archetype_model,Fearful,84.043,8.462905634105333,1608,0,0.05226554726368159,0.005263001016234667,1000
COMPLETE,self_classification_archetype_model,Activist,72.907,8.201683889215598,1608,0,0.04534017412935323,0.005100549682348003,1000
COMPLETE,self_classification_archetype_model,Stubborn,36.175,5.899591526553359,1608,0,0.02249689054726368,0.0036689002030804462,1000
COMPLETE,self_classification_archetype_model,Influencer,30.134,5.326576425474074,1608,0,0.01874004975124378,0.003312547528279907,1000
COMPLETE,self_classification_archetype_model,Uninterested,15.359,3.8932346803495266,1608,0,0.009551616915422886,0.002421165845988513,1000
COMPLETE,self_classification_archetype_model,None,10.16,3.0567537918098218,1608,0,0.006318407960199005,0.001900966288438941,1000
COMPLETE,self_classification_archetype_model,Early adopter,7.035,2.567170692681994,1608,0,0.004375,0.0015964991869912926,1000
EUROPE,self_classification_archetype_model,Missing,397.139,9.403622020642215,1000,0,0.397139,0.0094036220206422,1000
EUROPE,self_classification_archetype_model,Careful,176.218,11.319302213590847,1000,0,0.176218,0.011319302213590848,1000
EUROPE,self_classification_archetype_model,Homo economicus,170.83,11.544191975550662,1000,0,0.17083,0.011544191975550677,1000
EUROPE,self_classification_archetype_model,Fearful,84.043,8.462905634105333,1000,0,0.084043,0.008462905634105341,1000
EUROPE,self_classification_archetype_model,Activist,72.907,8.201683889215598,1000,0,0.072907,0.008201683889215609,1000
EUROPE,self_classification_archetype_model,Stubborn,36.175,5.899591526553359,1000,0,0.036175,0.005899591526553351,1000
EUROPE,self_classification_archetype_model,Influencer,30.134,5.326576425474074,1000,0,0.030134,0.005326576425474107,1000
EUROPE,self_classification_archetype_model,Uninterested,15.359,3.8932346803495266,1000,0,0.015359,0.0038932346803495334,1000
EUROPE,self_classification_archetype_model,None,10.16,3.0567537918098218,1000,0,0.010159999999999999,0.003056753791809821,1000
EUROPE,self_classification_archetype_model,Early adopter,7.035,2.567170692681994,1000,0,0.0070350000000000005,0.0025671706926819926,1000
LATAM,self_classification_archetype_model,Missing,608,0,608,0,1,0,1000
DIEGO,self_classification_archetype_model,Missing,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,self_classification_archetype_model,Careful,176.218,11.319302213590847,611.641,9.484939803872402,0.28810660092129337,0.017928030061756008,1000
RENOVISOR,self_classification_archetype_model,Homo economicus,170.83,11.544191975550662,611.641,9.484939803872402,0.2792994144101836,0.01841590627618864,1000
RENOVISOR,self_classification_archetype_model,Fearful,84.043,8.462905634105333,611.641,9.484939803872402,0.13740189249078566,0.013640814025486015,1000
RENOVISOR,self_classification_archetype_model,Activist,72.907,8.201683889215598,611.641,9.484939803872402,0.11920231346221817,0.013326421562160698,1000
RENOVISOR,self_classification_archetype_model,Stubborn,36.175,5.899591526553359,611.641,9.484939803872402,0.05915476917654323,0.009662958585107656,1000
RENOVISOR,self_classification_archetype_model,Influencer,30.134,5.326576425474074,611.641,9.484939803872402,0.04926816541626939,0.008686735897121338,1000
RENOVISOR,self_classification_archetype_model,Uninterested,15.359,3.8932346803495266,611.641,9.484939803872402,0.025111010934261654,0.0063554300882731,1000
RENOVISOR,self_classification_archetype_model,None,10.16,3.0567537918098218,611.641,9.484939803872402,0.01661082411299447,0.004995580652734213,1000
RENOVISOR,self_classification_archetype_model,Missing,8.78,3.0124200694250183,611.641,9.484939803872402,0.014344143493300912,0.004878226611203877,1000
RENOVISOR,self_classification_archetype_model,Early adopter,7.035,2.567170692681994,611.641,9.484939803872402,0.011500865582149591,0.004186978418707401,1000
WHY_EUROPE,self_classification_archetype_model,Missing,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,self_classification_archetype_model,Missing,608,0,608,0,1,0,1000
COMPLETE,self_classification_raw,Missing,1005.139,9.403622020642215,1608,0,0.6250864427860696,0.005848023644677994,1000
COMPLETE,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,175.798,11.321014148978053,1608,0,0.1093271144278607,0.007040431684687831,1000
COMPLETE,self_classification_raw,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,170.83,11.544191975550662,1608,0,0.10623756218905472,0.007179223865392216,1000
COMPLETE,self_classification_raw,I am more likely to invest if it improves my safety or that of my household.,83.942,8.471623481033859,1608,0,0.05220273631840796,0.005268422562832017,1000
COMPLETE,self_classification_raw,I am more likely to invest if it helps reduce my environmental impact.,72.907,8.201683889215598,1608,0,0.04534017412935323,0.005100549682348003,1000
COMPLETE,self_classification_raw,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",36.175,5.899591526553359,1608,0,0.02249689054726368,0.0036689002030804462,1000
COMPLETE,self_classification_raw,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",30.134,5.326576425474074,1608,0,0.01874004975124378,0.003312547528279907,1000
COMPLETE,self_classification_raw,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",15.272,3.8782801674269396,1608,0,0.009497512437810945,0.002411865775763014,1000
COMPLETE,self_classification_raw,Νone of the above.,10.16,3.0567537918098218,1608,0,0.006318407960199005,0.001900966288438941,1000
COMPLETE,self_classification_raw,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7.035,2.567170692681994,1608,0,0.004375,0.0015964991869912926,1000
COMPLETE,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,0.42,0.6371860058146355,1608,0,2.6119402985074624e-4,3.962599538648221e-4,1000
COMPLETE,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,0.101,0.320783263126211,1608,0,6.281094527363175e-5,1.9949207905858973e-4,1000
COMPLETE,self_classification_raw,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",0.087,0.29919980033502774,1608,0,5.410447761194032e-5,1.86069527571536e-4,1000
EUROPE,self_classification_raw,Missing,397.139,9.403622020642215,1000,0,0.397139,0.0094036220206422,1000
EUROPE,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,175.798,11.321014148978053,1000,0,0.175798,0.011321014148978055,1000
EUROPE,self_classification_raw,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,170.83,11.544191975550662,1000,0,0.17083,0.011544191975550677,1000
EUROPE,self_classification_raw,I am more likely to invest if it improves my safety or that of my household.,83.942,8.471623481033859,1000,0,0.083942,0.008471623481033868,1000
EUROPE,self_classification_raw,I am more likely to invest if it helps reduce my environmental impact.,72.907,8.201683889215598,1000,0,0.072907,0.008201683889215609,1000
EUROPE,self_classification_raw,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",36.175,5.899591526553359,1000,0,0.036175,0.005899591526553351,1000
EUROPE,self_classification_raw,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",30.134,5.326576425474074,1000,0,0.030134,0.005326576425474107,1000
EUROPE,self_classification_raw,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",15.272,3.8782801674269396,1000,0,0.015271999999999999,0.003878280167426923,1000
EUROPE,self_classification_raw,Νone of the above.,10.16,3.0567537918098218,1000,0,0.010159999999999999,0.003056753791809821,1000
EUROPE,self_classification_raw,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7.035,2.567170692681994,1000,0,0.0070350000000000005,0.0025671706926819926,1000
EUROPE,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,0.42,0.6371860058146355,1000,0,4.2e-4,6.371860058146309e-4,1000
EUROPE,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,0.101,0.320783263126211,1000,0,1.0099999999999981e-4,3.207832631262173e-4,1000
EUROPE,self_classification_raw,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",0.087,0.29919980033502774,1000,0,8.699999999999988e-5,2.9919980033503e-4,1000
LATAM,self_classification_raw,Missing,608,0,608,0,1,0,1000
DIEGO,self_classification_raw,Missing,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,175.798,11.321014148978053,611.641,9.484939803872402,0.28742034399257393,0.017940041938974978,1000
RENOVISOR,self_classification_raw,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,170.83,11.544191975550662,611.641,9.484939803872402,0.2792994144101836,0.01841590627618864,1000
RENOVISOR,self_classification_raw,I am more likely to invest if it improves my safety or that of my household.,83.942,8.471623481033859,611.641,9.484939803872402,0.13723697469655358,0.013657079875050701,1000
RENOVISOR,self_classification_raw,I am more likely to invest if it helps reduce my environmental impact.,72.907,8.201683889215598,611.641,9.484939803872402,0.11920231346221817,0.013326421562160698,1000
RENOVISOR,self_classification_raw,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",36.175,5.899591526553359,611.641,9.484939803872402,0.05915476917654323,0.009662958585107656,1000
RENOVISOR,self_classification_raw,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",30.134,5.326576425474074,611.641,9.484939803872402,0.04926816541626939,0.008686735897121338,1000
RENOVISOR,self_classification_raw,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",15.272,3.8782801674269396,611.641,9.484939803872402,0.0249685864532204,0.006330261737223415,1000
RENOVISOR,self_classification_raw,Νone of the above.,10.16,3.0567537918098218,611.641,9.484939803872402,0.01661082411299447,0.004995580652734213,1000
RENOVISOR,self_classification_raw,Missing,8.78,3.0124200694250183,611.641,9.484939803872402,0.014344143493300912,0.004878226611203877,1000
RENOVISOR,self_classification_raw,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7.035,2.567170692681994,611.641,9.484939803872402,0.011500865582149591,0.004186978418707401,1000
RENOVISOR,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,0.42,0.6371860058146355,611.641,9.484939803872402,6.86256928719422e-4,0.0010408367853633918,1000
RENOVISOR,self_classification_raw,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,0.101,0.320783263126211,611.641,9.484939803872402,1.6491779423208092e-4,5.237449208009842e-4,1000
RENOVISOR,self_classification_raw,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",0.087,0.29919980033502774,611.641,9.484939803872402,1.4242448104125204e-4,4.899818720831314e-4,1000
WHY_EUROPE,self_classification_raw,Missing,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,self_classification_raw,Missing,608,0,608,0,1,0,1000
COMPLETE,self_classification_raw_clean,Missing,1005.139,9.403622020642215,1608,0,0.6250864427860696,0.005848023644677994,1000
COMPLETE,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,175.798,11.321014148978053,1608,0,0.1093271144278607,0.007040431684687831,1000
COMPLETE,self_classification_raw_clean,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,170.83,11.544191975550662,1608,0,0.10623756218905472,0.007179223865392216,1000
COMPLETE,self_classification_raw_clean,I am more likely to invest if it improves my safety or that of my household.,83.942,8.471623481033859,1608,0,0.05220273631840796,0.005268422562832017,1000
COMPLETE,self_classification_raw_clean,I am more likely to invest if it helps reduce my environmental impact.,72.907,8.201683889215598,1608,0,0.04534017412935323,0.005100549682348003,1000
COMPLETE,self_classification_raw_clean,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",36.175,5.899591526553359,1608,0,0.02249689054726368,0.0036689002030804462,1000
COMPLETE,self_classification_raw_clean,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",30.134,5.326576425474074,1608,0,0.01874004975124378,0.003312547528279907,1000
COMPLETE,self_classification_raw_clean,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",15.272,3.8782801674269396,1608,0,0.009497512437810945,0.002411865775763014,1000
COMPLETE,self_classification_raw_clean,Νone of the above.,10.16,3.0567537918098218,1608,0,0.006318407960199005,0.001900966288438941,1000
COMPLETE,self_classification_raw_clean,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7.035,2.567170692681994,1608,0,0.004375,0.0015964991869912926,1000
COMPLETE,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,0.42,0.6371860058146355,1608,0,2.6119402985074624e-4,3.962599538648221e-4,1000
COMPLETE,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,0.101,0.320783263126211,1608,0,6.281094527363175e-5,1.9949207905858973e-4,1000
COMPLETE,self_classification_raw_clean,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",0.087,0.29919980033502774,1608,0,5.410447761194032e-5,1.86069527571536e-4,1000
EUROPE,self_classification_raw_clean,Missing,397.139,9.403622020642215,1000,0,0.397139,0.0094036220206422,1000
EUROPE,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,175.798,11.321014148978053,1000,0,0.175798,0.011321014148978055,1000
EUROPE,self_classification_raw_clean,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,170.83,11.544191975550662,1000,0,0.17083,0.011544191975550677,1000
EUROPE,self_classification_raw_clean,I am more likely to invest if it improves my safety or that of my household.,83.942,8.471623481033859,1000,0,0.083942,0.008471623481033868,1000
EUROPE,self_classification_raw_clean,I am more likely to invest if it helps reduce my environmental impact.,72.907,8.201683889215598,1000,0,0.072907,0.008201683889215609,1000
EUROPE,self_classification_raw_clean,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",36.175,5.899591526553359,1000,0,0.036175,0.005899591526553351,1000
EUROPE,self_classification_raw_clean,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",30.134,5.326576425474074,1000,0,0.030134,0.005326576425474107,1000
EUROPE,self_classification_raw_clean,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",15.272,3.8782801674269396,1000,0,0.015271999999999999,0.003878280167426923,1000
EUROPE,self_classification_raw_clean,Νone of the above.,10.16,3.0567537918098218,1000,0,0.010159999999999999,0.003056753791809821,1000
EUROPE,self_classification_raw_clean,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7.035,2.567170692681994,1000,0,0.0070350000000000005,0.0025671706926819926,1000
EUROPE,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,0.42,0.6371860058146355,1000,0,4.2e-4,6.371860058146309e-4,1000
EUROPE,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,0.101,0.320783263126211,1000,0,1.0099999999999981e-4,3.207832631262173e-4,1000
EUROPE,self_classification_raw_clean,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",0.087,0.29919980033502774,1000,0,8.699999999999988e-5,2.9919980033503e-4,1000
LATAM,self_classification_raw_clean,Missing,608,0,608,0,1,0,1000
DIEGO,self_classification_raw_clean,Missing,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,175.798,11.321014148978053,611.641,9.484939803872402,0.28742034399257393,0.017940041938974978,1000
RENOVISOR,self_classification_raw_clean,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,170.83,11.544191975550662,611.641,9.484939803872402,0.2792994144101836,0.01841590627618864,1000
RENOVISOR,self_classification_raw_clean,I am more likely to invest if it improves my safety or that of my household.,83.942,8.471623481033859,611.641,9.484939803872402,0.13723697469655358,0.013657079875050701,1000
RENOVISOR,self_classification_raw_clean,I am more likely to invest if it helps reduce my environmental impact.,72.907,8.201683889215598,611.641,9.484939803872402,0.11920231346221817,0.013326421562160698,1000
RENOVISOR,self_classification_raw_clean,"I would invest out of ethical or social commitment to environmental protection, regardless of direct personal benefits.",36.175,5.899591526553359,611.641,9.484939803872402,0.05915476917654323,0.009662958585107656,1000
RENOVISOR,self_classification_raw_clean,"I am more likely to invest if it improves my social status or aligns with the norms of my colleagues, friends, or family.",30.134,5.326576425474074,611.641,9.484939803872402,0.04926816541626939,0.008686735897121338,1000
RENOVISOR,self_classification_raw_clean,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",15.272,3.8782801674269396,611.641,9.484939803872402,0.0249685864532204,0.006330261737223415,1000
RENOVISOR,self_classification_raw_clean,Νone of the above.,10.16,3.0567537918098218,611.641,9.484939803872402,0.01661082411299447,0.004995580652734213,1000
RENOVISOR,self_classification_raw_clean,Missing,8.78,3.0124200694250183,611.641,9.484939803872402,0.014344143493300912,0.004878226611203877,1000
RENOVISOR,self_classification_raw_clean,"I consider myself an early adopter and enjoy following the latest trends, even if this involves some risks or impacts on the environment.",7.035,2.567170692681994,611.641,9.484939803872402,0.011500865582149591,0.004186978418707401,1000
RENOVISOR,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,0.42,0.6371860058146355,611.641,9.484939803872402,6.86256928719422e-4,0.0010408367853633918,1000
RENOVISOR,self_classification_raw_clean,I am more likely to invest if it maximizes my comfort or well-being and that of my household. | I am more likely to invest if it improves my safety or that of my household.,0.101,0.320783263126211,611.641,9.484939803872402,1.6491779423208092e-4,5.237449208009842e-4,1000
RENOVISOR,self_classification_raw_clean,"My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding. | I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",0.087,0.29919980033502774,611.641,9.484939803872402,1.4242448104125204e-4,4.899818720831314e-4,1000
WHY_EUROPE,self_classification_raw_clean,Missing,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,self_classification_raw_clean,Missing,608,0,608,0,1,0,1000
COMPLETE,source_survey,Investment_Arquetypes_2022,746.423,10.385756348717935,1608,0,0.46419340796019903,0.006458803699451449,1000
COMPLETE,source_survey,decision,587.728,10.01250549394437,1608,0,0.36550248756218906,0.006226682521109675,1000
COMPLETE,source_survey,Survey_September2023_cleaned,249.936,11.36992432600935,1608,0,0.1554328358208955,0.007070848461448602,1000
COMPLETE,source_survey,concerns2;decision;poverty,11.163,3.30383812350821,1608,0,0.006942164179104478,0.0020546256986991454,1000
COMPLETE,source_survey,concerns2;decision,6.099,2.4595219552279324,1608,0,0.003792910447761194,0.0015295534547437489,1000
COMPLETE,source_survey,concerns2;decision;energy_crisis;poverty,3.827,1.9857023981488107,1608,0,0.0023799751243781097,0.0012348895510875797,1000
COMPLETE,source_survey,decision;energy_crisis,1.995,1.3633905654044463,1608,0,0.0012406716417910446,8.478797048535055e-4,1000
COMPLETE,source_survey,decision;energy_crisis;poverty,0.711,0.8295584169708438,1608,0,4.421641791044776e-4,5.158945379171891e-4,1000
COMPLETE,source_survey,decision;poverty,0.118,0.3437938251251696,1608,0,7.338308457711446e-5,2.1380213005296533e-4,1000
EUROPE,source_survey,decision,587.728,10.01250549394437,1000,0,0.5877279999999999,0.010012505493944394,1000
EUROPE,source_survey,Survey_September2023_cleaned,249.936,11.36992432600935,1000,0,0.249936,0.011369924326009358,1000
EUROPE,source_survey,Investment_Arquetypes_2022,138.423,10.385756348717935,1000,0,0.138423,0.010385756348717929,1000
EUROPE,source_survey,concerns2;decision;poverty,11.163,3.30383812350821,1000,0,0.011163,0.0033038381235082235,1000
EUROPE,source_survey,concerns2;decision,6.099,2.4595219552279324,1000,0,0.006099,0.002459521955227942,1000
EUROPE,source_survey,concerns2;decision;energy_crisis;poverty,3.827,1.9857023981488107,1000,0,0.0038269999999999997,0.0019857023981488375,1000
EUROPE,source_survey,decision;energy_crisis,1.995,1.3633905654044463,1000,0,0.0019950000000000002,0.0013633905654044365,1000
EUROPE,source_survey,decision;energy_crisis;poverty,0.711,0.8295584169708438,1000,0,7.11e-4,8.295584169708412e-4,1000
EUROPE,source_survey,decision;poverty,0.118,0.3437938251251696,1000,0,1.1800000000000005e-4,3.437938251251655e-4,1000
LATAM,source_survey,Investment_Arquetypes_2022,608,0,608,0,1,0,1000
DIEGO,source_survey,Survey_September2023_cleaned,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,source_survey,decision,587.728,10.01250549394437,611.641,9.484939803872402,0.960910507035433,0.007695481362596244,1000
RENOVISOR,source_survey,concerns2;decision;poverty,11.163,3.30383812350821,611.641,9.484939803872402,0.018251094553440303,0.005398813057035074,1000
RENOVISOR,source_survey,concerns2;decision,6.099,2.4595219552279324,611.641,9.484939803872402,0.0099686851043876,0.0040093661862003775,1000
RENOVISOR,source_survey,concerns2;decision;energy_crisis;poverty,3.827,1.9857023981488107,611.641,9.484939803872402,0.0062527289465284545,0.003232964923447489,1000
RENOVISOR,source_survey,decision;energy_crisis,1.995,1.3633905654044463,611.641,9.484939803872402,0.003263322370178555,0.002231040180997257,1000
RENOVISOR,source_survey,decision;energy_crisis;poverty,0.711,0.8295584169708438,611.641,9.484939803872402,0.0011609693088136998,0.0013532039352355469,1000
RENOVISOR,source_survey,decision;poverty,0.118,0.3437938251251696,611.641,9.484939803872402,1.926926812183248e-4,5.616070818818586e-4,1000
WHY_EUROPE,source_survey,Investment_Arquetypes_2022,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
