analysis_sample,bootstrap_id,variable,category,n,total_n,prop
EUROPE,825,self_classification_archetype_model,Influencer,32,602,0.053156146179401995
EUROPE,825,self_classification_archetype_model,None,8,602,0.013289036544850499
EUROPE,825,self_classification_archetype_model,Stubborn,38,602,0.06312292358803986
EUROPE,825,self_classification_archetype_model,Uninterested,11,602,0.018272425249169437
EUROPE,826,self_classification_archetype_model,Activist,63,600,0.105
EUROPE,826,self_classification_archetype_model,Careful,193,600,0.32166666666666666
EUROPE,826,self_classification_archetype_model,Early adopter,8,600,0.013333333333333334
EUROPE,826,self_classification_archetype_model,Fearful,75,600,0.125
EUROPE,826,self_classification_archetype_model,Homo economicus,166,600,0.27666666666666667
EUROPE,826,self_classification_archetype_model,Influencer,29,600,0.04833333333333333
EUROPE,826,self_classification_archetype_model,None,11,600,0.018333333333333333
EUROPE,826,self_classification_archetype_model,Stubborn,33,600,0.055
EUROPE,826,self_classification_archetype_model,Uninterested,22,600,0.03666666666666667
EUROPE,827,self_classification_archetype_model,Activist,85,589,0.14431239388794567
EUROPE,827,self_classification_archetype_model,Careful,177,589,0.300509337860781
EUROPE,827,self_classification_archetype_model,Early adopter,9,589,0.015280135823429542
EUROPE,827,self_classification_archetype_model,Fearful,64,589,0.10865874363327674
EUROPE,827,self_classification_archetype_model,Homo economicus,159,589,0.2699490662139219
EUROPE,827,self_classification_archetype_model,Influencer,40,589,0.06791171477079797
EUROPE,827,self_classification_archetype_model,None,6,589,0.010186757215619695
EUROPE,827,self_classification_archetype_model,Stubborn,37,589,0.06281833616298811
EUROPE,827,self_classification_archetype_model,Uninterested,12,589,0.02037351443123939
EUROPE,828,self_classification_archetype_model,Activist,68,597,0.11390284757118928
EUROPE,828,self_classification_archetype_model,Careful,178,597,0.2981574539363484
EUROPE,828,self_classification_archetype_model,Early adopter,4,597,0.006700167504187605
EUROPE,828,self_classification_archetype_model,Fearful,85,597,0.1423785594639866
EUROPE,828,self_classification_archetype_model,Homo economicus,177,597,0.2964824120603015
EUROPE,828,self_classification_archetype_model,Influencer,25,597,0.04187604690117253
EUROPE,828,self_classification_archetype_model,None,12,597,0.020100502512562814
EUROPE,828,self_classification_archetype_model,Stubborn,34,597,0.05695142378559464
EUROPE,828,self_classification_archetype_model,Uninterested,14,597,0.023450586264656615
EUROPE,829,self_classification_archetype_model,Activist,89,608,0.14638157894736842
EUROPE,829,self_classification_archetype_model,Careful,170,608,0.27960526315789475
EUROPE,829,self_classification_archetype_model,Early adopter,8,608,0.013157894736842105
EUROPE,829,self_classification_archetype_model,Fearful,98,608,0.1611842105263158
EUROPE,829,self_classification_archetype_model,Homo economicus,151,608,0.24835526315789475
EUROPE,829,self_classification_archetype_model,Influencer,35,608,0.05756578947368421
EUROPE,829,self_classification_archetype_model,None,13,608,0.02138157894736842
EUROPE,829,self_classification_archetype_model,Stubborn,32,608,0.05263157894736842
EUROPE,829,self_classification_archetype_model,Uninterested,12,608,0.019736842105263157
EUROPE,830,self_classification_archetype_model,Activist,67,611,0.10965630114566285
EUROPE,830,self_classification_archetype_model,Careful,199,611,0.32569558101472995
EUROPE,830,self_classification_archetype_model,Early adopter,2,611,0.0032733224222585926
EUROPE,830,self_classification_archetype_model,Fearful,86,611,0.1407528641571195
EUROPE,830,self_classification_archetype_model,Homo economicus,177,611,0.2896890343698854
EUROPE,830,self_classification_archetype_model,Influencer,24,611,0.03927986906710311
EUROPE,830,self_classification_archetype_model,None,13,611,0.02127659574468085
EUROPE,830,self_classification_archetype_model,Stubborn,27,611,0.044189852700491
EUROPE,830,self_classification_archetype_model,Uninterested,16,611,0.02618657937806874
EUROPE,831,self_classification_archetype_model,Activist,80,611,0.1309328968903437
EUROPE,831,self_classification_archetype_model,Careful,172,611,0.281505728314239
EUROPE,831,self_classification_archetype_model,Early adopter,11,611,0.01800327332242226
EUROPE,831,self_classification_archetype_model,Fearful,88,611,0.14402618657937807
EUROPE,831,self_classification_archetype_model,Homo economicus,166,611,0.27168576104746317
EUROPE,831,self_classification_archetype_model,Influencer,25,611,0.04091653027823241
EUROPE,831,self_classification_archetype_model,None,6,611,0.009819967266775777
EUROPE,831,self_classification_archetype_model,Stubborn,42,611,0.06873977086743044
EUROPE,831,self_classification_archetype_model,Uninterested,21,611,0.03436988543371522
EUROPE,832,self_classification_archetype_model,Activist,87,634,0.13722397476340695
EUROPE,832,self_classification_archetype_model,Careful,175,634,0.27602523659305994
EUROPE,832,self_classification_archetype_model,Early adopter,5,634,0.007886435331230283
EUROPE,832,self_classification_archetype_model,Fearful,89,634,0.14037854889589904
EUROPE,832,self_classification_archetype_model,Homo economicus,193,634,0.30441640378548895
EUROPE,832,self_classification_archetype_model,Influencer,30,634,0.0473186119873817
EUROPE,832,self_classification_archetype_model,None,8,634,0.012618296529968454
EUROPE,832,self_classification_archetype_model,Stubborn,28,634,0.04416403785488959
EUROPE,832,self_classification_archetype_model,Uninterested,19,634,0.02996845425867508
EUROPE,833,self_classification_archetype_model,Activist,75,603,0.12437810945273632
EUROPE,833,self_classification_archetype_model,Careful,170,603,0.28192371475953565
EUROPE,833,self_classification_archetype_model,Early adopter,6,603,0.009950248756218905
EUROPE,833,self_classification_archetype_model,Fearful,87,603,0.14427860696517414
EUROPE,833,self_classification_archetype_model,Homo economicus,179,603,0.296849087893864
EUROPE,833,self_classification_archetype_model,Influencer,30,603,0.04975124378109453
EUROPE,833,self_classification_archetype_model,None,7,603,0.011608623548922056
EUROPE,833,self_classification_archetype_model,Stubborn,38,603,0.06301824212271974
EUROPE,833,self_classification_archetype_model,Uninterested,11,603,0.01824212271973466
EUROPE,834,self_classification_archetype_model,Activist,77,615,0.12520325203252033
EUROPE,834,self_classification_archetype_model,Careful,173,615,0.2813008130081301
EUROPE,834,self_classification_archetype_model,Early adopter,5,615,0.008130081300813009
EUROPE,834,self_classification_archetype_model,Fearful,82,615,0.13333333333333333
EUROPE,834,self_classification_archetype_model,Homo economicus,164,615,0.26666666666666666
EUROPE,834,self_classification_archetype_model,Influencer,38,615,0.061788617886178863
EUROPE,834,self_classification_archetype_model,None,13,615,0.02113821138211382
EUROPE,834,self_classification_archetype_model,Stubborn,41,615,0.06666666666666667
EUROPE,834,self_classification_archetype_model,Uninterested,22,615,0.03577235772357724
EUROPE,835,self_classification_archetype_model,Activist,72,604,0.11920529801324503
EUROPE,835,self_classification_archetype_model,Careful,182,604,0.30132450331125826
EUROPE,835,self_classification_archetype_model,Early adopter,14,604,0.023178807947019868
EUROPE,835,self_classification_archetype_model,Fearful,94,604,0.15562913907284767
EUROPE,835,self_classification_archetype_model,Homo economicus,153,604,0.2533112582781457
EUROPE,835,self_classification_archetype_model,Influencer,27,604,0.04470198675496689
EUROPE,835,self_classification_archetype_model,None,10,604,0.016556291390728478
EUROPE,835,self_classification_archetype_model,Stubborn,37,604,0.061258278145695365
EUROPE,835,self_classification_archetype_model,Uninterested,15,604,0.024834437086092714
EUROPE,836,self_classification_archetype_model,Activist,69,616,0.11201298701298701
EUROPE,836,self_classification_archetype_model,Careful,203,616,0.32954545454545453
EUROPE,836,self_classification_archetype_model,Early adopter,6,616,0.00974025974025974
EUROPE,836,self_classification_archetype_model,Fearful,90,616,0.1461038961038961
EUROPE,836,self_classification_archetype_model,Homo economicus,159,616,0.25811688311688313
EUROPE,836,self_classification_archetype_model,Influencer,28,616,0.045454545454545456
EUROPE,836,self_classification_archetype_model,None,11,616,0.017857142857142856
EUROPE,836,self_classification_archetype_model,Stubborn,31,616,0.05032467532467533
EUROPE,836,self_classification_archetype_model,Uninterested,19,616,0.030844155844155844
EUROPE,837,self_classification_archetype_model,Activist,83,608,0.13651315789473684
EUROPE,837,self_classification_archetype_model,Careful,190,608,0.3125
EUROPE,837,self_classification_archetype_model,Early adopter,5,608,0.008223684210526315
EUROPE,837,self_classification_archetype_model,Fearful,74,608,0.12171052631578948
EUROPE,837,self_classification_archetype_model,Homo economicus,172,608,0.28289473684210525
EUROPE,837,self_classification_archetype_model,Influencer,27,608,0.044407894736842105
EUROPE,837,self_classification_archetype_model,None,9,608,0.014802631578947368
EUROPE,837,self_classification_archetype_model,Stubborn,33,608,0.054276315789473686
EUROPE,837,self_classification_archetype_model,Uninterested,15,608,0.024671052631578948
EUROPE,838,self_classification_archetype_model,Activist,62,600,0.10333333333333333
EUROPE,838,self_classification_archetype_model,Careful,163,600,0.27166666666666667
EUROPE,838,self_classification_archetype_model,Early adopter,6,600,0.01
EUROPE,838,self_classification_archetype_model,Fearful,94,600,0.15666666666666668
EUROPE,838,self_classification_archetype_model,Homo economicus,183,600,0.305
EUROPE,838,self_classification_archetype_model,Influencer,35,600,0.058333333333333334
EUROPE,838,self_classification_archetype_model,None,17,600,0.028333333333333332
EUROPE,838,self_classification_archetype_model,Stubborn,30,600,0.05
EUROPE,838,self_classification_archetype_model,Uninterested,10,600,0.016666666666666666
EUROPE,839,self_classification_archetype_model,Activist,65,602,0.1079734219269103
EUROPE,839,self_classification_archetype_model,Careful,189,602,0.313953488372093
EUROPE,839,self_classification_archetype_model,Early adopter,6,602,0.009966777408637873
EUROPE,839,self_classification_archetype_model,Fearful,93,602,0.15448504983388706
EUROPE,839,self_classification_archetype_model,Homo economicus,167,602,0.27740863787375414
EUROPE,839,self_classification_archetype_model,Influencer,21,602,0.03488372093023256
EUROPE,839,self_classification_archetype_model,None,9,602,0.014950166112956811
EUROPE,839,self_classification_archetype_model,Stubborn,34,602,0.05647840531561462
EUROPE,839,self_classification_archetype_model,Uninterested,18,602,0.029900332225913623
EUROPE,840,self_classification_archetype_model,Activist,62,595,0.10420168067226891
EUROPE,840,self_classification_archetype_model,Careful,181,595,0.3042016806722689
EUROPE,840,self_classification_archetype_model,Early adopter,8,595,0.013445378151260505
EUROPE,840,self_classification_archetype_model,Fearful,81,595,0.1361344537815126
EUROPE,840,self_classification_archetype_model,Homo economicus,180,595,0.3025210084033613
EUROPE,840,self_classification_archetype_model,Influencer,24,595,0.040336134453781515
EUROPE,840,self_classification_archetype_model,None,13,595,0.021848739495798318
EUROPE,840,self_classification_archetype_model,Stubborn,35,595,0.058823529411764705
EUROPE,840,self_classification_archetype_model,Uninterested,11,595,0.018487394957983194
EUROPE,841,self_classification_archetype_model,Activist,64,592,0.10810810810810811
EUROPE,841,self_classification_archetype_model,Careful,185,592,0.3125
EUROPE,841,self_classification_archetype_model,Early adopter,13,592,0.02195945945945946
EUROPE,841,self_classification_archetype_model,Fearful,81,592,0.13682432432432431
EUROPE,841,self_classification_archetype_model,Homo economicus,173,592,0.2922297297297297
EUROPE,841,self_classification_archetype_model,Influencer,27,592,0.04560810810810811
EUROPE,841,self_classification_archetype_model,None,8,592,0.013513513513513514
EUROPE,841,self_classification_archetype_model,Stubborn,29,592,0.048986486486486486
EUROPE,841,self_classification_archetype_model,Uninterested,12,592,0.02027027027027027
EUROPE,842,self_classification_archetype_model,Activist,72,608,0.11842105263157894
EUROPE,842,self_classification_archetype_model,Careful,182,608,0.2993421052631579
EUROPE,842,self_classification_archetype_model,Early adopter,8,608,0.013157894736842105
EUROPE,842,self_classification_archetype_model,Fearful,89,608,0.14638157894736842
EUROPE,842,self_classification_archetype_model,Homo economicus,172,608,0.28289473684210525
EUROPE,842,self_classification_archetype_model,Influencer,34,608,0.05592105263157895
EUROPE,842,self_classification_archetype_model,None,7,608,0.011513157894736841
EUROPE,842,self_classification_archetype_model,Stubborn,33,608,0.054276315789473686
EUROPE,842,self_classification_archetype_model,Uninterested,11,608,0.018092105263157895
EUROPE,843,self_classification_archetype_model,Activist,62,611,0.10147299509001637
