bootstrap_id,variable,category,n,total_n,prop
591,self_classification_archetype_model,None,18,630,0.02857142857142857
591,self_classification_archetype_model,Stubborn,43,630,0.06825396825396825
591,self_classification_archetype_model,Uninterested,20,630,0.031746031746031744
592,self_classification_archetype_model,Activist,63,615,0.1024390243902439
592,self_classification_archetype_model,Careful,178,615,0.2894308943089431
592,self_classification_archetype_model,Early adopter,12,615,0.01951219512195122
592,self_classification_archetype_model,Fearful,78,615,0.12682926829268293
592,self_classification_archetype_model,Homo economicus,178,615,0.2894308943089431
592,self_classification_archetype_model,Influencer,19,615,0.030894308943089432
592,self_classification_archetype_model,None,26,615,0.04227642276422764
592,self_classification_archetype_model,Stubborn,41,615,0.06666666666666667
592,self_classification_archetype_model,Uninterested,20,615,0.032520325203252036
593,self_classification_archetype_model,Activist,78,633,0.12322274881516587
593,self_classification_archetype_model,Careful,193,633,0.3048973143759874
593,self_classification_archetype_model,Early adopter,7,633,0.011058451816745656
593,self_classification_archetype_model,Fearful,91,633,0.14375987361769352
593,self_classification_archetype_model,Homo economicus,170,633,0.2685624012638231
593,self_classification_archetype_model,Influencer,26,633,0.04107424960505529
593,self_classification_archetype_model,None,15,633,0.023696682464454975
593,self_classification_archetype_model,Stubborn,32,633,0.05055292259083728
593,self_classification_archetype_model,Uninterested,21,633,0.03317535545023697
594,self_classification_archetype_model,Activist,68,625,0.1088
594,self_classification_archetype_model,Careful,195,625,0.312
594,self_classification_archetype_model,Early adopter,8,625,0.0128
594,self_classification_archetype_model,Fearful,94,625,0.1504
594,self_classification_archetype_model,Homo economicus,174,625,0.2784
594,self_classification_archetype_model,Influencer,22,625,0.0352
594,self_classification_archetype_model,None,21,625,0.0336
594,self_classification_archetype_model,Stubborn,28,625,0.0448
594,self_classification_archetype_model,Uninterested,15,625,0.024
595,self_classification_archetype_model,Activist,61,615,0.0991869918699187
595,self_classification_archetype_model,Careful,168,615,0.2731707317073171
595,self_classification_archetype_model,Early adopter,9,615,0.014634146341463415
595,self_classification_archetype_model,Fearful,100,615,0.16260162601626016
595,self_classification_archetype_model,Homo economicus,178,615,0.2894308943089431
595,self_classification_archetype_model,Influencer,25,615,0.04065040650406504
595,self_classification_archetype_model,None,18,615,0.02926829268292683
595,self_classification_archetype_model,Stubborn,39,615,0.06341463414634146
595,self_classification_archetype_model,Uninterested,17,615,0.027642276422764227
596,self_classification_archetype_model,Activist,69,613,0.11256117455138662
596,self_classification_archetype_model,Careful,197,613,0.32137030995106036
596,self_classification_archetype_model,Early adopter,6,613,0.009787928221859706
596,self_classification_archetype_model,Fearful,105,613,0.17128874388254486
596,self_classification_archetype_model,Homo economicus,142,613,0.23164763458401305
596,self_classification_archetype_model,Influencer,28,613,0.04567699836867863
596,self_classification_archetype_model,None,9,613,0.01468189233278956
596,self_classification_archetype_model,Stubborn,47,613,0.0766721044045677
596,self_classification_archetype_model,Uninterested,10,613,0.01631321370309951
597,self_classification_archetype_model,Activist,70,605,0.11570247933884298
597,self_classification_archetype_model,Careful,182,605,0.30082644628099175
597,self_classification_archetype_model,Early adopter,6,605,0.009917355371900827
597,self_classification_archetype_model,Fearful,89,605,0.14710743801652892
597,self_classification_archetype_model,Homo economicus,180,605,0.2975206611570248
597,self_classification_archetype_model,Influencer,25,605,0.04132231404958678
597,self_classification_archetype_model,None,10,605,0.01652892561983471
597,self_classification_archetype_model,Stubborn,29,605,0.047933884297520664
597,self_classification_archetype_model,Uninterested,14,605,0.023140495867768594
598,self_classification_archetype_model,Activist,80,625,0.128
598,self_classification_archetype_model,Careful,169,625,0.2704
598,self_classification_archetype_model,Early adopter,9,625,0.0144
598,self_classification_archetype_model,Fearful,86,625,0.1376
598,self_classification_archetype_model,Homo economicus,192,625,0.3072
598,self_classification_archetype_model,Influencer,26,625,0.0416
598,self_classification_archetype_model,None,11,625,0.0176
598,self_classification_archetype_model,Stubborn,38,625,0.0608
598,self_classification_archetype_model,Uninterested,14,625,0.0224
599,self_classification_archetype_model,Activist,64,605,0.10578512396694215
599,self_classification_archetype_model,Careful,176,605,0.2909090909090909
599,self_classification_archetype_model,Early adopter,10,605,0.01652892561983471
599,self_classification_archetype_model,Fearful,82,605,0.13553719008264462
599,self_classification_archetype_model,Homo economicus,173,605,0.2859504132231405
599,self_classification_archetype_model,Influencer,23,605,0.03801652892561983
599,self_classification_archetype_model,None,17,605,0.02809917355371901
599,self_classification_archetype_model,Stubborn,48,605,0.07933884297520662
599,self_classification_archetype_model,Uninterested,12,605,0.019834710743801654
600,self_classification_archetype_model,Activist,89,623,0.14285714285714285
600,self_classification_archetype_model,Careful,176,623,0.2825040128410915
600,self_classification_archetype_model,Early adopter,5,623,0.008025682182985553
600,self_classification_archetype_model,Fearful,84,623,0.1348314606741573
600,self_classification_archetype_model,Homo economicus,174,623,0.27929373996789725
600,self_classification_archetype_model,Influencer,28,623,0.0449438202247191
600,self_classification_archetype_model,None,13,623,0.02086677367576244
600,self_classification_archetype_model,Stubborn,35,623,0.056179775280898875
600,self_classification_archetype_model,Uninterested,19,623,0.030497592295345103
601,self_classification_archetype_model,Activist,81,598,0.1354515050167224
601,self_classification_archetype_model,Careful,148,598,0.24749163879598662
601,self_classification_archetype_model,Early adopter,4,598,0.006688963210702341
601,self_classification_archetype_model,Fearful,90,598,0.1505016722408027
601,self_classification_archetype_model,Homo economicus,191,598,0.3193979933110368
601,self_classification_archetype_model,Influencer,23,598,0.038461538461538464
601,self_classification_archetype_model,None,13,598,0.021739130434782608
601,self_classification_archetype_model,Stubborn,37,598,0.061872909698996656
601,self_classification_archetype_model,Uninterested,11,598,0.01839464882943144
602,self_classification_archetype_model,Activist,74,619,0.11954765751211632
602,self_classification_archetype_model,Careful,180,619,0.29079159935379645
602,self_classification_archetype_model,Early adopter,9,619,0.014539579967689823
602,self_classification_archetype_model,Fearful,80,619,0.12924071082390953
602,self_classification_archetype_model,Homo economicus,173,619,0.27948303715670436
602,self_classification_archetype_model,Influencer,29,619,0.046849757673667204
602,self_classification_archetype_model,None,19,619,0.030694668820678513
602,self_classification_archetype_model,Stubborn,45,619,0.07269789983844911
602,self_classification_archetype_model,Uninterested,10,619,0.01615508885298869
603,self_classification_archetype_model,Activist,72,618,0.11650485436893204
603,self_classification_archetype_model,Careful,190,618,0.3074433656957929
603,self_classification_archetype_model,Early adopter,14,618,0.022653721682847898
603,self_classification_archetype_model,Fearful,84,618,0.13592233009708737
603,self_classification_archetype_model,Homo economicus,175,618,0.28317152103559873
603,self_classification_archetype_model,Influencer,24,618,0.038834951456310676
603,self_classification_archetype_model,None,9,618,0.014563106796116505
603,self_classification_archetype_model,Stubborn,42,618,0.06796116504854369
603,self_classification_archetype_model,Uninterested,8,618,0.012944983818770227
604,self_classification_archetype_model,Activist,67,635,0.10551181102362205
604,self_classification_archetype_model,Careful,173,635,0.27244094488188975
604,self_classification_archetype_model,Early adopter,12,635,0.01889763779527559
604,self_classification_archetype_model,Fearful,90,635,0.14173228346456693
604,self_classification_archetype_model,Homo economicus,177,635,0.27874015748031494
604,self_classification_archetype_model,Influencer,33,635,0.05196850393700787
604,self_classification_archetype_model,None,17,635,0.026771653543307086
604,self_classification_archetype_model,Stubborn,46,635,0.07244094488188976
604,self_classification_archetype_model,Uninterested,20,635,0.031496062992125984
605,self_classification_archetype_model,Activist,75,635,0.11811023622047244
605,self_classification_archetype_model,Careful,173,635,0.27244094488188975
605,self_classification_archetype_model,Early adopter,11,635,0.01732283464566929
605,self_classification_archetype_model,Fearful,91,635,0.14330708661417324
605,self_classification_archetype_model,Homo economicus,175,635,0.27559055118110237
605,self_classification_archetype_model,Influencer,30,635,0.047244094488188976
605,self_classification_archetype_model,None,14,635,0.02204724409448819
605,self_classification_archetype_model,Stubborn,50,635,0.07874015748031496
605,self_classification_archetype_model,Uninterested,16,635,0.025196850393700787
606,self_classification_archetype_model,Activist,88,627,0.14035087719298245
606,self_classification_archetype_model,Careful,205,627,0.3269537480063796
606,self_classification_archetype_model,Early adopter,7,627,0.011164274322169059
606,self_classification_archetype_model,Fearful,83,627,0.13237639553429026
606,self_classification_archetype_model,Homo economicus,149,627,0.23763955342902712
