bootstrap_id,variable,category,n,total_n,prop
310,tenure_model,other,11,1000,0.011
310,tenure_model,owner_with_mortgage,385,1000,0.385
310,tenure_model,rent,208,1000,0.208
310,tenure_model,unknown,387,1000,0.387
311,tenure_model,conflict,0,1000,0
311,tenure_model,family_home,6,1000,0.006
311,tenure_model,other,7,1000,0.007
311,tenure_model,owner_with_mortgage,421,1000,0.421
311,tenure_model,rent,183,1000,0.183
311,tenure_model,unknown,383,1000,0.383
312,tenure_model,conflict,0,1000,0
312,tenure_model,family_home,9,1000,0.009
312,tenure_model,other,16,1000,0.016
312,tenure_model,owner_with_mortgage,405,1000,0.405
312,tenure_model,rent,180,1000,0.18
312,tenure_model,unknown,390,1000,0.39
313,tenure_model,conflict,1,1000,0.001
313,tenure_model,family_home,3,1000,0.003
313,tenure_model,other,11,1000,0.011
313,tenure_model,owner_with_mortgage,383,1000,0.383
313,tenure_model,rent,209,1000,0.209
313,tenure_model,unknown,393,1000,0.393
314,tenure_model,conflict,0,1000,0
314,tenure_model,family_home,5,1000,0.005
314,tenure_model,other,15,1000,0.015
314,tenure_model,owner_with_mortgage,395,1000,0.395
314,tenure_model,rent,203,1000,0.203
314,tenure_model,unknown,382,1000,0.382
315,tenure_model,conflict,1,1000,0.001
315,tenure_model,family_home,4,1000,0.004
315,tenure_model,other,16,1000,0.016
315,tenure_model,owner_with_mortgage,408,1000,0.408
315,tenure_model,rent,208,1000,0.208
315,tenure_model,unknown,363,1000,0.363
316,tenure_model,conflict,0,1000,0
316,tenure_model,family_home,6,1000,0.006
316,tenure_model,other,14,1000,0.014
316,tenure_model,owner_with_mortgage,393,1000,0.393
316,tenure_model,rent,181,1000,0.181
316,tenure_model,unknown,406,1000,0.406
317,tenure_model,conflict,0,1000,0
317,tenure_model,family_home,10,1000,0.01
317,tenure_model,other,7,1000,0.007
317,tenure_model,owner_with_mortgage,412,1000,0.412
317,tenure_model,rent,196,1000,0.196
317,tenure_model,unknown,375,1000,0.375
318,tenure_model,conflict,0,1000,0
318,tenure_model,family_home,6,1000,0.006
318,tenure_model,other,11,1000,0.011
318,tenure_model,owner_with_mortgage,417,1000,0.417
318,tenure_model,rent,167,1000,0.167
318,tenure_model,unknown,399,1000,0.399
319,tenure_model,conflict,0,1000,0
319,tenure_model,family_home,5,1000,0.005
319,tenure_model,other,18,1000,0.018
319,tenure_model,owner_with_mortgage,357,1000,0.357
319,tenure_model,rent,220,1000,0.22
319,tenure_model,unknown,400,1000,0.4
320,tenure_model,conflict,1,1000,0.001
320,tenure_model,family_home,4,1000,0.004
320,tenure_model,other,19,1000,0.019
320,tenure_model,owner_with_mortgage,383,1000,0.383
320,tenure_model,rent,209,1000,0.209
320,tenure_model,unknown,384,1000,0.384
321,tenure_model,conflict,0,1000,0
321,tenure_model,family_home,12,1000,0.012
321,tenure_model,other,10,1000,0.01
321,tenure_model,owner_with_mortgage,397,1000,0.397
321,tenure_model,rent,197,1000,0.197
321,tenure_model,unknown,384,1000,0.384
322,tenure_model,conflict,2,1000,0.002
322,tenure_model,family_home,15,1000,0.015
322,tenure_model,other,17,1000,0.017
322,tenure_model,owner_with_mortgage,382,1000,0.382
322,tenure_model,rent,183,1000,0.183
322,tenure_model,unknown,401,1000,0.401
323,tenure_model,conflict,0,1000,0
323,tenure_model,family_home,3,1000,0.003
323,tenure_model,other,13,1000,0.013
323,tenure_model,owner_with_mortgage,421,1000,0.421
323,tenure_model,rent,170,1000,0.17
323,tenure_model,unknown,393,1000,0.393
324,tenure_model,conflict,1,1000,0.001
324,tenure_model,family_home,7,1000,0.007
324,tenure_model,other,12,1000,0.012
324,tenure_model,owner_with_mortgage,408,1000,0.408
324,tenure_model,rent,200,1000,0.2
324,tenure_model,unknown,372,1000,0.372
325,tenure_model,conflict,1,1000,0.001
325,tenure_model,family_home,5,1000,0.005
325,tenure_model,other,18,1000,0.018
325,tenure_model,owner_with_mortgage,418,1000,0.418
325,tenure_model,rent,194,1000,0.194
325,tenure_model,unknown,364,1000,0.364
326,tenure_model,conflict,1,1000,0.001
326,tenure_model,family_home,13,1000,0.013
326,tenure_model,other,13,1000,0.013
326,tenure_model,owner_with_mortgage,370,1000,0.37
326,tenure_model,rent,217,1000,0.217
326,tenure_model,unknown,386,1000,0.386
327,tenure_model,conflict,0,1000,0
327,tenure_model,family_home,7,1000,0.007
327,tenure_model,other,21,1000,0.021
327,tenure_model,owner_with_mortgage,396,1000,0.396
327,tenure_model,rent,179,1000,0.179
327,tenure_model,unknown,397,1000,0.397
328,tenure_model,conflict,0,1000,0
328,tenure_model,family_home,10,1000,0.01
328,tenure_model,other,14,1000,0.014
328,tenure_model,owner_with_mortgage,400,1000,0.4
328,tenure_model,rent,197,1000,0.197
328,tenure_model,unknown,379,1000,0.379
329,tenure_model,conflict,0,1000,0
329,tenure_model,family_home,5,1000,0.005
329,tenure_model,other,13,1000,0.013
329,tenure_model,owner_with_mortgage,381,1000,0.381
329,tenure_model,rent,206,1000,0.206
329,tenure_model,unknown,395,1000,0.395
330,tenure_model,conflict,0,1000,0
330,tenure_model,family_home,5,1000,0.005
330,tenure_model,other,19,1000,0.019
330,tenure_model,owner_with_mortgage,391,1000,0.391
330,tenure_model,rent,198,1000,0.198
330,tenure_model,unknown,387,1000,0.387
331,tenure_model,conflict,2,1000,0.002
331,tenure_model,family_home,1,1000,0.001
331,tenure_model,other,14,1000,0.014
331,tenure_model,owner_with_mortgage,416,1000,0.416
331,tenure_model,rent,185,1000,0.185
331,tenure_model,unknown,382,1000,0.382
332,tenure_model,conflict,0,1000,0
332,tenure_model,family_home,9,1000,0.009
332,tenure_model,other,16,1000,0.016
332,tenure_model,owner_with_mortgage,378,1000,0.378
332,tenure_model,rent,214,1000,0.214
332,tenure_model,unknown,383,1000,0.383
333,tenure_model,conflict,0,1000,0
333,tenure_model,family_home,5,1000,0.005
333,tenure_model,other,13,1000,0.013
333,tenure_model,owner_with_mortgage,403,1000,0.403
333,tenure_model,rent,193,1000,0.193
333,tenure_model,unknown,386,1000,0.386
334,tenure_model,conflict,0,1000,0
334,tenure_model,family_home,9,1000,0.009
334,tenure_model,other,11,1000,0.011
334,tenure_model,owner_with_mortgage,411,1000,0.411
334,tenure_model,rent,183,1000,0.183
334,tenure_model,unknown,386,1000,0.386
335,tenure_model,conflict,0,1000,0
335,tenure_model,family_home,6,1000,0.006
335,tenure_model,other,14,1000,0.014
335,tenure_model,owner_with_mortgage,428,1000,0.428
335,tenure_model,rent,188,1000,0.188
335,tenure_model,unknown,364,1000,0.364
336,tenure_model,conflict,0,1000,0
336,tenure_model,family_home,11,1000,0.011
336,tenure_model,other,11,1000,0.011
336,tenure_model,owner_with_mortgage,390,1000,0.39
336,tenure_model,rent,197,1000,0.197
336,tenure_model,unknown,391,1000,0.391
337,tenure_model,conflict,0,1000,0
337,tenure_model,family_home,8,1000,0.008
337,tenure_model,other,10,1000,0.01
337,tenure_model,owner_with_mortgage,397,1000,0.397
337,tenure_model,rent,193,1000,0.193
337,tenure_model,unknown,392,1000,0.392
338,tenure_model,conflict,1,1000,0.001
338,tenure_model,family_home,10,1000,0.01
338,tenure_model,other,11,1000,0.011
338,tenure_model,owner_with_mortgage,408,1000,0.408
338,tenure_model,rent,203,1000,0.203
338,tenure_model,unknown,367,1000,0.367
339,tenure_model,conflict,1,1000,0.001
339,tenure_model,family_home,10,1000,0.01
339,tenure_model,other,14,1000,0.014
339,tenure_model,owner_with_mortgage,408,1000,0.408
339,tenure_model,rent,184,1000,0.184
339,tenure_model,unknown,383,1000,0.383
340,tenure_model,conflict,1,1000,0.001
340,tenure_model,family_home,5,1000,0.005
340,tenure_model,other,13,1000,0.013
340,tenure_model,owner_with_mortgage,414,1000,0.414
340,tenure_model,rent,200,1000,0.2
340,tenure_model,unknown,367,1000,0.367
341,tenure_model,conflict,1,1000,0.001
341,tenure_model,family_home,7,1000,0.007
341,tenure_model,other,22,1000,0.022
341,tenure_model,owner_with_mortgage,397,1000,0.397
341,tenure_model,rent,179,1000,0.179
341,tenure_model,unknown,394,1000,0.394
342,tenure_model,conflict,0,1000,0
342,tenure_model,family_home,4,1000,0.004
342,tenure_model,other,10,1000,0.01
342,tenure_model,owner_with_mortgage,395,1000,0.395
342,tenure_model,rent,197,1000,0.197
342,tenure_model,unknown,394,1000,0.394
343,tenure_model,conflict,1,1000,0.001
343,tenure_model,family_home,13,1000,0.013
343,tenure_model,other,7,1000,0.007
343,tenure_model,owner_with_mortgage,399,1000,0.399
343,tenure_model,rent,177,1000,0.177
343,tenure_model,unknown,403,1000,0.403
344,tenure_model,conflict,0,1000,0
344,tenure_model,family_home,8,1000,0.008
344,tenure_model,other,9,1000,0.009
344,tenure_model,owner_with_mortgage,432,1000,0.432
344,tenure_model,rent,188,1000,0.188
344,tenure_model,unknown,363,1000,0.363
345,tenure_model,conflict,1,1000,0.001
345,tenure_model,family_home,6,1000,0.006
345,tenure_model,other,12,1000,0.012
345,tenure_model,owner_with_mortgage,377,1000,0.377
345,tenure_model,rent,217,1000,0.217
345,tenure_model,unknown,387,1000,0.387
346,tenure_model,conflict,0,1000,0
346,tenure_model,family_home,7,1000,0.007
346,tenure_model,other,11,1000,0.011
346,tenure_model,owner_with_mortgage,393,1000,0.393
346,tenure_model,rent,208,1000,0.208
346,tenure_model,unknown,381,1000,0.381
347,tenure_model,conflict,0,1000,0
347,tenure_model,family_home,5,1000,0.005
347,tenure_model,other,21,1000,0.021
347,tenure_model,owner_with_mortgage,398,1000,0.398
347,tenure_model,rent,188,1000,0.188
347,tenure_model,unknown,388,1000,0.388
348,tenure_model,conflict,1,1000,0.001
348,tenure_model,family_home,7,1000,0.007
348,tenure_model,other,9,1000,0.009
348,tenure_model,owner_with_mortgage,387,1000,0.387
348,tenure_model,rent,213,1000,0.213
348,tenure_model,unknown,383,1000,0.383
349,tenure_model,conflict,1,1000,0.001
349,tenure_model,family_home,9,1000,0.009
349,tenure_model,other,16,1000,0.016
349,tenure_model,owner_with_mortgage,403,1000,0.403
349,tenure_model,rent,206,1000,0.206
349,tenure_model,unknown,365,1000,0.365
350,tenure_model,conflict,0,1000,0
350,tenure_model,family_home,3,1000,0.003
350,tenure_model,other,9,1000,0.009
350,tenure_model,owner_with_mortgage,412,1000,0.412
350,tenure_model,rent,195,1000,0.195
350,tenure_model,unknown,381,1000,0.381
351,tenure_model,conflict,0,1000,0
351,tenure_model,family_home,12,1000,0.012
351,tenure_model,other,16,1000,0.016
351,tenure_model,owner_with_mortgage,391,1000,0.391
351,tenure_model,rent,199,1000,0.199
351,tenure_model,unknown,382,1000,0.382
352,tenure_model,conflict,0,1000,0
352,tenure_model,family_home,7,1000,0.007
352,tenure_model,other,15,1000,0.015
352,tenure_model,owner_with_mortgage,384,1000,0.384
352,tenure_model,rent,194,1000,0.194
352,tenure_model,unknown,400,1000,0.4
353,tenure_model,conflict,0,1000,0
353,tenure_model,family_home,4,1000,0.004
353,tenure_model,other,18,1000,0.018
353,tenure_model,owner_with_mortgage,413,1000,0.413
353,tenure_model,rent,193,1000,0.193
353,tenure_model,unknown,372,1000,0.372
354,tenure_model,conflict,0,1000,0
354,tenure_model,family_home,6,1000,0.006
354,tenure_model,other,17,1000,0.017
354,tenure_model,owner_with_mortgage,411,1000,0.411
354,tenure_model,rent,189,1000,0.189
354,tenure_model,unknown,377,1000,0.377
355,tenure_model,conflict,0,1000,0
355,tenure_model,family_home,8,1000,0.008
355,tenure_model,other,19,1000,0.019
355,tenure_model,owner_with_mortgage,402,1000,0.402
355,tenure_model,rent,189,1000,0.189
355,tenure_model,unknown,382,1000,0.382
356,tenure_model,conflict,0,1000,0
356,tenure_model,family_home,8,1000,0.008
356,tenure_model,other,17,1000,0.017
356,tenure_model,owner_with_mortgage,418,1000,0.418
356,tenure_model,rent,184,1000,0.184
356,tenure_model,unknown,373,1000,0.373
357,tenure_model,conflict,0,1000,0
357,tenure_model,family_home,11,1000,0.011
357,tenure_model,other,11,1000,0.011
357,tenure_model,owner_with_mortgage,409,1000,0.409
357,tenure_model,rent,176,1000,0.176
357,tenure_model,unknown,393,1000,0.393
358,tenure_model,conflict,0,1000,0
358,tenure_model,family_home,9,1000,0.009
358,tenure_model,other,9,1000,0.009
358,tenure_model,owner_with_mortgage,404,1000,0.404
358,tenure_model,rent,203,1000,0.203
358,tenure_model,unknown,375,1000,0.375
359,tenure_model,conflict,0,1000,0
359,tenure_model,family_home,13,1000,0.013
359,tenure_model,other,8,1000,0.008
359,tenure_model,owner_with_mortgage,405,1000,0.405
359,tenure_model,rent,210,1000,0.21
359,tenure_model,unknown,364,1000,0.364
360,tenure_model,conflict,1,1000,0.001
360,tenure_model,family_home,10,1000,0.01
360,tenure_model,other,12,1000,0.012
360,tenure_model,owner_with_mortgage,395,1000,0.395
360,tenure_model,rent,198,1000,0.198
360,tenure_model,unknown,384,1000,0.384
361,tenure_model,conflict,0,1000,0
361,tenure_model,family_home,8,1000,0.008
361,tenure_model,other,14,1000,0.014
361,tenure_model,owner_with_mortgage,404,1000,0.404
361,tenure_model,rent,198,1000,0.198
361,tenure_model,unknown,376,1000,0.376
362,tenure_model,conflict,0,1000,0
362,tenure_model,family_home,10,1000,0.01
362,tenure_model,other,17,1000,0.017
362,tenure_model,owner_with_mortgage,414,1000,0.414
362,tenure_model,rent,185,1000,0.185
362,tenure_model,unknown,374,1000,0.374
363,tenure_model,conflict,1,1000,0.001
363,tenure_model,family_home,8,1000,0.008
363,tenure_model,other,22,1000,0.022
363,tenure_model,owner_with_mortgage,374,1000,0.374
363,tenure_model,rent,198,1000,0.198
363,tenure_model,unknown,397,1000,0.397
364,tenure_model,conflict,0,1000,0
364,tenure_model,family_home,11,1000,0.011
364,tenure_model,other,12,1000,0.012
364,tenure_model,owner_with_mortgage,400,1000,0.4
364,tenure_model,rent,195,1000,0.195
364,tenure_model,unknown,382,1000,0.382
365,tenure_model,conflict,0,1000,0
365,tenure_model,family_home,5,1000,0.005
365,tenure_model,other,13,1000,0.013
365,tenure_model,owner_with_mortgage,376,1000,0.376
365,tenure_model,rent,227,1000,0.227
365,tenure_model,unknown,379,1000,0.379
366,tenure_model,conflict,1,1000,0.001
366,tenure_model,family_home,7,1000,0.007
366,tenure_model,other,12,1000,0.012
366,tenure_model,owner_with_mortgage,415,1000,0.415
366,tenure_model,rent,173,1000,0.173
366,tenure_model,unknown,392,1000,0.392
367,tenure_model,conflict,0,1000,0
367,tenure_model,family_home,9,1000,0.009
367,tenure_model,other,21,1000,0.021
367,tenure_model,owner_with_mortgage,401,1000,0.401
367,tenure_model,rent,190,1000,0.19
367,tenure_model,unknown,379,1000,0.379
368,tenure_model,conflict,0,1000,0
368,tenure_model,family_home,4,1000,0.004
368,tenure_model,other,16,1000,0.016
368,tenure_model,owner_with_mortgage,404,1000,0.404
368,tenure_model,rent,187,1000,0.187
368,tenure_model,unknown,389,1000,0.389
369,tenure_model,conflict,0,1000,0
369,tenure_model,family_home,10,1000,0.01
369,tenure_model,other,26,1000,0.026
369,tenure_model,owner_with_mortgage,375,1000,0.375
369,tenure_model,rent,202,1000,0.202
369,tenure_model,unknown,387,1000,0.387
370,tenure_model,conflict,0,1000,0
370,tenure_model,family_home,6,1000,0.006
370,tenure_model,other,10,1000,0.01
370,tenure_model,owner_with_mortgage,390,1000,0.39
370,tenure_model,rent,207,1000,0.207
370,tenure_model,unknown,387,1000,0.387
371,tenure_model,conflict,0,1000,0
371,tenure_model,family_home,7,1000,0.007
371,tenure_model,other,22,1000,0.022
371,tenure_model,owner_with_mortgage,390,1000,0.39
371,tenure_model,rent,220,1000,0.22
371,tenure_model,unknown,361,1000,0.361
372,tenure_model,conflict,0,1000,0
372,tenure_model,family_home,9,1000,0.009
372,tenure_model,other,16,1000,0.016
372,tenure_model,owner_with_mortgage,410,1000,0.41
372,tenure_model,rent,209,1000,0.209
372,tenure_model,unknown,356,1000,0.356
373,tenure_model,conflict,0,1000,0
373,tenure_model,family_home,9,1000,0.009
373,tenure_model,other,12,1000,0.012
373,tenure_model,owner_with_mortgage,392,1000,0.392
373,tenure_model,rent,200,1000,0.2
373,tenure_model,unknown,387,1000,0.387
374,tenure_model,conflict,0,1000,0
374,tenure_model,family_home,2,1000,0.002
374,tenure_model,other,9,1000,0.009
374,tenure_model,owner_with_mortgage,423,1000,0.423
374,tenure_model,rent,184,1000,0.184
374,tenure_model,unknown,382,1000,0.382
375,tenure_model,conflict,0,1000,0
375,tenure_model,family_home,7,1000,0.007
375,tenure_model,other,13,1000,0.013
375,tenure_model,owner_with_mortgage,391,1000,0.391
375,tenure_model,rent,197,1000,0.197
375,tenure_model,unknown,392,1000,0.392
376,tenure_model,conflict,3,1000,0.003
376,tenure_model,family_home,8,1000,0.008
376,tenure_model,other,8,1000,0.008
376,tenure_model,owner_with_mortgage,397,1000,0.397
376,tenure_model,rent,188,1000,0.188
376,tenure_model,unknown,396,1000,0.396
377,tenure_model,conflict,0,1000,0
377,tenure_model,family_home,11,1000,0.011
377,tenure_model,other,8,1000,0.008
377,tenure_model,owner_with_mortgage,411,1000,0.411
377,tenure_model,rent,176,1000,0.176
377,tenure_model,unknown,394,1000,0.394
378,tenure_model,conflict,0,1000,0
378,tenure_model,family_home,8,1000,0.008
378,tenure_model,other,14,1000,0.014
378,tenure_model,owner_with_mortgage,395,1000,0.395
378,tenure_model,rent,191,1000,0.191
378,tenure_model,unknown,392,1000,0.392
379,tenure_model,conflict,1,1000,0.001
379,tenure_model,family_home,9,1000,0.009
379,tenure_model,other,14,1000,0.014
379,tenure_model,owner_with_mortgage,401,1000,0.401
379,tenure_model,rent,197,1000,0.197
379,tenure_model,unknown,378,1000,0.378
380,tenure_model,conflict,0,1000,0
380,tenure_model,family_home,6,1000,0.006
380,tenure_model,other,17,1000,0.017
380,tenure_model,owner_with_mortgage,401,1000,0.401
380,tenure_model,rent,186,1000,0.186
380,tenure_model,unknown,390,1000,0.39
381,tenure_model,conflict,0,1000,0
381,tenure_model,family_home,9,1000,0.009
381,tenure_model,other,5,1000,0.005
381,tenure_model,owner_with_mortgage,386,1000,0.386
381,tenure_model,rent,210,1000,0.21
381,tenure_model,unknown,390,1000,0.39
382,tenure_model,conflict,0,1000,0
382,tenure_model,family_home,7,1000,0.007
382,tenure_model,other,9,1000,0.009
382,tenure_model,owner_with_mortgage,401,1000,0.401
382,tenure_model,rent,187,1000,0.187
382,tenure_model,unknown,396,1000,0.396
383,tenure_model,conflict,1,1000,0.001
383,tenure_model,family_home,9,1000,0.009
383,tenure_model,other,16,1000,0.016
383,tenure_model,owner_with_mortgage,398,1000,0.398
383,tenure_model,rent,190,1000,0.19
383,tenure_model,unknown,386,1000,0.386
384,tenure_model,conflict,0,1000,0
384,tenure_model,family_home,17,1000,0.017
384,tenure_model,other,13,1000,0.013
384,tenure_model,owner_with_mortgage,398,1000,0.398
384,tenure_model,rent,197,1000,0.197
384,tenure_model,unknown,375,1000,0.375
385,tenure_model,conflict,2,1000,0.002
385,tenure_model,family_home,6,1000,0.006
385,tenure_model,other,14,1000,0.014
385,tenure_model,owner_with_mortgage,405,1000,0.405
