bootstrap_id,comparison_region,subsample,n_draws,n_unique_people,unique_share
122,EUROPE,RENOVISOR,616,398,0.6461038961038961
122,EUROPE,WHY_EUROPE,143,130,0.9090909090909091
122,LATAM,WHY_LATAM,608,265,0.43585526315789475
123,EUROPE,DIEGO,238,217,0.9117647058823529
123,EUROPE,RENOVISOR,630,399,0.6333333333333333
123,EUROPE,WHY_EUROPE,132,120,0.9090909090909091
123,LATAM,WHY_LATAM,608,267,0.43914473684210525
124,EUROPE,DIEGO,249,233,0.9357429718875502
124,EUROPE,RENOVISOR,599,367,0.6126878130217028
124,EUROPE,WHY_EUROPE,152,136,0.8947368421052632
124,LATAM,WHY_LATAM,608,282,0.46381578947368424
125,EUROPE,DIEGO,250,231,0.924
125,EUROPE,RENOVISOR,607,385,0.6342668863261944
125,EUROPE,WHY_EUROPE,143,130,0.9090909090909091
125,LATAM,WHY_LATAM,608,261,0.4292763157894737
126,EUROPE,DIEGO,227,211,0.9295154185022027
126,EUROPE,RENOVISOR,623,405,0.6500802568218299
126,EUROPE,WHY_EUROPE,150,142,0.9466666666666667
126,LATAM,WHY_LATAM,608,265,0.43585526315789475
127,EUROPE,DIEGO,244,232,0.9508196721311475
127,EUROPE,RENOVISOR,618,390,0.6310679611650486
127,EUROPE,WHY_EUROPE,138,126,0.9130434782608695
127,LATAM,WHY_LATAM,608,267,0.43914473684210525
128,EUROPE,DIEGO,244,228,0.9344262295081968
128,EUROPE,RENOVISOR,615,392,0.6373983739837399
128,EUROPE,WHY_EUROPE,141,129,0.9148936170212766
128,LATAM,WHY_LATAM,608,271,0.4457236842105263
129,EUROPE,DIEGO,255,229,0.8980392156862745
129,EUROPE,RENOVISOR,598,376,0.6287625418060201
129,EUROPE,WHY_EUROPE,147,134,0.9115646258503401
129,LATAM,WHY_LATAM,608,265,0.43585526315789475
130,EUROPE,DIEGO,262,243,0.9274809160305344
130,EUROPE,RENOVISOR,611,395,0.646481178396072
130,EUROPE,WHY_EUROPE,127,119,0.937007874015748
130,LATAM,WHY_LATAM,608,264,0.4342105263157895
131,EUROPE,DIEGO,238,219,0.9201680672268907
131,EUROPE,RENOVISOR,616,391,0.6347402597402597
131,EUROPE,WHY_EUROPE,146,133,0.910958904109589
131,LATAM,WHY_LATAM,608,253,0.4161184210526316
132,EUROPE,DIEGO,237,226,0.9535864978902954
132,EUROPE,RENOVISOR,618,386,0.6245954692556634
132,EUROPE,WHY_EUROPE,145,139,0.9586206896551724
132,LATAM,WHY_LATAM,608,272,0.4473684210526316
133,EUROPE,DIEGO,243,228,0.9382716049382716
133,EUROPE,RENOVISOR,609,382,0.6272577996715928
133,EUROPE,WHY_EUROPE,148,138,0.9324324324324325
133,LATAM,WHY_LATAM,608,267,0.43914473684210525
134,EUROPE,DIEGO,249,230,0.9236947791164659
134,EUROPE,RENOVISOR,619,387,0.6252019386106623
134,EUROPE,WHY_EUROPE,132,117,0.8863636363636364
134,LATAM,WHY_LATAM,608,274,0.4506578947368421
135,EUROPE,DIEGO,256,239,0.93359375
135,EUROPE,RENOVISOR,605,391,0.6462809917355372
135,EUROPE,WHY_EUROPE,139,123,0.8848920863309353
135,LATAM,WHY_LATAM,608,261,0.4292763157894737
136,EUROPE,DIEGO,249,224,0.8995983935742972
136,EUROPE,RENOVISOR,608,388,0.6381578947368421
136,EUROPE,WHY_EUROPE,143,127,0.8881118881118881
136,LATAM,WHY_LATAM,608,267,0.43914473684210525
137,EUROPE,DIEGO,263,236,0.8973384030418251
137,EUROPE,RENOVISOR,603,374,0.6202321724709784
137,EUROPE,WHY_EUROPE,134,124,0.9253731343283582
137,LATAM,WHY_LATAM,608,268,0.4407894736842105
138,EUROPE,DIEGO,243,226,0.9300411522633745
138,EUROPE,RENOVISOR,609,384,0.6305418719211823
138,EUROPE,WHY_EUROPE,148,131,0.8851351351351351
138,LATAM,WHY_LATAM,608,267,0.43914473684210525
139,EUROPE,DIEGO,257,241,0.9377431906614786
139,EUROPE,RENOVISOR,615,389,0.6325203252032521
139,EUROPE,WHY_EUROPE,128,121,0.9453125
139,LATAM,WHY_LATAM,608,263,0.43256578947368424
140,EUROPE,DIEGO,263,243,0.9239543726235742
140,EUROPE,RENOVISOR,614,389,0.6335504885993485
140,EUROPE,WHY_EUROPE,123,113,0.9186991869918699
140,LATAM,WHY_LATAM,608,265,0.43585526315789475
141,EUROPE,DIEGO,240,218,0.9083333333333333
141,EUROPE,RENOVISOR,615,388,0.6308943089430894
141,EUROPE,WHY_EUROPE,145,135,0.9310344827586207
141,LATAM,WHY_LATAM,608,274,0.4506578947368421
142,EUROPE,DIEGO,246,225,0.9146341463414634
142,EUROPE,RENOVISOR,619,389,0.6284329563812601
142,EUROPE,WHY_EUROPE,135,123,0.9111111111111111
142,LATAM,WHY_LATAM,608,264,0.4342105263157895
143,EUROPE,DIEGO,250,233,0.932
143,EUROPE,RENOVISOR,617,395,0.640194489465154
143,EUROPE,WHY_EUROPE,133,122,0.9172932330827067
143,LATAM,WHY_LATAM,608,270,0.4440789473684211
144,EUROPE,DIEGO,262,236,0.9007633587786259
144,EUROPE,RENOVISOR,607,375,0.6177924217462932
144,EUROPE,WHY_EUROPE,131,126,0.9618320610687023
144,LATAM,WHY_LATAM,608,271,0.4457236842105263
145,EUROPE,DIEGO,235,216,0.9191489361702128
145,EUROPE,RENOVISOR,628,390,0.6210191082802548
145,EUROPE,WHY_EUROPE,137,131,0.9562043795620438
145,LATAM,WHY_LATAM,608,271,0.4457236842105263
146,EUROPE,DIEGO,262,248,0.9465648854961832
146,EUROPE,RENOVISOR,611,393,0.6432078559738135
146,EUROPE,WHY_EUROPE,127,118,0.9291338582677166
146,LATAM,WHY_LATAM,608,274,0.4506578947368421
147,EUROPE,DIEGO,244,223,0.9139344262295082
147,EUROPE,RENOVISOR,626,407,0.6501597444089456
147,EUROPE,WHY_EUROPE,130,120,0.9230769230769231
147,LATAM,WHY_LATAM,608,278,0.45723684210526316
148,EUROPE,DIEGO,246,227,0.9227642276422764
148,EUROPE,RENOVISOR,619,382,0.617124394184168
148,EUROPE,WHY_EUROPE,135,131,0.9703703703703703
148,LATAM,WHY_LATAM,608,258,0.4243421052631579
149,EUROPE,DIEGO,260,242,0.9307692307692308
149,EUROPE,RENOVISOR,609,395,0.6486042692939245
149,EUROPE,WHY_EUROPE,131,123,0.9389312977099237
149,LATAM,WHY_LATAM,608,276,0.45394736842105265
150,EUROPE,DIEGO,245,234,0.9551020408163265
150,EUROPE,RENOVISOR,614,391,0.6368078175895765
150,EUROPE,WHY_EUROPE,141,129,0.9148936170212766
150,LATAM,WHY_LATAM,608,265,0.43585526315789475
151,EUROPE,DIEGO,242,227,0.9380165289256198
151,EUROPE,RENOVISOR,615,402,0.6536585365853659
151,EUROPE,WHY_EUROPE,143,132,0.9230769230769231
151,LATAM,WHY_LATAM,608,269,0.44243421052631576
152,EUROPE,DIEGO,240,227,0.9458333333333333
152,EUROPE,RENOVISOR,598,387,0.6471571906354515
152,EUROPE,WHY_EUROPE,162,149,0.9197530864197531
152,LATAM,WHY_LATAM,608,264,0.4342105263157895
153,EUROPE,DIEGO,256,234,0.9140625
153,EUROPE,RENOVISOR,611,390,0.6382978723404256
153,EUROPE,WHY_EUROPE,133,120,0.9022556390977443
153,LATAM,WHY_LATAM,608,260,0.4276315789473684
154,EUROPE,DIEGO,267,249,0.9325842696629213
154,EUROPE,RENOVISOR,601,385,0.6405990016638935
154,EUROPE,WHY_EUROPE,132,124,0.9393939393939394
154,LATAM,WHY_LATAM,608,271,0.4457236842105263
155,EUROPE,DIEGO,238,219,0.9201680672268907
155,EUROPE,RENOVISOR,621,399,0.642512077294686
155,EUROPE,WHY_EUROPE,141,132,0.9361702127659575
155,LATAM,WHY_LATAM,608,275,0.45230263157894735
156,EUROPE,DIEGO,264,240,0.9090909090909091
156,EUROPE,RENOVISOR,610,390,0.639344262295082
156,EUROPE,WHY_EUROPE,126,120,0.9523809523809523
156,LATAM,WHY_LATAM,608,273,0.44901315789473684
157,EUROPE,DIEGO,247,227,0.9190283400809717
157,EUROPE,RENOVISOR,614,392,0.6384364820846905
157,EUROPE,WHY_EUROPE,139,131,0.9424460431654677
157,LATAM,WHY_LATAM,608,264,0.4342105263157895
158,EUROPE,DIEGO,248,230,0.9274193548387096
158,EUROPE,RENOVISOR,610,387,0.6344262295081967
158,EUROPE,WHY_EUROPE,142,136,0.9577464788732394
158,LATAM,WHY_LATAM,608,268,0.4407894736842105
159,EUROPE,DIEGO,241,226,0.9377593360995851
159,EUROPE,RENOVISOR,609,384,0.6305418719211823
159,EUROPE,WHY_EUROPE,150,135,0.9
159,LATAM,WHY_LATAM,608,265,0.43585526315789475
160,EUROPE,DIEGO,235,218,0.9276595744680851
160,EUROPE,RENOVISOR,629,391,0.6216216216216216
160,EUROPE,WHY_EUROPE,136,118,0.8676470588235294
160,LATAM,WHY_LATAM,608,264,0.4342105263157895
161,EUROPE,DIEGO,261,238,0.9118773946360154
161,EUROPE,RENOVISOR,611,374,0.6121112929623568
161,EUROPE,WHY_EUROPE,128,116,0.90625
161,LATAM,WHY_LATAM,608,251,0.4128289473684211
162,EUROPE,DIEGO,259,241,0.9305019305019305
162,EUROPE,RENOVISOR,599,393,0.656093489148581
162,EUROPE,WHY_EUROPE,142,127,0.8943661971830986
162,LATAM,WHY_LATAM,608,269,0.44243421052631576
163,EUROPE,DIEGO,267,251,0.9400749063670412
163,EUROPE,RENOVISOR,596,378,0.6342281879194631
163,EUROPE,WHY_EUROPE,137,128,0.9343065693430657
163,LATAM,WHY_LATAM,608,278,0.45723684210526316
164,EUROPE,DIEGO,236,215,0.9110169491525424
164,EUROPE,RENOVISOR,615,383,0.6227642276422765
164,EUROPE,WHY_EUROPE,149,139,0.9328859060402684
164,LATAM,WHY_LATAM,608,269,0.44243421052631576
165,EUROPE,DIEGO,265,247,0.9320754716981132
165,EUROPE,RENOVISOR,610,395,0.6475409836065574
165,EUROPE,WHY_EUROPE,125,115,0.92
165,LATAM,WHY_LATAM,608,261,0.4292763157894737
166,EUROPE,DIEGO,241,228,0.946058091286307
166,EUROPE,RENOVISOR,620,393,0.6338709677419355
166,EUROPE,WHY_EUROPE,139,119,0.8561151079136691
166,LATAM,WHY_LATAM,608,276,0.45394736842105265
167,EUROPE,DIEGO,252,232,0.9206349206349206
167,EUROPE,RENOVISOR,605,399,0.6595041322314049
167,EUROPE,WHY_EUROPE,143,129,0.9020979020979021
167,LATAM,WHY_LATAM,608,275,0.45230263157894735
168,EUROPE,DIEGO,243,220,0.9053497942386831
168,EUROPE,RENOVISOR,626,394,0.6293929712460063
168,EUROPE,WHY_EUROPE,131,124,0.9465648854961832
168,LATAM,WHY_LATAM,608,275,0.45230263157894735
169,EUROPE,DIEGO,251,235,0.9362549800796812
169,EUROPE,RENOVISOR,613,388,0.632952691680261
169,EUROPE,WHY_EUROPE,136,129,0.9485294117647058
169,LATAM,WHY_LATAM,608,259,0.42598684210526316
170,EUROPE,DIEGO,264,239,0.9053030303030303
170,EUROPE,RENOVISOR,603,384,0.6368159203980099
170,EUROPE,WHY_EUROPE,133,122,0.9172932330827067
170,LATAM,WHY_LATAM,608,258,0.4243421052631579
171,EUROPE,DIEGO,263,237,0.9011406844106464
171,EUROPE,RENOVISOR,608,382,0.6282894736842105
171,EUROPE,WHY_EUROPE,129,121,0.937984496124031
171,LATAM,WHY_LATAM,608,272,0.4473684210526316
172,EUROPE,DIEGO,259,238,0.918918918918919
172,EUROPE,RENOVISOR,604,380,0.6291390728476821
172,EUROPE,WHY_EUROPE,137,125,0.9124087591240876
172,LATAM,WHY_LATAM,608,270,0.4440789473684211
173,EUROPE,DIEGO,252,235,0.9325396825396826
173,EUROPE,RENOVISOR,612,389,0.6356209150326797
173,EUROPE,WHY_EUROPE,136,122,0.8970588235294118
173,LATAM,WHY_LATAM,608,277,0.4555921052631579
174,EUROPE,DIEGO,259,240,0.9266409266409267
174,EUROPE,RENOVISOR,605,383,0.6330578512396694
174,EUROPE,WHY_EUROPE,136,125,0.9191176470588235
174,LATAM,WHY_LATAM,608,259,0.42598684210526316
175,EUROPE,DIEGO,235,217,0.9234042553191489
175,EUROPE,RENOVISOR,624,390,0.625
175,EUROPE,WHY_EUROPE,141,132,0.9361702127659575
175,LATAM,WHY_LATAM,608,266,0.4375
176,EUROPE,DIEGO,263,239,0.908745247148289
176,EUROPE,RENOVISOR,593,368,0.6205733558178752
176,EUROPE,WHY_EUROPE,144,135,0.9375
176,LATAM,WHY_LATAM,608,276,0.45394736842105265
177,EUROPE,DIEGO,259,241,0.9305019305019305
177,EUROPE,RENOVISOR,617,397,0.6434359805510534
177,EUROPE,WHY_EUROPE,124,116,0.9354838709677419
177,LATAM,WHY_LATAM,608,282,0.46381578947368424
178,EUROPE,DIEGO,251,234,0.9322709163346613
178,EUROPE,RENOVISOR,617,388,0.6288492706645057
178,EUROPE,WHY_EUROPE,132,125,0.946969696969697
178,LATAM,WHY_LATAM,608,260,0.4276315789473684
179,EUROPE,DIEGO,245,224,0.9142857142857143
179,EUROPE,RENOVISOR,618,396,0.6407766990291263
179,EUROPE,WHY_EUROPE,137,125,0.9124087591240876
179,LATAM,WHY_LATAM,608,270,0.4440789473684211
180,EUROPE,DIEGO,251,240,0.9561752988047809
180,EUROPE,RENOVISOR,608,383,0.6299342105263158
180,EUROPE,WHY_EUROPE,141,124,0.8794326241134752
180,LATAM,WHY_LATAM,608,273,0.44901315789473684
181,EUROPE,DIEGO,255,238,0.9333333333333333
181,EUROPE,RENOVISOR,616,387,0.6282467532467533
181,EUROPE,WHY_EUROPE,129,119,0.9224806201550387
181,LATAM,WHY_LATAM,608,273,0.44901315789473684
182,EUROPE,DIEGO,263,241,0.9163498098859315
182,EUROPE,RENOVISOR,600,379,0.6316666666666667
182,EUROPE,WHY_EUROPE,137,120,0.8759124087591241
182,LATAM,WHY_LATAM,608,268,0.4407894736842105
183,EUROPE,DIEGO,250,227,0.908
183,EUROPE,RENOVISOR,609,397,0.6518883415435139
183,EUROPE,WHY_EUROPE,141,131,0.9290780141843972
183,LATAM,WHY_LATAM,608,269,0.44243421052631576
184,EUROPE,DIEGO,235,216,0.9191489361702128
184,EUROPE,RENOVISOR,616,397,0.6444805194805194
184,EUROPE,WHY_EUROPE,149,135,0.9060402684563759
184,LATAM,WHY_LATAM,608,262,0.4309210526315789
185,EUROPE,DIEGO,241,230,0.9543568464730291
185,EUROPE,RENOVISOR,608,378,0.6217105263157895
185,EUROPE,WHY_EUROPE,151,139,0.9205298013245033
185,LATAM,WHY_LATAM,608,267,0.43914473684210525
186,EUROPE,DIEGO,250,230,0.92
186,EUROPE,RENOVISOR,601,374,0.6222961730449251
186,EUROPE,WHY_EUROPE,149,138,0.9261744966442953
186,LATAM,WHY_LATAM,608,285,0.46875
187,EUROPE,DIEGO,237,218,0.919831223628692
187,EUROPE,RENOVISOR,620,385,0.6209677419354839
187,EUROPE,WHY_EUROPE,143,131,0.916083916083916
187,LATAM,WHY_LATAM,608,269,0.44243421052631576
188,EUROPE,DIEGO,264,240,0.9090909090909091
188,EUROPE,RENOVISOR,612,394,0.6437908496732027
188,EUROPE,WHY_EUROPE,124,113,0.9112903225806451
188,LATAM,WHY_LATAM,608,273,0.44901315789473684
189,EUROPE,DIEGO,250,234,0.936
189,EUROPE,RENOVISOR,611,394,0.6448445171849427
189,EUROPE,WHY_EUROPE,139,123,0.8848920863309353
189,LATAM,WHY_LATAM,608,269,0.44243421052631576
190,EUROPE,DIEGO,251,231,0.9203187250996016
190,EUROPE,RENOVISOR,623,391,0.6276083467094703
190,EUROPE,WHY_EUROPE,126,117,0.9285714285714286
190,LATAM,WHY_LATAM,608,262,0.4309210526315789
191,EUROPE,DIEGO,253,238,0.9407114624505929
191,EUROPE,RENOVISOR,598,372,0.6220735785953178
191,EUROPE,WHY_EUROPE,149,140,0.9395973154362416
191,LATAM,WHY_LATAM,608,264,0.4342105263157895
192,EUROPE,DIEGO,244,226,0.9262295081967213
192,EUROPE,RENOVISOR,620,384,0.6193548387096774
192,EUROPE,WHY_EUROPE,136,126,0.9264705882352942
192,LATAM,WHY_LATAM,608,280,0.4605263157894737
193,EUROPE,DIEGO,249,233,0.9357429718875502
193,EUROPE,RENOVISOR,619,388,0.6268174474959612
193,EUROPE,WHY_EUROPE,132,125,0.946969696969697
193,LATAM,WHY_LATAM,608,256,0.42105263157894735
194,EUROPE,DIEGO,268,241,0.8992537313432836
194,EUROPE,RENOVISOR,600,383,0.6383333333333333
194,EUROPE,WHY_EUROPE,132,125,0.946969696969697
194,LATAM,WHY_LATAM,608,269,0.44243421052631576
195,EUROPE,DIEGO,255,233,0.9137254901960784
195,EUROPE,RENOVISOR,595,384,0.6453781512605042
195,EUROPE,WHY_EUROPE,150,131,0.8733333333333333
195,LATAM,WHY_LATAM,608,270,0.4440789473684211
196,EUROPE,DIEGO,253,236,0.932806324110672
196,EUROPE,RENOVISOR,609,380,0.6239737274220033
196,EUROPE,WHY_EUROPE,138,125,0.9057971014492754
196,LATAM,WHY_LATAM,608,261,0.4292763157894737
197,EUROPE,DIEGO,247,228,0.9230769230769231
197,EUROPE,RENOVISOR,614,397,0.6465798045602605
197,EUROPE,WHY_EUROPE,139,129,0.9280575539568345
197,LATAM,WHY_LATAM,608,264,0.4342105263157895
198,EUROPE,DIEGO,254,239,0.9409448818897638
198,EUROPE,RENOVISOR,613,397,0.6476345840130505
198,EUROPE,WHY_EUROPE,133,122,0.9172932330827067
198,LATAM,WHY_LATAM,608,264,0.4342105263157895
199,EUROPE,DIEGO,234,214,0.9145299145299145
199,EUROPE,RENOVISOR,620,390,0.6290322580645161
199,EUROPE,WHY_EUROPE,146,135,0.9246575342465754
199,LATAM,WHY_LATAM,608,264,0.4342105263157895
200,EUROPE,DIEGO,231,215,0.9307359307359307
200,EUROPE,RENOVISOR,611,393,0.6432078559738135
200,EUROPE,WHY_EUROPE,158,148,0.9367088607594937
200,LATAM,WHY_LATAM,608,276,0.45394736842105265
201,EUROPE,DIEGO,256,240,0.9375
201,EUROPE,RENOVISOR,608,387,0.6365131578947368
201,EUROPE,WHY_EUROPE,136,126,0.9264705882352942
201,LATAM,WHY_LATAM,608,270,0.4440789473684211
202,EUROPE,DIEGO,260,239,0.9192307692307692
202,EUROPE,RENOVISOR,587,388,0.6609880749574105
202,EUROPE,WHY_EUROPE,153,140,0.9150326797385621
202,LATAM,WHY_LATAM,608,267,0.43914473684210525
203,EUROPE,DIEGO,269,247,0.9182156133828996
203,EUROPE,RENOVISOR,594,381,0.6414141414141414
203,EUROPE,WHY_EUROPE,137,126,0.9197080291970803
203,LATAM,WHY_LATAM,608,271,0.4457236842105263
204,EUROPE,DIEGO,257,239,0.9299610894941635
204,EUROPE,RENOVISOR,616,386,0.6266233766233766
204,EUROPE,WHY_EUROPE,127,118,0.9291338582677166
204,LATAM,WHY_LATAM,608,262,0.4309210526315789
205,EUROPE,DIEGO,263,235,0.8935361216730038
205,EUROPE,RENOVISOR,601,378,0.6289517470881864
205,EUROPE,WHY_EUROPE,136,127,0.9338235294117647
205,LATAM,WHY_LATAM,608,273,0.44901315789473684
206,EUROPE,DIEGO,266,250,0.9398496240601504
206,EUROPE,RENOVISOR,617,396,0.6418152350081038
206,EUROPE,WHY_EUROPE,117,111,0.9487179487179487
206,LATAM,WHY_LATAM,608,260,0.4276315789473684
207,EUROPE,DIEGO,237,219,0.9240506329113924
207,EUROPE,RENOVISOR,620,392,0.632258064516129
207,EUROPE,WHY_EUROPE,143,132,0.9230769230769231
207,LATAM,WHY_LATAM,608,265,0.43585526315789475
208,EUROPE,DIEGO,259,243,0.9382239382239382
208,EUROPE,RENOVISOR,606,388,0.6402640264026402
208,EUROPE,WHY_EUROPE,135,128,0.9481481481481482
208,LATAM,WHY_LATAM,608,261,0.4292763157894737
209,EUROPE,DIEGO,260,243,0.9346153846153846
209,EUROPE,RENOVISOR,611,391,0.6399345335515548
209,EUROPE,WHY_EUROPE,129,121,0.937984496124031
209,LATAM,WHY_LATAM,608,274,0.4506578947368421
210,EUROPE,DIEGO,274,252,0.9197080291970803
210,EUROPE,RENOVISOR,604,381,0.6307947019867549
210,EUROPE,WHY_EUROPE,122,116,0.9508196721311475
210,LATAM,WHY_LATAM,608,257,0.42269736842105265
211,EUROPE,DIEGO,240,226,0.9416666666666667
211,EUROPE,RENOVISOR,613,387,0.6313213703099511
211,EUROPE,WHY_EUROPE,147,138,0.9387755102040817
211,LATAM,WHY_LATAM,608,268,0.4407894736842105
212,EUROPE,DIEGO,245,227,0.926530612244898
212,EUROPE,RENOVISOR,599,392,0.654424040066778
212,EUROPE,WHY_EUROPE,156,141,0.9038461538461539
212,LATAM,WHY_LATAM,608,279,0.4588815789473684
213,EUROPE,DIEGO,244,225,0.9221311475409836
213,EUROPE,RENOVISOR,630,414,0.6571428571428571
213,EUROPE,WHY_EUROPE,126,117,0.9285714285714286
213,LATAM,WHY_LATAM,608,260,0.4276315789473684
214,EUROPE,DIEGO,252,236,0.9365079365079365
214,EUROPE,RENOVISOR,604,387,0.640728476821192
214,EUROPE,WHY_EUROPE,144,129,0.8958333333333334
214,LATAM,WHY_LATAM,608,259,0.42598684210526316
215,EUROPE,DIEGO,254,226,0.889763779527559
215,EUROPE,RENOVISOR,607,390,0.642504118616145
215,EUROPE,WHY_EUROPE,139,129,0.9280575539568345
215,LATAM,WHY_LATAM,608,278,0.45723684210526316
216,EUROPE,DIEGO,243,230,0.9465020576131687
216,EUROPE,RENOVISOR,636,407,0.639937106918239
216,EUROPE,WHY_EUROPE,121,110,0.9090909090909091
216,LATAM,WHY_LATAM,608,271,0.4457236842105263
217,EUROPE,DIEGO,252,238,0.9444444444444444
217,EUROPE,RENOVISOR,611,400,0.6546644844517185
217,EUROPE,WHY_EUROPE,137,125,0.9124087591240876
217,LATAM,WHY_LATAM,608,268,0.4407894736842105
218,EUROPE,DIEGO,242,227,0.9380165289256198
218,EUROPE,RENOVISOR,627,393,0.6267942583732058
218,EUROPE,WHY_EUROPE,131,125,0.9541984732824428
218,LATAM,WHY_LATAM,608,272,0.4473684210526316
219,EUROPE,DIEGO,254,241,0.9488188976377953
219,EUROPE,RENOVISOR,604,384,0.6357615894039735
219,EUROPE,WHY_EUROPE,142,129,0.9084507042253521
219,LATAM,WHY_LATAM,608,276,0.45394736842105265
220,EUROPE,DIEGO,254,233,0.9173228346456693
220,EUROPE,RENOVISOR,627,403,0.6427432216905901
220,EUROPE,WHY_EUROPE,119,105,0.8823529411764706
220,LATAM,WHY_LATAM,608,264,0.4342105263157895
221,EUROPE,DIEGO,268,247,0.9216417910447762
221,EUROPE,RENOVISOR,621,388,0.6247987117552335
221,EUROPE,WHY_EUROPE,111,104,0.9369369369369369
221,LATAM,WHY_LATAM,608,262,0.4309210526315789
222,EUROPE,DIEGO,255,228,0.8941176470588236
222,EUROPE,RENOVISOR,613,388,0.632952691680261
222,EUROPE,WHY_EUROPE,132,124,0.9393939393939394
222,LATAM,WHY_LATAM,608,265,0.43585526315789475
223,EUROPE,DIEGO,263,240,0.9125475285171103
223,EUROPE,RENOVISOR,593,375,0.6323777403035413
223,EUROPE,WHY_EUROPE,144,133,0.9236111111111112
223,LATAM,WHY_LATAM,608,269,0.44243421052631576
224,EUROPE,DIEGO,249,228,0.9156626506024096
224,EUROPE,RENOVISOR,609,402,0.6600985221674877
224,EUROPE,WHY_EUROPE,142,130,0.9154929577464789
224,LATAM,WHY_LATAM,608,260,0.4276315789473684
225,EUROPE,DIEGO,254,230,0.905511811023622
225,EUROPE,RENOVISOR,599,381,0.6360601001669449
225,EUROPE,WHY_EUROPE,147,131,0.891156462585034
225,LATAM,WHY_LATAM,608,272,0.4473684210526316
226,EUROPE,DIEGO,264,236,0.8939393939393939
226,EUROPE,RENOVISOR,616,386,0.6266233766233766
226,EUROPE,WHY_EUROPE,120,104,0.8666666666666667
226,LATAM,WHY_LATAM,608,273,0.44901315789473684
227,EUROPE,DIEGO,244,225,0.9221311475409836
227,EUROPE,RENOVISOR,612,392,0.6405228758169934
227,EUROPE,WHY_EUROPE,144,137,0.9513888888888888
227,LATAM,WHY_LATAM,608,265,0.43585526315789475
228,EUROPE,DIEGO,257,240,0.933852140077821
228,EUROPE,RENOVISOR,593,389,0.6559865092748736
228,EUROPE,WHY_EUROPE,150,134,0.8933333333333333
228,LATAM,WHY_LATAM,608,260,0.4276315789473684
229,EUROPE,DIEGO,250,238,0.952
229,EUROPE,RENOVISOR,624,393,0.6298076923076923
229,EUROPE,WHY_EUROPE,126,112,0.8888888888888888
229,LATAM,WHY_LATAM,608,267,0.43914473684210525
230,EUROPE,DIEGO,255,236,0.9254901960784314
230,EUROPE,RENOVISOR,615,405,0.6585365853658537
230,EUROPE,WHY_EUROPE,130,124,0.9538461538461539
230,LATAM,WHY_LATAM,608,269,0.44243421052631576
231,EUROPE,DIEGO,261,240,0.9195402298850575
231,EUROPE,RENOVISOR,625,396,0.6336
231,EUROPE,WHY_EUROPE,114,111,0.9736842105263158
231,LATAM,WHY_LATAM,608,263,0.43256578947368424
232,EUROPE,DIEGO,252,235,0.9325396825396826
232,EUROPE,RENOVISOR,618,386,0.6245954692556634
232,EUROPE,WHY_EUROPE,130,118,0.9076923076923077
232,LATAM,WHY_LATAM,608,273,0.44901315789473684
233,EUROPE,DIEGO,238,224,0.9411764705882353
233,EUROPE,RENOVISOR,617,391,0.6337115072933549
233,EUROPE,WHY_EUROPE,145,135,0.9310344827586207
233,LATAM,WHY_LATAM,608,262,0.4309210526315789
234,EUROPE,DIEGO,247,226,0.9149797570850202
234,EUROPE,RENOVISOR,611,401,0.6563011456628478
234,EUROPE,WHY_EUROPE,142,130,0.9154929577464789
234,LATAM,WHY_LATAM,608,263,0.43256578947368424
235,EUROPE,DIEGO,233,218,0.9356223175965666
235,EUROPE,RENOVISOR,611,383,0.6268412438625205
235,EUROPE,WHY_EUROPE,156,140,0.8974358974358975
235,LATAM,WHY_LATAM,608,261,0.4292763157894737
236,EUROPE,DIEGO,262,244,0.9312977099236641
236,EUROPE,RENOVISOR,611,393,0.6432078559738135
236,EUROPE,WHY_EUROPE,127,117,0.9212598425196851
236,LATAM,WHY_LATAM,608,265,0.43585526315789475
237,EUROPE,DIEGO,246,225,0.9146341463414634
237,EUROPE,RENOVISOR,621,398,0.6409017713365539
237,EUROPE,WHY_EUROPE,133,124,0.9323308270676691
237,LATAM,WHY_LATAM,608,269,0.44243421052631576
238,EUROPE,DIEGO,259,244,0.9420849420849421
238,EUROPE,RENOVISOR,598,388,0.6488294314381271
238,EUROPE,WHY_EUROPE,143,133,0.9300699300699301
238,LATAM,WHY_LATAM,608,266,0.4375
239,EUROPE,DIEGO,249,222,0.891566265060241
239,EUROPE,RENOVISOR,612,385,0.6290849673202614
239,EUROPE,WHY_EUROPE,139,130,0.935251798561151
239,LATAM,WHY_LATAM,608,270,0.4440789473684211
240,EUROPE,DIEGO,243,223,0.9176954732510288
240,EUROPE,RENOVISOR,609,388,0.6371100164203612
240,EUROPE,WHY_EUROPE,148,135,0.9121621621621622
240,LATAM,WHY_LATAM,608,278,0.45723684210526316
241,EUROPE,DIEGO,251,235,0.9362549800796812
241,EUROPE,RENOVISOR,597,375,0.628140703517588
241,EUROPE,WHY_EUROPE,152,140,0.9210526315789473
241,LATAM,WHY_LATAM,608,265,0.43585526315789475
242,EUROPE,DIEGO,234,219,0.9358974358974359
242,EUROPE,RENOVISOR,610,396,0.6491803278688525
242,EUROPE,WHY_EUROPE,156,143,0.9166666666666666
242,LATAM,WHY_LATAM,608,258,0.4243421052631579
243,EUROPE,DIEGO,252,230,0.9126984126984127
243,EUROPE,RENOVISOR,622,395,0.635048231511254
