bootstrap_id,comparison_region,subsample,dataset_source,n_draws
852,EUROPE,DIEGO,diego,261
852,EUROPE,RENOVISOR,rv,605
852,EUROPE,WHY_EUROPE,why,134
852,LATAM,WHY_LATAM,why,608
853,EUROPE,DIEGO,diego,243
853,EUROPE,RENOVISOR,rv,605
853,EUROPE,WHY_EUROPE,why,152
853,LATAM,WHY_LATAM,why,608
854,EUROPE,DIEGO,diego,247
854,EUROPE,RENOVISOR,rv,603
854,EUROPE,WHY_EUROPE,why,150
854,LATAM,WHY_LATAM,why,608
855,EUROPE,DIEGO,diego,253
855,EUROPE,RENOVISOR,rv,605
855,EUROPE,WHY_EUROPE,why,142
855,LATAM,WHY_LATAM,why,608
856,EUROPE,DIEGO,diego,264
856,EUROPE,RENOVISOR,rv,615
856,EUROPE,WHY_EUROPE,why,121
856,LATAM,WHY_LATAM,why,608
857,EUROPE,DIEGO,diego,243
857,EUROPE,RENOVISOR,rv,620
857,EUROPE,WHY_EUROPE,why,137
857,LATAM,WHY_LATAM,why,608
858,EUROPE,DIEGO,diego,225
858,EUROPE,RENOVISOR,rv,610
858,EUROPE,WHY_EUROPE,why,165
858,LATAM,WHY_LATAM,why,608
859,EUROPE,DIEGO,diego,235
859,EUROPE,RENOVISOR,rv,603
859,EUROPE,WHY_EUROPE,why,162
859,LATAM,WHY_LATAM,why,608
860,EUROPE,DIEGO,diego,258
860,EUROPE,RENOVISOR,rv,615
860,EUROPE,WHY_EUROPE,why,127
860,LATAM,WHY_LATAM,why,608
861,EUROPE,DIEGO,diego,254
861,EUROPE,RENOVISOR,rv,634
861,EUROPE,WHY_EUROPE,why,112
861,LATAM,WHY_LATAM,why,608
862,EUROPE,DIEGO,diego,237
862,EUROPE,RENOVISOR,rv,620
862,EUROPE,WHY_EUROPE,why,143
862,LATAM,WHY_LATAM,why,608
863,EUROPE,DIEGO,diego,236
863,EUROPE,RENOVISOR,rv,610
863,EUROPE,WHY_EUROPE,why,154
863,LATAM,WHY_LATAM,why,608
864,EUROPE,DIEGO,diego,251
864,EUROPE,RENOVISOR,rv,602
864,EUROPE,WHY_EUROPE,why,147
864,LATAM,WHY_LATAM,why,608
865,EUROPE,DIEGO,diego,221
865,EUROPE,RENOVISOR,rv,635
865,EUROPE,WHY_EUROPE,why,144
865,LATAM,WHY_LATAM,why,608
866,EUROPE,DIEGO,diego,244
866,EUROPE,RENOVISOR,rv,629
866,EUROPE,WHY_EUROPE,why,127
866,LATAM,WHY_LATAM,why,608
867,EUROPE,DIEGO,diego,253
867,EUROPE,RENOVISOR,rv,612
867,EUROPE,WHY_EUROPE,why,135
867,LATAM,WHY_LATAM,why,608
868,EUROPE,DIEGO,diego,223
868,EUROPE,RENOVISOR,rv,612
868,EUROPE,WHY_EUROPE,why,165
868,LATAM,WHY_LATAM,why,608
869,EUROPE,DIEGO,diego,259
869,EUROPE,RENOVISOR,rv,605
869,EUROPE,WHY_EUROPE,why,136
869,LATAM,WHY_LATAM,why,608
870,EUROPE,DIEGO,diego,248
870,EUROPE,RENOVISOR,rv,620
870,EUROPE,WHY_EUROPE,why,132
870,LATAM,WHY_LATAM,why,608
871,EUROPE,DIEGO,diego,239
871,EUROPE,RENOVISOR,rv,633
871,EUROPE,WHY_EUROPE,why,128
871,LATAM,WHY_LATAM,why,608
872,EUROPE,DIEGO,diego,254
872,EUROPE,RENOVISOR,rv,604
872,EUROPE,WHY_EUROPE,why,142
872,LATAM,WHY_LATAM,why,608
873,EUROPE,DIEGO,diego,258
873,EUROPE,RENOVISOR,rv,610
873,EUROPE,WHY_EUROPE,why,132
873,LATAM,WHY_LATAM,why,608
874,EUROPE,DIEGO,diego,278
874,EUROPE,RENOVISOR,rv,610
874,EUROPE,WHY_EUROPE,why,112
874,LATAM,WHY_LATAM,why,608
875,EUROPE,DIEGO,diego,231
875,EUROPE,RENOVISOR,rv,624
875,EUROPE,WHY_EUROPE,why,145
875,LATAM,WHY_LATAM,why,608
876,EUROPE,DIEGO,diego,250
876,EUROPE,RENOVISOR,rv,605
876,EUROPE,WHY_EUROPE,why,145
876,LATAM,WHY_LATAM,why,608
877,EUROPE,DIEGO,diego,244
877,EUROPE,RENOVISOR,rv,601
877,EUROPE,WHY_EUROPE,why,155
877,LATAM,WHY_LATAM,why,608
878,EUROPE,DIEGO,diego,257
878,EUROPE,RENOVISOR,rv,604
878,EUROPE,WHY_EUROPE,why,139
878,LATAM,WHY_LATAM,why,608
879,EUROPE,DIEGO,diego,230
879,EUROPE,RENOVISOR,rv,629
879,EUROPE,WHY_EUROPE,why,141
879,LATAM,WHY_LATAM,why,608
880,EUROPE,DIEGO,diego,243
880,EUROPE,RENOVISOR,rv,615
880,EUROPE,WHY_EUROPE,why,142
880,LATAM,WHY_LATAM,why,608
881,EUROPE,DIEGO,diego,240
881,EUROPE,RENOVISOR,rv,626
881,EUROPE,WHY_EUROPE,why,134
881,LATAM,WHY_LATAM,why,608
882,EUROPE,DIEGO,diego,253
882,EUROPE,RENOVISOR,rv,606
882,EUROPE,WHY_EUROPE,why,141
882,LATAM,WHY_LATAM,why,608
883,EUROPE,DIEGO,diego,250
883,EUROPE,RENOVISOR,rv,618
883,EUROPE,WHY_EUROPE,why,132
883,LATAM,WHY_LATAM,why,608
884,EUROPE,DIEGO,diego,219
884,EUROPE,RENOVISOR,rv,616
884,EUROPE,WHY_EUROPE,why,165
884,LATAM,WHY_LATAM,why,608
885,EUROPE,DIEGO,diego,240
885,EUROPE,RENOVISOR,rv,618
885,EUROPE,WHY_EUROPE,why,142
885,LATAM,WHY_LATAM,why,608
886,EUROPE,DIEGO,diego,259
886,EUROPE,RENOVISOR,rv,615
886,EUROPE,WHY_EUROPE,why,126
886,LATAM,WHY_LATAM,why,608
887,EUROPE,DIEGO,diego,259
887,EUROPE,RENOVISOR,rv,614
887,EUROPE,WHY_EUROPE,why,127
887,LATAM,WHY_LATAM,why,608
888,EUROPE,DIEGO,diego,244
888,EUROPE,RENOVISOR,rv,603
888,EUROPE,WHY_EUROPE,why,153
888,LATAM,WHY_LATAM,why,608
889,EUROPE,DIEGO,diego,247
889,EUROPE,RENOVISOR,rv,615
889,EUROPE,WHY_EUROPE,why,138
889,LATAM,WHY_LATAM,why,608
890,EUROPE,DIEGO,diego,246
890,EUROPE,RENOVISOR,rv,615
890,EUROPE,WHY_EUROPE,why,139
890,LATAM,WHY_LATAM,why,608
891,EUROPE,DIEGO,diego,252
891,EUROPE,RENOVISOR,rv,623
891,EUROPE,WHY_EUROPE,why,125
891,LATAM,WHY_LATAM,why,608
892,EUROPE,DIEGO,diego,230
892,EUROPE,RENOVISOR,rv,614
892,EUROPE,WHY_EUROPE,why,156
892,LATAM,WHY_LATAM,why,608
893,EUROPE,DIEGO,diego,252
893,EUROPE,RENOVISOR,rv,605
893,EUROPE,WHY_EUROPE,why,143
893,LATAM,WHY_LATAM,why,608
894,EUROPE,DIEGO,diego,256
894,EUROPE,RENOVISOR,rv,612
894,EUROPE,WHY_EUROPE,why,132
894,LATAM,WHY_LATAM,why,608
895,EUROPE,DIEGO,diego,225
895,EUROPE,RENOVISOR,rv,631
895,EUROPE,WHY_EUROPE,why,144
895,LATAM,WHY_LATAM,why,608
896,EUROPE,DIEGO,diego,255
896,EUROPE,RENOVISOR,rv,612
896,EUROPE,WHY_EUROPE,why,133
896,LATAM,WHY_LATAM,why,608
897,EUROPE,DIEGO,diego,267
897,EUROPE,RENOVISOR,rv,596
897,EUROPE,WHY_EUROPE,why,137
897,LATAM,WHY_LATAM,why,608
898,EUROPE,DIEGO,diego,247
898,EUROPE,RENOVISOR,rv,614
898,EUROPE,WHY_EUROPE,why,139
898,LATAM,WHY_LATAM,why,608
899,EUROPE,DIEGO,diego,246
899,EUROPE,RENOVISOR,rv,603
899,EUROPE,WHY_EUROPE,why,151
899,LATAM,WHY_LATAM,why,608
900,EUROPE,DIEGO,diego,260
900,EUROPE,RENOVISOR,rv,615
900,EUROPE,WHY_EUROPE,why,125
900,LATAM,WHY_LATAM,why,608
901,EUROPE,DIEGO,diego,247
901,EUROPE,RENOVISOR,rv,607
901,EUROPE,WHY_EUROPE,why,146
901,LATAM,WHY_LATAM,why,608
902,EUROPE,DIEGO,diego,265
902,EUROPE,RENOVISOR,rv,603
902,EUROPE,WHY_EUROPE,why,132
902,LATAM,WHY_LATAM,why,608
903,EUROPE,DIEGO,diego,255
903,EUROPE,RENOVISOR,rv,603
903,EUROPE,WHY_EUROPE,why,142
903,LATAM,WHY_LATAM,why,608
904,EUROPE,DIEGO,diego,233
904,EUROPE,RENOVISOR,rv,600
904,EUROPE,WHY_EUROPE,why,167
904,LATAM,WHY_LATAM,why,608
905,EUROPE,DIEGO,diego,240
905,EUROPE,RENOVISOR,rv,615
905,EUROPE,WHY_EUROPE,why,145
905,LATAM,WHY_LATAM,why,608
906,EUROPE,DIEGO,diego,252
906,EUROPE,RENOVISOR,rv,620
906,EUROPE,WHY_EUROPE,why,128
906,LATAM,WHY_LATAM,why,608
907,EUROPE,DIEGO,diego,250
907,EUROPE,RENOVISOR,rv,603
907,EUROPE,WHY_EUROPE,why,147
907,LATAM,WHY_LATAM,why,608
908,EUROPE,DIEGO,diego,235
908,EUROPE,RENOVISOR,rv,621
908,EUROPE,WHY_EUROPE,why,144
908,LATAM,WHY_LATAM,why,608
909,EUROPE,DIEGO,diego,229
909,EUROPE,RENOVISOR,rv,624
909,EUROPE,WHY_EUROPE,why,147
909,LATAM,WHY_LATAM,why,608
910,EUROPE,DIEGO,diego,245
910,EUROPE,RENOVISOR,rv,613
910,EUROPE,WHY_EUROPE,why,142
910,LATAM,WHY_LATAM,why,608
911,EUROPE,DIEGO,diego,260
911,EUROPE,RENOVISOR,rv,610
911,EUROPE,WHY_EUROPE,why,130
911,LATAM,WHY_LATAM,why,608
912,EUROPE,DIEGO,diego,246
912,EUROPE,RENOVISOR,rv,617
912,EUROPE,WHY_EUROPE,why,137
912,LATAM,WHY_LATAM,why,608
913,EUROPE,DIEGO,diego,253
913,EUROPE,RENOVISOR,rv,607
913,EUROPE,WHY_EUROPE,why,140
913,LATAM,WHY_LATAM,why,608
914,EUROPE,DIEGO,diego,254
914,EUROPE,RENOVISOR,rv,615
914,EUROPE,WHY_EUROPE,why,131
914,LATAM,WHY_LATAM,why,608
915,EUROPE,DIEGO,diego,232
915,EUROPE,RENOVISOR,rv,604
915,EUROPE,WHY_EUROPE,why,164
915,LATAM,WHY_LATAM,why,608
916,EUROPE,DIEGO,diego,253
916,EUROPE,RENOVISOR,rv,607
916,EUROPE,WHY_EUROPE,why,140
916,LATAM,WHY_LATAM,why,608
917,EUROPE,DIEGO,diego,250
917,EUROPE,RENOVISOR,rv,611
917,EUROPE,WHY_EUROPE,why,139
917,LATAM,WHY_LATAM,why,608
918,EUROPE,DIEGO,diego,252
918,EUROPE,RENOVISOR,rv,616
918,EUROPE,WHY_EUROPE,why,132
918,LATAM,WHY_LATAM,why,608
919,EUROPE,DIEGO,diego,255
919,EUROPE,RENOVISOR,rv,607
919,EUROPE,WHY_EUROPE,why,138
919,LATAM,WHY_LATAM,why,608
920,EUROPE,DIEGO,diego,249
920,EUROPE,RENOVISOR,rv,599
920,EUROPE,WHY_EUROPE,why,152
920,LATAM,WHY_LATAM,why,608
921,EUROPE,DIEGO,diego,247
921,EUROPE,RENOVISOR,rv,613
921,EUROPE,WHY_EUROPE,why,140
921,LATAM,WHY_LATAM,why,608
922,EUROPE,DIEGO,diego,238
922,EUROPE,RENOVISOR,rv,606
922,EUROPE,WHY_EUROPE,why,156
922,LATAM,WHY_LATAM,why,608
923,EUROPE,DIEGO,diego,247
923,EUROPE,RENOVISOR,rv,627
923,EUROPE,WHY_EUROPE,why,126
923,LATAM,WHY_LATAM,why,608
924,EUROPE,DIEGO,diego,240
924,EUROPE,RENOVISOR,rv,627
924,EUROPE,WHY_EUROPE,why,133
924,LATAM,WHY_LATAM,why,608
925,EUROPE,DIEGO,diego,261
925,EUROPE,RENOVISOR,rv,609
925,EUROPE,WHY_EUROPE,why,130
925,LATAM,WHY_LATAM,why,608
926,EUROPE,DIEGO,diego,279
926,EUROPE,RENOVISOR,rv,590
926,EUROPE,WHY_EUROPE,why,131
926,LATAM,WHY_LATAM,why,608
927,EUROPE,DIEGO,diego,246
927,EUROPE,RENOVISOR,rv,619
927,EUROPE,WHY_EUROPE,why,135
927,LATAM,WHY_LATAM,why,608
928,EUROPE,DIEGO,diego,252
928,EUROPE,RENOVISOR,rv,605
928,EUROPE,WHY_EUROPE,why,143
928,LATAM,WHY_LATAM,why,608
929,EUROPE,DIEGO,diego,250
929,EUROPE,RENOVISOR,rv,600
929,EUROPE,WHY_EUROPE,why,150
929,LATAM,WHY_LATAM,why,608
930,EUROPE,DIEGO,diego,257
930,EUROPE,RENOVISOR,rv,586
930,EUROPE,WHY_EUROPE,why,157
930,LATAM,WHY_LATAM,why,608
931,EUROPE,DIEGO,diego,244
931,EUROPE,RENOVISOR,rv,619
931,EUROPE,WHY_EUROPE,why,137
931,LATAM,WHY_LATAM,why,608
932,EUROPE,DIEGO,diego,264
932,EUROPE,RENOVISOR,rv,598
932,EUROPE,WHY_EUROPE,why,138
932,LATAM,WHY_LATAM,why,608
933,EUROPE,DIEGO,diego,248
933,EUROPE,RENOVISOR,rv,607
933,EUROPE,WHY_EUROPE,why,145
933,LATAM,WHY_LATAM,why,608
934,EUROPE,DIEGO,diego,241
934,EUROPE,RENOVISOR,rv,608
934,EUROPE,WHY_EUROPE,why,151
934,LATAM,WHY_LATAM,why,608
935,EUROPE,DIEGO,diego,236
935,EUROPE,RENOVISOR,rv,619
935,EUROPE,WHY_EUROPE,why,145
935,LATAM,WHY_LATAM,why,608
936,EUROPE,DIEGO,diego,253
936,EUROPE,RENOVISOR,rv,613
936,EUROPE,WHY_EUROPE,why,134
936,LATAM,WHY_LATAM,why,608
937,EUROPE,DIEGO,diego,236
937,EUROPE,RENOVISOR,rv,617
937,EUROPE,WHY_EUROPE,why,147
937,LATAM,WHY_LATAM,why,608
938,EUROPE,DIEGO,diego,255
938,EUROPE,RENOVISOR,rv,608
938,EUROPE,WHY_EUROPE,why,137
938,LATAM,WHY_LATAM,why,608
939,EUROPE,DIEGO,diego,248
939,EUROPE,RENOVISOR,rv,615
939,EUROPE,WHY_EUROPE,why,137
939,LATAM,WHY_LATAM,why,608
940,EUROPE,DIEGO,diego,251
940,EUROPE,RENOVISOR,rv,622
940,EUROPE,WHY_EUROPE,why,127
940,LATAM,WHY_LATAM,why,608
941,EUROPE,DIEGO,diego,245
941,EUROPE,RENOVISOR,rv,608
941,EUROPE,WHY_EUROPE,why,147
941,LATAM,WHY_LATAM,why,608
942,EUROPE,DIEGO,diego,253
942,EUROPE,RENOVISOR,rv,616
942,EUROPE,WHY_EUROPE,why,131
942,LATAM,WHY_LATAM,why,608
943,EUROPE,DIEGO,diego,242
943,EUROPE,RENOVISOR,rv,613
943,EUROPE,WHY_EUROPE,why,145
943,LATAM,WHY_LATAM,why,608
944,EUROPE,DIEGO,diego,242
944,EUROPE,RENOVISOR,rv,614
944,EUROPE,WHY_EUROPE,why,144
944,LATAM,WHY_LATAM,why,608
945,EUROPE,DIEGO,diego,252
945,EUROPE,RENOVISOR,rv,609
945,EUROPE,WHY_EUROPE,why,139
945,LATAM,WHY_LATAM,why,608
946,EUROPE,DIEGO,diego,241
946,EUROPE,RENOVISOR,rv,624
946,EUROPE,WHY_EUROPE,why,135
946,LATAM,WHY_LATAM,why,608
947,EUROPE,DIEGO,diego,251
947,EUROPE,RENOVISOR,rv,617
947,EUROPE,WHY_EUROPE,why,132
947,LATAM,WHY_LATAM,why,608
948,EUROPE,DIEGO,diego,256
948,EUROPE,RENOVISOR,rv,615
948,EUROPE,WHY_EUROPE,why,129
948,LATAM,WHY_LATAM,why,608
949,EUROPE,DIEGO,diego,230
949,EUROPE,RENOVISOR,rv,628
949,EUROPE,WHY_EUROPE,why,142
949,LATAM,WHY_LATAM,why,608
950,EUROPE,DIEGO,diego,261
950,EUROPE,RENOVISOR,rv,616
950,EUROPE,WHY_EUROPE,why,123
950,LATAM,WHY_LATAM,why,608
951,EUROPE,DIEGO,diego,259
951,EUROPE,RENOVISOR,rv,604
951,EUROPE,WHY_EUROPE,why,137
951,LATAM,WHY_LATAM,why,608
952,EUROPE,DIEGO,diego,256
952,EUROPE,RENOVISOR,rv,604
952,EUROPE,WHY_EUROPE,why,140
952,LATAM,WHY_LATAM,why,608
953,EUROPE,DIEGO,diego,238
953,EUROPE,RENOVISOR,rv,611
953,EUROPE,WHY_EUROPE,why,151
953,LATAM,WHY_LATAM,why,608
954,EUROPE,DIEGO,diego,264
954,EUROPE,RENOVISOR,rv,599
954,EUROPE,WHY_EUROPE,why,137
954,LATAM,WHY_LATAM,why,608
955,EUROPE,DIEGO,diego,260
955,EUROPE,RENOVISOR,rv,601
955,EUROPE,WHY_EUROPE,why,139
955,LATAM,WHY_LATAM,why,608
956,EUROPE,DIEGO,diego,231
956,EUROPE,RENOVISOR,rv,614
956,EUROPE,WHY_EUROPE,why,155
956,LATAM,WHY_LATAM,why,608
957,EUROPE,DIEGO,diego,270
957,EUROPE,RENOVISOR,rv,604
957,EUROPE,WHY_EUROPE,why,126
957,LATAM,WHY_LATAM,why,608
958,EUROPE,DIEGO,diego,232
958,EUROPE,RENOVISOR,rv,622
958,EUROPE,WHY_EUROPE,why,146
958,LATAM,WHY_LATAM,why,608
959,EUROPE,DIEGO,diego,246
959,EUROPE,RENOVISOR,rv,623
959,EUROPE,WHY_EUROPE,why,131
959,LATAM,WHY_LATAM,why,608
960,EUROPE,DIEGO,diego,248
960,EUROPE,RENOVISOR,rv,612
960,EUROPE,WHY_EUROPE,why,140
960,LATAM,WHY_LATAM,why,608
961,EUROPE,DIEGO,diego,274
961,EUROPE,RENOVISOR,rv,595
961,EUROPE,WHY_EUROPE,why,131
961,LATAM,WHY_LATAM,why,608
962,EUROPE,DIEGO,diego,247
962,EUROPE,RENOVISOR,rv,619
962,EUROPE,WHY_EUROPE,why,134
962,LATAM,WHY_LATAM,why,608
963,EUROPE,DIEGO,diego,252
963,EUROPE,RENOVISOR,rv,614
963,EUROPE,WHY_EUROPE,why,134
963,LATAM,WHY_LATAM,why,608
964,EUROPE,DIEGO,diego,241
964,EUROPE,RENOVISOR,rv,615
964,EUROPE,WHY_EUROPE,why,144
964,LATAM,WHY_LATAM,why,608
965,EUROPE,DIEGO,diego,253
965,EUROPE,RENOVISOR,rv,616
965,EUROPE,WHY_EUROPE,why,131
965,LATAM,WHY_LATAM,why,608
966,EUROPE,DIEGO,diego,254
966,EUROPE,RENOVISOR,rv,608
966,EUROPE,WHY_EUROPE,why,138
966,LATAM,WHY_LATAM,why,608
967,EUROPE,DIEGO,diego,247
967,EUROPE,RENOVISOR,rv,613
967,EUROPE,WHY_EUROPE,why,140
967,LATAM,WHY_LATAM,why,608
968,EUROPE,DIEGO,diego,236
968,EUROPE,RENOVISOR,rv,616
968,EUROPE,WHY_EUROPE,why,148
968,LATAM,WHY_LATAM,why,608
969,EUROPE,DIEGO,diego,238
969,EUROPE,RENOVISOR,rv,617
969,EUROPE,WHY_EUROPE,why,145
969,LATAM,WHY_LATAM,why,608
970,EUROPE,DIEGO,diego,228
970,EUROPE,RENOVISOR,rv,607
970,EUROPE,WHY_EUROPE,why,165
970,LATAM,WHY_LATAM,why,608
971,EUROPE,DIEGO,diego,249
971,EUROPE,RENOVISOR,rv,617
971,EUROPE,WHY_EUROPE,why,134
971,LATAM,WHY_LATAM,why,608
972,EUROPE,DIEGO,diego,259
972,EUROPE,RENOVISOR,rv,596
972,EUROPE,WHY_EUROPE,why,145
972,LATAM,WHY_LATAM,why,608
973,EUROPE,DIEGO,diego,248
973,EUROPE,RENOVISOR,rv,610
973,EUROPE,WHY_EUROPE,why,142
973,LATAM,WHY_LATAM,why,608
974,EUROPE,DIEGO,diego,226
974,EUROPE,RENOVISOR,rv,631
974,EUROPE,WHY_EUROPE,why,143
974,LATAM,WHY_LATAM,why,608
975,EUROPE,DIEGO,diego,255
975,EUROPE,RENOVISOR,rv,613
975,EUROPE,WHY_EUROPE,why,132
975,LATAM,WHY_LATAM,why,608
976,EUROPE,DIEGO,diego,234
976,EUROPE,RENOVISOR,rv,608
976,EUROPE,WHY_EUROPE,why,158
976,LATAM,WHY_LATAM,why,608
977,EUROPE,DIEGO,diego,245
977,EUROPE,RENOVISOR,rv,622
977,EUROPE,WHY_EUROPE,why,133
977,LATAM,WHY_LATAM,why,608
978,EUROPE,DIEGO,diego,249
978,EUROPE,RENOVISOR,rv,596
978,EUROPE,WHY_EUROPE,why,155
978,LATAM,WHY_LATAM,why,608
979,EUROPE,DIEGO,diego,256
979,EUROPE,RENOVISOR,rv,616
979,EUROPE,WHY_EUROPE,why,128
979,LATAM,WHY_LATAM,why,608
980,EUROPE,DIEGO,diego,243
980,EUROPE,RENOVISOR,rv,618
980,EUROPE,WHY_EUROPE,why,139
980,LATAM,WHY_LATAM,why,608
981,EUROPE,DIEGO,diego,251
981,EUROPE,RENOVISOR,rv,601
981,EUROPE,WHY_EUROPE,why,148
981,LATAM,WHY_LATAM,why,608
982,EUROPE,DIEGO,diego,251
982,EUROPE,RENOVISOR,rv,595
982,EUROPE,WHY_EUROPE,why,154
982,LATAM,WHY_LATAM,why,608
983,EUROPE,DIEGO,diego,265
983,EUROPE,RENOVISOR,rv,614
983,EUROPE,WHY_EUROPE,why,121
983,LATAM,WHY_LATAM,why,608
984,EUROPE,DIEGO,diego,237
984,EUROPE,RENOVISOR,rv,618
984,EUROPE,WHY_EUROPE,why,145
984,LATAM,WHY_LATAM,why,608
985,EUROPE,DIEGO,diego,248
985,EUROPE,RENOVISOR,rv,607
985,EUROPE,WHY_EUROPE,why,145
985,LATAM,WHY_LATAM,why,608
986,EUROPE,DIEGO,diego,228
986,EUROPE,RENOVISOR,rv,612
986,EUROPE,WHY_EUROPE,why,160
986,LATAM,WHY_LATAM,why,608
987,EUROPE,DIEGO,diego,256
987,EUROPE,RENOVISOR,rv,618
987,EUROPE,WHY_EUROPE,why,126
987,LATAM,WHY_LATAM,why,608
988,EUROPE,DIEGO,diego,230
988,EUROPE,RENOVISOR,rv,625
988,EUROPE,WHY_EUROPE,why,145
988,LATAM,WHY_LATAM,why,608
989,EUROPE,DIEGO,diego,233
989,EUROPE,RENOVISOR,rv,616
989,EUROPE,WHY_EUROPE,why,151
989,LATAM,WHY_LATAM,why,608
990,EUROPE,DIEGO,diego,247
990,EUROPE,RENOVISOR,rv,622
990,EUROPE,WHY_EUROPE,why,131
990,LATAM,WHY_LATAM,why,608
991,EUROPE,DIEGO,diego,275
991,EUROPE,RENOVISOR,rv,606
991,EUROPE,WHY_EUROPE,why,119
991,LATAM,WHY_LATAM,why,608
992,EUROPE,DIEGO,diego,263
992,EUROPE,RENOVISOR,rv,617
992,EUROPE,WHY_EUROPE,why,120
992,LATAM,WHY_LATAM,why,608
993,EUROPE,DIEGO,diego,250
993,EUROPE,RENOVISOR,rv,606
993,EUROPE,WHY_EUROPE,why,144
993,LATAM,WHY_LATAM,why,608
994,EUROPE,DIEGO,diego,231
994,EUROPE,RENOVISOR,rv,617
994,EUROPE,WHY_EUROPE,why,152
994,LATAM,WHY_LATAM,why,608
995,EUROPE,DIEGO,diego,251
995,EUROPE,RENOVISOR,rv,603
995,EUROPE,WHY_EUROPE,why,146
995,LATAM,WHY_LATAM,why,608
996,EUROPE,DIEGO,diego,240
996,EUROPE,RENOVISOR,rv,613
996,EUROPE,WHY_EUROPE,why,147
996,LATAM,WHY_LATAM,why,608
997,EUROPE,DIEGO,diego,250
997,EUROPE,RENOVISOR,rv,607
997,EUROPE,WHY_EUROPE,why,143
997,LATAM,WHY_LATAM,why,608
998,EUROPE,DIEGO,diego,266
998,EUROPE,RENOVISOR,rv,614
998,EUROPE,WHY_EUROPE,why,120
998,LATAM,WHY_LATAM,why,608
999,EUROPE,DIEGO,diego,266
999,EUROPE,RENOVISOR,rv,611
999,EUROPE,WHY_EUROPE,why,123
999,LATAM,WHY_LATAM,why,608
1000,EUROPE,DIEGO,diego,267
1000,EUROPE,RENOVISOR,rv,597
1000,EUROPE,WHY_EUROPE,why,136
1000,LATAM,WHY_LATAM,why,608
