participant_id,renovation_age_col,renovation_age_raw,technology_index,renovation_age_clean,technology,experience_clean
PROLIFIC_5e92267dcc3d6c553eb8c817,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_heat_recovery_mechanical_ventilation_final,"Yes, less than 5 years ago",12,Hace menos de 5 años,Ventilación con recuperador,I have installed / implemented / am currently doing this myself
PROLIFIC_5e92267dcc3d6c553eb8c817,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_join_an_energy_community_final,"Yes, between 15 and 5 years ago",13,Hace 5-15 años,Comunidad energética,I have installed / implemented / am currently doing this myself
PROLIFIC_5e92267dcc3d6c553eb8c817,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,"Yes, less than 5 years ago",14,Hace menos de 5 años,Medidas de microeficiencia,I have installed / implemented / am currently doing this myself
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_balcony_solar_kits_final,"Yes, between 15 and 5 years ago",1,Hace 5-15 años,Kits solares de balcón,Already present when I moved in
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_cooling_system_final,"Yes, between 15 and 5 years ago",3,Hace 5-15 años,Sistema de refrigeración,Already present when I moved in
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,"Yes, between 15 and 5 years ago",4,Hace 5-15 años,Agua caliente sanitaria,Already present when I moved in
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_energy_efficient_appliances_final,"Yes, between 15 and 5 years ago",7,Hace 5-15 años,Electrodomésticos eficientes,I have installed / implemented / am currently doing this myself
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_energy_storage_systems_final,"Yes, between 15 and 5 years ago",8,Hace 5-15 años,Almacenamiento energético,Already present when I moved in
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_envelope_renovation_e_g_wall_roof_insulation_double_windows_final,"Yes, between 15 and 5 years ago",9,Hace 5-15 años,Renovación de envolvente,Already present when I moved in
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_heat_pump_based_heating_system_final,"Yes, between 15 and 5 years ago",11,Hace 5-15 años,Bomba de calor,Already present when I moved in
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_join_an_energy_community_final,"Yes, between 15 and 5 years ago",13,Hace 5-15 años,Comunidad energética,I have installed / implemented / am currently doing this myself
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,"Yes, between 15 and 5 years ago",14,Hace 5-15 años,Medidas de microeficiencia,I have installed / implemented / am currently doing this myself
PROLIFIC_6a229b5352a32f629034f221,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_rooftop_photovoltaic_system_solar_pv_final,"Yes, between 15 and 5 years ago",15,Hace 5-15 años,Fotovoltaica en cubierta,Already present when I moved in
PROLIFIC_6a23e0de47bc759d7dfabea7,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_cooling_system_final,"Yes, less than 5 years ago",3,Hace menos de 5 años,Sistema de refrigeración,I have installed / implemented / am currently doing this myself
PROLIFIC_6a23e0de47bc759d7dfabea7,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,I do not know,4,No lo sé,Agua caliente sanitaria,Already present when I moved in
PROLIFIC_6a23e0de47bc759d7dfabea7,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_elevator_final,"Yes, between 15 and 5 years ago",6,Hace 5-15 años,Ascensor,Already present when I moved in
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff_final,"Yes, less than 5 years ago",2,Hace menos de 5 años,Cambio de tarifa eléctrica,I have installed / implemented / am currently doing this myself
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,"Yes, between 25 and 15 years ago",4,Hace 15-25 años,Agua caliente sanitaria,Already present when I moved in
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_elevator_final,"Yes, between 15 and 5 years ago",6,Hace 5-15 años,Ascensor,Already present when I moved in
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_energy_efficient_appliances_final,"Yes, less than 5 years ago",7,Hace menos de 5 años,Electrodomésticos eficientes,I have installed / implemented / am currently doing this myself
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_energy_storage_systems_final,I do not know,8,No lo sé,Almacenamiento energético,Already present when I moved in
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_fosil_fuel_or_biomass_based_heating_system_final,"Yes, between 25 and 15 years ago",10,Hace 15-25 años,Calefacción fósil o biomasa,Already present when I moved in
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,"Yes, between 15 and 5 years ago",14,Hace 5-15 años,Medidas de microeficiencia,I have installed / implemented / am currently doing this myself
PROLIFIC_6a21ea8132a0738c3116b9e0,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_rooftop_photovoltaic_system_solar_pv_final,"Yes, less than 5 years ago",15,Hace menos de 5 años,Fotovoltaica en cubierta,I have installed / implemented / am currently doing this myself
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff_final,"Yes, less than 5 years ago",2,Hace menos de 5 años,Cambio de tarifa eléctrica,Already present when I moved in
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_cooling_system_final,"Yes, less than 5 years ago",3,Hace menos de 5 años,Sistema de refrigeración,I have installed / implemented / am currently doing this myself
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,"Yes, less than 5 years ago",4,Hace menos de 5 años,Agua caliente sanitaria,I have installed / implemented / am currently doing this myself
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_electric_vehicle_final,"Yes, less than 5 years ago",5,Hace menos de 5 años,Vehículo eléctrico,I have installed / implemented / am currently doing this myself
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_elevator_final,"Yes, less than 5 years ago",6,Hace menos de 5 años,Ascensor,Already present when I moved in
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_envelope_renovation_e_g_wall_roof_insulation_double_windows_final,"Yes, less than 5 years ago",9,Hace menos de 5 años,Renovación de envolvente,Already present when I moved in
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_heat_pump_based_heating_system_final,"Yes, less than 5 years ago",11,Hace menos de 5 años,Bomba de calor,Already present when I moved in
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_heat_recovery_mechanical_ventilation_final,"Yes, less than 5 years ago",12,Hace menos de 5 años,Ventilación con recuperador,I have installed / implemented / am currently doing this myself
PROLIFIC_697f4f0f25cc7707716e04f5,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,"Yes, less than 5 years ago",14,Hace menos de 5 años,Medidas de microeficiencia,Already present when I moved in
PROLIFIC_69d801b7ff73fd8726f49404,please_indicate_when_the_technology_decision_was_implemented_or_contracted_if_it_was_part_of_the_original_building_and_has_never_been_upgraded_please_indicate_the_age_of_the_building_energy_efficient_appliances_final,"Yes, less than 5 years ago",7,Hace menos de 5 años,Electrodomésticos eficientes,Already present when I moved in
