matrix_name,bootstrap_id,n_factors,factor_a,factor_b,correlation,abs_correlation,correlation_distance
matrix_32_raw_0_1,41,8,MR7,MR1,0.10098760120404454,0.10098760120404454,0.8990123987959555
matrix_32_raw_0_1,41,8,MR4,MR1,-0.017021743720897684,0.017021743720897684,0.9829782562791023
matrix_32_raw_0_1,41,8,MR3,MR1,0.2143282462040047,0.2143282462040047,0.7856717537959953
matrix_32_raw_0_1,41,8,MR8,MR1,-0.036397359397580105,0.036397359397580105,0.9636026406024198
matrix_32_raw_0_1,42,8,MR4,MR8,-0.05417935458733953,0.05417935458733953,0.9458206454126604
matrix_32_raw_0_1,42,8,MR4,MR2,0.12972518160916074,0.12972518160916074,0.8702748183908393
matrix_32_raw_0_1,42,8,MR8,MR2,0.34659648278530125,0.34659648278530125,0.6534035172146988
matrix_32_raw_0_1,42,8,MR4,MR1,0.038999088938904254,0.038999088938904254,0.9610009110610958
matrix_32_raw_0_1,42,8,MR8,MR1,-0.12939831164306465,0.12939831164306465,0.8706016883569354
matrix_32_raw_0_1,42,8,MR2,MR1,0.07828482080172187,0.07828482080172187,0.9217151791982782
matrix_32_raw_0_1,42,8,MR4,MR7,0.06496885960791907,0.06496885960791907,0.9350311403920809
matrix_32_raw_0_1,42,8,MR8,MR7,0.23216020550420008,0.23216020550420008,0.7678397944958
matrix_32_raw_0_1,42,8,MR2,MR7,0.34054951077259893,0.34054951077259893,0.6594504892274011
matrix_32_raw_0_1,42,8,MR1,MR7,0.26891276732617736,0.26891276732617736,0.7310872326738227
matrix_32_raw_0_1,42,8,MR4,MR6,0.006313234427284846,0.006313234427284846,0.9936867655727152
matrix_32_raw_0_1,42,8,MR8,MR6,0.2440280354227918,0.2440280354227918,0.7559719645772082
matrix_32_raw_0_1,42,8,MR2,MR6,0.2092641324057055,0.2092641324057055,0.7907358675942945
matrix_32_raw_0_1,42,8,MR1,MR6,0.3232084541599323,0.3232084541599323,0.6767915458400677
matrix_32_raw_0_1,42,8,MR7,MR6,0.31235756280406457,0.31235756280406457,0.6876424371959354
matrix_32_raw_0_1,42,8,MR4,MR5,0.3534023977076492,0.3534023977076492,0.6465976022923507
matrix_32_raw_0_1,42,8,MR8,MR5,-0.010248693684846454,0.010248693684846454,0.9897513063151535
matrix_32_raw_0_1,42,8,MR2,MR5,0.1285324169357554,0.1285324169357554,0.8714675830642447
matrix_32_raw_0_1,42,8,MR1,MR5,0.043018709879658806,0.043018709879658806,0.9569812901203412
matrix_32_raw_0_1,42,8,MR7,MR5,0.055011076641607926,0.055011076641607926,0.9449889233583921
matrix_32_raw_0_1,42,8,MR6,MR5,0.053228633970433946,0.053228633970433946,0.946771366029566
matrix_32_raw_0_1,42,8,MR4,MR3,0.14055235104572844,0.14055235104572844,0.8594476489542715
matrix_32_raw_0_1,42,8,MR8,MR3,0.13224675335010255,0.13224675335010255,0.8677532466498974
matrix_32_raw_0_1,42,8,MR2,MR3,0.12484507584071439,0.12484507584071439,0.8751549241592856
matrix_32_raw_0_1,42,8,MR1,MR3,0.1071497071451054,0.1071497071451054,0.8928502928548946
matrix_32_raw_0_1,42,8,MR7,MR3,0.0375585390271869,0.0375585390271869,0.9624414609728131
matrix_32_raw_0_1,42,8,MR6,MR3,0.2735458927330736,0.2735458927330736,0.7264541072669264
matrix_32_raw_0_1,42,8,MR5,MR3,-0.10085318565538727,0.10085318565538727,0.8991468143446127
matrix_32_raw_0_1,43,8,MR2,MR3,-0.004572018966038711,0.004572018966038711,0.9954279810339612
matrix_32_raw_0_1,43,8,MR2,MR1,0.11412934745016237,0.11412934745016237,0.8858706525498377
matrix_32_raw_0_1,43,8,MR3,MR1,-0.05976044743854441,0.05976044743854441,0.9402395525614556
matrix_32_raw_0_1,43,8,MR2,MR6,0.02686997942715552,0.02686997942715552,0.9731300205728445
matrix_32_raw_0_1,43,8,MR3,MR6,0.34234817549773594,0.34234817549773594,0.657651824502264
matrix_32_raw_0_1,43,8,MR1,MR6,0.3224896662021682,0.3224896662021682,0.6775103337978319
matrix_32_raw_0_1,43,8,MR2,MR4,0.043429260409021654,0.043429260409021654,0.9565707395909784
matrix_32_raw_0_1,43,8,MR3,MR4,0.4055428361402415,0.4055428361402415,0.5944571638597584
matrix_32_raw_0_1,43,8,MR1,MR4,0.07148772971597271,0.07148772971597271,0.9285122702840273
matrix_32_raw_0_1,43,8,MR6,MR4,0.34416590749385667,0.34416590749385667,0.6558340925061433
matrix_32_raw_0_1,43,8,MR2,MR8,0.10783723450509052,0.10783723450509052,0.8921627654949095
matrix_32_raw_0_1,43,8,MR3,MR8,0.11669846995754146,0.11669846995754146,0.8833015300424585
matrix_32_raw_0_1,43,8,MR1,MR8,0.20800861392840733,0.20800861392840733,0.7919913860715927
matrix_32_raw_0_1,43,8,MR6,MR8,0.21015012479748235,0.21015012479748235,0.7898498752025176
matrix_32_raw_0_1,43,8,MR4,MR8,0.18259821417385588,0.18259821417385588,0.8174017858261441
matrix_32_raw_0_1,43,8,MR2,MR5,0.04162163436094942,0.04162163436094942,0.9583783656390505
matrix_32_raw_0_1,43,8,MR3,MR5,0.23438222392831312,0.23438222392831312,0.7656177760716869
matrix_32_raw_0_1,43,8,MR1,MR5,0.16873642035859657,0.16873642035859657,0.8312635796414034
matrix_32_raw_0_1,43,8,MR6,MR5,0.15944576005083475,0.15944576005083475,0.8405542399491652
matrix_32_raw_0_1,43,8,MR4,MR5,0.2167471015941672,0.2167471015941672,0.7832528984058328
matrix_32_raw_0_1,43,8,MR8,MR5,0.22345279449500424,0.22345279449500424,0.7765472055049958
matrix_32_raw_0_1,43,8,MR2,MR7,0.15334295024352834,0.15334295024352834,0.8466570497564716
matrix_32_raw_0_1,43,8,MR3,MR7,0.014043367546605547,0.014043367546605547,0.9859566324533945
matrix_32_raw_0_1,43,8,MR1,MR7,0.07633217192323591,0.07633217192323591,0.9236678280767641
matrix_32_raw_0_1,43,8,MR6,MR7,0.1089066159905673,0.1089066159905673,0.8910933840094327
matrix_32_raw_0_1,43,8,MR4,MR7,-0.09738388389660994,0.09738388389660994,0.9026161161033901
matrix_32_raw_0_1,43,8,MR8,MR7,-0.04550169433305555,0.04550169433305555,0.9544983056669445
matrix_32_raw_0_1,43,8,MR5,MR7,-0.10350932585232271,0.10350932585232271,0.8964906741476772
matrix_32_raw_0_1,44,8,MR2,MR7,-0.06170709380604492,0.06170709380604492,0.9382929061939551
matrix_32_raw_0_1,44,8,MR2,MR4,0.07983133438773353,0.07983133438773353,0.9201686656122665
matrix_32_raw_0_1,44,8,MR7,MR4,0.0036767685734831004,0.0036767685734831004,0.9963232314265169
matrix_32_raw_0_1,44,8,MR2,MR8,0.10202354537601124,0.10202354537601124,0.8979764546239888
matrix_32_raw_0_1,44,8,MR7,MR8,0.3993080800608948,0.3993080800608948,0.6006919199391052
matrix_32_raw_0_1,44,8,MR4,MR8,0.07856841695156656,0.07856841695156656,0.9214315830484334
matrix_32_raw_0_1,44,8,MR2,MR6,-0.045442608918780575,0.045442608918780575,0.9545573910812194
matrix_32_raw_0_1,44,8,MR7,MR6,0.41484710934261787,0.41484710934261787,0.5851528906573822
matrix_32_raw_0_1,44,8,MR4,MR6,0.33014484204421896,0.33014484204421896,0.669855157955781
matrix_32_raw_0_1,44,8,MR8,MR6,0.2540281532180367,0.2540281532180367,0.7459718467819634
matrix_32_raw_0_1,44,8,MR2,MR5,0.1494569264370789,0.1494569264370789,0.8505430735629211
matrix_32_raw_0_1,44,8,MR7,MR5,0.1833542285957735,0.1833542285957735,0.8166457714042266
matrix_32_raw_0_1,44,8,MR4,MR5,0.27553099973705325,0.27553099973705325,0.7244690002629468
matrix_32_raw_0_1,44,8,MR8,MR5,0.2012091270872256,0.2012091270872256,0.7987908729127744
matrix_32_raw_0_1,44,8,MR6,MR5,0.21488303352686133,0.21488303352686133,0.7851169664731387
matrix_32_raw_0_1,44,8,MR2,MR1,0.19105030296126765,0.19105030296126765,0.8089496970387323
matrix_32_raw_0_1,44,8,MR7,MR1,0.060732394136128166,0.060732394136128166,0.9392676058638718
matrix_32_raw_0_1,44,8,MR4,MR1,0.18413710681043222,0.18413710681043222,0.8158628931895677
matrix_32_raw_0_1,44,8,MR8,MR1,0.03899841862666372,0.03899841862666372,0.9610015813733362
matrix_32_raw_0_1,44,8,MR6,MR1,0.2625785461788924,0.2625785461788924,0.7374214538211076
matrix_32_raw_0_1,44,8,MR5,MR1,-0.039855570367570495,0.039855570367570495,0.9601444296324295
matrix_32_raw_0_1,44,8,MR2,MR3,-0.1448937664834977,0.1448937664834977,0.8551062335165023
matrix_32_raw_0_1,44,8,MR7,MR3,0.01114655383208215,0.01114655383208215,0.9888534461679178
matrix_32_raw_0_1,44,8,MR4,MR3,0.14012045649332316,0.14012045649332316,0.8598795435066768
matrix_32_raw_0_1,44,8,MR8,MR3,0.09729053565736787,0.09729053565736787,0.9027094643426321
matrix_32_raw_0_1,44,8,MR6,MR3,0.1400054257714245,0.1400054257714245,0.8599945742285755
matrix_32_raw_0_1,44,8,MR5,MR3,0.14686534951301414,0.14686534951301414,0.8531346504869859
matrix_32_raw_0_1,44,8,MR1,MR3,-0.029708184684637325,0.029708184684637325,0.9702918153153627
matrix_32_raw_0_1,45,8,MR3,MR6,0.012900017723891617,0.012900017723891617,0.9870999822761084
matrix_32_raw_0_1,45,8,MR3,MR8,0.22052157273743098,0.22052157273743098,0.779478427262569
matrix_32_raw_0_1,45,8,MR6,MR8,0.42729544874173575,0.42729544874173575,0.5727045512582642
matrix_32_raw_0_1,45,8,MR3,MR1,-0.06469286441865933,0.06469286441865933,0.9353071355813407
matrix_32_raw_0_1,45,8,MR6,MR1,0.05256817410534032,0.05256817410534032,0.9474318258946597
matrix_32_raw_0_1,45,8,MR8,MR1,-0.0017493507583320063,0.0017493507583320063,0.998250649241668
matrix_32_raw_0_1,45,8,MR3,MR7,0.10055537663857152,0.10055537663857152,0.8994446233614285
matrix_32_raw_0_1,45,8,MR6,MR7,0.08716735056297106,0.08716735056297106,0.9128326494370289
matrix_32_raw_0_1,45,8,MR8,MR7,0.030767524217266855,0.030767524217266855,0.9692324757827332
matrix_32_raw_0_1,45,8,MR1,MR7,0.3544558874171966,0.3544558874171966,0.6455441125828034
matrix_32_raw_0_1,45,8,MR3,MR4,0.31968580671079844,0.31968580671079844,0.6803141932892016
matrix_32_raw_0_1,45,8,MR6,MR4,0.08131074971518523,0.08131074971518523,0.9186892502848147
matrix_32_raw_0_1,45,8,MR8,MR4,0.026750360983368495,0.026750360983368495,0.9732496390166315
matrix_32_raw_0_1,45,8,MR1,MR4,0.23068119316102229,0.23068119316102229,0.7693188068389777
matrix_32_raw_0_1,45,8,MR7,MR4,0.32676296741172794,0.32676296741172794,0.673237032588272
matrix_32_raw_0_1,45,8,MR3,MR2,0.17894423733827103,0.17894423733827103,0.821055762661729
matrix_32_raw_0_1,45,8,MR6,MR2,-0.1019015624138437,0.1019015624138437,0.8980984375861563
matrix_32_raw_0_1,45,8,MR8,MR2,-0.013365213803385635,0.013365213803385635,0.9866347861966144
matrix_32_raw_0_1,45,8,MR1,MR2,0.28857950049236336,0.28857950049236336,0.7114204995076366
matrix_32_raw_0_1,45,8,MR7,MR2,0.28598563141105604,0.28598563141105604,0.714014368588944
matrix_32_raw_0_1,45,8,MR4,MR2,0.22718415533828668,0.22718415533828668,0.7728158446617133
matrix_32_raw_0_1,45,8,MR3,MR5,0.07504589711677521,0.07504589711677521,0.9249541028832248
matrix_32_raw_0_1,45,8,MR6,MR5,-0.054313746414398824,0.054313746414398824,0.9456862535856012
matrix_32_raw_0_1,45,8,MR8,MR5,0.019192324200164448,0.019192324200164448,0.9808076757998355
matrix_32_raw_0_1,45,8,MR1,MR5,0.38962758725639307,0.38962758725639307,0.610372412743607
matrix_32_raw_0_1,45,8,MR7,MR5,0.270939088783982,0.270939088783982,0.729060911216018
matrix_32_raw_0_1,45,8,MR4,MR5,0.13383657413692762,0.13383657413692762,0.8661634258630724
matrix_32_raw_0_1,45,8,MR2,MR5,0.3437381555085691,0.3437381555085691,0.6562618444914309
matrix_32_raw_0_1,46,8,MR8,MR4,-0.04517318388244508,0.04517318388244508,0.9548268161175549
matrix_32_raw_0_1,46,8,MR8,MR6,0.12377366691482031,0.12377366691482031,0.8762263330851797
matrix_32_raw_0_1,46,8,MR4,MR6,-0.08933785917385971,0.08933785917385971,0.9106621408261403
matrix_32_raw_0_1,46,8,MR8,MR5,0.06099988814984997,0.06099988814984997,0.9390001118501501
matrix_32_raw_0_1,46,8,MR4,MR5,0.47093500605166966,0.47093500605166966,0.5290649939483303
matrix_32_raw_0_1,46,8,MR6,MR5,0.08727052993150218,0.08727052993150218,0.9127294700684978
matrix_32_raw_0_1,46,8,MR8,MR3,-0.03548026960824886,0.03548026960824886,0.9645197303917511
matrix_32_raw_0_1,46,8,MR4,MR3,0.31154991741395993,0.31154991741395993,0.68845008258604
matrix_32_raw_0_1,46,8,MR6,MR3,0.3540913396287114,0.3540913396287114,0.6459086603712886
matrix_32_raw_0_1,46,8,MR5,MR3,0.26395980281912523,0.26395980281912523,0.7360401971808748
matrix_32_raw_0_1,46,8,MR8,MR1,0.09886995462618628,0.09886995462618628,0.9011300453738137
matrix_32_raw_0_1,46,8,MR4,MR1,0.1561999145598084,0.1561999145598084,0.8438000854401916
matrix_32_raw_0_1,46,8,MR6,MR1,0.3053761360261236,0.3053761360261236,0.6946238639738764
matrix_32_raw_0_1,46,8,MR5,MR1,0.211219833199828,0.211219833199828,0.7887801668001719
matrix_32_raw_0_1,46,8,MR3,MR1,0.24502916587586798,0.24502916587586798,0.754970834124132
matrix_32_raw_0_1,46,8,MR8,MR7,0.2563032937143058,0.2563032937143058,0.7436967062856942
matrix_32_raw_0_1,46,8,MR4,MR7,0.015981076996673657,0.015981076996673657,0.9840189230033264
matrix_32_raw_0_1,46,8,MR6,MR7,0.04415924318096764,0.04415924318096764,0.9558407568190324
matrix_32_raw_0_1,46,8,MR5,MR7,0.14204831123144834,0.14204831123144834,0.8579516887685517
matrix_32_raw_0_1,46,8,MR3,MR7,-0.024991841182569523,0.024991841182569523,0.9750081588174305
matrix_32_raw_0_1,46,8,MR1,MR7,0.10445549611637604,0.10445549611637604,0.8955445038836239
matrix_32_raw_0_1,46,8,MR8,MR2,0.2648372713887237,0.2648372713887237,0.7351627286112763
matrix_32_raw_0_1,46,8,MR4,MR2,-0.09170563495457483,0.09170563495457483,0.9082943650454252
matrix_32_raw_0_1,46,8,MR6,MR2,0.01921789037422516,0.01921789037422516,0.9807821096257748
matrix_32_raw_0_1,46,8,MR5,MR2,0.0994657777060883,0.0994657777060883,0.9005342222939117
matrix_32_raw_0_1,46,8,MR3,MR2,-0.10432440756211922,0.10432440756211922,0.8956755924378808
matrix_32_raw_0_1,46,8,MR1,MR2,0.02640549261974073,0.02640549261974073,0.9735945073802593
matrix_32_raw_0_1,46,8,MR7,MR2,0.1895520446479896,0.1895520446479896,0.8104479553520104
matrix_32_raw_0_1,47,8,MR4,MR7,-0.10034347855526905,0.10034347855526905,0.899656521444731
matrix_32_raw_0_1,47,8,MR4,MR3,0.003355908235989588,0.003355908235989588,0.9966440917640104
matrix_32_raw_0_1,47,8,MR7,MR3,-0.05903760398312465,0.05903760398312465,0.9409623960168754
matrix_32_raw_0_1,47,8,MR4,MR5,-0.001877506169110159,0.001877506169110159,0.9981224938308898
matrix_32_raw_0_1,47,8,MR7,MR5,0.34900994391954276,0.34900994391954276,0.6509900560804572
matrix_32_raw_0_1,47,8,MR3,MR5,0.15133725168936946,0.15133725168936946,0.8486627483106306
matrix_32_raw_0_1,47,8,MR4,MR2,-0.07324328739208762,0.07324328739208762,0.9267567126079124
matrix_32_raw_0_1,47,8,MR7,MR2,0.3911699162285598,0.3911699162285598,0.6088300837714402
matrix_32_raw_0_1,47,8,MR3,MR2,0.0890423193378094,0.0890423193378094,0.9109576806621906
matrix_32_raw_0_1,47,8,MR5,MR2,0.2483790450163905,0.2483790450163905,0.7516209549836095
matrix_32_raw_0_1,47,8,MR4,MR8,0.1188114256197445,0.1188114256197445,0.8811885743802554
matrix_32_raw_0_1,47,8,MR7,MR8,0.1344009120518114,0.1344009120518114,0.8655990879481886
matrix_32_raw_0_1,47,8,MR3,MR8,0.24713739564725573,0.24713739564725573,0.7528626043527442
matrix_32_raw_0_1,47,8,MR5,MR8,0.26720142362321786,0.26720142362321786,0.7327985763767821
matrix_32_raw_0_1,47,8,MR2,MR8,0.26447198589079923,0.26447198589079923,0.7355280141092008
matrix_32_raw_0_1,47,8,MR4,MR1,-0.014790338930943508,0.014790338930943508,0.9852096610690565
matrix_32_raw_0_1,47,8,MR7,MR1,0.21965237601177756,0.21965237601177756,0.7803476239882224
matrix_32_raw_0_1,47,8,MR3,MR1,0.3202053671323189,0.3202053671323189,0.6797946328676812
matrix_32_raw_0_1,47,8,MR5,MR1,0.21004854766246286,0.21004854766246286,0.7899514523375372
matrix_32_raw_0_1,47,8,MR2,MR1,0.15555432854595558,0.15555432854595558,0.8444456714540445
matrix_32_raw_0_1,47,8,MR8,MR1,0.2218655178273029,0.2218655178273029,0.7781344821726971
matrix_32_raw_0_1,47,8,MR4,MR6,0.33707370668450076,0.33707370668450076,0.6629262933154992
matrix_32_raw_0_1,47,8,MR7,MR6,0.0404329999485971,0.0404329999485971,0.9595670000514029
matrix_32_raw_0_1,47,8,MR3,MR6,0.023877954832592797,0.023877954832592797,0.9761220451674072
matrix_32_raw_0_1,47,8,MR5,MR6,0.007702835513970791,0.007702835513970791,0.9922971644860292
matrix_32_raw_0_1,47,8,MR2,MR6,-0.09971217027044423,0.09971217027044423,0.9002878297295558
matrix_32_raw_0_1,47,8,MR8,MR6,0.06055169617659487,0.06055169617659487,0.9394483038234052
matrix_32_raw_0_1,47,8,MR1,MR6,0.19162438372385013,0.19162438372385013,0.8083756162761498
matrix_32_raw_0_1,48,8,MR5,MR7,-0.0741786449950059,0.0741786449950059,0.9258213550049941
matrix_32_raw_0_1,48,8,MR5,MR8,0.10619087669115246,0.10619087669115246,0.8938091233088475
matrix_32_raw_0_1,48,8,MR7,MR8,0.013016199816327388,0.013016199816327388,0.9869838001836726
matrix_32_raw_0_1,48,8,MR5,MR1,0.11348363104303033,0.11348363104303033,0.8865163689569697
matrix_32_raw_0_1,48,8,MR7,MR1,0.3739814474812127,0.3739814474812127,0.6260185525187874
matrix_32_raw_0_1,48,8,MR8,MR1,0.03352717265104357,0.03352717265104357,0.9664728273489565
matrix_32_raw_0_1,48,8,MR5,MR6,-0.03387952383976846,0.03387952383976846,0.9661204761602316
matrix_32_raw_0_1,48,8,MR7,MR6,0.3633788129985679,0.3633788129985679,0.6366211870014321
matrix_32_raw_0_1,48,8,MR8,MR6,0.3097423932119652,0.3097423932119652,0.6902576067880348
matrix_32_raw_0_1,48,8,MR1,MR6,0.35665166572395984,0.35665166572395984,0.6433483342760402
matrix_32_raw_0_1,48,8,MR5,MR2,0.08662886906015653,0.08662886906015653,0.9133711309398435
matrix_32_raw_0_1,48,8,MR7,MR2,0.2408095632746872,0.2408095632746872,0.7591904367253128
matrix_32_raw_0_1,48,8,MR8,MR2,0.32008274044092244,0.32008274044092244,0.6799172595590776
matrix_32_raw_0_1,48,8,MR1,MR2,0.2724784970035784,0.2724784970035784,0.7275215029964216
matrix_32_raw_0_1,48,8,MR6,MR2,0.32312402210065116,0.32312402210065116,0.6768759778993488
matrix_32_raw_0_1,48,8,MR5,MR3,-0.009689506201084165,0.009689506201084165,0.9903104937989158
matrix_32_raw_0_1,48,8,MR7,MR3,0.025329105742017386,0.025329105742017386,0.9746708942579826
matrix_32_raw_0_1,48,8,MR8,MR3,0.09730373416030869,0.09730373416030869,0.9026962658396913
matrix_32_raw_0_1,48,8,MR1,MR3,0.1252342442587,0.1252342442587,0.8747657557413
matrix_32_raw_0_1,48,8,MR6,MR3,0.049104651869682985,0.049104651869682985,0.9508953481303171
matrix_32_raw_0_1,48,8,MR2,MR3,0.1519661638517498,0.1519661638517498,0.8480338361482502
matrix_32_raw_0_1,48,8,MR5,MR4,0.003217078358304426,0.003217078358304426,0.9967829216416956
matrix_32_raw_0_1,48,8,MR7,MR4,0.12432272713478566,0.12432272713478566,0.8756772728652144
matrix_32_raw_0_1,48,8,MR8,MR4,-0.16712956235473445,0.16712956235473445,0.8328704376452656
matrix_32_raw_0_1,48,8,MR1,MR4,0.0661384495755204,0.0661384495755204,0.9338615504244796
matrix_32_raw_0_1,48,8,MR6,MR4,-0.06793124898244068,0.06793124898244068,0.9320687510175594
matrix_32_raw_0_1,48,8,MR2,MR4,0.02237298695325891,0.02237298695325891,0.977627013046741
matrix_32_raw_0_1,48,8,MR3,MR4,0.13235288121934863,0.13235288121934863,0.8676471187806514
matrix_32_raw_0_1,49,8,MR6,MR2,0.014439063979452793,0.014439063979452793,0.9855609360205472
matrix_32_raw_0_1,49,8,MR6,MR1,0.07306248144269442,0.07306248144269442,0.9269375185573056
matrix_32_raw_0_1,49,8,MR2,MR1,0.04809639260418037,0.04809639260418037,0.9519036073958196
matrix_32_raw_0_1,49,8,MR6,MR8,0.07492133904559879,0.07492133904559879,0.9250786609544012
matrix_32_raw_0_1,49,8,MR2,MR8,0.35045861955196006,0.35045861955196006,0.6495413804480399
matrix_32_raw_0_1,49,8,MR1,MR8,0.028460947559740577,0.028460947559740577,0.9715390524402594
matrix_32_raw_0_1,49,8,MR6,MR3,-0.052599920451944324,0.052599920451944324,0.9474000795480557
matrix_32_raw_0_1,49,8,MR2,MR3,0.4226871690231647,0.4226871690231647,0.5773128309768353
matrix_32_raw_0_1,49,8,MR1,MR3,0.2810840617720933,0.2810840617720933,0.7189159382279067
matrix_32_raw_0_1,49,8,MR8,MR3,0.29023103753136886,0.29023103753136886,0.7097689624686312
matrix_32_raw_0_1,49,8,MR6,MR7,-0.17557060380442807,0.17557060380442807,0.824429396195572
matrix_32_raw_0_1,49,8,MR2,MR7,0.32466554426502725,0.32466554426502725,0.6753344557349727
matrix_32_raw_0_1,49,8,MR1,MR7,0.20650478975702335,0.20650478975702335,0.7934952102429766
matrix_32_raw_0_1,49,8,MR8,MR7,0.25847802058203884,0.25847802058203884,0.7415219794179612
matrix_32_raw_0_1,49,8,MR3,MR7,0.331489993693237,0.331489993693237,0.668510006306763
matrix_32_raw_0_1,49,8,MR6,MR4,0.28865827742144834,0.28865827742144834,0.7113417225785517
matrix_32_raw_0_1,49,8,MR2,MR4,-0.06252830739469957,0.06252830739469957,0.9374716926053004
matrix_32_raw_0_1,49,8,MR1,MR4,0.12698578793991536,0.12698578793991536,0.8730142120600847
matrix_32_raw_0_1,49,8,MR8,MR4,0.10719328119324996,0.10719328119324996,0.89280671880675
matrix_32_raw_0_1,49,8,MR3,MR4,-0.10494276174354286,0.10494276174354286,0.8950572382564571
matrix_32_raw_0_1,49,8,MR7,MR4,0.08338093744114568,0.08338093744114568,0.9166190625588543
matrix_32_raw_0_1,49,8,MR6,MR5,0.23512180697928217,0.23512180697928217,0.7648781930207178
matrix_32_raw_0_1,49,8,MR2,MR5,0.020894723479130003,0.020894723479130003,0.97910527652087
matrix_32_raw_0_1,49,8,MR1,MR5,-0.1283173640809425,0.1283173640809425,0.8716826359190575
matrix_32_raw_0_1,49,8,MR8,MR5,0.032821399279423,0.032821399279423,0.967178600720577
matrix_32_raw_0_1,49,8,MR3,MR5,-0.08644766786858296,0.08644766786858296,0.9135523321314171
matrix_32_raw_0_1,49,8,MR7,MR5,-0.10343059306425045,0.10343059306425045,0.8965694069357495
matrix_32_raw_0_1,49,8,MR4,MR5,0.09321728156206567,0.09321728156206567,0.9067827184379343
matrix_32_raw_0_1,50,8,MR2,MR8,-0.009580724288471619,0.009580724288471619,0.9904192757115284
matrix_32_raw_0_1,50,8,MR2,MR4,0.14584184754160287,0.14584184754160287,0.8541581524583971
matrix_32_raw_0_1,50,8,MR8,MR4,-0.048752417517142876,0.048752417517142876,0.9512475824828571
matrix_32_raw_0_1,50,8,MR2,MR3,0.12202412240247244,0.12202412240247244,0.8779758775975276
matrix_32_raw_0_1,50,8,MR8,MR3,0.39735827817475045,0.39735827817475045,0.6026417218252496
matrix_32_raw_0_1,50,8,MR4,MR3,0.15656587130910754,0.15656587130910754,0.8434341286908924
