analysis_sample,matrix_name,bootstrap_id,n_factors,status,n_bootstrap_draws,n_rows_used,n_rows_dropped,n_unique_participants,n_variable_features,n_constant_features,RMSR,TLI,RMSEA,BIC,mean_abs_factor_correlation,var_abs_factor_correlation,mean_factor_distance,var_factor_distance,warning_flag,warning_message,error_message
COMPLETE,matrix_32_pos_0_1,48,3,ok,1608,1608,0,1004,32,0,0.027953037201858377,0.7980947833162693,0.05376175817647326,-698.9950093962666,0.18770285322711427,5.319104829982126e-4,0.8122971467728857,5.319104829982134e-4,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,48,4,ok,1608,1608,0,1004,32,0,0.024468297676347138,0.8230273136550336,0.050321536149062714,-864.0353384185569,0.20073796483795997,0.004651576786735679,0.7992620351620401,0.004651576786735679,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,48,5,ok,1608,1608,0,1004,32,0,0.02068586150941041,0.8634520768971647,0.04419148739633216,-1121.6908185459263,0.2079128192392113,0.017275856798579937,0.7920871807607888,0.017275856798579937,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,48,6,ok,1608,1608,0,1004,32,0,0.018267677104913838,0.8833966707994936,0.04082716894416819,-1180.879607693781,0.22007995713304215,0.015838789049660854,0.7799200428669578,0.015838789049660854,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,48,7,ok,1608,1608,0,1004,32,0,0.01630484548056656,0.8955344764544207,0.038634870669174974,-1166.7077682953177,0.19329668101006697,0.01743057116633575,0.8067033189899331,0.017430571166335753,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,48,8,ok,1608,1608,0,1004,32,0,0.014351241588253029,0.9128898618002553,0.035271269838544825,-1174.2880184829928,0.20323113632364675,0.015818333806375484,0.7967688636763532,0.01581833380637549,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,2,ok,1608,1608,0,1005,32,0,0.039699545735304466,0.6943589590181188,0.0656107528940431,233.79723609734583,0.22558980891688485,NA,0.7744101910831152,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,3,ok,1608,1608,0,1005,32,0,0.02772350844268397,0.7944802152200265,0.053788773641387753,-697.1121577665817,0.17206837648249396,0.0015321467286361968,0.827931623517506,0.0015321467286361962,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,4,ok,1608,1608,0,1005,32,0,0.02462779975919194,0.813750943481617,0.051193398977882575,-810.8078774330888,0.1310161794239089,0.004784422196886064,0.8689838205760911,0.004784422196886064,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,5,ok,1608,1608,0,1005,32,0,0.021186512070493532,0.8479163809566118,0.04624938919541181,-1018.1404728464713,0.16509274673007185,0.028147006564127705,0.8349072532699282,0.0281470065641277,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,6,ok,1608,1608,0,1005,32,0,0.01858639151338181,0.8732724815943289,0.04220825548565459,-1122.054730324698,0.23158354599510136,0.020069322941698053,0.7684164540048987,0.02006932294169805,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,7,ok,1608,1608,0,1005,32,0,0.01665488148169938,0.8896613397738303,0.03937528910379297,-1139.494415291641,0.2115304654572599,0.020761752296041273,0.78846953454274,0.020761752296041262,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,49,8,ok,1608,1608,0,1005,32,0,0.015059540788564042,0.8997740340595185,0.03751884721562542,-1103.7849679847868,0.19558769650801014,0.01670873038124964,0.8044123034919899,0.016708730381249638,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,2,ok,1608,1608,0,1010,32,0,0.04141931250492518,0.6861823318090339,0.0677039487147134,428.09233455825915,0.2786565304975444,NA,0.7213434695024556,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,3,ok,1608,1608,0,1010,32,0,0.029281361224216863,0.7834202086429912,0.05623171518847795,-522.9403993701385,0.19139425883221833,0.001444548394811348,0.8086057411677817,0.001444548394811346,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,4,ok,1608,1608,0,1010,32,0,0.024930842245038092,0.819315998621523,0.051349022935270786,-801.2108293180736,0.21195988075590902,0.018707679551995104,0.788040119244091,0.01870767955199511,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,5,ok,1608,1608,0,1010,32,0,0.021076095845387888,0.8553406463374483,0.04593490917342253,-1034.269648029719,0.2365519381373914,0.017165690329416908,0.7634480618626086,0.017165690329416904,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,6,ok,1608,1608,0,1010,32,0,0.018188135346471873,0.8838384015478035,0.041152505299863106,-1167.1986810804874,0.23062288395807476,0.013490819617352134,0.7693771160419253,0.013490819617352129,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,7,ok,1608,1608,0,1010,32,0,0.01620146988750907,0.8991259109926123,0.03834002540591229,-1177.4007034012416,0.21259365876442468,0.011368197408700395,0.7874063412355753,0.011368197408700396,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,50,8,ok,1608,1608,0,1010,32,0,0.014487664332453251,0.9106436182820832,0.03607638984045815,-1149.533117891232,0.21005561848932108,0.010547974290679154,0.7899443815106789,0.010547974290679154,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,2,ok,1608,1608,0,999,32,0,0.04296667721601868,0.6679326446397458,0.06994774442209839,643.1420198092574,0.24734458554302147,NA,0.7526554144569786,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,3,ok,1608,1608,0,999,32,0,0.02966284137526569,0.7793607130652003,0.05700312930323535,-466.3348826016859,0.177869212395936,0.0017457741707889995,0.822130787604064,0.0017457741707890008,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,4,ok,1608,1608,0,999,32,0,0.024964711746134887,0.824303772565541,0.050855410020883944,-831.5507117307152,0.22198197802420383,0.021519133499505412,0.7780180219757962,0.021519133499505412,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,5,ok,1608,1608,0,999,32,0,0.02099123990886044,0.8544522806038233,0.046276142730767446,-1016.7632477948925,0.2178697831304051,0.016049773834985806,0.7821302168695949,0.01604977383498581,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,6,ok,1608,1608,0,999,32,0,0.018709436304312894,0.8777972196160331,0.042392857373379694,-1114.0436895704072,0.22626703853932964,0.01602556953359927,0.7737329614606704,0.016025569533599272,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,7,ok,1608,1608,0,999,32,0,0.016869464495360476,0.8895691564211666,0.040290022176860195,-1105.1609765051894,0.2107491261521335,0.016520299850788928,0.7892508738478665,0.01652029985078893,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,51,8,ok,1608,1608,0,999,32,0,0.014925646046097639,0.906368419062084,0.03709021115221844,-1117.5666144519246,0.19820334786519092,0.009897903843103349,0.8017966521348091,0.009897903843103349,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,2,ok,1608,1608,0,1017,32,0,0.04107949541625738,0.6722083703813211,0.06820785896725931,475.77761313930205,0.21534318944474004,NA,0.7846568105552599,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,3,ok,1608,1608,0,1017,32,0,0.0294446350997219,0.7756384380835947,0.056416555645959585,-509.44727091387085,0.18010568933200988,1.495093890084519e-4,0.8198943106679901,1.4950938900845157e-4,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,4,ok,1608,1608,0,1017,32,0,0.025267684719329917,0.8130309631119269,0.0514893064582622,-792.5348337103287,0.2241406782511778,0.028327775945172377,0.7758593217488222,0.028327775945172377,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,5,ok,1608,1608,0,1017,32,0,0.021840451155989638,0.8419422644691351,0.047330312154894603,-961.8624878072205,0.22353344972953704,0.021578134118259415,0.776466550270463,0.021578134118259415,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,6,ok,1608,1608,0,1017,32,0,0.01869047565354692,0.8698020944434858,0.042946770377522835,-1089.7960742909077,0.21489154512021175,0.012868159235305206,0.7851084548797883,0.012868159235305205,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,7,ok,1608,1608,0,1017,32,0,0.01668144902482586,0.8858753016487848,0.040199154490231016,-1108.6068602498126,0.21308768022098665,0.011831366025675239,0.7869123197790133,0.011831366025675239,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,52,8,ok,1608,1608,0,1017,32,0,0.014982402751867449,0.8950849797595889,0.03853419814381204,-1070.5072438195175,0.20263858743464977,0.011273471371142521,0.7973614125653502,0.011273471371142525,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,2,ok,1608,1608,0,1008,32,0,0.04212428741481012,0.6566311372353668,0.0692101854882586,571.6794501988647,0.2675042224960812,NA,0.7324957775039188,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,3,ok,1608,1608,0,1008,32,0,0.030641665860009284,0.7556022077431521,0.05837625151583225,-363.6684463223469,0.19952943317959657,0.0013892071598592434,0.8004705668204034,0.001389207159859244,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,4,ok,1608,1608,0,1008,32,0,0.02658299198096823,0.8016315213136666,0.05258032208440067,-724.2518292478483,0.2336905797943303,0.01673760410463413,0.7663094202056697,0.01673760410463414,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,5,ok,1608,1608,0,1008,32,0,0.022672414218680888,0.8390029140859929,0.04735805806785659,-960.4007892970335,0.24006218955706932,0.01472505105949236,0.7599378104429306,0.014725051059492353,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,6,ok,1608,1608,0,1008,32,0,0.019169752816637162,0.8699310956163178,0.04255667483583336,-1106.9053383288035,0.2308797121667194,0.01274941998638898,0.7691202878332806,0.012749419986388979,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,7,ok,1608,1608,0,1008,32,0,0.016700768838499854,0.8890853734820616,0.03928911767008702,-1142.6881236535796,0.19359841089329116,0.015079240912962843,0.8064015891067088,0.015079240912962838,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,53,8,ok,1608,1608,0,1008,32,0,0.014789592890013165,0.904547851593622,0.036439028285538196,-1138.2006358943304,0.17698604340228016,0.015412308174726549,0.8230139565977198,0.01541230817472655,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,2,ok,1608,1608,0,1000,32,0,0.041780569865569044,0.6810019644539783,0.06804109688383905,459.9576875730022,0.30576173231038384,NA,0.6942382676896162,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,3,ok,1608,1608,0,1000,32,0,0.02904485193330841,0.7855101253905623,0.055779821848439465,-555.7416035857696,0.21000403624355468,0.0017046556481730053,0.7899959637564453,0.0017046556481730016,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,4,ok,1608,1608,0,1000,32,0,0.02515025684000803,0.8260561819708611,0.05022005132371932,-870.1716088812693,0.26120015710043054,0.021871769156161906,0.7387998428995695,0.02187176915616191,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,5,ok,1608,1608,0,1000,32,0,0.020728609498103734,0.8598609133746464,0.04506604388316606,-1078.2603135323589,0.23287807656602358,0.018013581779269178,0.7671219234339764,0.018013581779269174,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,6,ok,1608,1608,0,1000,32,0,0.018131264302983136,0.8804258405384138,0.04161850542852534,-1147.4134547570645,0.23107195541296777,0.01501386652353923,0.7689280445870322,0.015013866523539232,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,7,ok,1608,1608,0,1000,32,0,0.016295459383880433,0.8952115156745198,0.03895137876591106,-1155.1380376712646,0.21258073790757315,0.01669468544830606,0.7874192620924269,0.016694685448306063,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,54,8,ok,1608,1608,0,1000,32,0,0.01483760123645881,0.9032729271120566,0.03741454847282633,-1107.1529931325567,0.20167858211030434,0.014113516251854367,0.7983214178896957,0.01411351625185437,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,2,ok,1608,1608,0,1019,32,0,0.04266949743283361,0.6522816663027213,0.06959571348614108,608.9390157656012,0.22650561973807265,NA,0.7734943802619274,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,3,ok,1608,1608,0,1019,32,0,0.02959547316800137,0.7655157924764869,0.05713763001294852,-456.38640964174374,0.18746587502553877,0.0015329541504652583,0.8125341249744613,0.0015329541504652605,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,4,ok,1608,1608,0,1019,32,0,0.026079427790398586,0.7997810376497352,0.052785991434243944,-711.2192910250851,0.2381976032451871,0.023069739600070815,0.7618023967548129,0.023069739600070815,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,5,ok,1608,1608,0,1019,32,0,0.022324266330417977,0.8340521425263864,0.048045276116278186,-923.9236935715619,0.24040221106137505,0.02047055769292801,0.759597788938625,0.020470557692928017,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,6,ok,1608,1608,0,1019,32,0,0.01982846444382151,0.8583296974256315,0.044381606043434975,-1025.5222299143759,0.22949901607202214,0.016275445548046986,0.7705009839279778,0.016275445548046986,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,7,ok,1608,1608,0,1019,32,0,0.01736773289950906,0.8778109503925555,0.041207652378778,-1069.9266008244515,0.20101546080734112,0.015040176304195432,0.7989845391926589,0.015040176304195435,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,55,8,ok,1608,1608,0,1019,32,0,0.01563358759040748,0.8892504940401925,0.03922224078551308,-1047.4518494300382,0.197359243889338,0.013633531583110594,0.802640756110662,0.013633531583110599,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,2,ok,1608,1608,0,983,32,0,0.04158596658874658,0.6690417260969618,0.066844939341322,347.61900757708145,0.1880020493337755,NA,0.8119979506662245,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,3,ok,1608,1608,0,983,32,0,0.029383672182964223,0.775126260654541,0.055086779855817496,-605.5326640739258,0.16753723770950685,0.0036429277318091578,0.8324627622904931,0.0036429277318091586,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,4,ok,1608,1608,0,983,32,0,0.02505336611236954,0.8222540246561224,0.04896384239330797,-945.1024619101611,0.2212298791115415,0.02230920167384242,0.7787701208884585,0.02230920167384242,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,5,ok,1608,1608,0,983,32,0,0.02073297016545429,0.8564784662147427,0.04398764016264843,-1131.691572971314,0.16444895173581592,0.02096644770831894,0.8355510482641841,0.02096644770831894,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,6,ok,1608,1608,0,983,32,0,0.018070773473340178,0.8818222031228727,0.0399057613057034,-1219.037049578569,0.20329384246950238,0.016741229227012575,0.7967061575304977,0.016741229227012575,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,7,ok,1608,1608,0,983,32,0,0.01605374363321448,0.8982884513654781,0.0370125528269172,-1224.5285222234297,0.20019643699130313,0.021553217446499743,0.7998035630086968,0.02155321744649974,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,56,8,ok,1608,1608,0,983,32,0,0.014462841071223531,0.9083764917602608,0.035120877689039855,-1178.850175410717,0.17090308639826574,0.019045415313141,0.8290969136017342,0.019045415313141,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,2,ok,1608,1608,0,1001,32,0,0.04024895239424586,0.7099912684446691,0.06521881407789402,198.0947777453407,0.2570767951393495,NA,0.7429232048606504,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,3,ok,1608,1608,0,1001,32,0,0.02674745717073258,0.815329404902618,0.0520307722752703,-817.6646497799843,0.1916885843587763,0.0018189241481557398,0.8083114156412237,0.0018189241481557405,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,4,ok,1608,1608,0,1001,32,0,0.02341674816580758,0.8397271413597003,0.04846095041575279,-974.567149793585,0.21587529373807227,0.01726881220179489,0.7841247062619277,0.0172688122017949,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,5,ok,1608,1608,0,1001,32,0,0.020197865159843304,0.866164190431395,0.044273744187666816,-1117.6422031105078,0.21275449313127812,0.022057265503007212,0.7872455068687219,0.022057265503007215,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,6,ok,1608,1608,0,1001,32,0,0.017125486260343176,0.8988557036660421,0.038478851363405904,-1276.409593636152,0.23492803624859004,0.017469308109934842,0.76507196375141,0.017469308109934845,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,7,ok,1608,1608,0,1001,32,0,0.015282617946583648,0.9102192221955535,0.03624440926135939,-1251.0406733443133,0.22548165291403308,0.01625259561342484,0.7745183470859669,0.016252595613424844,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,57,8,ok,1608,1608,0,1001,32,0,0.013776214891534402,0.9206480218209955,0.034066294556714664,-1210.2934117467203,0.2164236227135386,0.01624772915592689,0.7835763772864615,0.016247729155926892,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,2,ok,1608,1608,0,1013,32,0,0.041500878292150184,0.6655720613092008,0.06836342017048415,490.5698758561266,0.24895826033876486,NA,0.7510417396612351,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,3,ok,1608,1608,0,1013,32,0,0.029800116918385456,0.7643220296923948,0.05737590976594616,-438.70425960478906,0.18447971287842246,0.0016605663109914872,0.8155202871215775,0.0016605663109914859,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,4,ok,1608,1608,0,1013,32,0,0.025975392093192093,0.7986972329307539,0.05301462312326192,-696.6719954943296,0.22212105063832865,0.014237707261555665,0.7778789493616713,0.01423770726155566,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,5,ok,1608,1608,0,1013,32,0,0.021758586884919794,0.8362356056238073,0.04780559462609075,-936.7055137072546,0.23079653663814095,0.016684034150861702,0.7692034633618591,0.016684034150861705,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,6,ok,1608,1608,0,1013,32,0,0.01876462220109962,0.8667380672330065,0.04311402858187948,-1082.4124510000763,0.23454606848857093,0.01608234033103598,0.765453931511429,0.016082340331035984,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,7,ok,1608,1608,0,1013,32,0,0.016917973585914476,0.8805349348849698,0.0408117984939946,-1085.2235714743565,0.18849846751083502,0.01640309599144589,0.811501532489165,0.016403095991445897,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,58,8,ok,1608,1608,0,1013,32,0,0.015458478270807244,0.8864675538834915,0.03977658838799356,-1028.5796000489618,0.16226639832618242,0.015659420308993654,0.8377336016738176,0.015659420308993654,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,2,ok,1608,1608,0,1020,32,0,0.03984986457859754,0.7029157886776151,0.06539666332943446,214.2688963976293,0.2716286162508482,NA,0.7283713837491518,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,3,ok,1608,1608,0,1020,32,0,0.02833667240014982,0.7979440021041305,0.053919725380661206,-687.9720285534222,0.22229246152381363,4.973162025452224e-4,0.7777075384761863,4.973162025452222e-4,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,4,ok,1608,1608,0,1020,32,0,0.02446955985952298,0.833298777277979,0.048964379100225316,-945.0708534960486,0.25514026802117384,0.022298069153505327,0.7448597319788262,0.022298069153505327,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,5,ok,1608,1608,0,1020,32,0,0.02042730253776338,0.863620953160146,0.04427739252221488,-1117.4624605436336,0.2224913745870213,0.017342214158009312,0.7775086254129787,0.01734221415800931,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,6,ok,1608,1608,0,1020,32,0,0.017787217529535382,0.8884517089130652,0.04003457584593961,-1213.7549377581488,0.23303392970263256,0.014411923991498083,0.7669660702973674,0.014411923991498083,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,7,ok,1608,1608,0,1020,32,0,0.016138281447702567,0.8985104224076945,0.03817810374670984,-1183.2381504381692,0.22274513705569476,0.015344750232733514,0.7772548629443052,0.015344750232733514,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,59,8,ok,1608,1608,0,1020,32,0,0.01427004854132136,0.9123796997325755,0.03546515686629623,-1168.3776751636456,0.209858677935448,0.013172604765231745,0.790141322064552,0.013172604765231747,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,2,ok,1608,1608,0,1014,32,0,0.04092012980804709,0.697240996382335,0.06659601268889949,324.49119968504647,0.2475978692439716,NA,0.7524021307560285,NA,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,3,ok,1608,1608,0,1014,32,0,0.02878140673347483,0.7976869134692979,0.05442614535850744,-652.4159149873685,0.19250885026044887,8.675434942776769e-4,0.8074911497395512,8.675434942776775e-4,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,4,ok,1608,1608,0,1014,32,0,0.024462803231623444,0.831776144263367,0.04961795846948869,-906.322335806698,0.22616563234627945,0.014433995641688041,0.7738343676537206,0.014433995641688045,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,5,ok,1608,1608,0,1014,32,0,0.020600083022603022,0.8680229753990253,0.043937981884497775,-1134.120806403672,0.22154043735512718,0.013941760973821354,0.7784595626448728,0.013941760973821361,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,6,ok,1608,1608,0,1014,32,0,0.017814608009626344,0.8910384013749657,0.03991385231171228,-1218.7057744186186,0.2266804035626646,0.012171376226655714,0.7733195964373354,0.012171376226655714,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,7,ok,1608,1608,0,1014,32,0,0.015738558043525558,0.9035845314038181,0.03753691103118613,-1206.1112097417324,0.20668533740495634,0.011541033336907232,0.7933146625950437,0.011541033336907232,FALSE,NA,NA
COMPLETE,matrix_32_pos_0_1,60,8,ok,1608,1608,0,1014,32,0,0.013801227808023587,0.9203939737193668,0.03409970554945614,-1209.3119394866867,0.20678949751538356,0.013340666502255226,0.7932105024846164,0.013340666502255223,FALSE,NA,NA
