analysis_sample,matrix,matrix_name,d_det,d_hamming,min_common_pct,prototype,cumulative_covered_pct,prototype_label
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,2,2.5211904761903923,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,3,3.0154761904760905,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,4,3.833333333333206,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,5,4.010238095237963,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,6,4.5683333333331815,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,7,6.030952380952181,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,8,6.351428571428362,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,1,2.162142857142783,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,2,2.577857142857055,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,3,3.3204761904760773,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,4,3.761190476190348,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,5,4.045238095237957,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,6,4.275714285714139,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,7,5.032142857142685,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,8,7.352619047618796,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,1,2.2623809523808753,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,2,2.706666666666574,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,3,3.399761904761789,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,4,3.811904761904633,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,5,4.070952380952242,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,6,4.598095238095082,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,7,4.910238095237928,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,15,6,80,8,7.708571428571164,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,1,29.11095238095197,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,2,49.248095238094606,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,3,72.7040476190467,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,4,81.13285714285614,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,5,87.68928571428464,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,6,91.3240476190465,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,7,93.347857142856,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,8,4,75,8,94.29095238095124,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,1,24.415952380952103,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,2,43.370714285713774,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,3,71.37452380952293,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,4,79.33952380952283,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,5,84.90166666666563,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,6,86.7414285714275,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,7,90.55452380952272,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,8,90.7699999999989,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,1,21.518095238094947,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,2,37.66023809523758,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,3,56.59404761904685,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,4,70.69499999999904,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,5,78.63404761904654,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,6,83.24190476190361,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,7,86.57595238095118,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,10,4,80,8,88.63499999999878,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,1,18.162142857142612,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,2,38.85666666666615,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,3,56.3978571428564,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,4,70.77666666666575,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,5,76.84619047618948,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,6,81.2969047619037,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,7,84.27976190476082,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,8,86.96238095237983,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,1,26.214523809523374,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,2,63.585238095236896,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,3,86.98404761904605,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,4,89.47595238095076,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,5,93.98190476190308,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,6,94.17238095237926,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,7,94.44142857142688,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,12,6,75,8,95.80071428571256,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,1,27.852142857142383,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,2,57.48738095237994,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,3,86.52619047618889,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,4,92.77238095237924,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,5,93.94285714285544,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,6,94.1333333333316,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,7,94.38047619047444,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,8,95.2778571428554,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,1,27.746190476190066,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,2,56.08523809523726,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,3,69.21928571428471,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,4,92.1428571428558,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,5,94.86714285714146,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,6,95.42142857142716,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,7,95.63690476190337,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,8,95.8590476190462,P8
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,1,47.626904761903866,P1
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,2,71.07952380952256,P2
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,3,83.22166666666526,P3
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,4,88.18142857142708,P4
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,5,94.17404761904604,P5
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,6,95.28976190476033,P6
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,7,95.47190476190316,P7
WHY_LATAM,RAW,matrix_32_raw_0_1,15,6,80,8,95.86309523809363,P8
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,1,61.26309523809489,P1
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,2,78.78666666666616,P2
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,3,84.02738095238041,P3
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,4,89.45333333333272,P4
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,5,90.96619047618988,P5
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,6,92.44785714285652,P6
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,7,92.76523809523748,P7
WHY_LATAM,POS,matrix_32_pos_0_1,8,4,75,8,93.81619047618985,P8
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,1,59.20785714285675,P1
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,2,66.82380952380905,P2
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,3,81.65904761904697,P3
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,4,84.95642857142788,P4
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,5,91.07071428571352,P5
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,6,91.62857142857064,P6
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,7,92.85476190476112,P7
WHY_LATAM,POS,matrix_32_pos_0_1,9,4,77.77777777777777,8,94.21119047618969,P8
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,1,34.69738095238052,P1
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,2,67.43999999999917,P2
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,3,78.27642857142764,P3
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,4,87.02238095237993,P4
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,5,88.29999999999896,P5
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,6,91.35452380952276,P6
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,7,93.55238095237986,P7
WHY_LATAM,POS,matrix_32_pos_0_1,10,4,80,8,94.52690476190364,P8
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,1,35.54499999999947,P1
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,2,67.40261904761807,P2
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,3,74.89523809523703,P3
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,4,79.70928571428462,P4
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,5,85.74809523809408,P5
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,6,88.20309523809404,P6
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,7,92.26404761904637,P7
WHY_LATAM,POS,matrix_32_pos_0_1,11,4,81.81818181818181,8,93.05047619047494,P8
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,1,54.64666666666616,P1
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,2,91.52309523809411,P2
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,3,92.70452380952268,P3
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,4,96.42833333333216,P4
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,5,97.23904761904645,P5
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,6,98.21999999999882,P6
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,7,98.4957142857131,P7
WHY_LATAM,POS,matrix_32_pos_0_1,12,6,75,8,99.0349999999988,P8
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,1,63.03666666666648,P1
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,2,90.77071428571378,P2
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,3,95.49023809523754,P3
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,4,96.37952380952323,P4
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,5,98.24809523809466,P5
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,6,98.3749999999994,P6
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,7,98.65357142857084,P7
WHY_LATAM,POS,matrix_32_pos_0_1,13,6,76.92307692307692,8,99.02261904761843,P8
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,1,65.16666666666643,P1
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,2,93.06619047618987,P2
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,3,93.86333333333272,P3
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,4,97.0633333333327,P4
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,5,97.67833333333267,P5
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,6,98.4071428571422,P6
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,7,98.5678571428565,P7
WHY_LATAM,POS,matrix_32_pos_0_1,14,6,78.57142857142857,8,98.7285714285708,P8
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,1,67.59238095238068,P1
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,2,91.64190476190424,P2
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,3,96.49761904761846,P3
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,4,96.92142857142798,P4
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,5,97.9745238095232,P5
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,6,98.46642857142795,P6
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,7,98.85690476190416,P7
WHY_LATAM,POS,matrix_32_pos_0_1,15,6,80,8,99.01190476190416,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,1,18.883809523809244,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,2,43.07595238095175,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,3,62.30452380952288,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,4,71.49619047618941,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,5,77.23404761904646,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,6,82.60428571428449,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,7,86.68833333333204,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,8,4,75,8,90.10999999999864,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,1,18.71595238095201,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,2,38.03095238095167,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,3,59.18357142857031,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,4,70.49476190476058,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,5,72.51571428571293,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,6,77.81595238095093,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,7,82.48476190476035,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,8,85.03047619047459,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,1,18.68095238095198,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,2,33.877380952380236,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,3,53.17523809523699,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,4,69.8621428571414,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,5,75.23071428571271,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,6,78.50904761904597,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,7,79.55976190476024,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,10,4,80,8,81.77523809523639,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,1,17.892857142856748,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,2,30.380238095237445,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,3,55.69357142857024,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,4,60.793095238093926,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,5,69.70595238095088,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,6,75.87380952380789,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,7,79.64761904761733,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,8,82.17238095237917,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,1,23.098571428570864,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,2,59.58714285714112,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,3,74.53357142856932,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,4,82.81428571428343,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,5,87.58857142856903,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,6,89.40380952380708,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,7,91.0407142857118,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,12,6,75,8,94.1271428571403,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,1,26.360238095237435,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,2,58.091904761903145,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,3,69.28571428571242,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,4,71.95857142856948,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,5,81.99952380952162,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,6,88.7380952380929,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,7,90.50380952380712,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,8,91.98952380952136,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,1,29.893809523808702,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,2,64.13523809523606,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,3,78.81214285714043,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,4,80.64452380952133,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,5,83.2973809523784,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,6,84.81809523809265,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,7,89.18690476190207,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,8,90.20309523809252,P8
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,1,24.90428571428505,P1
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,2,60.703333333331344,P2
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,3,73.63714285714055,P3
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,4,78.58785714285467,P4
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,5,79.92619047618797,P5
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,6,81.59166666666412,P6
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,7,82.54714285714029,P7
WHY_LATAM,EXT,matrix_32_ext_0_1,15,6,80,8,86.13547619047351,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,1,2.6014285714284897,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,2,9.175238095237807,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,3,15.822857142856646,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,4,17.13761904761851,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,5,21.82690476190408,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,6,26.831666666665832,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,7,28.845238095237196,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,8,4,75,8,33.522142857141816,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,1,1.779285714285655,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,2,10.466666666666326,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,3,16.36547619047565,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,4,17.515238095237518,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,5,21.596428571427857,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,6,25.66380952380867,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,7,29.80714285714186,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,8,35.45690476190357,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,1,1.5645238095237528,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,2,6.465476190475955,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,3,7.533095238094963,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,4,15.966666666666082,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,5,18.327142857142185,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,6,20.769047619046855,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,7,23.03523809523725,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,10,4,80,8,26.06619047618952,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,1,1.9354761904761175,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,2,5.755476190475973,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,3,6.696190476190224,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,4,8.153333333333029,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,5,15.184761904761336,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,6,17.887142857142184,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,7,18.523333333332634,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,8,22.09261904761821,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,1,3.657619047618911,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,2,9.39523809523775,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,3,11.29238095238054,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,4,21.821428571427784,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,5,30.57119047618938,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,6,35.35999999999873,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,7,40.11857142856997,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,12,6,75,8,44.0099999999984,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,1,3.0071428571427443,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,2,8.300476190475885,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,3,10.052380952380584,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,4,22.44809523809444,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,5,33.2161904761893,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,6,34.55738095237972,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,7,39.033571428570035,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,8,41.13428571428424,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,1,3.101904761904644,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,2,4.751190476190298,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,3,9.27214285714251,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,4,21.43999999999923,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,5,31.42857142857029,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,6,34.85380952380826,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,7,36.22142857142725,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,8,37.23523809523673,P8
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,1,3.378333333333207,P1
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,2,6.804047619047361,P2
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,3,8.721666666666339,P3
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,4,20.046666666665946,P4
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,5,21.91238095238016,P5
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,6,30.841666666665553,P6
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,7,32.7159523809512,P7
WHY_LATAM,Z_ABS,matrix_32_z_abs,15,6,80,8,37.3771428571415,P8
