analysis_sample,matrix,h,p,method,left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
DIEGO,RAW,4,6,KMEANS,KM4,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,4,6,KMEANS,KM5,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,4,6,KMEANS,KM6,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,4,6,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,6,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,4,6,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,4,6,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,4,6,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,4,6,EFA,EFA6,Influencer,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,KMEANS,KM2,Influencer,14,5,4,28.571428571428573,80,26.666666666666668,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,KMEANS,KM3,Influencer,8,5,3,37.5,60,30,det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,KMEANS,KM4,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,4,7,KMEANS,KM5,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,4,7,KMEANS,KM6,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,KMEANS,KM7,Influencer,10,5,3,30,60,25,det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,4,7,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,4,7,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,4,7,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,4,7,EFA,EFA6,Influencer,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,7,EFA,EFA7,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,4,8,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,KMEANS,KM2,Influencer,14,5,4,28.571428571428573,80,26.666666666666668,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,KMEANS,KM3,Influencer,8,5,3,37.5,60,30,det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,KMEANS,KM4,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,4,8,KMEANS,KM5,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,4,8,KMEANS,KM6,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,KMEANS,KM7,Influencer,10,5,3,30,60,25,det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,KMEANS,KM8,Homo.Economicus,12,9,7,58.333333333333336,77.77777777777777,50,det_04_added_value; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
DIEGO,RAW,4,8,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,4,8,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,4,8,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,4,8,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,4,8,EFA,EFA6,Influencer,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,4,8,EFA,EFA7,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,4,8,EFA,EFA8,Influencer,14,5,4,28.571428571428573,80,26.666666666666668,det_11_knowledge; det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,5,4,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,4,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,5,4,KMEANS,KM3,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,5,4,KMEANS,KM4,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,5,4,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,4,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,4,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,5,4,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,5,5,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,5,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,5,5,KMEANS,KM3,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,5,5,KMEANS,KM4,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,5,5,KMEANS,KM5,Homo.Economicus,12,9,7,58.333333333333336,77.77777777777777,50,det_04_added_value; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
DIEGO,RAW,5,5,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,5,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,5,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,5,5,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,5,5,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,5,6,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,6,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,5,6,KMEANS,KM3,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,5,6,KMEANS,KM4,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,5,6,KMEANS,KM5,Homo.Economicus,12,9,7,58.333333333333336,77.77777777777777,50,det_04_added_value; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
DIEGO,RAW,5,6,KMEANS,KM6,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,5,6,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,6,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,6,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,5,6,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,5,6,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,5,6,EFA,EFA6,Influencer,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,7,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,7,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,5,7,KMEANS,KM3,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,5,7,KMEANS,KM4,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,5,7,KMEANS,KM5,Homo.Economicus,12,9,7,58.333333333333336,77.77777777777777,50,det_04_added_value; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
DIEGO,RAW,5,7,KMEANS,KM6,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,5,7,KMEANS,KM7,Influencer,15,5,5,33.333333333333336,100,33.333333333333336,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,7,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,7,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,7,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,5,7,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,5,7,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,5,7,EFA,EFA6,Influencer,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,7,EFA,EFA7,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,8,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,8,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,5,8,KMEANS,KM3,Influencer,9,5,2,22.22222222222222,40,16.666666666666668,det_28_recognition; det_31_approval
DIEGO,RAW,5,8,KMEANS,KM4,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,5,8,KMEANS,KM5,Homo.Economicus,12,9,7,58.333333333333336,77.77777777777777,50,det_04_added_value; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
DIEGO,RAW,5,8,KMEANS,KM6,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,5,8,KMEANS,KM7,Influencer,15,5,5,33.333333333333336,100,33.333333333333336,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,8,KMEANS,KM8,Influencer,15,5,4,26.666666666666668,80,25,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,8,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,8,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,8,EFA,EFA3,Uninterested,8,6,3,37.5,50,27.272727272727273,det_19_wellbeing; det_20_coziness; det_22_peer_pressure
DIEGO,RAW,5,8,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,5,8,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,5,8,EFA,EFA6,Influencer,10,5,4,40,80,36.36363636363637,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,5,8,EFA,EFA7,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,5,8,EFA,EFA8,Influencer,14,5,4,28.571428571428573,80,26.666666666666668,det_11_knowledge; det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,6,4,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,4,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,6,4,KMEANS,KM3,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,6,4,KMEANS,KM4,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,4,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,4,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,4,EFA,EFA3,Fearful,9,9,4,44.44444444444444,44.44444444444444,28.571428571428573,det_08_trust; det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,4,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,6,5,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,5,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,6,5,KMEANS,KM3,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,6,5,KMEANS,KM4,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,5,KMEANS,KM5,Careful,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,5,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,5,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,5,EFA,EFA3,Fearful,9,9,4,44.44444444444444,44.44444444444444,28.571428571428573,det_08_trust; det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,5,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,6,5,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,6,6,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,6,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,6,6,KMEANS,KM3,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,6,6,KMEANS,KM4,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,6,KMEANS,KM5,Careful,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,6,KMEANS,KM6,Careful,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,6,EFA,EFA1,Influencer,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,6,EFA,EFA2,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_02_credit_score; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,6,EFA,EFA3,Fearful,9,9,4,44.44444444444444,44.44444444444444,28.571428571428573,det_08_trust; det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,6,EFA,EFA4,Uninterested,10,6,3,30,50,23.076923076923077,det_07_legal; det_19_wellbeing; det_22_peer_pressure
DIEGO,RAW,6,6,EFA,EFA5,Activist,8,6,5,62.5,83.33333333333333,55.55555555555556,det_08_trust; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment
DIEGO,RAW,6,6,EFA,EFA6,Fearful,8,9,3,37.5,33.333333333333336,21.428571428571427,det_09_safety; det_10_cost_efficiency; det_19_wellbeing
DIEGO,RAW,6,7,KMEANS,KM1,Influencer,9,5,4,44.44444444444444,80,40,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
DIEGO,RAW,6,7,KMEANS,KM2,Activist,10,6,5,50,83.33333333333333,45.45454545454545,det_08_trust; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence
DIEGO,RAW,6,7,KMEANS,KM3,Influencer,8,5,3,37.5,60,30,det_22_peer_pressure; det_28_recognition; det_31_approval
DIEGO,RAW,6,7,KMEANS,KM4,Careful,13,12,8,61.53846153846154,66.66666666666667,47.05882352941177,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
DIEGO,RAW,6,7,KMEANS,KM5,Careful,15,12,8,53.333333333333336,66.66666666666667,42.10526315789474,det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
