analysis_sample,matrix_name,matrix,h,p,coverage_kmeans,coverage_efa,mean_signature_size_kmeans,mean_signature_size_efa,mean_km_efa_overlap,median_km_efa_overlap,mean_km_efa_jaccard,median_km_efa_jaccard,mean_km_expert_jaccard_hungarian,mean_km_expert_best_jaccard,mean_efa_expert_jaccard_hungarian,mean_efa_expert_best_jaccard,n_km_efa_overlap_ge_50,n_km_expert_jaccard_ge_50,n_efa_expert_jaccard_ge_50
WHY_EUROPE,matrix_32_raw_0_1,RAW,7,7,87.6261904761886,53.457113095235066,9.857142857142858,9.285714285714286,47.464678178963894,60,33.27410334763276,31.25,38.27727827727828,39.38117438117438,32.23290598290598,36.01691958834816,4,1,0
WHY_EUROPE,matrix_32_raw_0_1,RAW,7,8,88.19904761904571,55.74824404761587,10.375,9.125,44.56730769230769,49.519230769230774,30.993925396498927,27.16346153846154,35.067187714246536,37.79186091686092,30.98157051282051,35.68147130647131,4,1,0
WHY_EUROPE,matrix_32_raw_0_1,RAW,8,4,91.4362797619042,52.13598214285409,11,8,36.65064102564103,34.13461538461539,28.556345615169146,23.303167420814482,45.22435897435897,45.22435897435897,35.0534188034188,35.0534188034188,1,1,0
WHY_EUROPE,matrix_32_raw_0_1,RAW,8,5,91.9618749999994,58.987738095234505,10.4,9,41.82051282051282,37.5,29.095076492135316,23.529411764705884,41.82051282051282,42.33333333333333,33.644238802133536,35.185592185592185,2,1,0
WHY_EUROPE,matrix_32_raw_0_1,RAW,8,6,92.33214285714226,59.5583333333297,10,10,55.96153846153846,62.5,39.238682069564426,38.35227272727273,39.700854700854705,40.4059829059829,31.629179787074523,34.87688237688238,4,1,0
WHY_EUROPE,matrix_32_raw_0_1,RAW,8,7,92.87794642857082,61.89369047618672,10.714285714285714,10.571428571428571,56.46520146520147,62.5,40.03571708403641,45.45454545454545,36.41025641025641,39.395604395604394,31.98227941648994,36.24367695796267,5,1,0
WHY_EUROPE,matrix_32_raw_0_1,RAW,8,8,93.61833333333271,66.77836309523404,11,10.375,54.791666666666664,62.5,39.21358327559953,38.35227272727273,34.46706887883359,38.14762443438914,32.52918956043956,37.96321733821734,5,1,1
WHY_EUROPE,matrix_32_pos_0_1,POS,2,4,20.464821428571053,3.3414583333331267,11.75,9.75,48.92857142857143,47.85714285714286,38.34841628959276,38.23529411764706,53.552350427350426,53.552350427350426,36.36066547831254,37.875816993464056,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,2,5,22.884464285713868,3.6447321428569177,12.2,9.4,46.07142857142857,37.5,36.44444444444444,23.076923076923077,48.361111111111114,51.73076923076923,33.374246668364314,34.586367880485525,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,2,6,26.43440476190428,4.157797619047361,12,9.5,50.02164502164502,46.42857142857143,41.48148148148148,41.53846153846154,43.8723544973545,52.083333333333336,33.36742777919248,34.37752878929349,3,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,2,7,28.168154761904244,4.392232142856871,11.428571428571429,9.428571428571429,47.19387755102041,37.5,37.46031746031746,23.076923076923077,43.18833943833944,50.595238095238095,31.280512204881955,33.54808590102708,3,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,2,8,30.09461309523755,4.9167857142854094,11.125,9.625,52.936056998557,50.892857142857146,43.19444444444444,41.53846153846154,39.26767676767677,50.520833333333336,31.17997198879552,34.82332516339869,4,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,3,4,38.63276785714224,6.400148809523419,11.75,9.75,48.92857142857143,47.85714285714286,38.34841628959276,38.23529411764706,53.552350427350426,53.552350427350426,36.36066547831254,37.875816993464056,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,3,5,42.31214285714216,7.041160714285284,12.2,9.4,46.07142857142857,37.5,36.44444444444444,23.076923076923077,48.361111111111114,51.73076923076923,33.374246668364314,34.586367880485525,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,3,6,45.69461309523734,8.329791666666159,11.833333333333334,9.666666666666666,53.392857142857146,50.892857142857146,42.87037037037037,41.53846153846154,44.467592592592595,52.83119658119658,34.756316668081375,36.11363990040461,3,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,3,7,47.62529761904683,8.681607142856612,11.285714285714286,9.428571428571429,45.76530612244898,37.5,36.74603174603175,23.076923076923077,43.82936507936508,51.23626373626374,32.17208095359356,37.30375483526744,3,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,3,8,52.39818452380864,8.885595238094695,11.5,9.25,40.87797619047619,33.035714285714285,32.7209595959596,22.649572649572647,39.56597222222222,53.1650641025641,29.602591036414566,34.91351275358628,3,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,4,4,59.799702380951565,12.093511904761112,12.75,9.75,50,50,41.10294117647059,44.705882352941174,52.951388888888886,53.125,36.36066547831254,37.875816993464056,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,4,5,62.80988095238009,13.411160714284842,11.8,9.4,46.07142857142857,37.5,36.059829059829056,23.076923076923077,50.361111111111114,50.833333333333336,33.374246668364314,34.586367880485525,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,4,6,66.04857142857051,15.521994047618051,11.333333333333334,9.666666666666666,52.976190476190474,50.892857142857146,40.026694438459145,35.067873303167424,46.58068783068783,50.69444444444444,34.756316668081375,36.11363990040461,3,4,0
WHY_EUROPE,matrix_32_pos_0_1,POS,4,7,70.43169642857042,16.41565476190371,11.857142857142858,9.428571428571429,56.0827664399093,64.28571428571429,48.93162393162393,60,43.735827664399096,52.023809523809526,36.18156353450471,38.74675627826888,4,4,1
WHY_EUROPE,matrix_32_pos_0_1,POS,4,8,73.01627976190369,17.29398809523699,12.125,9.875,64.13194444444444,75.47619047619048,56.224053724053725,60.769230769230774,39.38492063492063,52.138480392156865,34.00261809269162,38.764522854596386,6,3,1
WHY_EUROPE,matrix_32_pos_0_1,POS,5,4,75.89869047618957,18.41101190476062,12.75,9.75,50,50,41.10294117647059,44.705882352941174,52.951388888888886,53.125,36.36066547831254,37.875816993464056,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,5,5,78.12392857142763,20.29077380952241,11.8,9.4,46.07142857142857,37.5,36.059829059829056,23.076923076923077,50.361111111111114,50.833333333333336,33.374246668364314,34.586367880485525,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,5,6,80.61630952380854,23.282023809522233,12.166666666666666,9.666666666666666,56.25,60.71428571428572,45.51587301587302,58.57142857142857,46.101190476190474,51.18464052287582,34.756316668081375,36.11363990040461,4,2,0
WHY_EUROPE,matrix_32_pos_0_1,POS,5,7,81.49610119047519,24.612202380950723,11.571428571428571,10.142857142857142,63.656462585034014,64.28571428571429,52.192569335426484,60,42.82096171802054,49.994997999199676,33.746498599439775,36.51010404161665,6,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,5,8,82.80922619047516,25.29276785714115,11.125,9.875,59.270833333333336,60.71428571428572,47.40460927960928,57.73809523809524,39.50915404040404,50.56380506748154,31.61151960784314,36.11300770308123,6,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,6,4,88.14901785714184,26.956696428569852,12.75,9.75,51.794871794871796,53.58974358974359,40.97222222222222,44.44444444444444,52.951388888888886,55.34109477124183,36.36066547831254,37.875816993464056,3,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,6,5,89.40116071428467,30.884613095236286,13,9.8,55.53113553113553,57.142857142857146,48.333333333333336,50,48.94444444444444,53.02287581699346,38.31930161341926,39.63398692810458,4,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,6,6,90.71461309523704,33.30431547618853,12.166666666666666,10,62.942612942612946,61.90476190476191,52.3989898989899,58.333333333333336,43.56481481481482,49.31393497569968,37.27032227032227,40.17117958294429,5,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,6,7,93.11437499999889,35.20946428571222,11.714285714285714,9.714285714285714,58.712715855573,57.142857142857146,47.974644403215834,50,42.10317460317461,49.41194426488544,34.32694289837147,39.194344404428435,5,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,6,8,94.14038690476076,36.79252976190261,11.25,9.5,56.32898351648352,53.58974358974359,43.76352813852814,50,39.687014374514376,48.23545123177476,30.686258186258186,36.97362278244631,5,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,7,4,93.59812499999856,39.03684523809341,11,9.75,50.44642857142857,50.892857142857146,39.62339743589743,41.53846153846154,50.45751633986928,50.55555555555556,41.23246035010741,42.875816993464056,2,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,7,5,95.30574404761758,42.55377976190272,11.8,10,61.73809523809524,64.28571428571429,52.02197802197802,60,48.52777777777778,50.44444444444444,39.748196248196244,42.87208216619981,4,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,7,6,96.01419642856996,45.88238095237872,11.333333333333334,9.666666666666666,57.83730158730159,65.47619047619048,46.29876659288424,50.80213903743316,45.995370370370374,48.44729344729345,36.70866170866171,41.2822906940554,4,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,7,7,96.21669642856996,48.00455357142619,11.571428571428571,9.428571428571429,56.24149659863946,64.28571428571429,45.96266828409686,54.54545454545455,42.1031746031746,48.24894060188178,33.57864357864358,38.44604508470054,4,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,7,8,96.51877976190328,48.68517857142614,12,10,56.85554029304029,58.80952380952381,45.8993783993784,47.27272727272727,37.49817251461988,46.592823026646556,31.61816941228706,38.05205415499533,5,3,0
WHY_EUROPE,matrix_32_pos_0_1,POS,8,4,96.7015476190464,49.06511904761649,11.75,9.75,48.888888888888886,47.77777777777778,41.18589743589744,44.871794871794876,53.59477124183007,53.59477124183007,41.23246035010741,42.875816993464056,2,4,0
WHY_EUROPE,matrix_32_pos_0_1,POS,8,5,97.53264880952256,55.90324404761594,11.2,9.4,53.333333333333336,66.66666666666667,43.52813852813853,54.54545454545455,50.14854426619132,50.56812468577174,37.740870240870244,40.96732026143791,3,4,0
WHY_EUROPE,matrix_32_pos_0_1,POS,8,6,97.98961309523683,56.95357142856827,10.666666666666666,10.166666666666666,56.52777777777778,63.333333333333336,42.64097014097014,49.77272727272727,44.568231332937216,49.084548349254234,37.03545909428262,40.02178649237473,4,4,0
WHY_EUROPE,matrix_32_pos_0_1,POS,8,7,98.01842261904638,59.07854166666337,11.285714285714286,10.285714285714286,53.92857142857143,60,39.95076352219209,45,41.12978524743231,48.087507607631444,32.927940406932,37.875816993464056,4,4,0
WHY_EUROPE,matrix_32_pos_0_1,POS,8,8,98.06264880952256,59.43247023809192,11.5,10.625,54.13461538461539,55,39.562181239812816,40.921052631578945,37.55106209150327,46.54085487096323,30.40814883645766,35.919117647058826,5,4,0
WHY_EUROPE,matrix_32_ext_0_1,EXT,2,4,6.1266071428573,4.8918452380948985,9.25,10.5,80.90277777777777,89.58333333333334,61.70745920745921,71.36363636363637,50.892857142857146,53.75,41.623931623931625,47.77777777777778,3,2,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,2,5,7.03955357142875,5.262708333332967,10,10,73.95299145299145,87.5,57.365967365967364,70,47.85714285714286,50.142857142857146,44.41025641025641,49.333333333333336,3,2,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,2,6,7.859880952381151,5.537738095237711,9.666666666666666,9.666666666666666,72.04415954415954,75,55.380730380730384,57.72727272727273,45.985060690943044,49.1931216931217,38.29059829059829,46.111111111111114,4,2,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,2,7,8.695535714285933,5.802886904761501,9.428571428571429,9.428571428571429,70.87912087912088,75,55.93795093795094,60,44.08589776236835,51.09410430839002,38.772893772893774,45.64625850340136,5,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,2,8,9.277857142857377,6.212946428570997,9.25,9.375,71.39423076923077,75,55.763888888888886,57.27272727272727,42.62324481074481,50.06448412698413,38.45753205128205,46.19047619047619,6,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,3,4,14.598690476190772,7.829464285713731,9.25,9.5,77.77777777777777,87.5,64.91452991452991,75.55555555555554,50.892857142857146,53.75,42.5,45.833333333333336,3,2,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,3,5,16.22250000000034,8.569761904761299,10,9.2,71.45299145299145,87.5,59.93162393162393,73.33333333333333,47.85714285714286,50.142857142857146,42.57142857142857,45.23809523809524,3,2,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,3,6,17.612470238095618,9.782886904761217,9.666666666666666,9.333333333333334,72.61396011396012,81.25,59.30886243386243,66.66666666666666,45.6499518999519,52.20238095238095,44.801587301587304,47.22222222222222,5,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,3,7,18.841666666667077,9.916666666665968,9.428571428571429,9.142857142857142,70.26862026862027,75,56.22673311748942,60,44.976253904825334,50.86734693877551,43.75850340136054,46.19047619047619,5,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,3,8,19.99077380952425,10.362886904761176,9.25,9.75,72.42254273504274,81.25,56.27450980392157,60,43.17384004884005,49.717261904761905,40.836403180153184,48.229166666666664,6,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,4,4,27.190000000000744,13.398779761903794,9.25,9.75,65.625,68.75,49.696969696969695,52.72727272727273,47.71825396825397,50.57539682539682,50.833333333333336,50.833333333333336,3,1,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,4,5,29.991934523810343,15.043273809522733,10.2,9.4,52.976190476190474,62.5,41.313131313131315,45.45454545454545,44.84126984126984,47.12698412698413,43.333333333333336,43.333333333333336,3,1,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,4,6,32.7786607142866,15.700089285713164,10,10.166666666666666,56.94444444444444,59.02777777777778,41.996891996891996,43.93939393939394,44.38453159041394,47.60582010582011,39.052287581699346,40.55555555555556,4,2,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,4,7,35.62303571428668,16.357529761903592,10.142857142857142,10.428571428571429,61.641929499072354,66.66666666666667,46.055059491592,53.84615384615385,45.74005359719646,48.59719645433931,36.33053221288515,40.714285714285715,5,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,4,8,36.69794642857242,16.603124999998812,10,10.125,64.72537878787878,65.15151515151516,49.6474358974359,54.1958041958042,41.94562382062382,47.522546897546896,34.56699346405229,39.47115384615385,6,3,3
WHY_EUROPE,matrix_32_ext_0_1,EXT,5,4,43.43187500000089,20.607619047617646,9.25,9.5,57.29166666666667,68.75,44.696969696969695,52.72727272727273,47.71825396825397,50.57539682539682,41.66666666666667,41.66666666666667,3,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,5,5,45.18428571428666,21.522797619046155,9.2,10.4,63.888888888888886,77.77777777777777,47.090909090909086,46.666666666666664,42.74025974025974,48.46031746031746,36.86274509803922,38.66666666666667,4,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,5,6,46.00139880952478,22.399494047617523,9.666666666666666,10.666666666666666,64.58333333333333,75.69444444444444,46.08452950558214,56.06060606060606,40.6962481962482,47.05026455026455,34.052287581699346,39.166666666666664,4,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,5,7,49.4709821428582,22.81083333333178,9.571428571428571,10.285714285714286,64.88095238095238,66.66666666666667,47.29323308270677,54.54545454545455,39.80519480519481,46.043083900226755,33.52725705666882,37.96703296703297,5,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,5,8,52.07907738095351,23.463541666665066,10.25,10.25,63.4375,64.58333333333334,48.01948051948052,50,37.92478354978355,44.454365079365076,29.514921353156648,37.76660839160839,7,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,6,4,58.50059523809566,30.194345238093273,9.5,9.75,61.111111111111114,65.27777777777777,46.282051282051285,49.230769230769226,42.71103896103896,49.861111111111114,40.27777777777778,40.27777777777778,3,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,6,5,60.0495833333338,31.227648809521774,10.2,10.4,68.07692307692308,77.77777777777777,50.771929824561404,61.53846153846154,39.502164502164504,47.58119658119658,36.22222222222222,39.914529914529915,4,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,6,6,64.09375000000057,31.91976190475982,10.166666666666666,10,63.3974358974359,66.66666666666666,47.0718462823726,50,38.03051523639759,45.71160321160321,35.039697502932796,38.39031339031339,4,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,6,7,64.96190476190534,32.10895833333123,10.571428571428571,10.714285714285714,68.5042735042735,55.55555555555556,49.22249669098409,52.94117647058823,38.44792462439521,45.848040848040846,32.53094128094128,36.47741147741148,5,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,6,8,67.28068452381015,32.728988095235955,10.375,10.875,64.38568376068376,65.8119658119658,46.57368060860708,56.470588235294116,39.89193404634581,46.36703574203574,30.742872807017545,36.08440170940171,5,2,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,7,4,68.20098214285741,36.928244047616374,10.25,9.5,63.782051282051285,62.5,49.479166666666664,46.66666666666667,48.3459595959596,52.638888888888886,37.77777777777778,37.77777777777778,3,1,1
WHY_EUROPE,matrix_32_ext_0_1,EXT,7,5,74.43437500000036,38.51107142856864,10.4,9.2,56.48018648018648,50,43.333333333333336,33.333333333333336,41.343434343434346,46.72649572649573,36.297637003519355,36.376068376068375,3,1,1
WHY_EUROPE,matrix_32_ext_0_1,EXT,7,6,75.8185714285718,39.27437499999717,10,10,62.975912975912976,61.36363636363637,46.384803921568626,40.196078431372555,43.42722092722093,47.91310541310541,33.189207306854364,36.265771265771264,5,2,1
WHY_EUROPE,matrix_32_ext_0_1,EXT,7,7,78.22836309523854,40.49690476190183,10.571428571428571,10.285714285714286,59.08139479568051,50,43.25046685340803,46.666666666666664,40.28455671312814,46.33153396311291,32.45995834231128,35.84685156113728,5,2,1
WHY_EUROPE,matrix_32_ext_0_1,EXT,7,8,78.80029761904807,42.266964285711246,10.5,10,56.38372044622045,50,41.290434443007975,35.8974358974359,37.03470140970141,46.30932298695456,31.85067587641117,36.57432844932845,5,2,1
WHY_EUROPE,matrix_32_ext_0_1,EXT,8,4,82.25916666666653,45.58732142856815,10.75,9.75,58.13492063492063,59.72222222222222,44.423558897243105,44.285714285714285,47.285353535353536,47.285353535353536,40.27777777777778,40.27777777777778,2,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,8,5,84.19050595238087,49.97327380952024,11.2,9.4,52.77167277167277,44.44444444444444,41.22549019607843,35.294117647058826,47.16161616161616,47.16161616161616,40.47712418300654,40.55555555555556,2,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,8,6,85.01080357142851,51.75559523809156,11,9.166666666666666,48.97639397639398,41.452991452991455,37.68790849673203,33.27205882352941,45.5513468013468,46.993654493654496,40.39760348583878,40.46296296296296,2,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,8,7,85.61255952380947,53.05624999999623,11.571428571428571,9.428571428571429,45.78929007500436,38.46153846153846,34.90132416603005,31.25,40.992063492063494,45.28027528027528,37.392085039143865,40.63492063492063,2,1,2
WHY_EUROPE,matrix_32_ext_0_1,EXT,8,8,86.65553571428569,54.85770833332944,12,9.25,45.18467643467643,34.230769230769226,34.32642923596871,25.3968253968254,38.80923202614379,43.786907536907535,33.96807440925088,37.638888888888886,2,1,2
WHY_EUROPE,matrix_32_z_abs,Z_ABS,2,4,1.2523809523808715,1.3016964285712869,10.25,8.5,18.547077922077925,9.821428571428571,13.467261904761905,5.505952380952381,34.740259740259745,37.24747474747475,24.1593567251462,34.861111111111114,1,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,2,5,1.4082738095237186,1.4038988095236566,10.4,8.6,25.292207792207794,27.272727272727273,19.159663865546218,17.647058823529413,35.309714795008915,38.5479797979798,23.327485380116958,32.888888888888886,1,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,2,6,1.512202380952283,1.539434523809356,11,8.5,25.541125541125542,20.77922077922078,18.744164332399627,13.823529411764707,35.50207961972668,40.94684591008121,21.66179337231969,34.81481481481482,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,2,7,1.655595238095131,1.626845238095061,10.571428571428571,8.571428571428571,21.89239332096475,14.285714285714286,16.066426570628252,10,32.811306340718104,41.21974547394716,19.36951936951937,35.55555555555556,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,2,8,1.7918452380951226,1.731755952380764,10.25,8.5,22.280844155844157,13.392857142857142,15.665266106442576,8.095238095238095,29.913101604278076,40.233943956370425,17.496345029239766,36.666666666666664,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,3,4,1.5374404761903768,2.6170833333330488,10.5,8.5,18.75,12.5,15.104166666666668,8.333333333333334,39.898989898989896,41.41414141414141,24.1593567251462,34.861111111111114,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,3,5,1.7327976190475072,2.7593452380949386,10,8.6,22.5,25,16.36904761904762,16.666666666666668,36.36363636363637,41.702741702741704,23.327485380116958,32.888888888888886,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,3,6,1.9422916666665413,3.03797619047586,9.666666666666666,8.5,22.916666666666668,18.75,15.863095238095239,11.666666666666668,34.84848484848485,40.30784030784031,21.66179337231969,34.81481481481482,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,3,7,2.086696428571294,3.2449702380948855,10,8.428571428571429,23.80952380952381,16.666666666666668,16.136621315192745,11.11111111111111,32.691258321510425,40.43193034789674,19.995822890559733,36.19047619047619,1,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,3,8,2.2983035714284235,3.3496726190472548,9.75,8.375,26.5625,25,17.821152499461324,17.15686274509804,28.60485103132162,38.056510482981075,22.496345029239766,36.666666666666664,1,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,4,4,1.7190178571427464,4.601815476189983,10.75,8.5,27.64423076923077,30.28846153846154,20.6540991902834,19.4331983805668,41.461489898989896,42.97664141414141,30.416666666666668,33.75,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,4,5,2.035624999999869,4.779285714285201,10.2,8.6,32.11538461538461,37.5,22.677125506072876,23.076923076923077,37.61363636363637,42.952741702741704,29.03921568627451,32,2,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,4,6,2.397499999999845,5.175178571428015,9.833333333333334,8.833333333333334,33.01282051282051,37.5,22.230937921727396,21.53846153846154,35.890151515151516,41.34950697450697,27.32434640522876,30.51282051282051,2,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,4,7,2.529017857142694,5.539196428570833,10.285714285714286,8.714285714285714,36.95054945054945,37.5,25.12651821862348,23.076923076923077,32.443659281894575,40.99799010513296,26.39194139194139,29.725274725274726,2,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,4,8,2.903214285714098,6.125714285713626,10,8.625,38.58173076923077,37.5,25.851889338731443,23.076923076923077,28.388201871657756,38.55181277056277,23.480113636363637,28.09294871794872,3,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,5,4,2.103422619047484,7.098482142856329,11,8.5,36.160714285714285,43.75,25.589514652014653,26.923076923076923,40.634284016636954,42.14943553178847,29.63235294117647,30,2,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,5,5,2.557470238095074,7.828392857141964,10.4,8.8,36.42857142857143,37.5,24.782388663967613,26.31578947368421,36.95187165775401,42.29097699685935,27.455882352941178,28.615384615384617,2,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,5,6,3.107142857142658,8.492886904760939,10,8.666666666666666,37.20238095238095,43.75,26.207546108861898,28.54251012145749,35.33868092691622,40.79803638627168,26.346153846153847,28.01282051282051,3,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,5,7,3.68886904761881,8.639315476189493,9.714285714285714,9.142857142857142,39.03061224489796,37.5,25.937000306195355,26.31578947368421,30.290297937356762,38.030969963743075,23.738880167451597,27.07221350078493,3,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,5,8,3.8388690476188008,9.48476190476083,10.25,9,40.848214285714285,37.5,27.97887145748988,28.54251012145749,27.892899584076055,36.74932094049741,23.684791998936735,29.243742368742367,3,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,6,4,3.6468452380950063,11.86184523809384,11.25,8.5,34.583333333333336,37.5,24.444826007326007,22.252747252747252,39.898989898989896,43.79509379509379,29.63235294117647,30,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,6,5,4.760892857142554,13.264880952379404,10.6,8.8,35.166666666666664,37.5,23.555860805860807,21.428571428571427,37.37373737373738,41.702741702741704,27.455882352941178,28.615384615384617,1,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,6,6,5.821339285713914,14.628422619045924,10.166666666666666,8.666666666666666,37.638888888888886,37.5,25.542582417582416,24.03846153846154,32.18600571541748,38.32371332371332,26.346153846153847,28.01282051282051,2,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,6,7,5.9628273809520005,15.502529761902972,10.857142857142858,8.714285714285714,40.714285714285715,37.5,28.394750612795725,25,29.96895727988165,37.61080189651618,27.77722277722278,29.725274725274726,3,2,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,6,8,7.313005952380488,16.19586309523623,10.625,8.625,43.40277777777778,45,30.67187198766146,32.05128205128205,27.93786075036075,36.81570165945166,27.81517094017094,31.56517094017094,4,0,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,7,4,7.0673511904757484,19.805148809521786,9.5,8.75,31.25,37.5,21.70673076923077,21.53846153846154,38.11327561327561,39.62842712842713,29.305555555555557,29.51923076923077,1,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,7,5,8.826309523808973,21.51333333333112,9.2,8.8,37.5,37.5,24.852564102564102,23.076923076923077,32.750190985485105,35.98845598845599,30.717171717171716,31.615384615384617,2,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,7,6,11.42877976190405,22.38958333333103,9.166666666666666,8.666666666666666,38.425925925925924,43.75,25.979090354090356,28.205128205128204,30.306036556036556,35.19871332371332,30.725848225848225,33.75356125356125,3,0,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,7,7,19.70410714285588,22.817053571426214,9.285714285714286,9.428571428571429,48.29365079365079,50,33.580923045208756,33.333333333333336,31.17140795712224,35.36513090084519,29.343960133433818,32.5030525030525,5,0,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,7,8,21.714672619046222,24.626934523806977,9.125,9.5,54.75694444444444,52.77777777777778,37.543029886779884,36.60714285714286,29.358315295815295,34.69448953823954,29.50924988753936,33.12767094017094,6,0,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,8,4,13.561636904761045,29.582648809520965,9.5,8.75,31.25,31.25,21.70673076923077,21.53846153846154,31.764069264069263,34.27128427128427,29.305555555555557,29.51923076923077,1,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,8,5,15.642619047618048,31.896874999996896,9.6,8.8,38,40,25.852564102564102,25,33.512095747389864,36.75036075036075,30.717171717171716,31.615384615384617,2,1,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,8,6,19.612797619046376,32.47327380952064,9.5,9.666666666666666,43.00925925925926,50,27.948972323972324,29.67032967032967,30.940957190957192,35.83363395863396,29.10641502746766,30.51282051282051,4,0,0
WHY_EUROPE,matrix_32_z_abs,Z_ABS,8,7,31.6933333333317,35.496041666663174,9.571428571428571,9.714285714285714,54.26303854875284,50,38.811823097537385,30.76923076923077,31.715625644197072,35.909348587920014,29.713313002786688,31.51098901098901,6,0,0
